RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
1,0,30925,Dustin Johnson,1.710,1712,1001,36.58
1,0,34046,Jordan Spieth,1.710,1486,869,35.68
3,0,28089,Jason Day,1.711,1429,835,34.70
4,0,29478,Kevin Kisner,1.726,1904,1103,31.45
5,0,27895,Jonas Blixt,1.730,1443,834,32.73
5,0,33399,Adam Hadwin,1.730,1913,1106,31.73
5,0,01810,Phil Mickelson,1.730,1481,856,33.37
8,0,06527,Steve Stricker,1.732,1041,601,30.22
9,0,35539,Luke Guthrie,1.733,1083,625,31.56
10,0,24507,Jason Bohn,1.736,1389,800,30.04
11,0,24846,Ricky Barnes,1.738,1914,1101,30.94
11,0,35300,Andrew Loupe,1.738,1488,856,33.57
13,0,21731,Freddie Jacobson,1.740,1747,1004,30.77
13,0,25834,Daniel Summerhays,1.740,1954,1123,31.72
15,0,32839,Hideki Matsuyama,1.741,1558,895,33.37
16,0,23800,Bryce Molder,1.742,1500,861,28.77
17,0,26596,Ryan Moore,1.743,1672,959,29.99
18,0,36689,Brooks Koepka,1.744,1472,844,33.65
19,0,22371,Aaron Baddeley,1.745,1764,1011,31.21
19,0,29222,Billy Hurley III,1.745,1300,745,28.90
19,0,28237,Rory McIlroy,1.745,1356,777,35.32
19,0,23320,Ryan Palmer,1.745,1832,1050,32.31
23,0,20098,Stuart Appleby,1.746,1332,763,29.53
23,0,20157,Retief Goosen,1.746,1084,621,28.87
25,0,23108,Matt Kuchar,1.748,2049,1172,31.43
25,0,25396,Kevin Na,1.748,1953,1117,30.89
27,0,20472,Alex Cejka,1.750,1435,820,30.20
27,0,34262,Jon Curran,1.750,1965,1123,28.81
27,0,32640,Troy Merritt,1.750,1531,875,30.28
27,0,27649,Brandt Snedeker,1.750,1841,1052,30.95
31,0,23325,Vaughn Taylor,1.751,1462,835,30.06
32,0,24140,Sean O'Hair,1.752,1885,1076,31.63
33,0,34360,Patrick Reed,1.753,2019,1152,31.42
34,0,31416,Derek Fathauer,1.754,1840,1049,30.25
34,0,27466,Spencer Levin,1.754,2094,1194,28.46
36,0,46440,Smylie Kaufman,1.755,1843,1050,31.17
36,0,34466,Peter Malnati,1.755,1667,950,29.04
38,0,26758,David Hearn,1.757,2051,1167,28.03
38,0,21961,Charles Howell III,1.757,1957,1114,30.75
40,0,27141,J.B. Holmes,1.758,1526,868,33.45
40,0,33413,Ben Martin,1.758,1858,1057,30.51
42,0,40026,Daniel Berger,1.759,1907,1084,29.82
42,0,23541,Ben Crane,1.759,1530,870,29.15
42,0,06522,Ernie Els,1.759,1279,727,29.22
42,0,33461,Morgan Hoffmann,1.759,1342,763,31.54
42,0,24024,Zach Johnson,1.759,1757,999,29.86
42,0,33419,Cameron Tringale,1.759,1601,910,30.47
48,0,27644,Brian Harman,1.760,2137,1214,30.53
48,0,33667,Carlos Ortiz,1.760,1531,870,30.38
48,0,35732,Wes Roach,1.760,1102,626,30.83
48,0,27963,Chris Stroud,1.760,1688,959,28.94
48,0,25632,Jimmy Walker,1.760,1661,944,32.91
48,0,25349,Tim Wilkinson,1.760,1394,792,29.96
54,0,31420,Anirban Lahiri,1.761,1375,781,30.47
54,0,29476,Kyle Reifers,1.761,2379,1351,28.80
54,0,34265,Will Wilcox,1.761,1307,742,29.91
57,0,27747,Hiroshi Iwata,1.763,1567,889,29.20
57,0,37455,Si Woo Kim,1.763,2242,1272,30.44
59,0,32757,Patton Kizzire,1.764,1822,1033,29.94
59,0,29289,S.Y. Noh,1.764,1660,941,30.00
61,0,32366,Kevin Chappell,1.765,1961,1111,28.83
62,0,32200,Roberto Castro,1.766,2132,1207,28.37
62,0,24357,K.J. Choi,1.766,1517,859,28.64
62,0,28679,Fabián Gómez,1.766,1600,906,29.76
62,0,39975,Michael Kim,1.766,1921,1088,29.23
62,0,26851,Marc Leishman,1.766,1785,1011,28.94
67,0,29461,Jamie Lovemark,1.767,1891,1070,31.21
67,0,24502,Adam Scott,1.767,1710,968,31.06
69,0,26300,Matt Jones,1.768,1628,921,29.92
69,0,34409,David Lingmerth,1.768,1609,910,29.88
71,0,31202,William McGirt,1.769,2101,1188,28.50
71,0,25493,Nick Taylor,1.769,1656,936,28.79
73,0,29479,Scott Brown,1.770,1823,1030,29.21
73,0,24494,Erik Compton,1.770,1177,665,28.01
73,0,36801,Mark Hubbard,1.770,1963,1109,29.29
73,0,30711,Colt Knost,1.770,1788,1010,27.21
73,0,22405,Justin Rose,1.770,1342,758,30.78
73,0,32150,Michael Thompson,1.770,1434,810,31.39
73,0,25892,Steve Wheatcroft,1.770,1598,903,29.37
80,0,32102,Rickie Fowler,1.771,1700,960,29.41
80,0,06567,Vijay Singh,1.771,1440,813,28.94
80,0,30110,Kyle Stanley,1.771,1906,1076,28.16
83,0,25900,Lucas Glover,1.772,1714,967,29.09
83,0,35879,Kelly Kraft,1.772,1269,716,28.81
85,0,27436,Graham DeLaet,1.773,1440,812,30.58
85,0,28092,D.H. Lee,1.773,1094,617,28.34
85,0,10213,Dicky Pride,1.773,1030,581,27.85
88,0,35532,Tom Hoge,1.774,1536,866,28.26
88,0,30926,Chris Kirk,1.774,1739,980,28.02
88,0,24781,Hunter Mahan,1.774,1222,689,29.11
88,0,35891,Cameron Smith,1.774,1382,779,29.14
88,0,34264,Hudson Swafford,1.774,2285,1288,30.69
88,0,30927,Brendon Todd,1.774,1091,615,27.36
94,0,22892,Jason Gore,1.775,1573,886,28.65
94,0,33448,Justin Thomas,1.775,2013,1134,31.10
96,0,20104,Ken Duke,1.776,1023,576,30.26
96,0,24358,Robert Garrigus,1.776,1440,811,31.60
96,0,29926,Danny Lee,1.776,1840,1036,29.98
96,0,26476,Chez Reavie,1.776,1872,1054,28.18
96,0,28114,Dawie van der Walt,1.776,1494,841,28.23
101,0,23638,Brendon de Jonge,1.777,1701,957,26.78
101,0,29420,Billy Horschel,1.777,1516,853,30.08
103,0,29974,Branden Grace,1.778,1282,721,28.43
103,0,34098,Russell Henley,1.778,1661,934,27.76
