RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
55,0,26331,Charl Schwartzel,29.98,259,864
57,0,25349,Tim Wilkinson,29.96,237,791
58,0,32757,Patton Kizzire,29.94,309,1032
59,0,26300,Matt Jones,29.92,275,919
60,0,31646,Emiliano Grillo,29.91,332,1110
60,0,25804,Bubba Watson,29.91,256,856
60,0,34265,Will Wilcox,29.91,221,739
63,0,27936,Martin Laird,29.89,284,950
64,0,34409,David Lingmerth,29.88,271,907
65,0,24024,Zach Johnson,29.86,298,998
66,0,40026,Daniel Berger,29.82,323,1083
67,0,21209,Sergio Garcia,29.80,191,641
68,0,28679,Fabián Gómez,29.76,269,904
69,0,20098,Stuart Appleby,29.53,225,762
70,0,26289,Boo Weekley,29.49,299,1014
71,0,32102,Rickie Fowler,29.41,282,959
72,0,25892,Steve Wheatcroft,29.37,264,899
73,0,29221,Webb Simpson,29.33,247,842
74,0,36801,Mark Hubbard,29.29,324,1106
75,0,39975,Michael Kim,29.23,318,1088
76,0,25686,Jason Dufner,29.22,376,1287
76,0,06522,Ernie Els,29.22,211,722
78,0,29479,Scott Brown,29.21,300,1027
79,0,27747,Hiroshi Iwata,29.20,259,887
80,0,27974,Sung Kang,29.19,298,1021
81,0,31323,Gary Woodland,29.18,328,1124
82,0,37189,Harold Varner III,29.16,319,1094
83,0,23541,Ben Crane,29.15,253,868
84,0,35891,Cameron Smith,29.14,227,779
85,0,23621,Rory Sabbatini,29.12,182,625
86,0,25274,Steven Bowditch,29.11,202,694
86,0,24781,Hunter Mahan,29.11,200,687
88,0,25900,Lucas Glover,29.09,281,966
88,0,29720,Andres Gonzales,29.09,270,928
90,0,25572,Graeme McDowell,29.06,202,695
91,0,34563,Chesson Hadley,29.05,269,926
92,0,34466,Peter Malnati,29.04,275,947
93,0,25240,D.A. Points,28.98,173,597
94,0,27064,Jhonattan Vegas,28.95,337,1164
95,0,26851,Marc Leishman,28.94,292,1009
95,0,06567,Vijay Singh,28.94,235,812
95,0,27963,Chris Stroud,28.94,277,957
98,0,20766,Padraig Harrington,28.90,176,609
98,0,29222,Billy Hurley III,28.90,215,744
100,0,20157,Retief Goosen,28.87,179,620
101,0,32366,Kevin Chappell,28.83,318,1103
102,0,34262,Jon Curran,28.81,323,1121
102,0,35879,Kelly Kraft,28.81,206,715
104,0,29476,Kyle Reifers,28.80,388,1347
104,0,27770,Camilo Villegas,28.80,254,882
106,0,36699,Patrick Rodgers,28.79,304,1056
106,0,25493,Nick Taylor,28.79,268,931
108,0,30944,Jason Kokrak,28.78,316,1098
109,0,23800,Bryce Molder,28.77,246,855
110,0,25818,Scott Piercy,28.71,290,1010
111,0,29223,Sam Saunders,28.69,216,753
112,0,34099,Harris English,28.67,324,1130
113,0,22892,Jason Gore,28.65,253,883
114,0,24357,K.J. Choi,28.64,246,859
115,0,25364,Paul Casey,28.63,270,943
116,0,12716,Charley Hoffman,28.60,292,1021
117,0,35451,Scott Pinckney,28.52,300,1052
118,0,35545,Blayne Barber,28.50,273,958
118,0,31202,William McGirt,28.50,338,1186
120,0,27466,Spencer Levin,28.46,339,1191
121,0,22046,Geoff Ogilvy,28.44,192,675
122,0,29974,Branden Grace,28.43,205,721
123,0,28158,Steve Marino,28.38,229,807
123,0,29518,Brendan Steele,28.38,294,1036
125,0,32200,Roberto Castro,28.37,341,1202
126,0,28092,D.H. Lee,28.34,174,614
127,0,33122,Russell Knox,28.32,316,1116
128,0,30692,Scott Stallings,28.28,235,831
129,0,35532,Tom Hoge,28.26,243,860
130,0,28114,Dawie van der Walt,28.23,236,836
131,0,26476,Chez Reavie,28.18,295,1047
132,0,30110,Kyle Stanley,28.16,303,1076
133,0,27214,Kevin Streelman,28.12,286,1017
134,0,20645,John Senden,28.08,299,1065
135,0,26758,David Hearn,28.03,326,1163
136,0,30926,Chris Kirk,28.02,274,978
137,0,24494,Erik Compton,28.01,186,664
137,0,30163,Henrik Norlander,28.01,230,821
139,0,31560,Brian Stuard,27.96,210,751
140,0,28132,Tyrone Van Aswegen,27.92,332,1189
141,0,33204,Shane Lowry,27.88,174,624
142,0,10213,Dicky Pride,27.85,161,578
143,0,24490,George McNeill,27.84,164,589
144,0,32448,James Hahn,27.79,274,986
145,0,34098,Russell Henley,27.76,259,933
146,0,26951,Johnson Wagner,27.66,296,1070
147,0,12510,Chad Campbell,27.59,304,1102
148,0,45526,Abraham Ancer,27.58,147,533
149,0,29485,Brett Stegmaier,27.52,281,1021
150,0,26329,Louis Oosthuizen,27.49,188,684
151,0,33141,Keegan Bradley,27.46,282,1027
151,0,20229,Stewart Cink,27.46,212,772
153,0,33410,Andrew Landry,27.42,156,569
154,0,30927,Brendon Todd,27.36,168,614
155,0,25198,Francesco Molinari,27.25,203,745
156,0,30711,Colt Knost,27.21,274,1007
157,0,40058,Zac Blair,27.14,289,1065
158,0,29745,Tyler Aldridge,27.13,252,929
159,0,31557,Jim Herman,27.06,296,1094
160,0,24912,Will MacKenzie,26.99,258,956
161,0,20691,Greg Owen,26.90,273,1015
162,0,32618,Rhein Gibson,26.89,178,662
163,0,34431,Robert Streb,26.85,268,998
164,0,23638,Brendon de Jonge,26.78,256,956
165,0,29268,Bronson Burgoon,26.65,250,938
166,0,27942,Rob Oppenheim,26.64,191,717
167,0,28475,Jeff Overton,26.51,198,747
168,0,20848,Ángel Cabrera,26.46,186,703
169,0,34174,John Huh,26.39,266,1008
170,0,37454,Whee Kim,26.38,243,921
171,0,32876,Martin Piller,26.14,172,658
172,0,25720,Chad Collins,25.95,212,817
173,0,23983,Luke Donald,25.93,244,941
174,0,08075,Jerry Kelly,25.85,235,909
175,0,34261,Scott Langley,25.83,187,724
176,0,02206,David Toms,25.58,187,731
177,0,20572,Rod Pampling,25.57,147,575
178,0,37273,Derek Ernst,25.48,173,679
179,0,33418,Shawn Stefani,25.43,264,1038
180,0,24461,Thomas Aiken,25.21,209,829
181,0,24924,Bill Haas,25.10,248,988
182,0,21878,Mark Wilson,25.00,181,724
183,0,10809,Jim Furyk,24.29,155,638
184,0,10885,Robert Allenby,23.29,136,584
185,0,23353,J.J. Henry,21.88,175,800
