RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
1,0,01326,Nick Faldo,26,1989090
2,0,01226,Fred Couples,18,1991060
3,0,02300,Ian Woosnam,16,1989130
4,0,02267,D.A. Weibring,11,1991320
5,0,01599,Steve Jones,10,1991280
5,0,01771,Blaine McCallister,10,1991290
7,0,01072,Chip Beck,9,1991280
8,0,01690,Bruce Lietzke,8,1991280
8,0,01920,Craig Parry,8,1990330
8,0,02133,Craig Stadler,8,1991240
11,0,01042,Paul Azinger,7,1991360
11,0,01577,Lee Janzen,7,1991380
11,0,01823,Larry Mize,7,1991350
11,0,01869,Jack Nicklaus,7,1991090
11,0,01876,Greg Norman,7,1991280
11,0,02010,Loren Roberts,7,1991340
17,0,01030,Isao Aoki,6,1990120
17,0,01098,Jay Don Blake,6,1991360
17,0,01527,Scott Hoch,6,1991390
17,0,01549,Mike Hulbert,6,1991390
17,0,02146,Payne Stewart,6,1991340
22,0,01219,John Cook,5,1991390
22,0,01249,John Daly,5,1991410
22,0,01313,Steve Elkington,5,1991420
22,0,01639,Kenny Knox,5,1991410
22,0,01796,Mark McNulty,5,1990330
22,0,01928,Corey Pavin,5,1991380
22,0,02104,Jeff Sluman,5,1991400
29,0,01196,Brian Claar,4,1991420
29,0,01385,Jim Gallagher Jr.,4,1991430
29,0,01706,Davis Love III,4,1991410
29,0,01744,Graham Marsh,4,1980120
33,0,01006,John Adams,3,1991430
33,0,06197,Michael Allen,3,1991420
33,0,01355,Raymond Floyd,3,1991340
33,0,06044,Scott Gump,3,1991430
33,0,01550,Ed Humenik,3,1991430
33,0,01560,David Ishii,3,1990360
33,0,06483,Ricky Kawagishi,3,1991350
33,0,01626,Karl Kimball,3,1991410
33,0,01724,Jeff Maggert,3,1991430
33,0,01810,Phil Mickelson,3,1991160
33,0,01975,Tom Purtzer,3,1991390
33,0,02049,Gene Sauers,3,1991420
33,0,02084,Bob Shearer,3,1984320
33,0,02090,Tom Sieckmann,3,1991430
33,0,02131,Mike Springer,3,1991430
33,0,02214,Kirk Triplett,3,1991430
33,0,02246,Duffy Waldorf,3,1991430
50,0,01014,Fulton Allem,2,1991440
50,0,01024,Billy Andrade,2,1991430
50,0,01133,Billy Ray Brown,2,1991440
50,0,01142,Bart Bryant,2,1991440
50,0,01192,T.C. Chen,2,1989150
50,0,01197,Bobby Clampett,2,1991440
50,0,01284,Mike Donald,2,1991440
50,0,01288,Ed Dougherty,2,1991430
50,0,01330,David Feherty,2,1988360
50,0,01353,Bruce Fleisher,2,1991430
50,0,01361,Dan Forsman,2,1991440
50,0,01381,Fred Funk,2,1991440
50,0,08533,Gibby Gilbert III,2,1990350
50,0,01436,David Graham,2,1991250
50,0,01556,Joe Inman,2,1987430
50,0,01557,John Inman,2,1991440
50,0,01597,Grier Jones,2,1984400
50,0,01717,Sandy Lyle,2,1991250
50,0,01723,Andrew Magee,2,1991430
50,0,01725,John Mahaffey,2,1991440
50,0,01736,Roger Maltbie,2,1991430
50,0,01755,Dick Mast,2,1991440
50,0,01766,Billy Mayfair,2,1991440
50,0,01793,Mac McLendon,2,1980430
50,0,01815,Johnny Miller,2,1990050
50,0,01866,Jack Newton,2,1982420
50,0,06571,Bryan Norton,2,1991420
50,0,01884,Mac O'Grady,2,1991400
50,0,01887,Mark O'Meara,2,1991440
50,0,06373,José María Olazábal,2,1991350
50,0,01946,Peter Persons,2,1991440
50,0,01968,Nick Price,2,1991430
50,0,02020,Eduardo Romero,2,1991340
50,0,02033,Dave Rummells,2,1991440
50,0,02076,Peter Senior,2,1991350
50,0,02091,Charles Sifford,2,1983020
50,0,02099,Scott Simpson,2,1991420
50,0,06132,Sonny Skinner,2,1991150
50,0,02105,Bob Smith,2,1985280
50,0,02187,Dave Tentis,2,1990040
50,0,02201,Jim Thorpe,2,1991440
50,0,02225,Howard Twitty,2,1991440
50,0,06072,Greg Whisman,2,1991430
50,0,02303,Robert Wrenn,2,1991440
