RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
1,0,06621,Joe Durant,12,6,6
1,0,02106,Chris Smith,12,2,10
3,0,20645,John Senden,15,12,3
4,0,24925,Jonathan Byrd,19,11,8
5,0,01945,Kenny Perry,23,8,15
6,0,20691,Greg Owen,25,7,18
7,0,21646,David Branshaw,29,22,7
7,0,01313,Steve Elkington,29,21,8
7,0,08793,Tiger Woods,29,28,1
10,0,24502,Adam Scott,32,20,12
11,0,10885,Robert Allenby,34,5,29
12,0,20094,Jonathan Kaye,36,17,19
13,0,20105,Jeff Gove,37,35,2
13,0,23349,Charles Warren,37,9,28
15,0,20498,Briny Baird,39,34,5
16,0,24781,Hunter Mahan,43,4,39
17,0,06595,Kevin Sutherland,46,26,20
18,0,23322,Brett Wetterich,49,16,33
19,0,25900,Lucas Glover,50,10,40
20,0,24912,Will MacKenzie,51,26,25
21,0,24980,Scott Gutschewski,53,1,52
22,0,10809,Jim Furyk,57,53,4
23,0,01142,Bart Bryant,69,53,16
23,0,20574,Mathew Goggin,69,25,44
25,0,20472,Alex Cejka,71,36,35
26,0,22378,Trevor Immelman,74,60,14
27,0,22405,Justin Rose,86,57,29
28,0,01810,Phil Mickelson,87,66,21
29,0,24138,Ian Poulter,89,14,75
30,0,22293,Heath Slocum,90,56,34
31,0,22913,John Rollins,91,18,73
32,0,06573,Brandt Jobe,93,51,42
32,0,21959,Ted Purdy,93,46,47
34,0,01706,Davis Love III,96,42,54
35,0,27943,Matt Hansen,97,49,48
36,0,24357,K.J. Choi,99,76,23
37,0,23614,Rich Beem,100,30,70
37,0,11032,Frank Lickliter II,100,74,26
37,0,06350,Bob May,100,87,13
40,0,06527,Steve Stricker,101,77,24
41,0,28780,Nicholas Thompson,102,3,99
42,0,02246,Duffy Waldorf,104,36,68
43,0,20378,Mathias Grönberg,106,49,57
43,0,24024,Zach Johnson,106,57,49
45,0,21470,Daisuke Maruyama,107,39,68
46,0,23353,J.J. Henry,108,86,22
47,0,26360,Bubba Dickerson,109,19,90
48,0,11123,Chris Couch,112,40,72
48,0,01619,Skip Kendall,112,69,43
50,0,24507,Jason Bohn,117,33,84
51,0,08123,Jeff Brehaut,118,77,41
51,0,01766,Billy Mayfair,118,63,55
51,0,02206,David Toms,118,47,71
54,0,21753,Brian Davis,119,22,97
54,0,12716,Charley Hoffman,119,66,53
56,0,23623,Bo Van Pelt,120,60,60
56,0,27095,Nick Watney,120,24,96
58,0,20766,Padraig Harrington,122,13,109
59,0,23048,Eric Axley,124,36,88
59,0,10733,Kent Jones,124,32,92
61,0,08385,Omar Uresti,130,66,64
62,0,27120,Troy Matteson,138,72,66
63,0,21878,Mark Wilson,139,113,26
64,0,02101,Joey Sindelar,141,124,17
65,0,21209,Sergio Garcia,142,105,37
65,0,25804,Bubba Watson,142,92,50
67,0,08835,Kris Cox,143,80,63
68,0,06004,Stephen Ames,145,87,58
69,0,08075,Jerry Kelly,147,101,46
70,0,08375,Paul Stankowski,148,64,84
71,0,22946,Henrik Bjornstad,155,30,125
72,0,12645,Brent Geiberger,156,44,112
73,0,26420,Richard Johnson,157,80,77
74,0,24140,Sean O'Hair,161,44,117
75,0,21805,Harrison Frazar,163,28,135
75,0,01381,Fred Funk,163,98,65
77,0,06567,Vijay Singh,164,133,31
77,0,02239,Scott Verplank,164,87,77
79,0,26596,Ryan Moore,165,15,150
80,0,07457,Steve Flesch,166,87,79
80,0,20631,David McKenzie,166,80,86
82,0,01724,Jeff Maggert,167,69,98
83,0,06515,Shaun Micheel,168,132,36
84,0,19913,Ron Whittaker,169,94,75
85,0,01219,John Cook,170,103,67
85,0,08537,J.P. Hayes,170,43,127
87,0,02110,Jerry Smith,171,116,55
87,0,27770,Camilo Villegas,171,69,102
89,0,01320,Bob Estes,172,121,51
90,0,20628,Arron Oberholser,173,162,11
91,0,23983,Luke Donald,174,100,74
92,0,23320,Ryan Palmer,176,47,129
92,0,02214,Kirk Triplett,176,72,104
94,0,20812,Tjaart van der Walt,184,62,122
95,0,12510,Chad Campbell,186,148,38
96,0,12662,Thomas Levet,187,105,82
96,0,28475,Jeff Overton,187,85,102
98,0,27141,J.B. Holmes,188,87,101
99,0,23788,D.J. Trahan,190,53,137
100,0,24358,Robert Garrigus,193,74,119
101,0,23307,Roger Tambellini,196,101,95
102,0,24361,Pat Perez,198,80,118
103,0,07749,Brett Quigley,200,169,31
104,0,21949,Joe Ogilvie,203,92,111
104,0,22548,Patrick Sheehan,203,64,139
106,0,07223,Brian Bateman,204,84,120
107,0,01226,Fred Couples,208,108,100
108,0,22892,Jason Gore,209,51,158
108,0,01823,Larry Mize,209,77,132
110,0,20382,Stephen Leaney,211,166,45
111,0,20127,Chris Riley,214,41,173
112,0,06643,Paul Goydos,216,112,104
113,0,20157,Retief Goosen,218,126,92
114,0,01024,Billy Andrade,219,157,62
114,0,22046,Geoff Ogilvy,219,59,160
116,0,01139,Olin Browne,220,94,126
117,0,01388,Robert Gamez,223,108,115
118,0,23135,Tim Clark,224,144,80
119,0,06034,Marco Dawson,226,113,113
119,0,01707,Steve Lowery,226,134,92
121,0,10423,Mike Weir,228,169,59
122,0,21961,Charles Howell III,233,150,83
123,0,19824,Craig Barlow,234,147,87
123,0,06251,Chris DiMarco,234,174,60
123,0,21731,Freddie Jacobson,234,96,138
126,0,21407,Arjun Atwal,240,105,135
127,0,01666,Bernhard Langer,248,159,89
127,0,12660,Jesper Parnevik,248,124,124
129,0,01941,Tom Pernice Jr.,251,131,120
130,0,10860,Justin Leonard,252,103,149
131,0,24924,Bill Haas,253,126,127
131,0,01677,Tom Lehman,253,172,81
133,0,20229,Stewart Cink,256,142,114
134,0,22621,Ben Curtis,257,150,107
135,0,01035,Tommy Armour III,259,117,142
136,0,11011,Mike Sposa,263,108,155
137,0,23325,Vaughn Taylor,264,130,134
138,0,06373,José María Olazábal,268,177,91
139,0,20608,David Howell,269,117,152
139,0,12602,Dean Wilson,269,163,106
141,0,20850,Daniel Chopra,270,122,148
142,0,10505,Shane Bertsch,273,134,139
142,0,10565,Ian Leggatt,273,122,151
144,0,02104,Jeff Sluman,274,166,108
145,0,25240,D.A. Points,278,117,161
146,0,01249,John Daly,280,96,184
147,0,23497,Tag Ridings,281,98,183
148,0,12823,Carlos Franco,284,174,110
149,0,06522,Ernie Els,286,143,143
150,0,12760,Danny Ellis,287,117,170
151,0,19846,Brian Gay,289,136,153
152,0,06012,Greg Kraft,290,126,164
153,0,25842,Jon Mills,291,126,165
154,0,21660,Jason Schultz,293,140,153
155,0,23616,Ryan Hietala,294,108,186
156,0,01132,Mark Brooks,297,136,161
157,0,01928,Corey Pavin,300,155,145
158,0,07013,Wes Short Jr.,301,171,130
159,0,25936,Alex Aragon,305,115,190
159,0,12782,Tim Herron,305,136,169
159,0,21350,Ryuji Imada,305,189,116
162,0,20098,Stuart Appleby,307,160,147
162,0,12680,Shigeki Maruyama,307,163,144
162,0,23621,Rory Sabbatini,307,185,122
165,0,01161,Mark Calcavecchia,313,136,177
166,0,02223,Bob Tway,315,184,131
167,0,07867,Woody Austin,316,149,167
168,0,23541,Ben Crane,318,140,178
169,0,23673,Michael Connell,321,188,133
169,0,01553,John Huston,321,150,171
171,0,01042,Paul Azinger,324,150,174
172,0,19881,Robert Damron,327,181,146
173,0,06575,Dudley Hart,328,187,141
173,0,20634,Peter Lonard,328,173,155
175,0,20099,Doug Barron,330,145,185
176,0,06197,Michael Allen,331,165,166
177,0,09011,David Duval,332,145,187
177,0,20572,Rod Pampling,332,160,172
179,0,25632,Jimmy Walker,333,154,179
180,0,23718,Nathan Green,335,177,158
181,0,23409,James Driscoll,339,158,181
182,0,01685,J.L. Lewis,341,174,167
182,0,25345,Carl Pettersson,341,166,175
184,0,01599,Steve Jones,342,179,163
185,0,22371,Aaron Baddeley,348,155,193
186,0,01577,Lee Janzen,351,194,157
187,0,20121,Todd Fischer,357,181,176
188,0,01948,Tim Petrovic,362,180,182
189,0,12755,Vance Veazey,370,190,180
190,0,25935,John Engler Jr.,374,186,188
191,0,01761,Len Mattiace,375,183,192
192,0,20593,Greg Chalmers,382,191,191
193,0,01887,Mark O'Meara,384,195,189
194,0,20548,Hidemichi Tanaka,387,192,195
195,0,01473,Todd Hamilton,389,193,196
196,0,01329,Brad Faxon,390,196,194
