RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
76,0,01035,Tommy Armour III,19.48,270,1386
78,0,07457,Steve Flesch,19.47,333,1710
79,0,26596,Ryan Moore,19.44,252,1296
80,0,07867,Woody Austin,19.42,367,1890
81,0,20378,Mathias Grönberg,19.41,304,1566
82,0,12602,Dean Wilson,19.37,380,1962
83,0,10733,Kent Jones,19.36,237,1224
83,0,20160,Charlie Wi,19.36,338,1746
85,0,01577,Lee Janzen,19.35,310,1602
85,0,10423,Mike Weir,19.35,303,1566
87,0,20623,Gavin Coles,19.34,188,972
88,0,12782,Tim Herron,19.30,337,1746
89,0,02206,David Toms,19.28,236,1224
90,0,20098,Stuart Appleby,19.25,291,1512
91,0,27060,John Mallinger,19.24,329,1710
92,0,25900,Lucas Glover,19.23,315,1638
93,0,23048,Eric Axley,19.22,391,2034
93,0,25190,Jeff Quinney,19.22,301,1566
95,0,06621,Joe Durant,19.20,318,1656
96,0,01724,Jeff Maggert,19.19,297,1548
97,0,21350,Ryuji Imada,19.17,276,1440
98,0,23778,Brad Adamonis,19.16,300,1566
98,0,01706,Davis Love III,19.16,269,1404
98,0,27933,John Merrick,19.16,338,1764
101,0,23409,James Driscoll,19.15,293,1530
102,0,25364,Paul Casey,19.12,179,936
103,0,06034,Marco Dawson,19.10,220,1152
104,0,23614,Rich Beem,19.07,309,1620
105,0,24024,Zach Johnson,18.98,287,1512
106,0,21961,Charles Howell III,18.91,337,1782
106,0,25562,Andres Romero,18.91,228,1206
108,0,24357,K.J. Choi,18.89,238,1260
108,0,20572,Rod Pampling,18.89,272,1440
110,0,26951,Johnson Wagner,18.88,282,1494
111,0,10809,Jim Furyk,18.85,319,1692
112,0,20634,Peter Lonard,18.84,312,1656
113,0,26300,Matt Jones,18.83,322,1710
113,0,23797,Brett Rumford,18.83,244,1296
115,0,21805,Harrison Frazar,18.80,247,1314
116,0,24449,Parker McLachlin,18.75,297,1584
116,0,10649,Tom Scherrer,18.75,189,1008
118,0,21731,Freddie Jacobson,18.73,263,1404
119,0,02002,John Riegger,18.72,246,1314
120,0,23349,Charles Warren,18.71,266,1422
121,0,26500,Alejandro Cañizares,18.70,175,936
122,0,06012,Greg Kraft,18.69,212,1134
123,0,27561,Nick Flanagan,18.66,299,1602
123,0,20645,John Senden,18.66,309,1656
125,0,22548,Patrick Sheehan,18.64,416,2232
126,0,20848,Ángel Cabrera,18.63,171,918
127,0,01928,Corey Pavin,18.60,231,1242
128,0,20498,Briny Baird,18.58,378,2034
129,0,24663,Y.E. Yang,18.54,297,1602
130,0,01161,Mark Calcavecchia,18.52,220,1188
130,0,01320,Bob Estes,18.52,300,1620
132,0,01388,Robert Gamez,18.50,263,1422
133,0,10875,Todd Demsey,18.47,266,1440
134,0,06522,Ernie Els,18.44,166,900
134,0,22913,John Rollins,18.44,312,1692
134,0,06527,Steve Stricker,18.44,239,1296
137,0,25349,Tim Wilkinson,18.42,315,1710
138,0,22348,Nick O'Hern,18.40,265,1440
139,0,27649,Brandt Snedeker,18.39,278,1512
140,0,23540,Jason Allred,18.34,208,1134
141,0,21461,Kenneth Ferrie,18.29,237,1296
142,0,07749,Brett Quigley,18.26,263,1440
143,0,27963,Chris Stroud,18.24,266,1458
144,0,08931,Glen Day,18.23,210,1152
145,0,25632,Jimmy Walker,18.19,239,1314
146,0,08385,Omar Uresti,18.17,242,1332
147,0,25720,Chad Collins,18.13,235,1296
148,0,12705,Cliff Kresge,18.12,274,1512
149,0,06251,Chris DiMarco,18.07,283,1566
150,0,08845,Scott Sterling,18.04,289,1602
151,0,26476,Chez Reavie,17.97,330,1836
152,0,06090,Jim McGovern,17.93,242,1350
153,0,07547,Craig Kanada,17.86,209,1170
153,0,20127,Chris Riley,17.86,164,918
155,0,01707,Steve Lowery,17.79,237,1332
156,0,01766,Billy Mayfair,17.75,329,1854
157,0,23108,Matt Kuchar,17.74,281,1584
157,0,24912,Will MacKenzie,17.74,198,1116
159,0,22621,Ben Curtis,17.64,254,1440
160,0,01473,Todd Hamilton,17.63,292,1656
160,0,06573,Brandt Jobe,17.63,165,936
162,0,20472,Alex Cejka,17.56,237,1350
163,0,23157,Richard Johnson,17.53,243,1386
164,0,22293,Heath Slocum,17.47,327,1872
165,0,20157,Retief Goosen,17.43,182,1044
166,0,23125,Brad Elder,17.33,209,1206
167,0,24227,Justin Bolli,17.31,271,1566
168,0,08075,Jerry Kelly,17.30,274,1584
169,0,25842,Jon Mills,17.25,295,1710
169,0,10425,Jay Williamson,17.25,298,1728
171,0,01797,Rocco Mediate,17.18,269,1566
172,0,12826,Paul Claxton,17.11,194,1134
173,0,06643,Paul Goydos,17.09,240,1404
174,0,24140,Sean O'Hair,17.08,249,1458
175,0,27613,David Lutterus,16.95,180,1062
176,0,12309,Bob Sowards,16.94,186,1098
177,0,22046,Geoff Ogilvy,16.93,195,1152
178,0,22378,Trevor Immelman,16.91,207,1224
179,0,23353,J.J. Henry,16.87,328,1944
179,0,19913,Ron Whittaker,16.87,164,972
181,0,22806,Doug LaBelle II,16.84,197,1170
182,0,21959,Ted Purdy,16.75,205,1224
182,0,22582,Kyle Thompson,16.75,211,1260
184,0,20443,Jin Park,16.73,256,1530
185,0,01142,Bart Bryant,16.67,243,1458
185,0,26631,Cody Freeman,16.67,198,1188
187,0,24138,Ian Poulter,16.55,146,882
188,0,01024,Billy Andrade,16.43,210,1278
189,0,01677,Tom Lehman,16.34,150,918
190,0,20105,Jeff Gove,16.33,147,900
191,0,08537,J.P. Hayes,16.25,196,1206
192,0,26420,Richard Johnson,16.11,174,1080
193,0,25594,Travis Perkins,16.04,153,954
194,0,09011,David Duval,15.90,146,918
195,0,12680,Shigeki Maruyama,15.89,143,900
196,0,01139,Olin Browne,15.08,209,1386
197,0,20382,Stephen Leaney,14.99,143,954
