RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
47,0,06004,Stephen Ames,3.52,289,82
47,0,23135,Tim Clark,3.52,313,89
47,0,12823,Carlos Franco,3.52,257,73
47,0,26668,Marc Turnesa,3.52,306,87
51,0,12652,Cameron Beckman,3.51,305,87
51,0,24925,Jonathan Byrd,3.51,298,85
51,0,10585,Scott McCarron,3.51,221,63
51,0,25804,Bubba Watson,3.51,340,97
55,0,01226,Fred Couples,3.50,210,60
55,0,11032,Frank Lickliter II,3.50,375,107
55,0,26679,Kevin Stadler,3.50,315,90
55,0,23788,D.J. Trahan,3.50,329,94
59,0,06197,Michael Allen,3.49,318,91
59,0,22371,Aaron Baddeley,3.49,255,73
61,0,01035,Tommy Armour III,3.48,268,77
61,0,12716,Charley Hoffman,3.48,327,94
61,0,25396,Kevin Na,3.48,338,97
61,0,26289,Boo Weekley,3.48,289,83
65,0,21633,Steve Allan,3.47,201,58
65,0,30925,Dustin Johnson,3.47,319,92
65,0,24781,Hunter Mahan,3.47,295,85
68,0,21209,Sergio Garcia,3.46,242,70
68,0,01577,Lee Janzen,3.46,308,89
68,0,26596,Ryan Moore,3.46,249,72
71,0,27120,Troy Matteson,3.45,324,94
71,0,20663,Brenden Pappas,3.45,228,66
71,0,23623,Bo Van Pelt,3.45,348,101
74,0,19803,Ryan Armour,3.44,299,87
74,0,07867,Woody Austin,3.44,361,105
74,0,20623,Gavin Coles,3.44,186,54
74,0,28089,Jason Day,3.44,279,81
74,0,20574,Mathew Goggin,3.44,313,91
74,0,27060,John Mallinger,3.44,327,95
74,0,01941,Tom Pernice Jr.,3.44,358,104
74,0,25345,Carl Pettersson,3.44,378,110
74,0,12602,Dean Wilson,3.44,375,109
83,0,20098,Stuart Appleby,3.43,288,84
83,0,21350,Ryuji Imada,3.43,274,80
85,0,12782,Tim Herron,3.42,332,97
86,0,01724,Jeff Maggert,3.41,293,86
87,0,25364,Paul Casey,3.40,177,52
87,0,24357,K.J. Choi,3.40,238,70
87,0,20850,Daniel Chopra,3.40,282,83
87,0,07457,Steve Flesch,3.40,323,95
87,0,25900,Lucas Glover,3.40,309,91
87,0,10733,Kent Jones,3.40,231,68
87,0,02206,David Toms,3.40,231,68
87,0,10423,Mike Weir,3.40,296,87
95,0,06034,Marco Dawson,3.39,217,64
95,0,25190,Jeff Quinney,3.39,295,87
97,0,23409,James Driscoll,3.38,287,85
98,0,23778,Brad Adamonis,3.37,293,87
98,0,23048,Eric Axley,3.37,381,113
98,0,06621,Joe Durant,3.37,310,92
98,0,24024,Zach Johnson,3.37,283,84
98,0,20160,Charlie Wi,3.37,327,97
103,0,21805,Harrison Frazar,3.36,245,73
103,0,27933,John Merrick,3.36,329,98
103,0,26951,Johnson Wagner,3.36,279,83
106,0,01706,Davis Love III,3.35,261,78
106,0,23797,Brett Rumford,3.35,241,72
108,0,23614,Rich Beem,3.34,301,90
109,0,20378,Mathias Grönberg,3.33,290,87
109,0,06012,Greg Kraft,3.33,210,63
109,0,20634,Peter Lonard,3.33,306,92
109,0,25562,Andres Romero,3.33,223,67
113,0,10809,Jim Furyk,3.32,312,94
113,0,21961,Charles Howell III,3.32,329,99
113,0,21731,Freddie Jacobson,3.32,259,78
113,0,01928,Corey Pavin,3.32,229,69
113,0,10649,Tom Scherrer,3.32,186,56
118,0,22348,Nick O'Hern,3.31,265,80
118,0,20572,Rod Pampling,3.31,265,80
118,0,22548,Patrick Sheehan,3.31,410,124
121,0,20848,Ángel Cabrera,3.29,168,51
121,0,01388,Robert Gamez,3.29,260,79
123,0,06522,Ernie Els,3.28,164,50
123,0,01320,Bob Estes,3.28,295,90
123,0,20645,John Senden,3.28,302,92
126,0,23540,Jason Allred,3.27,206,63
126,0,20498,Briny Baird,3.27,370,113
126,0,08931,Glen Day,3.27,209,64
126,0,27561,Nick Flanagan,3.27,291,89
130,0,26300,Matt Jones,3.26,310,95
130,0,24449,Parker McLachlin,3.26,287,88
130,0,25349,Tim Wilkinson,3.26,310,95
133,0,26500,Alejandro Cañizares,3.25,169,52
133,0,21461,Kenneth Ferrie,3.25,234,72
133,0,02002,John Riegger,3.25,237,73
136,0,10875,Todd Demsey,3.24,259,80
136,0,06527,Steve Stricker,3.24,233,72
136,0,23349,Charles Warren,3.24,256,79
136,0,24663,Y.E. Yang,3.24,288,89
140,0,01161,Mark Calcavecchia,3.21,212,66
140,0,25720,Chad Collins,3.21,231,72
140,0,12705,Cliff Kresge,3.21,270,84
140,0,22913,John Rollins,3.21,302,94
140,0,27649,Brandt Snedeker,3.21,270,84
145,0,06251,Chris DiMarco,3.20,278,87
145,0,08385,Omar Uresti,3.20,237,74
147,0,07749,Brett Quigley,3.19,255,80
148,0,07547,Craig Kanada,3.18,207,65
148,0,08845,Scott Sterling,3.18,283,89
148,0,25632,Jimmy Walker,3.18,232,73
151,0,26476,Chez Reavie,3.17,323,102
152,0,06090,Jim McGovern,3.16,237,75
152,0,20127,Chris Riley,3.16,161,51
152,0,27963,Chris Stroud,3.16,256,81
155,0,20472,Alex Cejka,3.15,236,75
156,0,01473,Todd Hamilton,3.14,289,92
157,0,01766,Billy Mayfair,3.13,322,103
158,0,23125,Brad Elder,3.12,209,67
158,0,06573,Brandt Jobe,3.12,162,52
160,0,01707,Steve Lowery,3.11,230,74
161,0,22621,Ben Curtis,3.10,248,80
161,0,23108,Matt Kuchar,3.10,273,88
161,0,22293,Heath Slocum,3.10,322,104
164,0,08075,Jerry Kelly,3.09,272,88
165,0,12826,Paul Claxton,3.05,192,63
165,0,20157,Retief Goosen,3.05,177,58
165,0,06643,Paul Goydos,3.05,238,78
165,0,23157,Richard Johnson,3.05,235,77
169,0,24227,Justin Bolli,3.03,264,87
169,0,24912,Will MacKenzie,3.03,188,62
169,0,01797,Rocco Mediate,3.03,264,87
169,0,25842,Jon Mills,3.03,288,95
169,0,10425,Jay Williamson,3.03,291,96
174,0,22806,Doug LaBelle II,3.02,196,65
174,0,27613,David Lutterus,3.02,178,59
176,0,22378,Trevor Immelman,3.01,205,68
177,0,23353,J.J. Henry,3.00,324,108
177,0,22046,Geoff Ogilvy,3.00,192,64
179,0,26631,Cody Freeman,2.97,196,66
179,0,21959,Ted Purdy,2.97,202,68
179,0,22582,Kyle Thompson,2.97,208,70
182,0,24140,Sean O'Hair,2.95,239,81
182,0,20443,Jin Park,2.95,251,85
184,0,19913,Ron Whittaker,2.94,159,54
185,0,01142,Bart Bryant,2.93,237,81
186,0,01024,Billy Andrade,2.92,207,71
186,0,24138,Ian Poulter,2.92,143,49
188,0,08537,J.P. Hayes,2.91,195,67
189,0,20105,Jeff Gove,2.90,145,50
189,0,12309,Bob Sowards,2.90,177,61
191,0,01677,Tom Lehman,2.88,147,51
192,0,25594,Travis Perkins,2.87,152,53
193,0,26420,Richard Johnson,2.83,170,60
194,0,12680,Shigeki Maruyama,2.82,141,50
195,0,09011,David Duval,2.78,142,51
196,0,01139,Olin Browne,2.70,208,77
197,0,20382,Stephen Leaney,2.68,142,53
