RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,02223,Bob Tway,20.00,57,285
2,0,01577,Lee Janzen,18.41,67,364
3,0,10505,Shane Bertsch,16.75,66,394
4,0,23320,Ryan Palmer,16.73,47,281
5,0,01941,Tom Pernice Jr.,16.71,71,425
6,0,24024,Zach Johnson,16.57,55,332
7,0,20104,Ken Duke,16.24,77,474
8,0,27613,David Lutterus,16.18,39,241
9,0,25364,Paul Casey,16.04,34,212
10,0,06004,Stephen Ames,15.85,52,328
11,0,24490,George McNeill,15.78,62,393
12,0,21633,Steve Allan,15.74,37,235
13,0,07547,Craig Kanada,15.59,41,263
14,0,08931,Glen Day,15.33,40,261
15,0,01313,Steve Elkington,15.20,52,342
16,0,23409,James Driscoll,15.19,53,349
17,0,10733,Kent Jones,15.11,42,278
18,0,01928,Corey Pavin,15.03,43,286
19,0,26500,Alejandro Cañizares,15.02,32,213
20,0,26631,Cody Freeman,14.93,40,268
21,0,28158,Steve Marino,14.85,72,485
22,0,23788,D.J. Trahan,14.77,57,386
23,0,26476,Chez Reavie,14.63,61,417
24,0,22548,Patrick Sheehan,14.62,74,506
24,0,27214,Kevin Streelman,14.62,68,465
26,0,01035,Tommy Armour III,14.60,46,315
27,0,20157,Retief Goosen,14.53,34,234
27,0,25190,Jeff Quinney,14.53,51,351
29,0,22293,Heath Slocum,14.49,61,421
30,0,06575,Dudley Hart,14.48,43,297
31,0,06034,Marco Dawson,14.45,38,263
32,0,26420,Richard Johnson,14.29,35,245
32,0,12705,Cliff Kresge,14.29,49,343
34,0,20848,Ángel Cabrera,14.00,28,200
35,0,20229,Stewart Cink,13.98,46,329
35,0,22348,Nick O'Hern,13.98,45,322
37,0,27561,Nick Flanagan,13.97,51,365
38,0,12826,Paul Claxton,13.95,36,258
39,0,25396,Kevin Na,13.92,55,395
40,0,26289,Boo Weekley,13.90,46,331
41,0,06522,Ernie Els,13.86,28,202
42,0,06595,Kevin Sutherland,13.82,55,398
43,0,24502,Adam Scott,13.78,27,196
43,0,27770,Camilo Villegas,13.78,43,312
45,0,12309,Bob Sowards,13.77,34,247
46,0,20472,Alex Cejka,13.73,42,306
47,0,01948,Tim Petrovic,13.71,54,394
47,0,25345,Carl Pettersson,13.71,61,445
49,0,19803,Ryan Armour,13.69,49,358
50,0,01724,Jeff Maggert,13.64,48,352
51,0,20433,Mark Hensby,13.59,39,287
52,0,01388,Robert Gamez,13.58,44,324
53,0,20623,Gavin Coles,13.57,30,221
54,0,23778,Brad Adamonis,13.52,48,355
55,0,07457,Steve Flesch,13.51,52,385
55,0,23797,Brett Rumford,13.51,40,296
57,0,24781,Hunter Mahan,13.49,46,341
58,0,23048,Eric Axley,13.48,62,460
59,0,12660,Jesper Parnevik,13.41,48,358
60,0,01320,Bob Estes,13.39,49,366
60,0,26951,Johnson Wagner,13.39,45,336
60,0,21878,Mark Wilson,13.39,58,433
63,0,25562,Andres Romero,13.38,36,269
64,0,06012,Greg Kraft,13.33,34,255
65,0,06197,Michael Allen,13.32,49,368
66,0,25720,Chad Collins,13.31,39,293
66,0,02239,Scott Verplank,13.31,43,323
68,0,26668,Marc Turnesa,13.28,47,354
69,0,08385,Omar Uresti,13.25,40,302
70,0,06527,Steve Stricker,13.19,38,288
71,0,10649,Tom Scherrer,13.16,30,228
72,0,21731,Freddie Jacobson,13.10,41,313
