RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES,GIR RANK
153,0,07547,Craig Kanada,17.86,209,1170,158
153,0,20127,Chris Riley,17.86,164,918,169
155,0,01707,Steve Lowery,17.79,237,1332,193
156,0,01766,Billy Mayfair,17.75,329,1854,19
157,0,23108,Matt Kuchar,17.74,281,1584,126
157,0,24912,Will MacKenzie,17.74,198,1116,107
159,0,22621,Ben Curtis,17.64,254,1440,137
160,0,01473,Todd Hamilton,17.63,292,1656,150
160,0,06573,Brandt Jobe,17.63,165,936,58
162,0,20472,Alex Cejka,17.56,237,1350,146
163,0,23157,Richard Johnson,17.53,243,1386,195
164,0,22293,Heath Slocum,17.47,327,1872,50
165,0,20157,Retief Goosen,17.43,182,1044,192
166,0,23125,Brad Elder,17.33,209,1206,99
167,0,24227,Justin Bolli,17.31,271,1566,44
168,0,08075,Jerry Kelly,17.30,274,1584,140
169,0,25842,Jon Mills,17.25,295,1710,74
169,0,10425,Jay Williamson,17.25,298,1728,52
171,0,01797,Rocco Mediate,17.18,269,1566,157
172,0,12826,Paul Claxton,17.11,194,1134,97
173,0,06643,Paul Goydos,17.09,240,1404,151
174,0,24140,Sean O'Hair,17.08,249,1458,113
175,0,27613,David Lutterus,16.95,180,1062,161
176,0,12309,Bob Sowards,16.94,186,1098,139
177,0,22046,Geoff Ogilvy,16.93,195,1152,169
178,0,22378,Trevor Immelman,16.91,207,1224,148
179,0,23353,J.J. Henry,16.87,328,1944,9
179,0,19913,Ron Whittaker,16.87,164,972,79
181,0,22806,Doug LaBelle II,16.84,197,1170,108
182,0,21959,Ted Purdy,16.75,205,1224,46
182,0,22582,Kyle Thompson,16.75,211,1260,160
184,0,20443,Jin Park,16.73,256,1530,153
185,0,01142,Bart Bryant,16.67,243,1458,101
185,0,26631,Cody Freeman,16.67,198,1188,179
187,0,24138,Ian Poulter,16.55,146,882,190
188,0,01024,Billy Andrade,16.43,210,1278,135
189,0,01677,Tom Lehman,16.34,150,918,165
190,0,20105,Jeff Gove,16.33,147,900,22
191,0,08537,J.P. Hayes,16.25,196,1206,181
192,0,26420,Richard Johnson,16.11,174,1080,92
193,0,25594,Travis Perkins,16.04,153,954,177
194,0,09011,David Duval,15.90,146,918,197
195,0,12680,Shigeki Maruyama,15.89,143,900,187
196,0,01139,Olin Browne,15.08,209,1386,76
197,0,20382,Stephen Leaney,14.99,143,954,166
