RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
1,36,01553,John Huston,3.49,405,1161
2,41,01226,Fred Couples,3.34,343,1027
3,47,01706,Davis Love III,3.31,391,1183
4,47,01098,Jay Don Blake,3.30,400,1212
5,47,01876,Greg Norman,3.28,241,735
6,48,01161,Mark Calcavecchia,3.27,298,911
7,56,01639,Kenny Knox,3.21,438,1366
7,56,02033,Dave Rummells,3.21,372,1158
9,56,01249,John Daly,3.20,394,1233
9,56,01468,Gary Hallberg,3.20,324,1014
11,57,01928,Corey Pavin,3.19,381,1195
11,57,02133,Craig Stadler,3.19,269,843
13,57,01723,Andrew Magee,3.18,355,1115
13,57,02104,Jeff Sluman,3.18,420,1322
15,61,01388,Robert Gamez,3.17,298,940
15,61,01958,Dan Pohl,3.17,271,856
17,67,01577,Lee Janzen,3.15,402,1275
17,67,02131,Mike Springer,3.15,350,1110
19,67,02049,Gene Sauers,3.14,325,1034
20,68,02255,Denis Watson,3.13,196,626
21,71,02146,Payne Stewart,3.12,267,857
22,71,01724,Jeff Maggert,3.11,343,1103
23,72,01042,Paul Azinger,3.10,288,929
23,72,01049,Ian Baker-Finch,3.10,276,890
23,72,01527,Scott Hoch,3.10,446,1439
23,72,01887,Mark O'Meara,3.10,309,997
27,72,01968,Nick Price,3.08,317,1029
28,73,01329,Brad Faxon,3.07,355,1155
28,73,02242,Lanny Wadkins,3.07,321,1045
30,74,01096,Phil Blackmar,3.05,291,955
30,74,01355,Raymond Floyd,3.05,217,711
30,74,01361,Dan Forsman,3.05,325,1065
30,74,01715,Mark Lye,3.05,337,1104
34,77,01024,Billy Andrade,3.03,354,1169
34,77,02303,Robert Wrenn,3.03,327,1079
36,78,02007,Larry Rinker,3.02,282,934
37,82,01381,Fred Funk,3.01,344,1144
37,82,01559,Hale Irwin,3.01,208,692
37,82,01599,Steve Jones,3.01,341,1133
37,82,02099,Scott Simpson,3.01,238,792
37,82,02185,Lance Ten Broeck,3.01,172,571
37,82,02256,Tom Watson,3.01,190,632
43,82,01261,Jay Delsing,3.00,333,1109
43,82,06332,Neal Lancaster,3.00,397,1324
45,86,06034,Marco Dawson,2.99,303,1015
46,88,01444,Ken Green,2.98,337,1132
46,88,01926,Steve Pate,2.98,367,1231
46,88,02246,Duffy Waldorf,2.98,347,1166
49,88,01203,Russ Cochran,2.97,373,1254
49,88,01701,Bob Lohr,2.97,288,970
51,90,01093,Ronnie Black,2.96,280,945
51,90,01385,Jim Gallagher Jr.,2.96,400,1351
51,90,01414,Bob Gilder,2.96,272,918
54,90,01039,Perry Arthur,2.95,234,793
54,90,01984,Sam Randolph,2.95,227,770
56,91,06006,JC Anderson,2.94,209,712
56,91,01132,Mark Brooks,2.94,372,1266
56,91,01200,Keith Clearwater,2.94,371,1260
56,91,01390,Buddy Gardner,2.94,379,1290
56,91,01771,Blaine McCallister,2.94,360,1223
56,91,01938,David Peoples,2.94,361,1228
56,91,02170,Hal Sutton,2.94,387,1318
63,97,01197,Bobby Clampett,2.93,263,897
63,97,01499,Mark Hayes,2.93,201,686
63,97,02041,Bill Sander,2.93,193,658
63,97,02267,D.A. Weibring,2.93,305,1042
67,97,01196,Brian Claar,2.92,355,1216
68,101,01510,Nolan Henke,2.91,327,1123
68,101,01607,Brian Kamm,2.91,253,868
68,101,02067,Ted Schulz,2.91,356,1224
68,101,06072,Greg Whisman,2.91,290,997
68,101,02294,Willie Wood,2.91,245,842
73,101,01068,Andy Bean,2.90,251,865
73,101,06150,Carl Cooper,2.90,221,763
73,101,06090,Jim McGovern,2.90,326,1124
76,102,01457,Jay Haas,2.89,335,1161
76,102,06581,David Sutherland,2.89,246,852
76,102,02321,Fuzzy Zoeller,2.89,209,723
79,103,01266,Clark Dennis,2.88,266,925
79,103,01331,Rick Fehr,2.88,273,948
79,103,06284,Jim Hallet,2.88,391,1359
79,103,01633,Tom Kite,2.88,321,1115
79,103,01755,Dick Mast,2.88,214,744
79,103,01846,Jodie Mudd,2.88,207,719
85,103,02239,Scott Verplank,2.87,158,550
86,103,01014,Fulton Allem,2.86,232,812
86,103,01035,Tommy Armour III,2.86,296,1035
86,103,01185,Brandel Chamblee,2.86,278,972
89,116,01323,Brad Fabel,2.85,327,1147
89,116,01690,Bruce Lietzke,2.85,267,937
89,116,02054,Ken Schall,2.85,262,919
92,116,01235,Ben Crenshaw,2.84,193,680
92,116,01306,David Edwards,2.84,347,1223
92,116,01495,Morris Hatalsky,2.84,258,909
92,116,02095,Larry Silveira,2.84,253,891
92,116,02100,Tim Simpson,2.84,287,1011
92,116,02101,Joey Sindelar,2.84,333,1173
92,116,02148,Ray Stewart,2.84,306,1079
99,117,01112,Charlie Bowles,2.83,242,855
99,117,01549,Mike Hulbert,2.83,383,1351
99,117,02214,Kirk Triplett,2.83,318,1124
102,119,01072,Chip Beck,2.82,328,1164
102,119,01284,Mike Donald,2.82,329,1168
102,119,01943,Chris Perry,2.82,346,1226
102,119,02010,Loren Roberts,2.82,372,1317
102,119,02279,Mark Wiebe,2.82,291,1031
107,121,01435,Wayne Grady,2.81,210,748
107,121,01736,Roger Maltbie,2.81,210,747
107,121,02241,Bobby Wadkins,2.81,345,1229
110,122,01129,Bill Britton,2.80,330,1178
110,122,01823,Larry Mize,2.80,318,1136
110,122,02225,Howard Twitty,2.80,352,1258
113,126,01313,Steve Elkington,2.79,313,1121
113,126,01378,David Frost,2.79,283,1013
113,126,06575,Dudley Hart,2.79,304,1090
113,126,01569,Peter Jacobsen,2.79,248,890
113,126,06048,Dicky Thompson,2.79,282,1010
113,126,02224,Greg Twiggs,2.79,268,961
119,127,06010,Brad Bell,2.78,173,623
119,127,01168,David Canipe,2.78,282,1015
119,127,01797,Rocco Mediate,2.78,296,1065
119,127,02230,Stan Utley,2.78,287,1032
123,134,01040,Emlyn Aubrey,2.77,353,1276
123,134,01219,John Cook,2.77,329,1188
123,134,01837,Gil Morgan,2.77,280,1010
126,134,01550,Ed Humenik,2.76,310,1123
126,134,01682,Wayne Levi,2.76,254,921
126,134,01766,Billy Mayfair,2.76,358,1295
126,134,02195,Leonard Thompson,2.76,269,974
130,135,01078,Jim Benepe,2.75,241,876
130,135,01945,Kenny Perry,2.75,268,975
130,135,02090,Tom Sieckmann,2.75,285,1037
133,136,06044,Scott Gump,2.74,316,1155
134,137,02186,Brian Tennyson,2.73,282,1034
135,141,06571,Bryan Norton,2.72,203,745
136,142,06197,Michael Allen,2.71,261,963
136,142,01106,Jim Booros,2.71,290,1072
136,142,01201,Lennie Clements,2.71,173,638
136,142,01557,John Inman,2.71,315,1161
136,142,01996,Mike Reid,2.71,223,822
136,142,02159,Curtis Strange,2.71,216,797
136,142,06577,John Wilson,2.71,268,989
143,145,02135,Mike Standly,2.69,279,1037
143,145,02223,Bob Tway,2.69,250,930
145,149,01975,Tom Purtzer,2.68,302,1127
146,151,01006,John Adams,2.67,298,1117
146,151,01458,Jerry Haas,2.67,312,1170
146,151,06573,Brandt Jobe,2.67,191,715
146,151,01835,Tommy Moore,2.67,180,673
150,158,01143,Brad Bryant,2.66,242,909
150,158,02298,Jim Woodward,2.66,248,933
152,158,01288,Ed Dougherty,2.65,368,1389
152,158,01307,Joel Edwards,2.65,274,1035
152,158,01346,Ed Fiori,2.65,322,1213
155,160,01469,Dan Halldorson,2.64,282,1067
155,160,06140,Sean Murphy,2.64,201,762
155,160,02190,Doug Tewell,2.64,217,823
155,160,02257,Brian Watts,2.64,239,904
159,160,01142,Bart Bryant,2.63,309,1175
159,160,01157,Tom Byrum,2.63,304,1157
161,165,02167,Mike Sullivan,2.62,283,1080
162,165,01790,Pat McGowan,2.61,185,708
162,165,01946,Peter Persons,2.61,325,1243
164,166,01971,Dillard Pruitt,2.60,281,1081
164,166,02201,Jim Thorpe,2.60,255,979
166,168,01783,Mark McCumber,2.59,251,968
167,168,01303,Bob Eastwood,2.58,210,814
167,168,02322,Richard Zokol,2.58,219,850
169,171,01154,Bill Buttner,2.57,234,912
169,171,01725,John Mahaffey,2.57,222,863
171,171,01475,Donnie Hammond,2.56,230,898
171,171,02292,Bob Wolcott,2.56,351,1369
173,172,01320,Bob Estes,2.55,303,1190
173,172,02111,Mike Smith,2.55,318,1246
175,175,01282,Trevor Dodds,2.54,262,1032
175,175,01626,Karl Kimball,2.54,198,778
175,175,02023,Clarence Rose,2.54,147,578
178,177,02311,Kim Young,2.53,149,589
179,179,01156,Curt Byrum,2.52,298,1184
179,179,01191,Barry Cheesman,2.52,205,815
179,179,06016,Brad Lardon,2.52,171,678
182,180,06118,Greg Bruckner,2.51,302,1202
183,195,06579,Craig Rudolph,2.49,181,726
184,198,02196,Robert Thompson,2.45,169,691
185,200,01133,Billy Ray Brown,2.44,276,1130
186,215,01662,Greg Ladehoff,2.38,204,858
187,236,01060,Dave Barr,2.30,253,1100
187,236,01878,Andy North,2.30,136,592
189,249,01151,Clark Burroughs,2.23,148,664
