RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
109,125,01313,Steve Elkington,1.789,2006,1121,2.79
109,125,02054,Ken Schall,1.789,1644,919,2.85
111,128,01106,Jim Booros,1.790,1919,1072,2.71
111,128,02292,Bob Wolcott,1.790,2450,1369,2.56
113,130,02023,Clarence Rose,1.791,1035,578,2.54
114,131,01014,Fulton Allem,1.792,1455,812,2.86
115,134,01040,Emlyn Aubrey,1.794,2289,1276,2.77
115,134,01499,Mark Hayes,1.794,1231,686,2.93
115,134,01766,Billy Mayfair,1.794,2323,1295,2.76
115,134,01846,Jodie Mudd,1.794,1290,719,2.88
115,134,02223,Bob Tway,1.794,1668,930,2.69
120,137,01607,Brian Kamm,1.795,1558,868,2.91
120,137,01690,Bruce Lietzke,1.795,1682,937,2.85
120,137,06571,Bryan Norton,1.795,1337,745,2.72
123,138,01096,Phil Blackmar,1.796,1715,955,3.05
123,138,01346,Ed Fiori,1.796,2178,1213,2.65
123,138,01783,Mark McCumber,1.796,1739,968,2.59
123,138,02190,Doug Tewell,1.796,1478,823,2.64
123,138,02224,Greg Twiggs,1.796,1726,961,2.79
128,140,01249,John Daly,1.797,2216,1233,3.20
128,140,06034,Marco Dawson,1.797,1824,1015,2.99
128,140,01569,Peter Jacobsen,1.797,1599,890,2.79
128,140,01736,Roger Maltbie,1.797,1342,747,2.81
128,140,01946,Peter Persons,1.797,2234,1243,2.61
128,140,02101,Joey Sindelar,1.797,2108,1173,2.84
134,140,01266,Clark Dennis,1.798,1663,925,2.88
135,141,01078,Jim Benepe,1.799,1576,876,2.75
135,141,01112,Charlie Bowles,1.799,1538,855,2.83
135,141,01458,Jerry Haas,1.799,2105,1170,2.67
135,141,01790,Pat McGowan,1.799,1274,708,2.61
135,141,02095,Larry Silveira,1.799,1603,891,2.84
135,141,06577,John Wilson,1.799,1779,989,2.71
141,142,01185,Brandel Chamblee,1.800,1750,972,2.86
141,142,01288,Ed Dougherty,1.800,2500,1389,2.65
143,155,01307,Joel Edwards,1.801,1864,1035,2.65
143,155,02111,Mike Smith,1.801,2244,1246,2.55
145,155,02186,Brian Tennyson,1.802,1863,1034,2.73
145,155,02322,Richard Zokol,1.802,1532,850,2.58
147,155,06044,Scott Gump,1.803,2083,1155,2.74
148,156,01168,David Canipe,1.804,1831,1015,2.78
148,156,06581,David Sutherland,1.804,1537,852,2.89
150,157,02195,Leonard Thompson,1.806,1759,974,2.76
151,158,01157,Tom Byrum,1.807,2091,1157,2.63
151,158,01282,Trevor Dodds,1.807,1865,1032,2.54
151,158,01320,Bob Estes,1.807,2150,1190,2.55
151,158,06048,Dicky Thompson,1.807,1825,1010,2.79
155,158,02167,Mike Sullivan,1.808,1953,1080,2.62
155,158,02257,Brian Watts,1.808,1634,904,2.64
155,158,02298,Jim Woodward,1.808,1687,933,2.66
158,160,01143,Brad Bryant,1.809,1644,909,2.66
158,160,01154,Bill Buttner,1.809,1650,912,2.57
158,160,01550,Ed Humenik,1.809,2032,1123,2.76
158,160,01971,Dillard Pruitt,1.809,1956,1081,2.60
162,160,01156,Curt Byrum,1.810,2143,1184,2.52
162,160,02201,Jim Thorpe,1.810,1772,979,2.60
164,167,01475,Donnie Hammond,1.811,1626,898,2.56
164,167,06573,Brandt Jobe,1.811,1295,715,2.67
166,169,01303,Bob Eastwood,1.813,1476,814,2.58
167,173,01060,Dave Barr,1.815,1997,1100,2.30
168,175,06197,Michael Allen,1.816,1749,963,2.71
168,175,06006,JC Anderson,1.816,1293,712,2.94
168,175,01725,John Mahaffey,1.816,1567,863,2.57
171,176,01006,John Adams,1.817,2030,1117,2.67
171,176,01975,Tom Purtzer,1.817,2048,1127,2.68
173,176,06150,Carl Cooper,1.818,1387,763,2.90
173,176,01469,Dan Halldorson,1.818,1940,1067,2.64
175,186,02135,Mike Standly,1.820,1887,1037,2.69
176,190,06016,Brad Lardon,1.823,1236,678,2.52
176,190,06140,Sean Murphy,1.823,1389,762,2.64
178,194,01133,Billy Ray Brown,1.826,2063,1130,2.44
178,194,06118,Greg Bruckner,1.826,2195,1202,2.51
178,194,06579,Craig Rudolph,1.826,1326,726,2.49
181,198,02311,Kim Young,1.827,1076,589,2.53
182,202,06010,Brad Bell,1.831,1141,623,2.78
182,202,01142,Bart Bryant,1.831,2152,1175,2.63
182,202,02196,Robert Thompson,1.831,1265,691,2.45
185,211,01626,Karl Kimball,1.834,1427,778,2.54
186,215,01191,Barry Cheesman,1.839,1499,815,2.52
187,216,01662,Greg Ladehoff,1.841,1580,858,2.38
188,226,01878,Andy North,1.848,1094,592,2.30
189,256,01151,Clark Burroughs,1.867,1240,664,2.23
