RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,21350,Ryuji Imada,46.06,257,558
2,0,23621,Rory Sabbatini,45.71,181,396
3,0,23135,Tim Clark,44.44,144,324
4,0,01320,Bob Estes,44.25,223,504
5,0,25396,Kevin Na,44.02,206,468
6,0,27060,John Mallinger,43.49,227,522
7,0,20766,Padraig Harrington,43.14,132,306
8,0,23614,Rich Beem,43.06,217,504
9,0,22405,Justin Rose,42.96,116,270
10,0,10809,Jim Furyk,42.93,170,396
11,0,01928,Corey Pavin,42.67,192,450
12,0,20127,Chris Riley,42.48,130,306
13,0,21633,Steve Allan,42.28,137,324
14,0,26882,Michael Sim,42.16,129,306
15,0,22371,Aaron Baddeley,41.92,166,396
16,0,24490,George McNeill,41.67,225,540
17,0,06373,José María Olazábal,41.48,112,270
18,0,20157,Retief Goosen,41.45,97,234
19,0,01142,Bart Bryant,41.44,179,432
20,0,24925,Jonathan Byrd,41.30,171,414
20,0,06034,Marco Dawson,41.30,171,414
22,0,10425,Jay Williamson,41.27,104,252
23,0,20628,Arron Oberholser,41.23,141,342
23,0,28475,Jeff Overton,41.23,141,342
25,0,22293,Heath Slocum,41.07,207,504
26,0,22892,Jason Gore,40.95,199,486
27,0,21731,Freddie Jacobson,40.83,147,360
28,0,06527,Steve Stricker,40.66,161,396
29,0,19846,Brian Gay,40.63,234,576
30,0,21949,Joe Ogilvie,40.50,226,558
31,0,08537,J.P. Hayes,40.48,204,504
32,0,06643,Paul Goydos,40.43,131,324
33,0,06522,Ernie Els,40.37,109,270
34,0,26596,Ryan Moore,40.28,203,504
35,0,22913,John Rollins,40.08,202,504
36,0,23718,Nathan Green,40.04,209,522
37,0,01313,Steve Elkington,40.00,180,450
37,0,24912,Will MacKenzie,40.00,216,540
39,0,27120,Troy Matteson,39.96,187,468
40,0,20160,Charlie Wi,39.92,194,486
41,0,24449,Parker McLachlin,39.88,201,504
42,0,24357,K.J. Choi,39.81,172,432
43,0,07457,Steve Flesch,39.78,222,558
44,0,23983,Luke Donald,39.77,136,342
45,0,01024,Billy Andrade,39.71,193,486
46,0,06251,Chris DiMarco,39.61,164,414
47,0,20229,Stewart Cink,39.58,171,432
48,0,24138,Ian Poulter,39.54,121,306
