RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,YEAR/TOURN#,ROUND,HOLE
26,0,20105,Jeff Gove,67' 8",Ginn Classic,4,16 - Par 5
27,0,21470,Daisuke Maruyama,67' 7",Sony Open,4,13 - Par 4
28,0,28158,Steve Marino,67' 6",Ginn Classic,1,9 - Par 4 -
29,0,21806,Paul Gow,67' 5",Wyndham Champ.,3,9 - Par 5 -
30,0,10423,Mike Weir,66' 4",WGC-Bridgestone,1,7 - Par 3 -
31,0,24449,Parker McLachlin,66' 1",FBR Open,2,12 - Par 3
32,0,01320,Bob Estes,66' 0",Deutsche Bank,1,18 - Par 5
34,0,24358,Robert Garrigus,65' 3",Shell Houston,4,16 - Par 3
35,0,01142,Bart Bryant,64' 11",THE PLAYERS,1,14 - Par 4
36,0,25396,Kevin Na,64' 8",Deutsche Bank,3,1 - Par 4 -
37,0,22293,Heath Slocum,64' 4",BMW Champ,3,5 - Par 4 -
38,0,20628,Arron Oberholser,64' 1",Shell Houston,1,14 - Par 3
39,0,01024,Billy Andrade,63' 11",Nissan Open,4,13 - Par 4
40,0,01329,Brad Faxon,63' 9",Canadian Open,2,6 - Par 4 -
42,0,21878,Mark Wilson,62' 11",Wachovia Champ,1,9 - Par 4 -
43,0,24924,Bill Haas,62' 11",Frys.com Open,1,13 - Par 5
44,0,08123,Jeff Brehaut,62' 10",Buick Open,2,6 - Par 4 -
45,0,06034,Marco Dawson,62' 9",John Deere Clas,4,18 - Par 4
46,0,01666,Bernhard Langer,62' 5",Shell Houston,3,17 - Par 4
47,0,10213,Dicky Pride,62' 5",Ginn Classic,4,17 - Par 3
48,0,27120,Troy Matteson,62' 0",PODS Champ,4,15 - Par 3
50,0,01116,Michael Bradley,62' 0",Wyndham Champ.,2,8 - Par 3 -
51,0,01677,Tom Lehman,61' 11",THE PLAYERS,3,16 - Par 5
52,0,26679,Kevin Stadler,61' 10",Buick Invitatio,3,12 - Par 4
53,0,22295,Darron Stiles,61' 7",AT&T Classic,1,18 - Par 5
54,0,21528,Henrik Stenson,61' 7",BMW Champ,3,6 - Par 3 -
55,0,07457,Steve Flesch,61' 7",Ginn Classic,3,8 - Par 4 -
56,0,19846,Brian Gay,61' 5",Ginn Classic,4,12 - Par 3
57,0,27963,Chris Stroud,61' 3",Wyndham Champ.,1,13 - Par 5
58,0,30711,Colt Knost,61' 2",EDS B. Nelson,3,9 - Par 4 -
59,0,06527,Steve Stricker,60' 11",Deutsche Bank,3,18 - Par 5
60,0,01549,Mike Hulbert,60' 10",Arnold Palmer,1,9 - Par 4 -
61,0,08075,Jerry Kelly,60' 5",Sony Open,4,1 - Par 4 -
62,0,20472,Alex Cejka,60' 5",Travelers Champ,2,12 - Par 4
63,0,20098,Stuart Appleby,60' 5",BMW Champ,3,6 - Par 3 -
64,0,01249,John Daly,60' 5",Frys.com Open,2,13 - Par 5
65,0,10885,Robert Allenby,60' 3",WGC-CA Champ,4,12 - Par 5
66,0,01771,Blaine McCallister,60' 2",Shell Houston,1,13 - Par 5
67,0,06350,Bob May,60' 2",Wyndham Champ.,2,4 - Par 3 -
69,0,07187,Ron Philo Jr.,60' 1",Disney,1,5 - Par 4 -
70,0,08931,Glen Day,59' 11",St. Jude Champ,1,13 - Par 4
71,0,01261,Jay Delsing,59' 8",John Deere Clas,1,13 - Par 4
72,0,02223,Bob Tway,59' 7",Bob Hope Chrysl,5,17 - Par 3
73,0,23135,Tim Clark,59' 7",Fry's Open,3,4 - Par 5 -
74,0,01381,Fred Funk,59' 6",Viking Classic,3,2 - Par 3 -
75,0,20498,Briny Baird,59' 4",Buick Open,1,6 - Par 4 -
76,0,21007,Gabriel Hjertstedt,59' 3",AT&T Classic,1,14 - Par 4
77,0,20850,Daniel Chopra,59' 2",Shell Houston,3,6 - Par 4 -
79,0,02206,David Toms,58' 8",AT&T Classic,1,1 - Par 4 -
81,0,24140,Sean O'Hair,58' 8",BMW Champ,4,14 - Par 3
82,0,10117,Bob Heintz,58' 8",Texas Open,3,3 - Par 3 -
84,0,27933,John Merrick,58' 6",Zurich Classic,2,9 - Par 3 -
87,0,26951,Johnson Wagner,58' 4",AT&T National,1,5 - Par 4 -
89,0,21805,Harrison Frazar,58' 3",AT&T National,1,2 - Par 3 -
90,0,24218,Han Lee,58' 2",Buick Invitatio,2,11 - Par 3
91,0,27649,Brandt Snedeker,58' 1",Sony Open,1,10 - Par 4
95,0,06643,Paul Goydos,57' 7",PODS Champ,4,3 - Par 4 -
96,0,23048,Eric Axley,57' 4",Turning Stone,2,16 - Par 3
97,0,01766,Billy Mayfair,57' 4",Fry's Open,4,17 - Par 4
98,0,06595,Kevin Sutherland,57' 2",Travelers Champ,2,14 - Par 4
101,0,07547,Craig Kanada,57' 0",Deutsche Bank,4,16 - Par 3
104,0,26420,Richard Johnson,56' 10",Disney,1,14 - Par 5
105,0,29718,Anthony Kim,56' 9",EDS B. Nelson,4,9 - Par 4 -
106,0,01928,Corey Pavin,56' 9",Buick Open,3,2 - Par 4 -
108,0,20848,Ángel Cabrera,56' 7",Deutsche Bank,3,1 - Par 4 -
109,0,23933,Michael Boyd,56' 6",Buick Invitatio,1,11 - Par 3
110,0,01161,Mark Calcavecchia,56' 6",Travelers Champ,4,18 - Par 4
111,0,01361,Dan Forsman,56' 6",Ginn Classic,1,1 - Par 4 -
112,0,12652,Cameron Beckman,56' 5",Nissan Open,1,13 - Par 4
114,0,26596,Ryan Moore,56' 4",THE PLAYERS,1,8 - Par 3 -
115,0,23824,Oliver Thomson,56' 4",Viking Classic,4,8 - Par 3 -
118,0,12705,Cliff Kresge,56' 1",Bob Hope Chrysl,5,3 - Par 4 -
121,0,23621,Rory Sabbatini,55' 10",Deutsche Bank,4,2 - Par 5 -
124,0,08537,J.P. Hayes,55' 8",Disney,4,16 - Par 4
125,0,24138,Ian Poulter,55' 7",Buick Invitatio,4,7 - Par 4 -
126,0,23349,Charles Warren,55' 7",Shell Houston,2,8 - Par 5 -
127,0,28486,Michael Putnam,55' 7",Shell Houston,3,16 - Par 3
130,0,01706,Davis Love III,55' 3",FBR Open,4,13 - Par 5
131,0,24912,Will MacKenzie,55' 2",Sony Open,2,15 - Par 4
132,0,08725,Tom Gillis,55' 0",Buick Open,3,11 - Par 3
134,0,12782,Tim Herron,54' 11",Crowne Plaza,3,3 - Par 4 -
135,0,25686,Jason Dufner,54' 11",St. Jude Champ,1,14 - Par 3
136,0,19803,Ryan Armour,54' 8",Ginn Classic,3,17 - Par 3
137,0,21753,Brian Davis,54' 6",Honda Classic,4,10 - Par 4
138,0,20229,Stewart Cink,54' 6",THE PLAYERS,1,16 - Par 5
140,0,01724,Jeff Maggert,54' 1",Wachovia Champ,3,17 - Par 3
141,0,01941,Tom Pernice Jr.,54' 0",WGC-CA Champ,2,14 - Par 4
142,0,23718,Nathan Green,54' 0",St. Jude Champ,3,13 - Par 4
143,0,06197,Michael Allen,53' 11",John Deere Clas,2,7 - Par 3 -
144,0,22212,Craig Lile,53' 11",Milwaukee,1,5 - Par 3 -
146,0,01797,Rocco Mediate,53' 8",Disney,3,17 - Par 4
147,0,20378,Mathias Grönberg,53' 7",Honda Classic,2,11 - Par 4
151,0,27060,John Mallinger,53' 6",Shell Houston,3,3 - Par 4 -
155,0,24357,K.J. Choi,53' 2",Shell Houston,1,9 - Par 3 -
156,0,20160,Charlie Wi,53' 2",Deutsche Bank,3,15 - Par 4
157,0,10809,Jim Furyk,53' 1",Mercedes-Benz,3,17 - Par 4
158,0,25190,Jeff Quinney,53' 1",FBR Open,1,7 - Par 3 -
159,0,08881,Tripp Isenhour,53' 0",FBR Open,4,3 - Par 5 -
161,0,06251,Chris DiMarco,52' 11",AT&T National,3,13 - Par 3
163,0,23548,Bill Lunde,52' 10",Frys.com Open,2,11 - Par 4
165,0,23788,D.J. Trahan,52' 7",Wachovia Champ,1,17 - Par 3
166,0,02101,Joey Sindelar,52' 7",Canadian Open,1,2 - Par 4 -
167,0,20645,John Senden,52' 7",The Barclays,1,9 - Par 5 -
170,0,23821,Yusaku Miyazato,52' 2",Sony Open,2,13 - Par 4
171,0,12195,Tom Johnson,52' 2",Buick Invitatio,1,2 - Par 4 -
172,0,20859,Anders Hansen,52' 2",Honda Classic,3,10 - Par 4
173,0,19958,Miguel Angel Jiménez,52' 2",Shell Houston,2,9 - Par 3 -
174,0,25273,Andrew Buckle,52' 2",Turning Stone,3,7 - Par 4 -
175,0,20766,Padraig Harrington,52' 1",THE PLAYERS,4,1 - Par 4 -
177,0,01945,Kenny Perry,52' 0",Memorial Tourna,3,1 - Par 4 -
185,0,21350,Ryuji Imada,51' 7",AT&T Classic,3,16 - Par 3
186,0,21959,Ted Purdy,51' 4",Milwaukee,1,3 - Par 3 -
188,0,25818,Scott Piercy,51' 3",Buick Open,2,16 - Par 5
189,0,21407,Arjun Atwal,51' 3",Frys.com Open,2,3 - Par 5 -
194,0,21660,Jason Schultz,51' 0",John Deere Clas,1,15 - Par 4
195,0,12660,Jesper Parnevik,50' 10",Honda Classic,2,2 - Par 4 -
196,0,23325,Vaughn Taylor,50' 9",Nissan Open,1,1 - Par 5 -
199,0,01157,Tom Byrum,50' 8",John Deere Clas,4,2 - Par 5 -
201,0,07363,Craig Bowden,50' 8",Disney,2,9 - Par 4 -
202,0,06567,Vijay Singh,50' 7",Mercedes-Benz,3,8 - Par 3 -
203,0,12645,Brent Geiberger,50' 6",Travelers Champ,2,1 - Par 4 -
204,0,06332,Neal Lancaster,50' 6",Wyndham Champ.,1,11 - Par 4
207,0,10860,Justin Leonard,50' 4",St. Jude Champ,2,1 - Par 4 -
210,0,28475,Jeff Overton,50' 3",St. Jude Champ,1,13 - Par 4
211,0,30109,Mark Rummings,50' 2",Arnold Palmer,2,4 - Par 4 -
213,0,06621,Joe Durant,50' 0",Heritage,3,7 - Par 3 -
214,0,24925,Jonathan Byrd,50' 0",Wyndham Champ.,2,2 - Par 5 -
221,0,01810,Phil Mickelson,49' 9",THE PLAYERS,1,8 - Par 3 -
224,0,23497,Tag Ridings,49' 8",Canadian Open,4,17 - Par 3
226,0,24024,Zach Johnson,49' 7",The Barclays,1,15 - Par 4
227,0,23409,James Driscoll,49' 5",Milwaukee,2,1 - Par 4 -
232,0,19970,Robert Karlsson,49' 0",Nissan Open,1,5 - Par 4 -
234,0,01219,John Cook,48' 11",AT&T Classic,2,12 - Par 4
239,0,24490,George McNeill,48' 9",Canadian Open,3,10 - Par 4
249,0,24502,Adam Scott,48' 5",Shell Houston,4,18 - Par 4
250,0,23638,Brendon de Jonge,48' 5",Texas Open,1,13 - Par 3
251,0,10733,Kent Jones,48' 4",Buick Open,3,15 - Par 4
252,0,12823,Carlos Franco,48' 4",Reno-Tahoe Open,4,3 - Par 4 -
254,0,22371,Aaron Baddeley,48' 3",FBR Open,3,12 - Par 3
255,0,27088,Johan Edfors,48' 3",WGC-CA Champ,2,1 - Par 5 -
259,0,27141,J.B. Holmes,48' 2",Sony Open,1,13 - Par 4
260,0,26289,Boo Weekley,48' 2",THE PLAYERS,2,4 - Par 4 -
261,0,22378,Trevor Immelman,48' 1",WGC-CA Champ,1,6 - Par 4 -
264,0,26882,Michael Sim,47' 9",John Deere Clas,3,7 - Par 3 -
268,0,29954,Robert Dinwiddie,47' 8",Wachovia Champ,2,10 - Par 5
272,0,29419,Tadd Fujikawa,47' 7",Sony Open,3,11 - Par 3
276,0,01388,Robert Gamez,47' 5",Arnold Palmer,3,1 - Par 4 -
282,0,23614,Rich Beem,47' 3",Buick Invitatio,4,16 - Par 3
283,0,21961,Charles Howell III,47' 3",PODS Champ,4,6 - Par 4 -
287,0,21949,Joe Ogilvie,47' 2",Frys.com Open,2,15 - Par 4
295,0,01266,Clark Dennis,47' 0",Zurich Classic,2,16 - Par 4
296,0,06575,Dudley Hart,46' 11",Shell Houston,3,16 - Par 3
300,0,20691,Greg Owen,46' 11",Fry's Open,4,2 - Par 4 -
301,0,01132,Mark Brooks,46' 11",Ginn Classic,1,5 - Par 4 -
302,0,29476,Kyle Reifers,46' 10",Disney,3,1 - Par 4 -
305,0,24980,Scott Gutschewski,46' 9",Travelers Champ,3,1 - Par 4 -
309,0,23778,Brad Adamonis,46' 7",Travelers Champ,2,12 - Par 4
314,0,06004,Stephen Ames,46' 6",BMW Champ,3,16 - Par 4
318,0,23623,Bo Van Pelt,46' 4",Arnold Palmer,1,3 - Par 4 -
324,0,12602,Dean Wilson,46' 2",Mercedes-Benz,3,9 - Par 5 -
326,0,07749,Brett Quigley,46' 2",St. Jude Champ,1,10 - Par 4
336,0,22892,Jason Gore,45' 11",Honda Classic,2,13 - Par 4
349,0,12716,Charley Hoffman,45' 5",Fry's Open,1,2 - Par 4 -
350,0,23320,Ryan Palmer,45' 5",Ginn Classic,1,6 - Par 4 -
354,0,20623,Gavin Coles,45' 4",Canadian Open,2,7 - Par 4 -
356,0,24361,Pat Perez,45' 3",Arnold Palmer,2,13 - Par 4
359,0,21633,Steve Allan,45' 2",The Barclays,2,8 - Par 4 -
360,0,23353,J.J. Henry,45' 2",The Barclays,2,16 - Par 3
378,0,20574,Mathew Goggin,44' 8",Zurich Classic,4,4 - Par 4 -
381,0,12510,Chad Campbell,44' 7",WGC-CA Champ,3,9 - Par 3 -
382,0,20218,Shingo Katayama,44' 7",WGC-CA Champ,4,1 - Par 5 -
383,0,20634,Peter Lonard,44' 7",Heritage,2,11 - Par 4
384,0,07867,Woody Austin,44' 7",Crowne Plaza,2,9 - Par 4 -
389,0,06016,Brad Lardon,44' 6",Shell Houston,2,11 - Par 4
390,0,20127,Chris Riley,44' 6",Wyndham Champ.,4,7 - Par 4 -
404,0,27095,Nick Watney,44' 4",Shell Houston,1,17 - Par 4
413,0,11123,Chris Couch,44' 1",Mercedes-Benz,1,17 - Par 4
416,0,02246,Duffy Waldorf,44' 1",Travelers Champ,1,6 - Par 5 -
417,0,26360,Bubba Dickerson,44' 1",Buick Open,1,17 - Par 3
421,0,20157,Retief Goosen,44' 0",The Barclays,1,16 - Par 3
435,0,26331,Charl Schwartzel,43' 9",WGC-CA Champ,2,18 - Par 4
445,0,19881,Robert Damron,43' 7",AT&T Classic,2,13 - Par 4
451,0,02104,Jeff Sluman,43' 6",Milwaukee,1,15 - Par 5
460,0,27702,Matt Hendrix,43' 3",Frys.com Open,1,12 - Par 4
462,0,01042,Paul Azinger,43' 2",Sony Open,2,12 - Par 4
466,0,01891,David Ogrin,43' 2",Texas Open,1,14 - Par 5
471,0,25345,Carl Pettersson,43' 1",Turning Stone,1,8 - Par 5 -
474,0,08635,Colin Montgomerie,43' 0",WGC-CA Champ,3,5 - Par 4 -
477,0,28480,Jim St. Pierre,43' 0",Travelers Champ,1,6 - Par 5 -
479,0,22405,Justin Rose,43' 0",BMW Champ,1,9 - Par 5 -
480,0,07013,Wes Short Jr.,42' 11",Shell Houston,1,14 - Par 3
484,0,21646,David Branshaw,42' 11",Travelers Champ,2,15 - Par 4
492,0,22913,John Rollins,42' 9",THE TOUR Champ,1,11 - Par 3
496,0,27770,Camilo Villegas,42' 8",THE TOUR Champ,2,4 - Par 4 -
508,0,24457,Jaco Van Zyl,42' 5",Buick Invitatio,2,15 - Par 4
512,0,06515,Shaun Micheel,42' 4",PODS Champ,1,8 - Par 3 -
517,0,01035,Tommy Armour III,42' 3",Shell Houston,4,11 - Par 4
518,0,22046,Geoff Ogilvy,42' 3",Memorial Tourna,2,15 - Par 5
527,0,01547,Reed Hughes,42' 0",Zurich Classic,2,1 - Par 4 -
536,0,22276,David Diaz,41' 11",John Deere Clas,1,16 - Par 3
540,0,27561,Nick Flanagan,41' 11",Turning Stone,4,11 - Par 3
553,0,25804,Bubba Watson,41' 8",St. Jude Champ,1,10 - Par 4
565,0,01139,Olin Browne,41' 6",Viking Classic,1,12 - Par 3
566,0,20029,Notah Begay III,41' 6",Frys.com Open,2,11 - Par 4
579,0,02294,Willie Wood,41' 4",Texas Open,1,15 - Par 4
588,0,22540,Anthony Wall,41' 2",WGC-CA Champ,3,8 - Par 5 -
606,0,24290,D.J. Brigman,41' 0",AT&T Classic,1,13 - Par 4
614,0,20608,David Howell,40' 10",WGC-CA Champ,4,13 - Par 3
619,0,07803,Bill McDonald,40' 9",Wachovia Champ,1,5 - Par 5 -
635,0,12755,Vance Veazey,40' 6",Viking Classic,2,16 - Par 4
645,0,19825,Darren Clarke,40' 5",WGC-Bridgestone,4,11 - Par 4
647,0,21731,Freddie Jacobson,40' 5",Ginn Classic,3,18 - Par 4
663,0,06080,Eric Manning,40' 3",Turning Stone,1,5 - Par 5 -
664,0,20436,Garrett Willis,40' 3",Texas Open,2,6 - Par 3 -
669,0,23174,Jake Narro,40' 2",Zurich Classic,1,13 - Par 4
672,0,09011,David Duval,40' 1",Nissan Open,1,15 - Par 4
673,0,10912,Craig Perks,40' 1",Zurich Classic,1,7 - Par 5 -
674,0,06132,Sonny Skinner,40' 1",AT&T Classic,2,15 - Par 4
682,0,01707,Steve Lowery,40' 0",St. Jude Champ,2,11 - Par 3
685,0,01553,John Huston,40' 0",Viking Classic,2,6 - Par 4 -
690,0,06012,Greg Kraft,39' 11",Ginn Classic,1,2 - Par 5 -
691,0,02218,Ted Tryba,39' 10",St. Jude Champ,2,2 - Par 4 -
705,0,02010,Loren Roberts,39' 8",St. Jude Champ,3,11 - Par 3
729,0,23108,Matt Kuchar,39' 5",AT&T National,1,7 - Par 3 -
734,0,10425,Jay Williamson,39' 4",Honda Classic,2,12 - Par 4
752,0,20104,Ken Duke,39' 2",EDS B. Nelson,1,3 - Par 4 -
765,0,31203,Chris Taylor,39' 1",Wyndham Champ.,1,4 - Par 3 -
770,0,22348,Nick O'Hern,39' 0",Honda Classic,1,2 - Par 4 -
773,0,29531,Richie Ramsay,39' 0",Heritage,2,17 - Par 3
793,0,12662,Thomas Levet,38' 10",Turning Stone,1,5 - Par 5 -
818,0,23800,Bryce Molder,38' 6",Ginn Classic,2,10 - Par 4
829,0,23541,Ben Crane,38' 4",Disney,4,15 - Par 3
833,0,20400,Michael Campbell,38' 3",Shell Houston,2,11 - Par 4
847,0,06573,Brandt Jobe,38' 2",Shell Houston,2,5 - Par 4 -
854,0,01203,Russ Cochran,38' 2",Ginn Classic,1,5 - Par 4 -
862,0,02239,Scott Verplank,38' 1",Buick Open,1,3 - Par 3 -
867,0,02110,Jerry Smith,38' 1",Ginn Classic,2,13 - Par 4
884,0,19824,Craig Barlow,37' 11",Fry's Open,4,2 - Par 4 -
891,0,20686,Jeev Milkha Singh,37' 10",EDS B. Nelson,2,5 - Par 3 -
905,0,28785,Philip Francis,37' 9",John Deere Clas,2,5 - Par 4 -
923,0,20832,Raphael Jacquelin,37' 7",WGC-Bridgestone,3,8 - Par 4 -
924,0,02215,Paul Trittler,37' 7",Frys.com Open,4,8 - Par 3 -
947,0,02245,Grant Waite,37' 5",Wyndham Champ.,1,1 - Par 4 -
993,0,27441,Adam Rubinson,36' 10",Shell Houston,2,2 - Par 4 -
