RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,19846,Brian Gay,410,740,55.4
2,0,20104,Ken Duke,364,683,53.3
3,0,22293,Heath Slocum,363,665,54.6
4,0,12705,Cliff Kresge,359,684,52.5
4,0,01948,Tim Petrovic,359,716,50.1
6,0,20850,Daniel Chopra,356,692,51.4
7,0,21350,Ryuji Imada,354,694,51.0
8,0,20498,Briny Baird,347,702,49.4
9,0,23718,Nathan Green,343,658,52.1
10,0,27060,John Mallinger,333,644,51.7
11,0,01941,Tom Pernice Jr.,331,634,52.2
11,0,25345,Carl Pettersson,331,672,49.3
13,0,07547,Craig Kanada,330,654,50.5
14,0,22806,Doug LaBelle II,329,612,53.8
15,0,12680,Shigeki Maruyama,326,605,53.9
16,0,25396,Kevin Na,325,617,52.7
17,0,20378,Mathias Grönberg,323,628,51.4
17,0,06567,Vijay Singh,323,592,54.6
17,0,23623,Bo Van Pelt,323,657,49.2
20,0,08537,J.P. Hayes,319,577,55.3
21,0,22913,John Rollins,318,603,52.7
22,0,23048,Eric Axley,316,659,48.0
23,0,19803,Ryan Armour,315,633,49.8
24,0,27649,Brandt Snedeker,314,629,49.9
25,0,07457,Steve Flesch,313,622,50.3
25,0,28158,Steve Marino,313,626,50.0
25,0,23788,D.J. Trahan,313,597,52.4
28,0,21949,Joe Ogilvie,312,641,48.7
29,0,12716,Charley Hoffman,310,599,51.8
29,0,02223,Bob Tway,310,597,51.9
29,0,23349,Charles Warren,310,601,51.6
32,0,10733,Kent Jones,309,602,51.3
33,0,07867,Woody Austin,306,614,49.8
34,0,01320,Bob Estes,303,603,50.2
34,0,10860,Justin Leonard,303,590,51.4
36,0,25190,Jeff Quinney,299,589,50.8
37,0,21959,Ted Purdy,298,554,53.8
38,0,24912,Will MacKenzie,296,609,48.6
38,0,26951,Johnson Wagner,296,552,53.6
40,0,20160,Charlie Wi,294,576,51.0
41,0,21753,Brian Davis,293,606,48.3
41,0,20105,Jeff Gove,293,569,51.5
41,0,24490,George McNeill,293,587,49.9
44,0,20574,Mathew Goggin,290,577,50.3
45,0,27120,Troy Matteson,288,536,53.7
46,0,20623,Gavin Coles,287,549,52.3
47,0,25686,Jason Dufner,286,592,48.3
48,0,21646,David Branshaw,283,497,56.9
49,0,22371,Aaron Baddeley,282,516,54.7
50,0,08075,Jerry Kelly,281,531,52.9
51,0,29718,Anthony Kim,280,555,50.5
52,0,23320,Ryan Palmer,278,570,48.8
53,0,24140,Sean O'Hair,277,596,46.5
54,0,11123,Chris Couch,276,509,54.2
54,0,22892,Jason Gore,276,551,50.1
54,0,26289,Boo Weekley,276,529,52.2
57,0,12652,Cameron Beckman,275,560,49.1
57,0,12782,Tim Herron,275,557,49.4
59,0,01161,Mark Calcavecchia,274,550,49.8
59,0,23621,Rory Sabbatini,274,502,54.6
61,0,10117,Bob Heintz,273,535,51.0
62,0,26596,Ryan Moore,271,542,50.0
63,0,21805,Harrison Frazar,270,496,54.4
63,0,24924,Bill Haas,270,552,48.9
65,0,01024,Billy Andrade,269,527,51.0
66,0,24449,Parker McLachlin,268,535,50.1
67,0,26420,Richard Johnson,267,548,48.7
68,0,01928,Corey Pavin,266,510,52.2
69,0,01313,Steve Elkington,264,523,50.5
69,0,25900,Lucas Glover,264,545,48.4
71,0,12602,Dean Wilson,262,537,48.8
72,0,20472,Alex Cejka,261,503,51.9
72,0,11032,Frank Lickliter II,261,594,43.9
72,0,22212,Craig Lile,261,507,51.5
72,0,12660,Jesper Parnevik,261,558,46.8
76,0,23613,Rich Barcelo,260,524,49.6
76,0,06527,Steve Stricker,260,488,53.3
78,0,27933,John Merrick,259,507,51.1
78,0,01945,Kenny Perry,259,500,51.8
80,0,23108,Matt Kuchar,257,498,51.6
80,0,26881,Jarrod Lyle,257,486,52.9
82,0,24357,K.J. Choi,256,493,51.9
82,0,20433,Mark Hensby,256,526,48.7
82,0,20634,Peter Lonard,256,510,50.2
82,0,01724,Jeff Maggert,256,522,49.0
82,0,21470,Daisuke Maruyama,256,509,50.3
82,0,20645,John Senden,256,524,48.9
88,0,08931,Glen Day,255,507,50.3
88,0,27770,Camilo Villegas,255,486,52.5
90,0,08881,Tripp Isenhour,254,517,49.1
91,0,22046,Geoff Ogilvy,253,471,53.7
91,0,23325,Vaughn Taylor,253,527,48.0
93,0,01142,Bart Bryant,249,507,49.1
93,0,24358,Robert Garrigus,249,548,45.4
93,0,28486,Michael Putnam,249,505,49.3
96,0,21731,Freddie Jacobson,247,501,49.3
97,0,20572,Rod Pampling,246,498,49.4
98,0,23614,Rich Beem,243,493,49.3
99,0,10885,Robert Allenby,242,483,50.1
99,0,06034,Marco Dawson,242,472,51.3
99,0,25804,Bubba Watson,242,471,51.4
102,0,01766,Billy Mayfair,241,542,44.5
102,0,02214,Kirk Triplett,241,446,54.0
104,0,12510,Chad Campbell,240,464,51.7
104,0,10809,Jim Furyk,240,447,53.7
106,0,25273,Andrew Buckle,239,484,49.4
106,0,22621,Ben Curtis,239,444,53.8
106,0,27095,Nick Watney,239,473,50.5
109,0,24781,Hunter Mahan,238,480,49.6
109,0,26679,Kevin Stadler,238,466,51.1
109,0,06595,Kevin Sutherland,238,457,52.1
109,0,21878,Mark Wilson,238,486,49.0
113,0,24925,Jonathan Byrd,236,475,49.7
113,0,01388,Robert Gamez,236,481,49.1
113,0,06515,Shaun Micheel,236,462,51.1
116,0,20229,Stewart Cink,235,507,46.4
116,0,20691,Greg Owen,235,441,53.3
118,0,20382,Stephen Leaney,234,483,48.4
118,0,07749,Brett Quigley,234,425,55.1
120,0,06621,Joe Durant,232,432,53.7
121,0,07363,Craig Bowden,231,486,47.5
121,0,27141,J.B. Holmes,231,427,54.1
123,0,23322,Brett Wetterich,230,452,50.9
124,0,06251,Chris DiMarco,229,436,52.5
125,0,10423,Mike Weir,227,421,53.9
