RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,23497,Tag Ridings,47.92,69,144
2,0,23613,Rich Barcelo,47.01,110,234
3,0,23320,Ryan Palmer,46.30,125,270
4,0,01249,John Daly,45.83,66,144
5,0,23983,Luke Donald,45.63,115,252
6,0,07363,Craig Bowden,44.84,113,252
7,0,25273,Andrew Buckle,44.44,96,216
7,0,21805,Harrison Frazar,44.44,88,198
9,0,25396,Kevin Na,44.10,127,288
10,0,20850,Daniel Chopra,43.89,158,360
11,0,23621,Rory Sabbatini,43.79,134,306
12,0,08123,Jeff Brehaut,43.75,63,144
13,0,29718,Anthony Kim,43.61,157,360
14,0,22892,Jason Gore,43.40,125,288
15,0,06373,José María Olazábal,43.33,78,180
16,0,06034,Marco Dawson,43.16,101,234
16,0,24138,Ian Poulter,43.16,101,234
18,0,23718,Nathan Green,42.93,170,396
19,0,01948,Tim Petrovic,42.59,161,378
20,0,24024,Zach Johnson,42.48,130,306
21,0,23135,Tim Clark,42.46,107,252
22,0,06643,Paul Goydos,42.42,84,198
23,0,10117,Bob Heintz,42.22,114,270
24,0,06522,Ernie Els,42.06,106,252
24,0,01797,Rocco Mediate,42.06,106,252
26,0,22046,Geoff Ogilvy,41.98,136,324
27,0,27770,Camilo Villegas,41.83,128,306
28,0,20098,Stuart Appleby,41.67,105,252
28,0,11123,Chris Couch,41.67,75,180
28,0,25804,Bubba Watson,41.67,105,252
31,0,19846,Brian Gay,41.53,157,378
32,0,06004,Stephen Ames,41.50,127,306
33,0,21731,Freddie Jacobson,41.48,112,270
34,0,07223,Brian Bateman,41.36,67,162
34,0,12716,Charley Hoffman,41.36,134,324
36,0,08537,J.P. Hayes,41.32,119,288
36,0,20433,Mark Hensby,41.32,119,288
38,0,27702,Matt Hendrix,41.27,52,126
38,0,22405,Justin Rose,41.27,104,252
40,0,22913,John Rollins,41.16,163,396
41,0,02206,David Toms,41.05,133,324
42,0,01161,Mark Calcavecchia,40.94,140,342
43,0,22212,Craig Lile,40.87,103,252
44,0,27141,J.B. Holmes,40.74,88,216
44,0,01810,Phil Mickelson,40.74,110,270
44,0,07749,Brett Quigley,40.74,110,270
44,0,12602,Dean Wilson,40.74,132,324
48,0,06515,Shaun Micheel,40.63,117,288
48,0,20628,Arron Oberholser,40.63,117,288
50,0,10423,Mike Weir,40.43,131,324
51,0,25686,Jason Dufner,40.20,123,306
52,0,12680,Shigeki Maruyama,40.17,94,234
