RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
168,0,02214,Kirk Triplett,10,446,2.2
175,0,23108,Matt Kuchar,9,498,1.8
175,0,23800,Bryce Molder,9,341,2.6
175,0,06373,José María Olazábal,9,281,3.2
178,0,06004,Stephen Ames,8,423,1.9
178,0,07223,Brian Bateman,8,323,2.5
178,0,20859,Anders Hansen,8,221,3.6
178,0,21660,Jason Schultz,8,362,2.2
178,0,24502,Adam Scott,8,385,2.1
178,0,02104,Jeff Sluman,8,269,3.0
178,0,10425,Jay Williamson,8,337,2.4
185,0,19824,Craig Barlow,7,288,2.4
185,0,01132,Mark Brooks,7,269,2.6
185,0,22348,Nick O'Hern,7,384,1.8
185,0,22405,Justin Rose,7,284,2.5
185,0,22295,Darron Stiles,7,336,2.1
185,0,10423,Mike Weir,7,421,1.7
191,0,24457,Jaco Van Zyl,6,307,2.0
192,0,19972,José Coceres,5,309,1.6
192,0,20157,Retief Goosen,5,241,2.1
192,0,01810,Phil Mickelson,5,375,1.3
195,0,24138,Ian Poulter,4,287,1.4
196,0,01473,Todd Hamilton,3,407,.7
