RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,21407,Arjun Atwal,7.6
2,0,20766,Padraig Harrington,6.9
2,0,20663,Brenden Pappas,6.9
4,0,20229,Stewart Cink,6.8
5,0,02206,David Toms,6.7
6,0,12510,Chad Campbell,6.6
6,0,10809,Jim Furyk,6.6
6,0,12782,Tim Herron,6.6
6,0,02010,Loren Roberts,6.6
6,0,02223,Bob Tway,6.6
11,0,24502,Adam Scott,6.5
12,0,01945,Kenny Perry,6.4
13,0,21961,Charles Howell III,6.3
13,0,06373,José María Olazábal,6.3
15,0,01142,Bart Bryant,6.2
15,0,01320,Bob Estes,6.2
17,0,23541,Ben Crane,6.1
17,0,20433,Mark Hensby,6.1
17,0,01810,Phil Mickelson,6.1
17,0,01823,Larry Mize,6.1
17,0,24140,Sean O'Hair,6.1
17,0,06567,Vijay Singh,6.1
17,0,08793,Tiger Woods,6.1
24,0,06004,Stephen Ames,6.0
24,0,06034,Marco Dawson,6.0
24,0,01457,Jay Haas,6.0
24,0,06575,Dudley Hart,6.0
24,0,20572,Rod Pampling,6.0
29,0,01329,Brad Faxon,5.9
29,0,01361,Dan Forsman,5.9
29,0,26420,Richard Johnson,5.9
29,0,22046,Geoff Ogilvy,5.9
29,0,23623,Bo Van Pelt,5.9
34,0,01035,Tommy Armour III,5.8
34,0,06573,Brandt Jobe,5.8
34,0,01766,Billy Mayfair,5.8
34,0,21949,Joe Ogilvie,5.8
34,0,20396,Lee Westwood,5.8
39,0,01024,Billy Andrade,5.7
39,0,10733,Kent Jones,5.7
39,0,23320,Ryan Palmer,5.7
39,0,12602,Dean Wilson,5.7
43,0,21633,Steve Allan,5.6
43,0,20098,Stuart Appleby,5.6
43,0,07867,Woody Austin,5.6
43,0,01139,Olin Browne,5.6
43,0,24024,Zach Johnson,5.6
43,0,01706,Davis Love III,5.6
43,0,24781,Hunter Mahan,5.6
43,0,12680,Shigeki Maruyama,5.6
43,0,21959,Ted Purdy,5.6
52,0,20498,Briny Baird,5.5
52,0,23135,Tim Clark,5.5
