RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
81,0,01161,Mark Calcavecchia,1.3
81,0,08931,Glen Day,1.3
81,0,12823,Carlos Franco,1.3
81,0,01381,Fred Funk,1.3
81,0,19846,Brian Gay,1.3
81,0,25900,Lucas Glover,1.3
81,0,24980,Scott Gutschewski,1.3
81,0,24604,Hunter Haas,1.3
81,0,01457,Jay Haas,1.3
81,0,23353,J.J. Henry,1.3
81,0,20433,Mark Hensby,1.3
81,0,06573,Brandt Jobe,1.3
81,0,08075,Jerry Kelly,1.3
81,0,20382,Stephen Leaney,1.3
81,0,12662,Thomas Levet,1.3
81,0,20502,Michael Long,1.3
81,0,12680,Shigeki Maruyama,1.3
81,0,01761,Len Mattiace,1.3
81,0,25396,Kevin Na,1.3
81,0,21949,Joe Ogilvie,1.3
81,0,06373,José María Olazábal,1.3
81,0,20691,Greg Owen,1.3
81,0,23320,Ryan Palmer,1.3
81,0,20474,Phillip Price,1.3
81,0,07749,Brett Quigley,1.3
81,0,02010,Loren Roberts,1.3
81,0,02101,Joey Sindelar,1.3
81,0,23349,Charles Warren,1.3
114,0,01024,Billy Andrade,1.2
114,0,01035,Tommy Armour III,1.2
114,0,06251,Chris DiMarco,1.2
114,0,12645,Brent Geiberger,1.2
114,0,08537,J.P. Hayes,1.2
114,0,10117,Bob Heintz,1.2
114,0,23725,Brendan Jones,1.2
114,0,20094,Jonathan Kaye,1.2
114,0,01797,Rocco Mediate,1.2
114,0,01823,Larry Mize,1.2
114,0,01927,Dennis Paulson,1.2
114,0,01948,Tim Petrovic,1.2
114,0,25345,Carl Pettersson,1.2
114,0,21959,Ted Purdy,1.2
114,0,06567,Vijay Singh,1.2
114,0,20548,Hidemichi Tanaka,1.2
114,0,20812,Tjaart van der Walt,1.2
114,0,27095,Nick Watney,1.2
114,0,12602,Dean Wilson,1.2
133,0,06197,Michael Allen,1.1
133,0,12652,Cameron Beckman,1.1
133,0,12826,Paul Claxton,1.1
133,0,01219,John Cook,1.1
133,0,19881,Robert Damron,1.1
133,0,23983,Luke Donald,1.1
133,0,23409,James Driscoll,1.1
133,0,07457,Steve Flesch,1.1
133,0,01388,Robert Gamez,1.1
133,0,21209,Sergio Garcia,1.1
133,0,20157,Retief Goosen,1.1
133,0,21806,Paul Gow,1.1
133,0,26758,David Hearn,1.1
133,0,23063,Scott Hend,1.1
133,0,08545,Glen Hnatiuk,1.1
133,0,23552,Hank Kuehne,1.1
133,0,10860,Justin Leonard,1.1
133,0,24361,Pat Perez,1.1
133,0,23497,Tag Ridings,1.1
133,0,22295,Darron Stiles,1.1
133,0,06527,Steve Stricker,1.1
133,0,26287,Roland Thatcher,1.1
133,0,02239,Scott Verplank,1.1
133,0,02246,Duffy Waldorf,1.1
133,0,20160,Charlie Wi,1.1
158,0,23540,Jason Allred,1.0
158,0,23614,Rich Beem,1.0
158,0,24290,D.J. Brigman,1.0
158,0,20472,Alex Cejka,1.0
158,0,20850,Daniel Chopra,1.0
158,0,21753,Brian Davis,1.0
158,0,06621,Joe Durant,1.0
158,0,06599,John Elliott,1.0
158,0,20121,Todd Fischer,1.0
158,0,01487,Jeff Hart,1.0
158,0,01553,John Huston,1.0
158,0,21350,Ryuji Imada,1.0
158,0,23108,Matt Kuchar,1.0
158,0,08993,Franklin Langham,1.0
158,0,24912,Will MacKenzie,1.0
158,0,25240,D.A. Points,1.0
158,0,25847,Rob Rashell,1.0
158,0,06595,Kevin Sutherland,1.0
158,0,02214,Kirk Triplett,1.0
158,0,08385,Omar Uresti,1.0
158,0,21878,Mark Wilson,1.0
179,0,01042,Paul Azinger,.9
179,0,19972,José Coceres,.9
179,0,01226,Fred Couples,.9
179,0,22621,Ben Curtis,.9
179,0,10962,Bradley Hughes,.9
179,0,01619,Skip Kendall,.9
179,0,06332,Neal Lancaster,.9
179,0,01723,Andrew Magee,.9
179,0,01724,Jeff Maggert,.9
179,0,24138,Ian Poulter,.9
179,0,22913,John Rollins,.9
179,0,21498,Hideto Tanihara,.9
191,0,20099,Doug Barron,.8
191,0,24227,Justin Bolli,.8
191,0,01132,Mark Brooks,.8
191,0,01249,John Daly,.8
191,0,01599,Steve Jones,.8
191,0,10912,Craig Perks,.8
197,0,24507,Jason Bohn,.7
197,0,28088,Matt Davidson,.7
197,0,20127,Chris Riley,.7
197,0,23322,Brett Wetterich,.7
201,0,01175,Jim Carter,.5
201,0,01418,Bill Glasson,.5
