RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,3992480
2,0,02206,David Toms,1317382
3,0,20029,Notah Begay III,1118268
4,0,01943,Chris Perry,1021734
5,0,10809,Jim Furyk,951088
6,0,01381,Fred Funk,937939
7,0,10423,Mike Weir,892392
8,0,02170,Hal Sutton,857467
9,0,01706,Davis Love III,853260
10,0,06522,Ernie Els,804450
11,0,06575,Dudley Hart,740452
12,0,01968,Nick Price,730979
13,0,01810,Phil Mickelson,723425
14,0,02246,Duffy Waldorf,616999
15,0,02218,Ted Tryba,601272
16,0,21209,Sergio Garcia,582267
17,0,20229,Stewart Cink,572742
18,0,09011,David Duval,565000
19,0,02223,Bob Tway,563474
20,0,12645,Brent Geiberger,561338
21,0,20094,Jonathan Kaye,544392
22,0,01927,Dennis Paulson,535870
23,0,01320,Bob Estes,526151
24,0,06617,Brian Henninger,501593
25,0,01941,Tom Pernice Jr.,494699
26,0,10860,Justin Leonard,488907
27,0,12823,Carlos Franco,484380
28,0,06567,Vijay Singh,458743
29,0,01677,Tom Lehman,432954
30,0,06004,Stephen Ames,431951
31,0,20098,Stuart Appleby,401557
32,0,01457,Jay Haas,389986
33,0,01920,Craig Parry,380300
34,0,01926,Steve Pate,376705
35,0,01329,Brad Faxon,370509
36,0,02104,Jeff Sluman,354794
37,0,01553,John Huston,342500
38,0,01157,Tom Byrum,342312
39,0,01527,Scott Hoch,336669
40,0,01261,Jay Delsing,326563
41,0,01724,Jeff Maggert,321769
42,0,06251,Chris DiMarco,285284
43,0,08931,Glen Day,273588
44,0,01313,Steve Elkington,272900
45,0,01577,Lee Janzen,248305
46,0,02010,Loren Roberts,242628
47,0,12782,Tim Herron,240025
48,0,06036,Scott Dunlap,229869
49,0,01132,Mark Brooks,228141
50,0,01161,Mark Calcavecchia,223903
51,0,02257,Brian Watts,218378
52,0,12660,Jesper Parnevik,217330
53,0,01766,Billy Mayfair,216794
54,0,10649,Tom Scherrer,208996
55,0,01203,Russ Cochran,208609
56,0,06062,Charles Raulerson,206215
57,0,06573,Brandt Jobe,202100
58,0,07867,Woody Austin,202096
59,0,08993,Franklin Langham,198978
60,0,02146,Payne Stewart,198508
61,0,12663,Phil Tataurangi,193547
62,0,06595,Kevin Sutherland,187350
63,0,01326,Nick Faldo,184837
64,0,01723,Andrew Magee,183600
65,0,01797,Rocco Mediate,179950
66,0,01226,Fred Couples,174500
67,0,08045,Perry Moss,171890
