RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,02104,Jeff Sluman,95.95,71,74,-0.52
2,0,24507,Jason Bohn,94.78,109,115,-0.65
3,0,23613,Rich Barcelo,93.55,145,155,-0.57
4,0,20105,Jeff Gove,93.42,213,228,-0.56
4,0,06373,José María Olazábal,93.42,71,76,-0.63
6,0,24357,K.J. Choi,93.15,136,146,-0.74
7,0,23353,J.J. Henry,92.81,155,167,-0.64
8,0,20628,Arron Oberholser,92.59,100,108,-0.53
9,0,27649,Brandt Snedeker,92.41,134,145,-0.61
10,0,23108,Matt Kuchar,92.31,108,117,-0.62
11,0,20433,Mark Hensby,92.17,153,166,-0.52
12,0,12652,Cameron Beckman,92.12,187,203,-0.55
13,0,27963,Chris Stroud,92.11,105,114,-0.53
14,0,20472,Alex Cejka,91.71,177,193,-0.60
14,0,10733,Kent Jones,91.71,177,193,-0.58
16,0,23800,Bryce Molder,91.59,98,107,-0.48
17,0,10885,Robert Allenby,91.57,163,178,-0.62
18,0,20645,John Senden,91.47,193,211,-0.62
19,0,02101,Joey Sindelar,91.45,107,117,-0.61
20,0,06567,Vijay Singh,91.38,212,232,-0.63
20,0,06527,Steve Stricker,91.38,106,116,-0.64
22,0,07547,Craig Kanada,91.22,135,148,-0.48
23,0,02214,Kirk Triplett,91.13,113,124,-0.60
24,0,24925,Jonathan Byrd,91.08,143,157,-0.63
25,0,01577,Lee Janzen,91.00,91,100,-0.52
26,0,28486,Michael Putnam,90.91,180,198,-0.56
27,0,21806,Paul Gow,90.83,109,120,-0.54
27,0,26420,Richard Johnson,90.83,109,120,-0.47
29,0,20098,Stuart Appleby,90.78,128,141,-0.57
30,0,26360,Bubba Dickerson,90.76,108,119,-0.50
31,0,26951,Johnson Wagner,90.71,205,226,-0.54
32,0,10809,Jim Furyk,90.60,106,117,-0.58
32,0,22295,Darron Stiles,90.60,106,117,-0.62
34,0,24781,Hunter Mahan,90.54,134,148,-0.67
