RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
51,0,24290,D.J. Brigman,66.05,749,1134,-0.23
52,0,06515,Shaun Micheel,66.04,1046,1584,-0.22
53,0,24924,Bill Haas,65.98,1057,1602,-0.26
54,0,26289,Boo Weekley,65.86,1150,1746,-0.25
55,0,07457,Steve Flesch,65.83,1185,1800,-0.24
55,0,06527,Steve Stricker,65.83,948,1440,-0.28
57,0,01388,Robert Gamez,65.81,995,1512,-0.24
58,0,22405,Justin Rose,65.73,698,1062,-0.28
59,0,27770,Camilo Villegas,65.72,970,1476,-0.26
60,0,26596,Ryan Moore,65.64,1087,1656,-0.26
61,0,25190,Jeff Quinney,65.61,1122,1710,-0.26
62,0,20104,Ken Duke,65.58,1322,2016,-0.25
62,0,02214,Kirk Triplett,65.58,909,1386,-0.22
64,0,22892,Jason Gore,65.57,1015,1548,-0.26
64,0,26679,Kevin Stadler,65.57,1074,1638,-0.22
66,0,22378,Trevor Immelman,65.52,802,1224,-0.19
67,0,07867,Woody Austin,65.50,1120,1710,-0.24
68,0,24361,Pat Perez,65.49,943,1440,-0.26
68,0,06595,Kevin Sutherland,65.49,1002,1530,-0.25
68,0,25804,Bubba Watson,65.49,943,1440,-0.28
71,0,22295,Darron Stiles,65.48,719,1098,-0.23
72,0,24502,Adam Scott,65.44,801,1224,-0.30
73,0,29718,Anthony Kim,65.35,1094,1674,-0.27
74,0,24357,K.J. Choi,65.29,999,1530,-0.26
75,0,20850,Daniel Chopra,65.20,1244,1908,-0.27
76,0,01157,Tom Byrum,65.16,563,864,-0.20
77,0,11032,Frank Lickliter II,65.15,1114,1710,-0.26
78,0,20572,Rod Pampling,65.12,1055,1620,-0.23
79,0,08123,Jeff Brehaut,65.11,668,1026,-0.22
80,0,25686,Jason Dufner,65.06,1171,1800,-0.23
81,0,01024,Billy Andrade,65.03,1030,1584,-0.24
82,0,24507,Jason Bohn,65.01,667,1026,-0.25
83,0,21753,Brian Davis,64.96,1181,1818,-0.26
84,0,23108,Matt Kuchar,64.95,947,1458,-0.24
84,0,01810,Phil Mickelson,64.95,830,1278,-0.31
86,0,06004,Stephen Ames,64.94,900,1386,-0.24
86,0,27702,Matt Hendrix,64.94,713,1098,-0.24
88,0,07363,Craig Bowden,64.91,888,1368,-0.23
88,0,21470,Daisuke Maruyama,64.91,958,1476,-0.24
90,0,01797,Rocco Mediate,64.89,841,1296,-0.25
91,0,21878,Mark Wilson,64.86,969,1494,-0.22
92,0,01132,Mark Brooks,64.85,572,882,-0.19
93,0,08075,Jerry Kelly,64.83,1132,1746,-0.23
94,0,10860,Justin Leonard,64.80,1108,1710,-0.23
95,0,21633,Steve Allan,64.78,688,1062,-0.28
96,0,12705,Cliff Kresge,64.75,1247,1926,-0.25
97,0,21646,David Branshaw,64.73,967,1494,-0.20
98,0,06522,Ernie Els,64.66,675,1044,-0.28
99,0,26420,Richard Johnson,64.65,1059,1638,-0.21
100,0,20634,Peter Lonard,64.61,942,1458,-0.23
100,0,26881,Jarrod Lyle,64.61,849,1314,-0.26
102,0,12782,Tim Herron,64.60,1093,1692,-0.24
103,0,27649,Brandt Snedeker,64.58,1174,1818,-0.26
104,0,27141,J.B. Holmes,64.57,802,1242,-0.27
105,0,21209,Sergio Garcia,64.56,767,1188,-0.29
106,0,26882,Michael Sim,64.53,604,936,-0.25
107,0,12195,Tom Johnson,64.51,836,1296,-0.23
108,0,20378,Mathias Grönberg,64.50,1103,1710,-0.26
108,0,07547,Craig Kanada,64.50,1219,1890,-0.24
110,0,29476,Kyle Reifers,64.49,801,1242,-0.19
111,0,24024,Zach Johnson,64.44,870,1350,-0.24
112,0,23614,Rich Beem,64.36,1031,1602,-0.26
113,0,23638,Brendon de Jonge,64.35,834,1296,-0.28
114,0,08931,Glen Day,64.33,938,1458,-0.23
114,0,22806,Doug LaBelle II,64.33,1158,1800,-0.22
114,0,02239,Scott Verplank,64.33,938,1458,-0.25
117,0,01577,Lee Janzen,64.32,741,1152,-0.23
118,0,25892,Steve Wheatcroft,64.25,798,1242,-0.23
119,0,02036,Jim Rutledge,64.24,636,990,-0.16
120,0,23325,Vaughn Taylor,64.18,1005,1566,-0.28
121,0,01161,Mark Calcavecchia,64.11,1027,1602,-0.29
121,0,11123,Chris Couch,64.11,877,1368,-0.25
123,0,12716,Charley Hoffman,64.03,1118,1746,-0.28
124,0,01706,Davis Love III,64.02,749,1170,-0.21
125,0,24457,Jaco Van Zyl,63.95,564,882,-0.18
126,0,25345,Carl Pettersson,63.84,1264,1980,-0.27
127,0,23320,Ryan Palmer,63.80,1045,1638,-0.25
128,0,02206,David Toms,63.78,884,1386,-0.25
129,0,12510,Chad Campbell,63.77,1033,1620,-0.22
130,0,21806,Paul Gow,63.72,757,1188,-0.24
131,0,22913,John Rollins,63.64,1157,1818,-0.25
131,0,12714,Chris Tidland,63.64,630,990,-0.24
133,0,21805,Harrison Frazar,63.63,985,1548,-0.25
134,0,06034,Marco Dawson,63.62,813,1278,-0.25
135,0,10213,Dicky Pride,63.60,767,1206,-0.23
136,0,24925,Jonathan Byrd,63.55,835,1314,-0.31
137,0,27120,Troy Matteson,63.54,995,1566,-0.26
138,0,02223,Bob Tway,63.52,1132,1782,-0.25
139,0,24490,George McNeill,63.43,1039,1638,-0.27
140,0,20433,Mark Hensby,63.37,924,1458,-0.25
140,0,21961,Charles Howell III,63.37,981,1548,-0.24
142,0,12602,Dean Wilson,63.35,1049,1656,-0.25
143,0,01320,Bob Estes,63.19,1001,1584,-0.27
143,0,08375,Paul Stankowski,63.19,546,864,-0.25
145,0,23983,Luke Donald,63.18,762,1206,-0.25
146,0,10117,Bob Heintz,63.17,921,1458,-0.29
147,0,23613,Rich Barcelo,63.11,886,1404,-0.26
148,0,23933,Michael Boyd,63.06,647,1026,-0.22
149,0,01313,Steve Elkington,63.05,942,1494,-0.23
150,0,22212,Craig Lile,63.04,851,1350,-0.26
151,0,10423,Mike Weir,63.03,919,1458,-0.25
152,0,27060,John Mallinger,62.96,1088,1728,-0.23
153,0,19846,Brian Gay,62.94,1167,1854,-0.27
154,0,08537,J.P. Hayes,62.92,1008,1602,-0.26
155,0,01948,Tim Petrovic,62.89,1200,1908,-0.27
156,0,20859,Anders Hansen,62.85,577,918,-0.22
157,0,23497,Tag Ridings,62.78,565,900,-0.31
158,0,22046,Geoff Ogilvy,62.75,881,1404,-0.27
159,0,21350,Ryuji Imada,62.72,1129,1800,-0.29
160,0,24980,Scott Gutschewski,62.70,711,1134,-0.26
161,0,20623,Gavin Coles,62.58,935,1494,-0.23
162,0,25273,Andrew Buckle,62.52,844,1350,-0.25
163,0,20628,Arron Oberholser,62.25,762,1224,-0.24
164,0,21660,Jason Schultz,62.24,661,1062,-0.22
165,0,20127,Chris Riley,62.12,615,990,-0.26
166,0,07749,Brett Quigley,62.11,872,1404,-0.25
167,0,25396,Kevin Na,61.97,937,1512,-0.28
168,0,19972,José Coceres,61.96,513,828,-0.20
169,0,23718,Nathan Green,61.90,1103,1782,-0.28
170,0,01941,Tom Pernice Jr.,61.86,1158,1872,-0.25
171,0,01381,Fred Funk,61.75,678,1098,-0.20
172,0,21949,Joe Ogilvie,61.68,1088,1764,-0.29
173,0,24138,Ian Poulter,61.67,666,1080,-0.23
174,0,23621,Rory Sabbatini,61.60,876,1422,-0.29
175,0,20098,Stuart Appleby,61.57,809,1314,-0.23
176,0,23135,Tim Clark,61.37,707,1152,-0.28
177,0,07223,Brian Bateman,61.33,563,918,-0.21
178,0,23048,Eric Axley,61.32,1181,1926,-0.24
179,0,01249,John Daly,61.30,651,1062,-0.28
180,0,21528,Henrik Stenson,61.23,507,828,-0.25
181,0,02104,Jeff Sluman,61.01,615,1008,-0.19
182,0,12680,Shigeki Maruyama,60.98,911,1494,-0.27
183,0,01928,Corey Pavin,60.77,886,1458,-0.22
184,0,08881,Tripp Isenhour,60.57,894,1476,-0.25
185,0,22621,Ben Curtis,60.56,872,1440,-0.21
186,0,24449,Parker McLachlin,60.55,861,1422,-0.25
187,0,06251,Chris DiMarco,60.53,839,1386,-0.24
188,0,22371,Aaron Baddeley,60.35,869,1440,-0.29
189,0,20766,Padraig Harrington,60.30,673,1116,-0.28
190,0,22348,Nick O'Hern,60.21,737,1224,-0.23
191,0,23800,Bryce Molder,59.47,578,972,-0.23
192,0,06643,Paul Goydos,59.42,631,1062,-0.24
193,0,26360,Bubba Dickerson,59.34,502,846,-0.25
194,0,20157,Retief Goosen,58.91,509,864,-0.24
195,0,01473,Todd Hamilton,56.94,779,1368,-0.21
196,0,06373,José María Olazábal,54.33,489,900,-0.25
