RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,08793,Tiger Woods,2843889
2,0,01810,Phil Mickelson,2201941
3,0,02206,David Toms,1895798
4,0,01706,Davis Love III,1584732
5,0,01527,Scott Hoch,1437660
6,0,09011,David Duval,1400880
7,0,01320,Bob Estes,1397738
8,0,02239,Scott Verplank,1391701
9,0,06251,Chris DiMarco,1297601
10,0,10809,Jim Furyk,1270367
11,0,06621,Joe Durant,1190842
12,0,01161,Mark Calcavecchia,995788
13,0,01329,Brad Faxon,975706
14,0,11032,Frank Lickliter II,970956
15,0,01677,Tom Lehman,953830
16,0,02104,Jeff Sluman,920976
17,0,10585,Scott McCarron,896753
18,0,01945,Kenny Perry,893033
19,0,10860,Justin Leonard,891921
20,0,20229,Stewart Cink,871514
21,0,01707,Steve Lowery,869410
22,0,02170,Hal Sutton,861973
23,0,01766,Billy Mayfair,858001
24,0,06527,Steve Stricker,838114
25,0,06595,Kevin Sutherland,761786
26,0,01042,Paul Azinger,754565
27,0,08075,Jerry Kelly,745803
28,0,01797,Rocco Mediate,737217
29,0,02214,Kirk Triplett,694101
30,0,01941,Tom Pernice Jr.,659381
31,0,01024,Billy Andrade,656523
32,0,19846,Brian Gay,649681
33,0,01381,Fred Funk,618502
34,0,07457,Steve Flesch,603776
35,0,20127,Chris Riley,599112
36,0,01307,Joel Edwards,596764
37,0,02223,Bob Tway,560929
38,0,23353,J.J. Henry,536923
39,0,12652,Cameron Beckman,535671
40,0,19881,Robert Damron,529594
41,0,06575,Dudley Hart,517855
42,0,01219,John Cook,511389
43,0,07749,Brett Quigley,478467
44,0,12782,Tim Herron,472720
45,0,02106,Chris Smith,466405
46,0,01577,Lee Janzen,452814
47,0,01132,Mark Brooks,449722
48,0,01249,John Daly,414457
49,0,01139,Olin Browne,407818
50,0,20498,Briny Baird,406000
51,0,01927,Dennis Paulson,405553
52,0,21805,Harrison Frazar,396228
53,0,01619,Skip Kendall,376851
54,0,23338,David Gossett,374063
55,0,08375,Paul Stankowski,371802
56,0,10201,Matt Gogel,364892
57,0,08931,Glen Day,357890
58,0,01724,Jeff Maggert,356803
59,0,01938,David Peoples,356328
60,0,12645,Brent Geiberger,355597
61,0,07003,David Berganio Jr.,342541
62,0,20436,Garrett Willis,342019
63,0,20094,Jonathan Kaye,341605
64,0,06332,Neal Lancaster,328790
65,0,02101,Joey Sindelar,327432
66,0,08537,J.P. Hayes,311482
67,0,01761,Len Mattiace,296390
68,0,02110,Jerry Smith,296015
69,0,02010,Loren Roberts,292036
70,0,01185,Brandel Chamblee,291043
71,0,11011,Mike Sposa,288156
72,0,23108,Matt Kuchar,286335
73,0,01943,Chris Perry,284196
74,0,01457,Jay Haas,282570
75,0,06350,Bob May,267468
76,0,02099,Scott Simpson,256265
77,0,01685,J.L. Lewis,254309
78,0,20095,Carl Paulson,254104
79,0,01553,John Huston,252626
80,0,06012,Greg Kraft,251802
81,0,10425,Jay Williamson,238015
82,0,23614,Rich Beem,230282
83,0,01928,Corey Pavin,229200
84,0,02257,Brian Watts,228647
85,0,01361,Dan Forsman,228097
86,0,01823,Larry Mize,220089
87,0,01887,Mark O'Meara,219310
88,0,01098,Jay Don Blake,218288
89,0,02246,Duffy Waldorf,213731
90,0,06036,Scott Dunlap,210389
91,0,19824,Craig Barlow,207069
92,0,19817,Michael Muehr,204625
93,0,06573,Brandt Jobe,203533
94,0,07867,Woody Austin,203176
95,0,08339,Spike McRoy,200827
96,0,23125,Brad Elder,198484
97,0,01157,Tom Byrum,195962
98,0,06315,Pete Jordan,193044
99,0,01226,Fred Couples,192992
100,0,06643,Paul Goydos,187779
101,0,01203,Russ Cochran,181278
102,0,06809,Bob Burns,176523
103,0,06515,Shaun Micheel,175547
104,0,08553,Lee Porter,173231
105,0,01175,Jim Carter,172963
106,0,21949,Joe Ogilvie,171595
107,0,02002,John Riegger,171111
108,0,08993,Franklin Langham,166269
109,0,23034,Brent Schwarzrock,161168
110,0,02279,Mark Wiebe,154396
111,0,02218,Ted Tryba,154024
112,0,06613,Tommy Tolles,152322
113,0,08881,Tripp Isenhour,149726
114,0,01771,Blaine McCallister,140294
115,0,01926,Steve Pate,135983
116,0,01093,Ronnie Black,135843
117,0,06090,Jim McGovern,135747
118,0,01599,Steve Jones,132228
119,0,12510,Chad Campbell,129600
120,0,01374,Robin Freeman,124272
121,0,12760,Danny Ellis,121243
122,0,01035,Tommy Armour III,119046
123,0,12388,Michael Clark II,118495
124,0,12705,Cliff Kresge,110325
125,0,01487,Jeff Hart,109693
126,0,10963,Jimmy Green,106971
127,0,10649,Tom Scherrer,106045
128,0,01633,Tom Kite,105626
129,0,08535,Gary Nicklaus,104946
130,0,10213,Dicky Pride,103011
131,0,06514,Kevin Johnson,102621
132,0,01063,Ben Bates,98595
133,0,02294,Willie Wood,98057
134,0,02133,Craig Stadler,98036
135,0,01388,Robert Gamez,96763
136,0,12714,Chris Tidland,95869
137,0,22892,Jason Gore,90226
138,0,01418,Bill Glasson,90221
139,0,01723,Andrew Magee,87554
140,0,08123,Jeff Brehaut,87523
141,0,06034,Marco Dawson,86369
142,0,08057,Brian Wilson,84720
143,0,06617,Brian Henninger,80407
144,0,01475,Donnie Hammond,76349
145,0,02159,Curtis Strange,74316
146,0,01323,Brad Fabel,70470
147,0,07547,Craig Kanada,66082
148,0,01196,Brian Claar,64760
149,0,01191,Barry Cheesman,54817
150,0,24604,Hunter Haas,54555
151,0,20029,Notah Begay III,50269
152,0,02267,D.A. Weibring,49922
153,0,25083,Jeremy Anderson,49732
154,0,07101,Dave Stockton Jr.,45066
155,0,10733,Kent Jones,43654
156,0,02131,Mike Springer,40571
157,0,20099,Doug Barron,38918
158,0,07763,Doug Dunakey,38897
159,0,01142,Bart Bryant,36942
160,0,01200,Keith Clearwater,33089
161,0,01569,Peter Jacobsen,32149
162,0,08063,Kelly Grunewald,29622
163,0,01603,Jeff Julian,27566
164,0,06140,Sean Murphy,25872
165,0,08337,Mike Heinen,25419
166,0,01096,Phil Blackmar,24650
167,0,01116,Michael Bradley,23943
168,0,01996,Mike Reid,23804
169,0,01385,Jim Gallagher Jr.,23712
170,0,22293,Heath Slocum,22835
171,0,02321,Fuzzy Zoeller,19265
172,0,06591,Rocky Walcher,16471
173,0,06044,Scott Gump,15951
174,0,01549,Mike Hulbert,14000
175,0,01510,Nolan Henke,12710
176,0,07569,Mark Carnevale,12508
177,0,01975,Tom Purtzer,10952
178,0,06064,Jeff Gallagher,10492
179,0,07753,Kevin Wentworth,10410
180,0,01468,Gary Hallberg,7648
181,0,06214,Guy Boros,7544
182,0,01984,Sam Randolph,7494
183,0,23389,John Restino,6904
184,0,01559,Hale Irwin,6582
185,0,01143,Brad Bryant,6380
185,0,01346,Ed Fiori,6380
187,0,01068,Andy Bean,6245
188,0,01755,Dick Mast,5086
189,0,02256,Tom Watson,4975
190,0,02007,Larry Rinker,4635
191,0,01690,Bruce Lietzke,4420
192,0,02049,Gene Sauers,4200
193,0,01235,Ben Crenshaw,3885
194,0,06581,David Sutherland,3876
195,0,01783,Mark McCumber,3638
196,0,01641,Gary Koch,3413
197,0,01891,David Ogrin,3015
198,0,02135,Mike Standly,2883
199,0,01331,Rick Fehr,2700
200,0,01261,Jay Delsing,2443
200,0,02241,Bobby Wadkins,2443
202,0,01701,Bob Lohr,2150
203,0,01495,Morris Hatalsky,2000
204,0,01682,Wayne Levi,1940
204,0,07235,John Morse,1940
206,0,02224,Greg Twiggs,1770
206,0,02230,Stan Utley,1770
208,0,01425,Ernie Gonzalez,1720
