RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS(<= 5'),TOT MADE (>=20'),TOT MADE (<= 5')
1,0,47993,Denny McCarthy,102.70,1187,56,1163
2,0,46442,Maverick McNealy,102.68,1007,45,989
3,0,34363,Tyrrell Hatton,102.14,653,25,642
4,0,35461,Beau Hossler,102.12,895,35,879
5,0,34563,Chesson Hadley,101.85,865,28,853
6,0,35879,Kelly Kraft,101.77,792,26,780
7,0,35450,Patrick Cantlay,101.63,735,27,720
7,0,36699,Patrick Rodgers,101.63,980,39,957
9,0,39971,Sungjae Im,101.62,1052,41,1028
10,0,28252,Seamus Power,101.59,816,29,800
11,0,28237,Rory McIlroy,101.54,715,27,699
12,0,24502,Adam Scott,101.37,877,32,857
12,0,35891,Cameron Smith,101.37,658,19,648
14,0,32640,Troy Merritt,101.34,1046,48,1012
15,0,47529,Mito Pereira,101.33,1054,34,1034
16,0,22405,Justin Rose,101.32,529,22,514
17,0,47983,Chad Ramey,101.29,777,28,759
18,0,48081,Xander Schauffele,101.25,802,25,787
19,0,39977,Max Homa,101.23,978,32,958
19,0,34466,Peter Malnati,101.23,1221,41,1195
21,0,27895,Jonas Blixt,101.18,593,26,574
21,0,29478,Kevin Kisner,101.18,765,31,743
23,0,46970,Jon Rahm,101.16,775,28,756
24,0,24024,Zach Johnson,101.15,785,23,771
25,0,32150,Michael Thompson,101.05,1043,39,1015
26,0,30927,Brendon Todd,101.03,973,35,948
26,0,35617,Martin Trainer,101.03,870,37,842
28,0,39546,Keith Mitchell,101.00,1005,38,977
29,0,32139,Danny Willett,100.99,606,20,592
30,0,35506,Mackenzie Hughes,100.96,935,28,916
31,0,47504,Sam Burns,100.94,960,31,938
31,0,35310,Lanto Griffin,100.94,954,32,931
31,0,30692,Scott Stallings,100.94,1176,41,1146
34,0,40162,Justin Lower,100.93,750,28,729
35,0,26851,Marc Leishman,100.92,870,26,852
36,0,31646,Emiliano Grillo,100.91,994,35,968
37,0,32839,Hideki Matsuyama,100.85,822,24,805
38,0,53165,Doc Redman,100.79,883,25,865
39,0,35449,Adam Long,100.75,1063,40,1031
40,0,30944,Jason Kokrak,100.70,716,22,699
41,0,49960,Sepp Straka,100.68,1037,36,1008
42,0,45522,Christiaan Bezuidenhout,100.66,758,23,740
42,0,46717,Viktor Hovland,100.66,756,21,740
44,0,33399,Adam Hadwin,100.65,1072,36,1043
45,0,32366,Kevin Chappell,100.64,627,21,610
45,0,37275,Sam Ryder,100.64,1086,33,1060
47,0,34256,Andrew Putnam,100.61,1152,34,1125
48,0,33204,Shane Lowry,100.58,691,25,670
49,0,24361,Pat Perez,100.55,722,27,699
50,0,54421,Garrick Higgo,100.54,552,17,538
51,0,36801,Mark Hubbard,100.50,794,26,772
52,0,34431,Robert Streb,100.48,1045,31,1019
52,0,33419,Cameron Tringale,100.48,1051,29,1027
54,0,36884,Ben Kohles,100.47,633,25,611
55,0,37212,Paul Barjon,100.44,902,34,872
56,0,51894,Vince Whaley,100.43,941,24,921
57,0,47128,Richy Werenski,100.42,722,24,701
58,0,36852,Jim Knous,100.40,504,16,490
58,0,33667,Carlos Ortiz,100.40,753,21,735
60,0,29420,Billy Horschel,100.39,769,18,754
61,0,51766,Wyndham Clark,100.38,1049,30,1023
61,0,29725,Tony Finau,100.38,1042,43,1003
63,0,49947,Taylor Moore,100.36,1114,41,1077
64,0,49766,Hank Lebioda,100.31,972,32,943
65,0,45526,Abraham Ancer,100.30,657,20,639
66,0,27349,Alex Noren,100.29,680,17,665
66,0,51634,Sahith Theegala,100.29,1388,41,1351
68,0,54783,Dylan Wu,100.27,741,27,716
69,0,48699,Callum Tarren,100.26,761,32,731
70,0,32791,K.H. Lee,100.25,1223,42,1184
71,0,45486,Joaquin Niemann,100.24,823,26,799
72,0,29535,Brice Garnett,100.22,893,32,863
72,0,50095,Austin Smotherman,100.22,923,23,902
74,0,46046,Scottie Scheffler,100.21,948,39,911
75,0,24138,Ian Poulter,100.20,507,18,490
76,0,49964,Aaron Wise,100.18,1094,22,1074
77,0,49771,J.T. Poston,100.17,1144,36,1110
77,0,23325,Vaughn Taylor,100.17,583,20,564
79,0,10381,Curtis Thompson,100.16,628,21,608
80,0,40098,Matt Fitzpatrick,100.15,670,17,654
81,0,48887,Matt Wallace,100.14,699,23,677
81,0,52374,Brandon Wu,100.14,721,22,700
83,0,29221,Webb Simpson,100.13,747,30,718
84,0,32102,Rickie Fowler,100.12,820,21,800
84,0,28775,Nate Lashley,100.12,857,25,833
84,0,33448,Justin Thomas,100.12,855,26,830
87,0,33141,Keegan Bradley,100.11,928,27,902
88,0,33597,Harry Higgs,100.10,956,26,931
88,0,48822,Sebastián Muñoz,100.10,983,32,952
88,0,51890,Greyson Sigg,100.10,1032,32,1001
91,0,24925,Jonathan Byrd,100.00,618,19,599
91,0,46435,Austin Cook,100.00,738,24,714
91,0,34076,Joel Dahmen,100.00,1052,31,1021
91,0,54628,Lee Hodges,100.00,1202,38,1164
91,0,36689,Brooks Koepka,100.00,548,18,530
91,0,25198,Francesco Molinari,100.00,573,17,556
91,0,34360,Patrick Reed,100.00,722,17,705
91,0,45540,Jared Wolfe,100.00,677,19,658
99,0,39324,J.J. Spaun,99.90,1034,30,1003
100,0,47483,Will Zalatoris,99.88,819,26,792
101,0,23983,Luke Donald,99.87,743,28,714
101,0,46402,Talor Gooch,99.87,797,20,776
101,0,51997,Andrew Novak,99.87,782,24,757
104,0,34264,Hudson Swafford,99.85,681,26,654
105,0,30911,Tommy Fleetwood,99.82,571,18,552
105,0,39058,Lucas Herbert,99.82,547,12,534
105,0,33490,Bo Hoag,99.82,549,19,529
108,0,39436,Joshua Creel,99.81,535,14,520
108,0,35532,Tom Hoge,99.81,1037,29,1006
108,0,56278,Matthew Wolff,99.81,538,20,517
