RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
59,0,35506,Mackenzie Hughes,1.751,1623,927,31.46
59,0,30927,Brendon Todd,1.751,1700,971,30.62
59,0,47128,Richy Werenski,1.751,1247,712,32.11
62,0,23983,Luke Donald,1.752,1377,786,29.34
62,0,29725,Tony Finau,1.752,1933,1103,32.09
62,0,29478,Kevin Kisner,1.752,1398,798,30.82
62,0,39324,J.J. Spaun,1.752,2008,1146,30.74
66,0,48084,Wesley Bryan,1.753,943,538,30.96
66,0,28252,Seamus Power,1.753,1690,964,31.91
68,0,45522,Christiaan Bezuidenhout,1.754,1668,951,29.40
68,0,33141,Keegan Bradley,1.754,1672,953,30.81
68,0,45609,Tyler Duncan,1.754,1752,999,30.52
68,0,30911,Tommy Fleetwood,1.754,1161,662,30.85
68,0,48117,Kurt Kitayama,1.754,1454,829,31.96
73,0,32366,Kevin Chappell,1.755,1155,658,31.81
73,0,32791,K.H. Lee,1.755,2037,1161,30.97
73,0,35449,Adam Long,1.755,1867,1064,29.00
73,0,47983,Chad Ramey,1.755,1520,866,31.02
73,0,47856,Seth Reeves,1.755,1404,800,32.33
78,0,31646,Emiliano Grillo,1.756,1803,1027,32.39
78,0,35461,Beau Hossler,1.756,1405,800,29.70
78,0,26300,Matt Jones,1.756,1264,720,31.00
78,0,51950,Max McGreevy,1.756,1447,824,30.70
78,0,22056,Cameron Percy,1.756,929,529,31.81
83,0,35532,Tom Hoge,1.757,2014,1146,31.73
84,0,21961,Charles Howell III,1.758,1213,690,31.64
84,0,51634,Sahith Theegala,1.758,2377,1352,31.31
86,0,47988,Nick Hardy,1.759,1284,730,30.59
86,0,36326,David Lipsky,1.759,1898,1079,30.33
86,0,34264,Hudson Swafford,1.759,1353,769,33.59
89,0,29289,S.Y. Noh,1.760,1339,761,30.92
89,0,34360,Patrick Reed,1.760,1392,791,30.04
91,0,27770,Camilo Villegas,1.761,1435,815,28.69
92,0,27895,Jonas Blixt,1.762,932,529,29.87
92,0,39971,Sungjae Im,1.762,1977,1122,30.70
92,0,25198,Francesco Molinari,1.762,1066,605,30.91
92,0,49947,Taylor Moore,1.762,1818,1032,31.07
92,0,29908,C.T. Pan,1.762,1730,982,30.17
92,0,35617,Martin Trainer,1.762,1572,892,30.98
98,0,33399,Adam Hadwin,1.763,1937,1099,30.20
98,0,24024,Zach Johnson,1.763,1312,744,28.84
98,0,36689,Brooks Koepka,1.763,922,523,32.69
98,0,40006,Erik van Rooyen,1.763,991,562,30.84
102,0,34563,Chesson Hadley,1.764,1660,941,29.81
102,0,30944,Jason Kokrak,1.764,1265,717,30.87
104,0,37212,Paul Barjon,1.765,1477,837,30.98
104,0,46435,Austin Cook,1.765,1403,795,29.00
104,0,37455,Si Woo Kim,1.765,2042,1157,31.31
104,0,27349,Alex Noren,1.765,1336,757,29.50
104,0,47529,Mito Pereira,1.765,1968,1115,29.52
104,0,34256,Andrew Putnam,1.765,1987,1126,29.27
104,0,51890,Greyson Sigg,1.765,1947,1103,29.28
104,0,33419,Cameron Tringale,1.765,1971,1117,30.67
104,0,52374,Brandon Wu,1.765,1627,922,30.14
113,0,40250,Taylor Pendrith,1.766,1595,903,31.44
113,0,27064,Jhonattan Vegas,1.766,1667,944,30.00
115,0,29970,Dylan Frittelli,1.767,1912,1082,29.52
115,0,27974,Sung Kang,1.767,1680,951,31.12
115,0,32757,Patton Kizzire,1.767,1877,1062,31.16
115,0,36852,Jim Knous,1.767,1025,580,32.41
115,0,31420,Anirban Lahiri,1.767,1486,841,29.47
115,0,33204,Shane Lowry,1.767,1253,709,30.21
121,0,34076,Joel Dahmen,1.768,1837,1039,30.73
121,0,29420,Billy Horschel,1.768,1519,859,29.99
121,0,46970,Jon Rahm,1.768,1595,902,32.04
124,0,51766,Wyndham Clark,1.769,2015,1139,31.31
124,0,32102,Rickie Fowler,1.769,1406,795,29.38
124,0,23325,Vaughn Taylor,1.769,1123,635,30.39
127,0,32662,Michael Gligic,1.770,1522,860,30.22
127,0,48699,Callum Tarren,1.770,1471,831,30.88
129,0,49771,J.T. Poston,1.771,1872,1057,30.52
129,0,24138,Ian Poulter,1.771,873,493,31.16
129,0,34610,Matthias Schwab,1.771,1532,865,28.70
132,0,20229,Stewart Cink,1.772,1676,946,28.87
132,0,32448,James Hahn,1.772,1490,841,28.76
132,0,12716,Charley Hoffman,1.772,1435,810,30.53
132,0,32333,Kevin Tway,1.772,1591,898,29.27
136,0,25493,Nick Taylor,1.773,1832,1033,28.86
137,0,30926,Chris Kirk,1.774,1774,1000,29.36
138,0,33597,Harry Higgs,1.775,1569,884,27.73
138,0,26476,Chez Reavie,1.775,1807,1018,27.56
138,0,46340,Alex Smalley,1.775,2029,1143,29.26
138,0,27214,Kevin Streelman,1.775,1869,1053,27.90
142,0,27644,Brian Harman,1.776,1952,1099,28.70
142,0,49766,Hank Lebioda,1.776,1678,945,29.90
142,0,50095,Austin Smotherman,1.776,1685,949,29.78
145,0,39546,Keith Mitchell,1.777,1861,1047,32.54
145,0,53165,Doc Redman,1.777,1701,957,29.18
145,0,34431,Robert Streb,1.777,1708,961,28.00
145,0,31560,Brian Stuard,1.777,1850,1041,27.00
149,0,24925,Jonathan Byrd,1.778,1207,679,27.62
149,0,24980,Scott Gutschewski,1.778,1227,690,27.80
151,0,39436,Joshua Creel,1.781,910,511,28.38
151,0,48822,Sebastián Muñoz,1.781,1769,993,31.35
151,0,51997,Andrew Novak,1.781,1585,890,29.52
151,0,36699,Patrick Rodgers,1.781,1858,1043,28.02
155,0,39997,Corey Conners,1.782,2006,1126,29.23
155,0,47347,Adam Schenk,1.782,1860,1044,28.57
157,0,49960,Sepp Straka,1.784,2095,1174,28.64
157,0,10381,Curtis Thompson,1.784,1297,727,29.48
159,0,49298,Kramer Hickok,1.785,1928,1080,29.10
159,0,54421,Garrick Higgo,1.785,1189,666,29.77
159,0,28114,Dawie van der Walt,1.785,1271,712,30.14
162,0,46550,Brandon Hagy,1.786,1568,878,32.19
163,0,25686,Jason Dufner,1.787,1031,577,28.65
163,0,40098,Matt Fitzpatrick,1.787,1505,842,30.17
163,0,24924,Bill Haas,1.787,1873,1048,27.51
163,0,36871,Matthew NeSmith,1.787,2027,1134,28.24
167,0,30163,Henrik Norlander,1.788,1579,883,27.44
168,0,55708,Hayden Buckley,1.790,2039,1139,28.02
168,0,25900,Lucas Glover,1.790,2046,1143,29.33
170,0,54628,Lee Hodges,1.791,2072,1157,27.84
171,0,48887,Matt Wallace,1.792,1192,665,29.02
171,0,32139,Danny Willett,1.792,1290,720,28.33
173,0,19803,Ryan Armour,1.793,1090,608,25.54
173,0,52372,Cameron Champ,1.793,1214,677,30.67
175,0,23320,Ryan Palmer,1.794,1444,805,28.70
176,0,33122,Russell Knox,1.795,2054,1144,25.96
176,0,46414,Aaron Rai,1.795,1978,1102,27.68
176,0,27649,Brandt Snedeker,1.795,1262,703,27.74
179,0,52375,Doug Ghim,1.796,1805,1005,26.89
180,0,33490,Bo Hoag,1.797,1037,577,27.00
180,0,27936,Martin Laird,1.797,1468,817,27.12
182,0,29974,Branden Grace,1.799,1101,612,27.75
183,0,35110,Brett Drewitt,1.800,1215,675,26.56
183,0,29535,Brice Garnett,1.800,1676,931,28.17
185,0,54783,Dylan Wu,1.801,1446,803,27.02
186,0,39953,Chase Seiffert,1.802,1092,606,27.32
186,0,29518,Brendan Steele,1.802,1642,911,27.04
188,0,34255,Joseph Bramlett,1.805,1812,1004,28.53
188,0,31323,Gary Woodland,1.805,1482,821,27.72
190,0,27095,Nick Watney,1.806,1651,914,26.29
191,0,27129,Luke List,1.807,1814,1004,28.73
192,0,45540,Jared Wolfe,1.809,1319,729,27.75
193,0,31557,Jim Herman,1.815,1127,621,25.32
