RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES,GREENS HIT
92,0,30911,Tommy Fleetwood,30.85,203,658
93,0,40006,Erik van Rooyen,30.84,173,561
94,0,29478,Kevin Kisner,30.82,245,795
95,0,33141,Keegan Bradley,30.81,293,951
96,0,39324,J.J. Spaun,30.74,351,1142
97,0,34076,Joel Dahmen,30.73,319,1038
98,0,39971,Sungjae Im,30.70,342,1114
98,0,51950,Max McGreevy,30.70,253,824
100,0,52372,Cameron Champ,30.67,207,675
100,0,33419,Cameron Tringale,30.67,342,1115
102,0,30927,Brendon Todd,30.62,297,970
103,0,47988,Nick Hardy,30.59,223,729
104,0,30978,Kiradech Aphibarnrat,30.54,186,609
105,0,12716,Charley Hoffman,30.53,247,809
106,0,45609,Tyler Duncan,30.52,304,996
106,0,49771,J.T. Poston,30.52,322,1055
108,0,47993,Denny McCarthy,30.43,357,1173
109,0,23325,Vaughn Taylor,30.39,193,635
110,0,23108,Matt Kuchar,30.34,247,814
111,0,36326,David Lipsky,30.33,326,1075
112,0,32662,Michael Gligic,30.22,259,857
113,0,33204,Shane Lowry,30.21,213,705
114,0,33399,Adam Hadwin,30.20,331,1096
115,0,40098,Matt Fitzpatrick,30.17,254,842
115,0,29908,C.T. Pan,30.17,296,981
117,0,28114,Dawie van der Walt,30.14,214,710
117,0,52374,Brandon Wu,30.14,277,919
119,0,34360,Patrick Reed,30.04,237,789
120,0,27064,Jhonattan Vegas,30.00,282,940
121,0,29420,Billy Horschel,29.99,257,857
122,0,49766,Hank Lebioda,29.90,282,943
123,0,27895,Jonas Blixt,29.87,158,529
124,0,34563,Chesson Hadley,29.81,279,936
125,0,50095,Austin Smotherman,29.78,282,947
126,0,54421,Garrick Higgo,29.77,198,665
127,0,35461,Beau Hossler,29.70,237,798
128,0,29970,Dylan Frittelli,29.52,317,1074
128,0,51997,Andrew Novak,29.52,261,884
128,0,47529,Mito Pereira,29.52,328,1111
131,0,27349,Alex Noren,29.50,223,756
132,0,10381,Curtis Thompson,29.48,214,726
133,0,31420,Anirban Lahiri,29.47,247,838
134,0,45522,Christiaan Bezuidenhout,29.40,279,949
135,0,32102,Rickie Fowler,29.38,233,793
136,0,30926,Chris Kirk,29.36,293,998
137,0,23983,Luke Donald,29.34,230,784
138,0,25900,Lucas Glover,29.33,335,1142
139,0,51890,Greyson Sigg,29.28,323,1103
140,0,34256,Andrew Putnam,29.27,329,1124
140,0,32333,Kevin Tway,29.27,262,895
142,0,46340,Alex Smalley,29.26,333,1138
143,0,39997,Corey Conners,29.23,328,1122
144,0,53165,Doc Redman,29.18,279,956
145,0,49298,Kramer Hickok,29.10,314,1079
146,0,48887,Matt Wallace,29.02,193,665
147,0,46435,Austin Cook,29.00,230,793
147,0,35449,Adam Long,29.00,308,1062
149,0,20229,Stewart Cink,28.87,272,942
150,0,25493,Nick Taylor,28.86,297,1029
151,0,24024,Zach Johnson,28.84,214,742
152,0,32448,James Hahn,28.76,241,838
153,0,27129,Luke List,28.73,287,999
154,0,27644,Brian Harman,28.70,314,1094
154,0,23320,Ryan Palmer,28.70,231,805
154,0,34610,Matthias Schwab,28.70,248,864
157,0,27770,Camilo Villegas,28.69,233,812
158,0,25686,Jason Dufner,28.65,165,576
159,0,49960,Sepp Straka,28.64,336,1173
160,0,47347,Adam Schenk,28.57,298,1043
161,0,34255,Joseph Bramlett,28.53,285,999
162,0,39436,Joshua Creel,28.38,145,511
163,0,32139,Danny Willett,28.33,204,720
164,0,36871,Matthew NeSmith,28.24,320,1133
165,0,29535,Brice Garnett,28.17,262,930
166,0,55708,Hayden Buckley,28.02,318,1135
166,0,36699,Patrick Rodgers,28.02,290,1035
168,0,34431,Robert Streb,28.00,268,957
169,0,27214,Kevin Streelman,27.90,293,1050
170,0,54628,Lee Hodges,27.84,321,1153
171,0,24980,Scott Gutschewski,27.80,191,687
172,0,29974,Branden Grace,27.75,169,609
172,0,45540,Jared Wolfe,27.75,202,728
174,0,27649,Brandt Snedeker,27.74,195,703
175,0,33597,Harry Higgs,27.73,244,880
176,0,31323,Gary Woodland,27.72,227,819
177,0,46414,Aaron Rai,27.68,305,1102
178,0,24925,Jonathan Byrd,27.62,187,677
179,0,26476,Chez Reavie,27.56,280,1016
180,0,24924,Bill Haas,27.51,288,1047
181,0,30163,Henrik Norlander,27.44,242,882
182,0,39953,Chase Seiffert,27.32,165,604
183,0,27936,Martin Laird,27.12,221,815
184,0,29518,Brendan Steele,27.04,245,906
185,0,54783,Dylan Wu,27.02,217,803
186,0,33490,Bo Hoag,27.00,155,574
186,0,31560,Brian Stuard,27.00,280,1037
188,0,52375,Doug Ghim,26.89,270,1004
189,0,35110,Brett Drewitt,26.56,179,674
190,0,27095,Nick Watney,26.29,240,913
191,0,33122,Russell Knox,25.96,296,1140
192,0,19803,Ryan Armour,25.54,155,607
193,0,31557,Jim Herman,25.32,157,620
