RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
1,0,01810,Phil Mickelson,4.49,368,82
2,0,01706,Davis Love III,4.45,334,75
3,0,02206,David Toms,4.31,414,96
4,0,09011,David Duval,4.30,314,73
4,0,08793,Tiger Woods,4.30,327,76
6,0,01945,Kenny Perry,4.26,379,89
7,0,06251,Chris DiMarco,4.23,436,103
8,0,01161,Mark Calcavecchia,4.22,333,79
9,0,06567,Vijay Singh,4.21,387,92
10,0,10585,Scott McCarron,4.19,394,94
11,0,02104,Jeff Sluman,4.13,429,104
12,0,21209,Sergio Garcia,4.08,245,60
12,0,01677,Tom Lehman,4.08,322,79
12,0,02239,Scott Verplank,4.08,396,97
15,0,01249,John Daly,4.06,333,82
15,0,11032,Frank Lickliter II,4.06,414,102
17,0,01320,Bob Estes,4.05,356,88
17,0,21961,Charles Howell III,4.05,344,85
19,0,01797,Rocco Mediate,4.04,279,69
20,0,01666,Bernhard Langer,4.03,246,61
21,0,12652,Cameron Beckman,4.02,398,99
22,0,10809,Jim Furyk,4.01,353,88
23,0,02106,Chris Smith,4.00,392,98
24,0,01527,Scott Hoch,3.99,335,84
25,0,20229,Stewart Cink,3.96,384,97
26,0,20098,Stuart Appleby,3.94,386,98
26,0,19846,Brian Gay,3.94,441,112
28,0,02223,Bob Tway,3.93,417,106
29,0,07457,Steve Flesch,3.91,418,107
30,0,06004,Stephen Ames,3.90,328,84
30,0,01766,Billy Mayfair,3.90,390,100
32,0,01457,Jay Haas,3.89,280,72
32,0,10860,Justin Leonard,3.89,385,99
34,0,06575,Dudley Hart,3.88,291,75
35,0,20566,Kaname Yokoo,3.86,313,81
36,0,01219,John Cook,3.85,339,88
37,0,01619,Skip Kendall,3.84,415,108
37,0,07749,Brett Quigley,3.84,242,63
37,0,02214,Kirk Triplett,3.84,319,83
40,0,20593,Greg Chalmers,3.83,341,89
40,0,01307,Joel Edwards,3.83,379,99
40,0,01577,Lee Janzen,3.83,352,92
40,0,20127,Chris Riley,3.83,383,100
44,0,01378,David Frost,3.82,332,87
44,0,02257,Brian Watts,3.82,214,56
46,0,01042,Paul Azinger,3.81,301,79
