RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,06609,Rob Boldt,30.75,246,8
2,0,01385,Jim Gallagher Jr.,34.21,479,14
3,0,01553,John Huston,34.22,616,18
4,0,02201,Jim Thorpe,34.38,447,13
5,0,02104,Jeff Sluman,34.67,520,15
6,0,01219,John Cook,34.75,556,16
6,0,06657,Steve Rintoul,34.75,417,12
8,0,01418,Bill Glasson,34.80,522,15
9,0,02239,Scott Verplank,34.85,453,13
10,0,01569,Peter Jacobsen,34.87,523,15
11,0,01527,Scott Hoch,34.89,663,19
12,0,01690,Bruce Lietzke,34.91,384,11
13,0,01161,Mark Calcavecchia,34.94,559,16
13,0,02010,Loren Roberts,34.94,594,17
15,0,01096,Phil Blackmar,35.00,105,3
15,0,01133,Billy Ray Brown,35.00,35,1
15,0,01200,Keith Clearwater,35.00,595,17
15,0,01928,Corey Pavin,35.00,525,15
19,0,08337,Mike Heinen,35.08,421,12
19,0,01968,Nick Price,35.08,421,12
19,0,06577,John Wilson,35.08,421,12
22,0,01890,Brett Ogle,35.14,246,7
23,0,02133,Craig Stadler,35.15,457,13
24,0,01926,Steve Pate,35.17,633,18
25,0,02159,Curtis Strange,35.22,634,18
26,0,01143,Brad Bryant,35.23,775,22
26,0,01824,Yoshinori Mizumaki,35.23,458,13
28,0,02167,Mike Sullivan,35.25,282,8
29,0,01329,Brad Faxon,35.27,776,22
30,0,02131,Mike Springer,35.28,635,18
31,0,01891,David Ogrin,35.29,494,14
31,0,02230,Stan Utley,35.29,247,7
33,0,02218,Ted Tryba,35.30,706,20
34,0,01307,Joel Edwards,35.31,459,13
34,0,01475,Donnie Hammond,35.31,565,16
36,0,02214,Kirk Triplett,35.32,671,19
37,0,01196,Brian Claar,35.33,636,18
37,0,01226,Fred Couples,35.33,424,12
37,0,06088,Steve Gotsche,35.33,212,6
37,0,01876,Greg Norman,35.33,530,15
37,0,01996,Mike Reid,35.33,424,12
42,0,01927,Dennis Paulson,35.36,389,11
43,0,01550,Ed Humenik,35.38,460,13
43,0,01701,Bob Lohr,35.38,566,16
45,0,02245,Grant Waite,35.40,354,10
46,0,01024,Billy Andrade,35.41,602,17
46,0,01559,Hale Irwin,35.41,602,17
48,0,12661,Todd Barranger,35.43,248,7
49,0,01706,Davis Love III,35.44,638,18
50,0,06527,Steve Stricker,35.45,709,20
51,0,01771,Blaine McCallister,35.47,674,19
52,0,06058,John Flannery,35.50,497,14
52,0,01577,Lee Janzen,35.50,639,18
52,0,01783,Mark McCumber,35.50,639,18
52,0,02246,Duffy Waldorf,35.50,497,14
52,0,02322,Richard Zokol,35.50,355,10
57,0,10809,Jim Furyk,35.53,604,17
57,0,01723,Andrew Magee,35.53,675,19
59,0,06012,Greg Kraft,35.54,462,13
59,0,02256,Tom Watson,35.54,462,13
61,0,01235,Ben Crenshaw,35.55,711,20
61,0,02223,Bob Tway,35.55,391,11
63,0,06214,Guy Boros,35.56,569,16
63,0,01444,Ken Green,35.56,569,16
63,0,02321,Fuzzy Zoeller,35.56,569,16
66,0,01116,Michael Bradley,35.57,498,14
66,0,01837,Gil Morgan,35.57,498,14
68,0,02294,Willie Wood,35.58,427,12
69,0,01457,Jay Haas,35.59,783,22
70,0,06809,Bob Burns,35.60,356,10
70,0,02049,Gene Sauers,35.60,534,15
72,0,01755,Dick Mast,35.62,463,13
73,0,01288,Ed Dougherty,35.63,570,16
73,0,01810,Phil Mickelson,35.63,570,16
75,0,02101,Joey Sindelar,35.64,392,11
75,0,07101,Dave Stockton Jr.,35.64,499,14
77,0,01098,Jay Don Blake,35.67,642,18
77,0,06020,Steve Brodie,35.67,535,15
79,0,01549,Mike Hulbert,35.70,714,20
80,0,01072,Chip Beck,35.71,607,17
80,0,01374,Robin Freeman,35.71,607,17
80,0,01707,Steve Lowery,35.71,607,17
83,0,01938,David Peoples,35.73,536,15
83,0,01986,Joey Rassett,35.73,393,11
83,0,02095,Larry Silveira,35.73,393,11
86,0,02170,Hal Sutton,35.74,679,19
87,0,06197,Michael Allen,35.75,572,16
87,0,01313,Steve Elkington,35.75,429,12
87,0,01320,Bob Estes,35.75,715,20
87,0,01971,Dillard Pruitt,35.75,572,16
91,0,01920,Craig Parry,35.77,465,13
92,0,01677,Tom Lehman,35.79,680,19
92,0,01724,Jeff Maggert,35.79,680,19
92,0,01905,Joe Ozaki,35.79,501,14
95,0,01607,Brian Kamm,35.80,537,15
96,0,01185,Brandel Chamblee,35.81,573,16
97,0,01156,Curt Byrum,35.82,394,11
98,0,01975,Tom Purtzer,35.83,430,12
99,0,01468,Gary Hallberg,35.85,466,13
100,0,01388,Robert Gamez,35.86,502,14
101,0,06090,Jim McGovern,35.88,610,17
102,0,01060,Dave Barr,35.89,646,18
102,0,01266,Clark Dennis,35.89,682,19
102,0,01945,Kenny Perry,35.89,682,19
105,0,07569,Mark Carnevale,35.91,395,11
106,0,01331,Rick Fehr,35.92,467,13
106,0,01510,Nolan Henke,35.92,431,12
106,0,06140,Sean Murphy,35.92,431,12
109,0,06251,Chris DiMarco,35.93,503,14
109,0,01408,Kelly Gibson,35.93,503,14
109,0,06617,Brian Henninger,35.93,503,14
112,0,01378,David Frost,35.94,647,18
112,0,01766,Billy Mayfair,35.94,611,17
114,0,01282,Trevor Dodds,36.00,324,9
114,0,01306,David Edwards,36.00,648,18
114,0,01353,Bruce Fleisher,36.00,432,12
114,0,06315,Pete Jordan,36.00,468,13
114,0,01633,Tom Kite,36.00,612,17
114,0,01823,Larry Mize,36.00,540,15
114,0,06078,Esteban Toledo,36.00,432,12
121,0,01381,Fred Funk,36.05,793,22
121,0,06643,Paul Goydos,36.05,721,20
123,0,02100,Tim Simpson,36.07,505,14
123,0,06567,Vijay Singh,36.07,541,15
125,0,02033,Dave Rummells,36.12,614,17
126,0,06350,Bob May,36.13,289,8
