RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,19846,Brian Gay,17,1,3,9,2011020
1,0,08375,Paul Stankowski,17,0,1,5,2011230
3,0,20127,Chris Riley,13,0,2,12,2011270
4,0,29518,Brendan Steele,11,0,1,15,2011180
4,0,21878,Mark Wilson,11,1,4,7,2011360
6,0,25686,Jason Dufner,10,0,5,12,2011030
6,0,07457,Steve Flesch,10,0,1,17,2011220
6,0,08075,Jerry Kelly,10,0,2,14,2011390
6,0,33199,Matteo Manassero,10,0,2,15,2011260
6,0,01766,Billy Mayfair,10,2,4,15,2011020
6,0,25572,Graeme McDowell,10,0,1,5,2011100
6,0,24138,Ian Poulter,10,1,4,7,2011120
13,0,10885,Robert Allenby,9,0,4,13,2011390
13,0,22371,Aaron Baddeley,9,2,1,7,2011150
13,0,24290,D.J. Brigman,9,1,3,5,2011020
13,0,28089,Jason Day,9,0,1,7,2011160
13,0,23638,Brendon de Jonge,9,0,4,12,2011370
13,0,01329,Brad Faxon,9,1,2,17,2011140
13,0,10809,Jim Furyk,9,0,1,13,2011210
13,0,20157,Retief Goosen,9,3,1,10,2011120
13,0,26758,David Hearn,9,1,1,9,2011250
13,0,21731,Freddie Jacobson,9,0,3,7,2011140
13,0,29718,Anthony Kim,9,0,2,3,2011210
13,0,01948,Tim Petrovic,9,0,4,8,2011340
13,0,33911,Nate Smith,9,4,1,6,2011300
13,0,26287,Roland Thatcher,9,0,3,4,2011020
27,0,20098,Stuart Appleby,8,0,2,6,2011140
27,0,19824,Craig Barlow,8,2,1,8,2011300
27,0,24846,Ricky Barnes,8,0,1,5,2011180
27,0,25364,Paul Casey,8,3,3,15,2011070
27,0,32366,Kevin Chappell,8,0,4,1,2011170
27,0,23541,Ben Crane,8,1,1,15,2011050
27,0,12716,Charley Hoffman,8,0,2,17,2011400
27,0,21961,Charles Howell III,8,0,2,11,2011360
27,0,19958,Miguel Angel Jiménez,8,0,4,13,2011120
27,0,24024,Zach Johnson,8,0,1,11,2011120
27,0,23800,Bryce Molder,8,7,3,17,2011340
27,0,25396,Kevin Na,8,0,1,7,2011270
27,0,22348,Nick O'Hern,8,5,4,18,2011370
27,0,20572,Rod Pampling,8,1,2,13,2011340
27,0,30110,Kyle Stanley,8,0,2,7,2011390
27,0,23788,D.J. Trahan,8,1,3,2,2011290
27,0,20160,Charlie Wi,8,3,4,18,2011210
27,0,31323,Gary Woodland,8,0,1,10,2011410
45,0,21407,Arjun Atwal,7,0,4,12,2011070
45,0,10944,Thomas Bjørn,7,5,4,14,2011120
45,0,20472,Alex Cejka,7,0,2,10,2011030
45,0,24357,K.J. Choi,7,0,2,4,2011060
45,0,20229,Stewart Cink,7,0,4,7,2011180
45,0,11123,Chris Couch,7,0,4,16,2011270
45,0,23983,Luke Donald,7,4,2,15,2011410
45,0,06643,Paul Goydos,7,0,5,10,2011030
45,0,24604,Hunter Haas,7,0,3,16,2011030
45,0,33399,Adam Hadwin,7,0,3,13,2011330
45,0,26908,Yuta Ikeda,7,0,1,8,2011120
45,0,22378,Trevor Immelman,7,1,4,16,2011160
45,0,01577,Lee Janzen,7,0,2,3,2011320
45,0,06573,Brandt Jobe,7,1,2,7,2011390
