RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,35901,Paul Haley II,9.3
1,0,29478,Kevin Kisner,9.3
3,0,35879,Kelly Kraft,8.9
3,0,01766,Billy Mayfair,8.9
3,0,27556,Ted Potter Jr.,8.9
3,0,21951,Joey Snyder III,8.9
7,0,10505,Shane Bertsch,8.8
7,0,34409,David Lingmerth,8.8
9,0,20070,Matt Bettencourt,8.7
9,0,06251,Chris DiMarco,8.7
9,0,27644,Brian Harman,8.7
9,0,26300,Matt Jones,8.7
13,0,07867,Woody Austin,8.6
13,0,32102,Rickie Fowler,8.6
13,0,22806,Doug LaBelle II,8.6
13,0,29926,Danny Lee,8.6
13,0,27120,Troy Matteson,8.6
18,0,24507,Jason Bohn,8.5
18,0,25274,Steven Bowditch,8.5
18,0,29740,Brad Fritsch,8.5
18,0,19958,Miguel Angel Jiménez,8.5
18,0,01619,Skip Kendall,8.5
18,0,19904,Paul Lawrie,8.5
18,0,29289,S.Y. Noh,8.5
18,0,20572,Rod Pampling,8.5
18,0,06527,Steve Stricker,8.5
27,0,27958,Ryan Blaum,8.4
27,0,29720,Andres Gonzales,8.4
27,0,23718,Nathan Green,8.4
27,0,27141,J.B. Holmes,8.4
27,0,21731,Freddie Jacobson,8.4
27,0,39975,Michael Kim,8.4
27,0,25396,Kevin Na,8.4
27,0,34046,Jordan Spieth,8.4
27,0,33418,Shawn Stefani,8.4
36,0,22371,Aaron Baddeley,8.3
36,0,31627,Todd Baek,8.3
36,0,01142,Bart Bryant,8.3
36,0,20157,Retief Goosen,8.3
36,0,32448,James Hahn,8.3
36,0,30926,Chris Kirk,8.3
36,0,26851,Marc Leishman,8.3
36,0,28237,Rory McIlroy,8.3
36,0,25198,Francesco Molinari,8.3
36,0,29221,Webb Simpson,8.3
36,0,20935,Toru Taniguchi,8.3
36,0,02206,David Toms,8.3
36,0,33419,Cameron Tringale,8.3
36,0,10423,Mike Weir,8.3
36,0,24663,Y.E. Yang,8.3
51,0,10944,Thomas Bjørn,8.2
51,0,12510,Chad Campbell,8.2
51,0,35450,Patrick Cantlay,8.2
51,0,24494,Erik Compton,8.2
51,0,25369,Jamie Donaldson,8.2
51,0,25191,Gonzalo Fernandez-Castaño,8.2
51,0,25900,Lucas Glover,8.2
51,0,30711,Colt Knost,8.2
51,0,31202,William McGirt,8.2
51,0,30163,Henrik Norlander,8.2
51,0,25336,Alistair Presnell,8.2
51,0,25562,Andres Romero,8.2
51,0,23621,Rory Sabbatini,8.2
51,0,29518,Brendan Steele,8.2
51,0,27095,Nick Watney,8.2
51,0,25892,Steve Wheatcroft,8.2
51,0,35459,Chris Williams,8.2
51,0,22110,Thaworn Wiratchant,8.2
69,0,08931,Glen Day,8.1
69,0,34099,Harris English,8.1
69,0,39412,Zack Fischer,8.1
69,0,32698,Bobby Gates,8.1
69,0,22792,Peter Hanson,8.1
69,0,35139,Richard Lee,8.1
69,0,21099,David Lynn,8.1
69,0,32839,Hideki Matsuyama,8.1
69,0,27933,John Merrick,8.1
69,0,01948,Tim Petrovic,8.1
69,0,36699,Patrick Rodgers,8.1
69,0,29223,Sam Saunders,8.1
69,0,33486,Roger Sloan,8.1
82,0,33141,Keegan Bradley,8.0
82,0,28937,George Coetzee,8.0
82,0,23983,Luke Donald,8.0
82,0,01320,Bob Estes,8.0
82,0,28307,Matt Every,8.0
82,0,19846,Brian Gay,8.0
82,0,30852,Ryo Ishikawa,8.0
82,0,10860,Justin Leonard,8.0
82,0,23548,Bill Lunde,8.0
82,0,27060,John Mallinger,8.0
82,0,01810,Phil Mickelson,8.0
82,0,28475,Jeff Overton,8.0
82,0,23320,Ryan Palmer,8.0
82,0,22056,Cameron Percy,8.0
82,0,34358,Jonathan Randolph,8.0
82,0,34360,Patrick Reed,8.0
82,0,26331,Charl Schwartzel,8.0
82,0,33448,Justin Thomas,8.0
82,0,23788,D.J. Trahan,8.0
101,0,01024,Billy Andrade,7.9
101,0,20098,Stuart Appleby,7.9
101,0,29479,Scott Brown,7.9
101,0,22621,Ben Curtis,7.9
101,0,01249,John Daly,7.9
101,0,06034,Marco Dawson,7.9
101,0,28089,Jason Day,7.9
101,0,27436,Graham DeLaet,7.9
101,0,28500,Martin Flores,7.9
101,0,10809,Jim Furyk,7.9
101,0,24358,Robert Garrigus,7.9
101,0,24924,Bill Haas,7.9
101,0,31557,Jim Herman,7.9
101,0,33461,Morgan Hoffmann,7.9
101,0,23108,Matt Kuchar,7.9
101,0,01724,Jeff Maggert,7.9
101,0,33199,Matteo Manassero,7.9
101,0,24490,George McNeill,7.9
101,0,23800,Bryce Molder,7.9
101,0,22046,Geoff Ogilvy,7.9
101,0,20127,Chris Riley,7.9
101,0,23797,Brett Rumford,7.9
101,0,07013,Wes Short Jr.,7.9
101,0,27649,Brandt Snedeker,7.9
101,0,26679,Kevin Stadler,7.9
101,0,27963,Chris Stroud,7.9
101,0,30927,Brendon Todd,7.9
101,0,27064,Jhonattan Vegas,7.9
101,0,31323,Gary Woodland,7.9
130,0,29910,Blake Adams,7.8
130,0,24461,Thomas Aiken,7.8
130,0,32200,Roberto Castro,7.8
130,0,20593,Greg Chalmers,7.8
130,0,20229,Stewart Cink,7.8
130,0,23409,James Driscoll,7.8
130,0,25686,Jason Dufner,7.8
130,0,24024,Zach Johnson,7.8
130,0,06332,Neal Lancaster,7.8
130,0,28092,D.H. Lee,7.8
130,0,20634,Peter Lonard,7.8
130,0,39531,Ken Looper,7.8
130,0,35541,John Peterson,7.8
130,0,22405,Justin Rose,7.8
130,0,33911,Nate Smith,7.8
130,0,26668,Marc Turnesa,7.8
130,0,27770,Camilo Villegas,7.8
130,0,28310,Lee Williams,7.8
130,0,21878,Mark Wilson,7.8
130,0,08793,Tiger Woods,7.8
150,0,12652,Cameron Beckman,7.7
150,0,32334,Charlie Beljan,7.7
150,0,27895,Jonas Blixt,7.7
150,0,23204,Gary Christian,7.7
150,0,01203,Russ Cochran,7.7
150,0,23452,Nicolas Colsaerts,7.7
150,0,32800,Franklin Corpening,7.7
150,0,21753,Brian Davis,7.7
150,0,30750,Tommy Gainey,7.7
150,0,21209,Sergio Garcia,7.7
150,0,08725,Tom Gillis,7.7
150,0,20766,Padraig Harrington,7.7
150,0,34098,Russell Henley,7.7
150,0,27408,Martin Kaymer,7.7
150,0,33869,Eric Meierdierks,7.7
150,0,20443,Jin Park,7.7
150,0,25457,Alexandre Rocha,7.7
150,0,24459,Richard Sterne,7.7
150,0,34431,Robert Streb,7.7
169,0,01226,Fred Couples,7.6
169,0,23638,Brendon de Jonge,7.6
169,0,24399,Scott Gardiner,7.6
169,0,28679,Fabián Gómez,7.6
169,0,24604,Hunter Haas,7.6
169,0,27554,Scott Harrington,7.6
169,0,26758,David Hearn,7.6
169,0,23353,J.J. Henry,7.6
169,0,21961,Charles Howell III,7.6
169,0,22378,Trevor Immelman,7.6
169,0,31138,Scott Jamieson,7.6
169,0,08075,Jerry Kelly,7.6
169,0,24503,Jeff Klauk,7.6
169,0,24781,Hunter Mahan,7.6
169,0,20691,Greg Owen,7.6
169,0,10213,Dicky Pride,7.6
169,0,26476,Chez Reavie,7.6
169,0,21528,Henrik Stenson,7.6
169,0,22295,Darron Stiles,7.6
169,0,27330,Josh Teater,7.6
169,0,20160,Charlie Wi,7.6
169,0,26497,Casey Wittenberg,7.6
169,0,37460,Jeremiah Wooding,7.6
192,0,27796,Joe Affrunti,7.5
192,0,33120,Mark Anderson,7.5
192,0,01116,Michael Bradley,7.5
192,0,24357,K.J. Choi,7.5
192,0,20104,Ken Duke,7.5
192,0,06522,Ernie Els,7.5
192,0,37273,Derek Ernst,7.5
192,0,07457,Steve Flesch,7.5
192,0,33122,Russell Knox,7.5
192,0,32816,Satoshi Kodaira,7.5
192,0,23552,Hank Kuehne,7.5
192,0,26695,Michael Letzig,7.5
192,0,33204,Shane Lowry,7.5
192,0,22961,David Mathis,7.5
192,0,25240,D.A. Points,7.5
192,0,24138,Ian Poulter,7.5
192,0,29476,Kyle Reifers,7.5
192,0,23481,Marcel Siem,7.5
192,0,20580,Andre Stolz,7.5
192,0,27214,Kevin Streelman,7.5
192,0,25834,Daniel Summerhays,7.5
192,0,36471,Guan Tian Liang,7.5
192,0,02246,Duffy Waldorf,7.5
215,0,23135,Tim Clark,7.4
215,0,12716,Charley Hoffman,7.4
215,0,36884,Ben Kohles,7.4
215,0,30944,Jason Kokrak,7.4
215,0,34261,Scott Langley,7.4
215,0,01706,Davis Love III,7.4
215,0,22348,Nick O'Hern,7.4
215,0,25818,Scott Piercy,7.4
215,0,24502,Adam Scott,7.4
