RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOURN/COURSE,ROUND
1,0,08537,J.P. Hayes,61,John Deere Clas,2
1,0,01553,John Huston,61,Buick Challenge,3
1,0,20436,Garrett Willis,61,Texas Open/LaCa,2
4,0,10885,Robert Allenby,62,Air Canada/Nort,2
4,0,07721,Pat Bates,62,John Deere Clas,2
4,0,01219,John Cook,62,Sony Open/Waial,2
4,0,01307,Joel Edwards,62,Invensys Las V/,3
4,0,01320,Bob Estes,62,Invensys Las V/,3
4,0,21209,Sergio Garcia,62,WGC-Am Express/,4
4,0,20157,Retief Goosen,62,WGC-Am Express/,4
4,0,21961,Charles Howell III,62,Sony Open/Waial,2
4,0,01577,Lee Janzen,62,Invensys Las V/,3
4,0,01599,Steve Jones,62,Invensys Las V/,1
4,0,12705,Cliff Kresge,62,B.C. Open/En-Jo,4
4,0,01706,Davis Love III,62,WORLDCOM/Harbou,1
4,0,24361,Pat Perez,62,Texas Open/LaCa,2
4,0,01945,Kenny Perry,62,Bob Hope Chrysl,4
4,0,06498,Matt Peterson,62,Texas Open/LaCa,2
4,0,02104,Jeff Sluman,62,Buick Challenge,4
4,0,12663,Phil Tataurangi,62,Invensys Las V/,5
21,0,01035,Tommy Armour III,63,Greater Milwauk,1
21,0,12652,Cameron Beckman,63,WORLDCOM/Harbou,2
21,0,01142,Bart Bryant,63,Greater Milwauk,4
21,0,06809,Bob Burns,63,Disney Classic/,1
21,0,24925,Jonathan Byrd,63,Buick Challenge,4
21,0,01157,Tom Byrum,63,FedEx St. Jude/,2
21,0,20593,Greg Chalmers,63,Buick Invitatio,4
21,0,01185,Brandel Chamblee,63,Bob Hope Chrysl,1
21,0,24357,K.J. Choi,63,Tampa Bay/Westi,1
21,0,12826,Paul Claxton,63,FedEx St. Jude/,3
21,0,19881,Robert Damron,63,Greater Milwauk,2
21,0,06251,Chris DiMarco,63,Disney Classic/,2
21,0,06621,Joe Durant,63,Verizon/Cottonw,1
21,0,09011,David Duval,63,Invensys Las V/,4
21,0,01361,Dan Forsman,63,Greater Milwauk,2
21,0,01381,Fred Funk,63,Bob Hope Chrysl,2
21,0,01388,Robert Gamez,63,Texas Open/LaCa,1
21,0,01457,Jay Haas,63,Texas Open/LaCa,2
21,0,08337,Mike Heinen,63,John Deere Clas,1
21,0,12782,Tim Herron,63,Buick Challenge,1
21,0,23552,Hank Kuehne,63,B.C. Open/En-Jo,2
21,0,08993,Franklin Langham,63,Kemper Ins Open,1
21,0,12680,Shigeki Maruyama,63,Verizon/TPC Fou,2
21,0,01766,Billy Mayfair,63,Michelob Champ/,2
21,0,01810,Phil Mickelson,63,Buick Challenge,4
21,0,23800,Bryce Molder,63,Verizon/TPC Fou,1
21,0,10107,Deane Pappas,63,Bob Hope Chrysl,3
21,0,07749,Brett Quigley,63,Greater Milwauk,2
21,0,02002,John Riegger,63,Honda Classic/T,1
21,0,02010,Loren Roberts,63,Texas Open/LaCa,2
21,0,02106,Chris Smith,63,Buick Challenge,3
21,0,20548,Hidemichi Tanaka,63,Disney Classic/,1
21,0,06078,Esteban Toledo,63,Invensys Las V/,3
21,0,02206,David Toms,63,Buick Challenge,3
21,0,23623,Bo Van Pelt,63,Greater Milwauk,4
21,0,02239,Scott Verplank,63,Canon Greater H,3
