RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
201,0,10944,Thomas Bjørn,10
201,0,19825,Darren Clarke,10
201,0,01408,Kelly Gibson,10
201,0,20766,Padraig Harrington,10
201,0,01514,Eduardo Herrera,10
201,0,23552,Hank Kuehne,10
208,0,01549,Mike Hulbert,9
208,0,01876,Greg Norman,9
208,0,02257,Brian Watts,9
208,0,02294,Willie Wood,9
212,0,06214,Guy Boros,8
212,0,23409,James Driscoll,8
212,0,12760,Danny Ellis,8
212,0,21007,Gabriel Hjertstedt,8
212,0,06016,Brad Lardon,8
212,0,07235,John Morse,8
212,0,08535,Gary Nicklaus,8
212,0,21949,Joe Ogilvie,8
212,0,02131,Mike Springer,8
212,0,06581,David Sutherland,8
222,0,20400,Michael Campbell,7
222,0,25364,Paul Casey,7
222,0,23624,Soren Hansen,7
222,0,22405,Justin Rose,7
226,0,06064,Jeff Gallagher,6
226,0,02135,Mike Standly,6
226,0,02230,Stan Utley,6
226,0,02267,D.A. Weibring,6
226,0,02322,Richard Zokol,6
231,0,01116,Michael Bradley,5
231,0,01196,Brian Claar,5
231,0,19906,Gary Evans,5
231,0,01633,Tom Kite,5
231,0,01823,Larry Mize,5
231,0,24502,Adam Scott,5
231,0,20935,Toru Taniguchi,5
231,0,02218,Ted Tryba,5
231,0,20396,Lee Westwood,5
240,0,20099,Doug Barron,4
240,0,01093,Ronnie Black,4
240,0,01143,Brad Bryant,4
240,0,01326,Nick Faldo,4
240,0,20585,Niclas Fasth,4
240,0,20763,Pierre Fulke,4
240,0,01435,Wayne Grady,4
240,0,12705,Cliff Kresge,4
240,0,25572,Graeme McDowell,4
240,0,08635,Colin Montgomerie,4
240,0,20474,Phillip Price,4
240,0,23034,Brent Schwarzrock,4
240,0,02159,Curtis Strange,4
240,0,02256,Tom Watson,4
240,0,12602,Dean Wilson,4
255,0,22371,Aaron Baddeley,3
255,0,01060,Dave Barr,3
255,0,07569,Mark Carnevale,3
255,0,24494,Erik Compton,3
255,0,01261,Jay Delsing,3
255,0,26360,Bubba Dickerson,3
255,0,01418,Bill Glasson,3
255,0,25900,Lucas Glover,3
255,0,06044,Scott Gump,3
255,0,10821,Toshi Izawa,3
255,0,20382,Stephen Leaney,3
255,0,01717,Sandy Lyle,3
255,0,12461,Paul McGinley,3
255,0,01925,Jerry Pate,3
255,0,01958,Dan Pohl,3
255,0,02033,Dave Rummells,3
255,0,12454,Mario Tiziani,3
255,0,02244,Fred Wadsworth,3
273,0,19929,Warren Bennett,2
273,0,21584,Richie Coughlan,2
273,0,01334,Keith Fergus,2
273,0,01346,Ed Fiori,2
273,0,21284,Hiroyuki Fujita,2
273,0,01510,Nolan Henke,2
273,0,19823,David Howser,2
273,0,22378,Trevor Immelman,2
273,0,06514,Kevin Johnson,2
273,0,24024,Zach Johnson,2
273,0,20218,Shingo Katayama,2
273,0,12662,Thomas Levet,2
273,0,06140,Sean Murphy,2
273,0,01886,Peter O'Malley,2
273,0,25345,Carl Pettersson,2
273,0,24138,Ian Poulter,2
273,0,01996,Mike Reid,2
273,0,11246,Des Smyth,2
273,0,07101,Dave Stockton Jr.,2
273,0,02166,Chip Sullivan,2
273,0,26675,Jon Turcott,2
273,0,02254,Scott Watkins,2
273,0,07753,Kevin Wentworth,2
273,0,08057,Brian Wilson,2
273,0,06791,Mark Wurtz,2
298,0,06006,JC Anderson,1
298,0,12661,Todd Barranger,1
298,0,01072,Chip Beck,1
298,0,01078,Jim Benepe,1
298,0,06535,John Bermel,1
298,0,23542,Tommy Biershenk,1
298,0,26672,Scott Brauer,1
298,0,01191,Barry Cheesman,1
298,0,24958,Dave Christensen,1
298,0,19905,Andrew Coltart,1
298,0,23673,Michael Connell,1
298,0,26368,Larry Correa,1
298,0,25779,Matthew Cort,1
298,0,20997,Keoke Cotner,1
298,0,21047,Mike Deuel,1
298,0,23501,Cameron Doan,1
298,0,01282,Trevor Dodds,1
298,0,01284,Mike Donald,1
298,0,12819,Todd Doohan,1
298,0,22983,Bradley Dredge,1
298,0,20104,Ken Duke,1
298,0,20590,Paul Eales,1
298,0,24992,Jamie Elliott,1
298,0,01323,Brad Fabel,1
298,0,06741,Gene Fieger,1
298,0,20121,Todd Fischer,1
298,0,07591,Jason Fitchett,1
298,0,20939,Keiichiro Fukabori,1
298,0,19957,Ian Garbutt,1
298,0,25052,Derek Gillespie,1
298,0,08725,Tom Gillis,1
298,0,06566,Jaime Gomez,1
298,0,22075,Ricardo Gonzalez,1
298,0,10963,Jimmy Green,1
298,0,01444,Ken Green,1
298,0,20859,Anders Hansen,1
298,0,21098,Scott Henderson,1
298,0,06526,Kip Henley,1
298,0,24727,David Hutsell,1
298,0,01555,Stu Ingraham,1
298,0,01560,David Ishii,1
298,0,01571,Barry Jaeckel,1
298,0,12389,Barry Lane,1
298,0,19904,Paul Lawrie,1
298,0,24218,Han Lee,1
298,0,08547,John Maginnes,1
298,0,01725,John Mahaffey,1
298,0,24781,Hunter Mahan,1
298,0,08583,Ken McDonald,1
298,0,20676,Patrick Moore,1
298,0,19983,Andy Oldcorn,1
298,0,23320,Ryan Palmer,1
298,0,23892,David Park,1
298,0,01943,Chris Perry,1
298,0,26597,Ben Portie,1
298,0,12786,Brian Quackenbush,1
298,0,25190,Jeff Quinney,1
298,0,24389,Jean-Francois Remesy,1
298,0,02007,Larry Rinker,1
298,0,23386,David Roesch,1
298,0,02020,Eduardo Romero,1
298,0,21452,Steve Scott,1
298,0,07205,Henrik Simonsen,1
298,0,11245,Ron Skayhan,1
298,0,26757,Greg Sonnier,1
298,0,23176,Whit Staples,1
298,0,21631,Iain Steel,1
298,0,02167,Mike Sullivan,1
298,0,20773,Taichi Teshima,1
298,0,02190,Doug Tewell,1
298,0,02191,Tim Thelen,1
298,0,25450,Ty Tryon,1
298,0,02224,Greg Twiggs,1
298,0,12755,Vance Veazey,1
298,0,26497,Casey Wittenberg,1
298,0,02300,Ian Woosnam,1
298,0,20565,Shinichi Yokota,1
