RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
1,0,47591,Eric Cole,72
2,0,36799,Stephan Jaeger,65
3,0,40115,Adam Svensson,61
4,0,54591,Ben Griffin,60
5,0,47347,Adam Schenk,58
6,0,35461,Beau Hossler,57
6,0,46046,Scottie Scheffler,57
6,0,39324,J.J. Spaun,57
9,0,36801,Mark Hubbard,56
9,0,30927,Brendon Todd,56
11,0,34256,Andrew Putnam,55
12,0,39971,Sungjae Im,54
12,0,32791,K.H. Lee,54
12,0,52374,Brandon Wu,54
15,0,51766,Wyndham Clark,53
16,0,32102,Rickie Fowler,52
16,0,47988,Nick Hardy,52
16,0,27644,Brian Harman,52
16,0,37275,Sam Ryder,52
16,0,50493,Justin Suh,52
21,0,56762,Will Gordon,51
21,0,49771,J.T. Poston,51
23,0,35532,Tom Hoge,50
23,0,55182,Tom Kim,50
23,0,55789,Taylor Montgomery,50
23,0,51890,Greyson Sigg,50
27,0,25900,Lucas Glover,49
27,0,40162,Justin Lower,49
27,0,46340,Alex Smalley,49
27,0,54783,Dylan Wu,49
31,0,33948,Byeong Hun An,48
31,0,31646,Emiliano Grillo,48
31,0,54421,Garrick Higgo,48
31,0,54628,Lee Hodges,48
31,0,39977,Max Homa,48
31,0,46717,Viktor Hovland,48
31,0,23108,Matt Kuchar,48
31,0,46414,Aaron Rai,48
39,0,33653,Thomas Detry,47
39,0,52375,Doug Ghim,47
39,0,33413,Ben Martin,47
39,0,47993,Denny McCarthy,47
39,0,58168,Davis Thompson,47
44,0,45157,Cam Davis,46
44,0,36871,Matt NeSmith,46
44,0,40250,Taylor Pendrith,46
44,0,47983,Chad Ramey,46
44,0,51634,Sahith Theegala,46
49,0,56630,Akshay Bhatia,45
49,0,35450,Patrick Cantlay,45
49,0,37455,Si Woo Kim,45
49,0,28775,Nate Lashley,45
49,0,36326,David Lipsky,45
49,0,35449,Adam Long,45
49,0,36699,Patrick Rodgers,45
49,0,48081,Xander Schauffele,45
57,0,34563,Chesson Hadley,44
57,0,57975,Harry Hall,44
57,0,30926,Chris Kirk,44
57,0,27129,Luke List,44
57,0,27349,Alex Noren,44
62,0,57362,Austin Eckroat,43
62,0,50188,S.H. Kim,43
62,0,33122,Russell Knox,43
62,0,25818,Scott Piercy,43
62,0,46970,Jon Rahm,43
62,0,55893,Sam Stevens,43
62,0,52513,Carson Young,43
69,0,39997,Corey Conners,42
69,0,29725,Tony Finau,42
69,0,33399,Adam Hadwin,42
69,0,34098,Russell Henley,42
69,0,27936,Martin Laird,42
74,0,45522,Christiaan Bezuidenhout,41
74,0,31577,Tano Goya,41
74,0,39975,Michael Kim,41
74,0,32757,Patton Kizzire,41
74,0,51997,Andrew Novak,41
74,0,47995,Davis Riley,41
74,0,25493,Nick Taylor,41
81,0,28089,Jason Day,40
81,0,26596,Ryan Moore,40
81,0,50525,Collin Morikawa,40
81,0,48119,Ben Taylor,40
85,0,55708,Hayden Buckley,39
85,0,34099,Harris English,39
85,0,39546,Keith Mitchell,39
85,0,49947,Taylor Moore,39
85,0,46441,Robby Shelton,39
85,0,48699,Callum Tarren,39
91,0,39067,MJ Daffue,38
91,0,37338,Zecheng Dou,38
91,0,35879,Kelly Kraft,38
91,0,28237,Rory McIlroy,38
91,0,32640,Troy Merritt,38
91,0,57366,Cameron Young,38
97,0,34076,Joel Dahmen,37
97,0,29535,Brice Garnett,37
97,0,34363,Tyrrell Hatton,37
97,0,49298,Kramer Hickok,37
97,0,50095,Austin Smotherman,37
97,0,49960,Sepp Straka,37
97,0,32333,Kevin Tway,37
104,0,33141,Keegan Bradley,36
104,0,45609,Tyler Duncan,36
104,0,32839,Hideki Matsuyama,36
104,0,26476,Chez Reavie,36
108,0,19803,Ryan Armour,35
108,0,22371,Aaron Baddeley,35
108,0,20229,Stewart Cink,35
108,0,51414,Brent Grant,35
108,0,30163,Henrik Norlander,35
108,0,51070,Vincent Norrman,35
108,0,28252,Seamus Power,35
108,0,45242,Kevin Yu,35
116,0,34255,Joseph Bramlett,34
116,0,35506,Mackenzie Hughes,34
118,0,33408,Tyson Alexander,33
118,0,40058,Zac Blair,33
118,0,47504,Sam Burns,33
118,0,30911,Tommy Fleetwood,33
118,0,12716,Charley Hoffman,33
118,0,22405,Justin Rose,33
118,0,34610,Matthias Schwab,33
118,0,24502,Adam Scott,33
118,0,55454,Carl Yuan,33
127,0,46435,Austin Cook,32
127,0,47079,Harrison Endycott,32
127,0,23320,Ryan Palmer,32
130,0,52372,Cameron Champ,31
130,0,36724,Augusto Núñez,31
130,0,48867,Matti Schmid,31
130,0,33448,Justin Thomas,31
130,0,31323,Gary Woodland,31
135,0,52955,Ludvig Åberg,30
135,0,40098,Matt Fitzpatrick,30
135,0,34409,David Lingmerth,30
135,0,34466,Peter Malnati,30
135,0,34046,Jordan Spieth,30
135,0,40006,Erik van Rooyen,30
141,0,28420,Ryan Brehm,29
141,0,33597,Harry Higgs,29
141,0,32816,Satoshi Kodaira,29
141,0,46442,Maverick McNealy,29
141,0,39335,Kevin Roy,29
141,0,30692,Scott Stallings,29
141,0,34431,Robert Streb,29
141,0,27214,Kevin Streelman,29
141,0,25632,Jimmy Walker,29
141,0,48887,Matt Wallace,29
151,0,51349,Nico Echavarria,28
151,0,35901,Paul Haley II,28
153,0,25686,Jason Dufner,27
153,0,53165,Doc Redman,27
153,0,47128,Richy Werenski,27
156,0,32448,James Hahn,26
157,0,49453,Trevor Cone,25
157,0,24024,Zach Johnson,25
157,0,33204,Shane Lowry,25
160,0,31557,Jim Herman,24
160,0,58696,Peter Kuest,24
160,0,51894,Vince Whaley,24
163,0,48084,Wesley Bryan,23
163,0,29420,Billy Horschel,23
163,0,48117,Kurt Kitayama,23
163,0,33410,Andrew Landry,23
163,0,29289,S.Y. Noh,23
163,0,52411,Kyle Westmoreland,23
169,0,32366,Kevin Chappell,22
169,0,39954,Cody Gribble,22
169,0,35310,Lanto Griffin,22
169,0,27554,Scott Harrington,22
169,0,37378,Min Woo Lee,22
169,0,51950,Max McGreevy,22
169,0,29908,C.T. Pan,22
169,0,22056,Cameron Percy,22
177,0,59018,Ryan Gerard,21
177,0,39058,Lucas Herbert,21
177,0,52453,Nicolai Hojgaard,21
177,0,27963,Chris Stroud,21
177,0,58967,Trevor Werbylo,21
182,0,29970,Dylan Frittelli,20
182,0,31202,William McGirt,20
182,0,24140,Sean O'Hair,20
182,0,29221,Webb Simpson,20
182,0,31560,Brian Stuard,20
182,0,32139,Danny Willett,20
188,0,24925,Jonathan Byrd,19
189,0,46601,Trey Mullinax,18
189,0,35617,Martin Trainer,18
189,0,27770,Camilo Villegas,18
189,0,49964,Aaron Wise,18
193,0,29926,Danny Lee,17
194,0,32150,Michael Thompson,16
194,0,27095,Nick Watney,16
196,0,30750,Tommy Gainey,15
196,0,32662,Michael Gligic,15
198,0,59652,Sam Bennett,14
199,0,34374,Erik Barnes,13
199,0,33974,Dean Burmester,13
199,0,19846,Brian Gay,13
199,0,27974,Sung Kang,13
199,0,49766,Hank Lebioda,13
199,0,29518,Brendan Steele,13
205,0,29936,Ryan Fox,12
205,0,51491,Brandon Matthews,12
205,0,34213,Grayson Murray,12
205,0,47529,Mito Pereira,12
205,0,47483,Will Zalatoris,12
210,0,23983,Luke Donald,11
210,0,24924,Bill Haas,11
210,0,25198,Francesco Molinari,11
210,0,22046,Geoff Ogilvy,11
214,0,29479,Scott Brown,10
214,0,29478,Kevin Kisner,10
214,0,37278,Nicholas Lindheim,10
214,0,48822,Sebastián Muñoz,10
214,0,27556,Ted Potter Jr.,10
214,0,27649,Brandt Snedeker,10
220,0,24846,Ricky Barnes,9
220,0,20593,Greg Chalmers,9
220,0,23541,Ben Crane,9
220,0,20766,Padraig Harrington,9
220,0,33674,Adrian Meronk,9
225,0,27895,Jonas Blixt,8
225,0,30110,Kyle Stanley,8
225,0,27064,Jhonattan Vegas,8
228,0,49303,Anders Albertson,7
228,0,28259,Sangmoon Bae,7
228,0,28679,Fabián Gómez,7
228,0,59095,Chris Gotterup,7
228,0,47987,Cole Hammer,7
228,0,51287,Ryo Hisatsune,7
228,0,54813,Philip Knowles,7
228,0,36689,Brooks Koepka,7
228,0,49228,Keita Nakajima,7
228,0,25240,D.A. Points,7
228,0,29476,Kyle Reifers,7
239,0,55930,Fred Biondi,6
239,0,48632,Yuto Katsuragawa,6
239,0,29485,Brett Stegmaier,6
239,0,38991,Alejandro Tosti,6
239,0,55573,John VanDerLaan,6
244,0,35376,Roberto Díaz,5
244,0,24358,Robert Garrigus,5
244,0,35778,Kazuki Higa,5
244,0,34174,John Huh,5
244,0,30852,Ryo Ishikawa,5
244,0,55955,Matthew Jordan,5
244,0,28521,Ryutaro Nagano,5
244,0,47679,Victor Perez,5
244,0,34360,Patrick Reed,5
244,0,23621,Rory Sabbatini,5
244,0,35891,Cameron Smith,5
244,0,46464,Jordan Smith,5
244,0,35469,Sebastián Vázquez,5
257,0,21407,Arjun Atwal,4
257,0,59836,Pierceson Coody,4
257,0,37273,Derek Ernst,4
257,0,49120,Kensei Hirata,4
257,0,34656,Mikumu Horikawa,4
257,0,54869,Chase Johnson,4
257,0,32815,Masahiro Kawamura,4
257,0,45426,Nathan Kimsey,4
257,0,36884,Ben Kohles,4
257,0,34579,Alexander Levy,4
257,0,52215,Robert MacIntyre,4
257,0,63121,William Mouw,4
257,0,46646,Antoine Rozner,4
257,0,34371,Adrien Saddier,4
257,0,56781,Isaiah Salinda,4
257,0,64442,Gordon Sargent,4
257,0,47888,Taiga Semikawa,4
257,0,58669,Jacob Solomon,4
257,0,64054,Caleb Surratt,4
257,0,57364,Michael Thorbjornsen,4
257,0,23788,D.J. Trahan,4
257,0,23623,Bo Van Pelt,4
257,0,29939,Fabrizio Zanotti,4
280,0,52096,Adri Arnaus,3
280,0,47125,Matt Atkins,3
280,0,49117,Isidro Benitez,3
280,0,34310,Alexander Björk,3
280,0,27958,Ryan Blaum,3
280,0,60004,Jacob Bridgeman,3
280,0,52095,Christoffer Bring,3
280,0,57259,Daniel Brown,3
280,0,51363,George Bryan IV,3
280,0,60006,Ben Carr,3
280,0,24494,Erik Compton,3
280,0,59442,Parker Coody,3
280,0,39524,Sean Crocker,3
280,0,31681,Louis de Jager,3
280,0,47959,Bryson DeChambeau,3
280,0,35110,Brett Drewitt,3
280,0,50223,Ewen Ferguson,3
280,0,37066,Grant Forrest,3
280,0,47056,Rikuya Hoshino,3
280,0,47917,Takumi Kanaya,3
280,0,47393,Jeffrey Kang,3
280,0,30957,Maximilian Kieffer,3
280,0,46404,Marcus Kinhult,3
280,0,34317,Joakim Lagergren,3
280,0,27797,Derek Lamely,3
280,0,37250,Romain Langasque,3
280,0,27466,Spencer Levin,3
280,0,46837,Yuxin Lin,3
280,0,01810,Phil Mickelson,3
280,0,39834,Guido Migliozzi,3
280,0,51635,Chris Nido,3
280,0,45486,Joaquin Niemann,3
280,0,65280,Niklas Norgaard,3
280,0,33968,Thorbjørn Olesen,3
280,0,55623,Kaito Onishi,3
280,0,48051,Yannik Paul,3
280,0,32394,Tapio Pulkkanen,3
280,0,52287,David Ravetto,3
280,0,45847,JC Ritchie,3
280,0,57737,Jayden Schaper,3
280,0,23481,Marcel Siem,3
280,0,33486,Roger Sloan,3
280,0,46405,Sebastian Soderberg,3
280,0,26679,Kevin Stadler,3
280,0,23325,Vaughn Taylor,3
280,0,60021,Patrick Welch,3
280,0,50992,Brett White,3
280,0,50154,Joseph Winslow,3
280,0,33870,Ashun Wu,3
329,0,47850,John Axelsen,2
329,0,22764,Michael Block,2
329,0,63459,Dan Bradbury,2
329,0,36837,Julien Brun,2
329,0,32367,Jorge Campillo,2
329,0,49590,Frankie Capan III,2
329,0,35557,Aaron Cockerill,2
329,0,47154,Martin Contini,2
329,0,52514,Trace Crowe,2
329,0,21753,Brian Davis,2
329,0,50762,Alejandro Del Rey,2
329,0,39412,Zack Fischer,2
329,0,65256,David Ford,2
329,0,31273,Gavin Green,2
329,0,46550,Brandon Hagy,2
329,0,26758,David Hearn,2
329,0,64594,Angel Hidalgo Portillo,2
329,0,55707,Calum Hill,2
329,0,49813,Daniel Hillier,2
329,0,33490,Bo Hoag,2
329,0,27141,J.B. Holmes,2
329,0,36514,Yuki Inamori,2
329,0,59743,Aguri Iwasaki,2
329,0,30925,Dustin Johnson,2
329,0,12195,Tom Johnson,2
329,0,46879,Naoyuki Kataoka,2
329,0,35087,Bio Kim,2
329,0,59871,Greg Koch,2
329,0,45523,Thriston Lawrence,2
329,0,48293,Mikael Lindberg,2
329,0,28300,Joost Luiten,2
329,0,50823,Tom McKibbin,2
329,0,47102,David Micheluzzi,2
329,0,61193,David Puig,2
329,0,29531,Richie Ramsay,2
329,0,31242,Marcel Schneider,2
329,0,31569,Jason Scrivener,2
329,0,39113,Shubhankar Sharma,2
329,0,36521,Young-han Song,2
329,0,40181,Clément Sordet,2
329,0,35174,Matthew Southgate,2
329,0,54364,Stephen Stallings Jr.,2
329,0,63455,Ross Steelman,2
329,0,21528,Henrik Stenson,2
329,0,57298,Preston Summerhays,2
329,0,29425,Andrew Svoboda,2
329,0,50584,Connor Syme,2
329,0,27330,Josh Teater,2
329,0,10381,Curtis Thompson,2
329,0,52666,Sami Valimaki,2
329,0,63123,Travis Vick,2
329,0,33117,Dale Whitnell,2
329,0,27506,Oliver Wilson,2
329,0,08793,Tiger Woods,2
383,0,30978,Kiradech Aphibarnrat,1
383,0,45194,Marcus Armitage,1
383,0,33404,Chris Baker,1
383,0,37212,Paul Barjon,1
383,0,35490,Wil Bateman,1
383,0,31678,Oliver Bekker,1
383,0,27909,Wil Besseling,1
383,0,56869,Taylor Bibbs,1
383,0,54788,Chandler Blanchet,1
383,0,58816,Marcus Byrd,1
383,0,26499,Rafa Cabrera Bello,1
383,0,32070,Rafael Campos,1
383,0,34362,Laurie Canter,1
383,0,45734,John Catlin,1
383,0,24357,K.J. Choi,1
383,0,60008,Ford Clegg,1
383,0,59570,Tyler Collet,1
383,0,25720,Chad Collins,1
383,0,23452,Nicolas Colsaerts,1
383,0,39859,Cristobal Del Solar,1
383,0,58121,Jarryd Dillas,1
383,0,59866,Nick Dunlap,1
383,0,06522,Ernie Els,1
383,0,28307,Matt Every,1
383,0,28166,Pedro Figueiredo,1
383,0,27896,Ross Fisher,1
383,0,55721,Alex Fitzpatrick,1
383,0,66144,Maxwell Ford,1
383,0,47960,Simon Forsström,1
383,0,64576,Nick Gabrelcik,1
383,0,48098,Sebastian Garcia Rodriguez,1
383,0,46033,Daniel Gavins,1
383,0,56266,Deon Germishuys,1
383,0,55165,Noah Goodwin,1
383,0,49790,Danny Guise,1
383,0,24980,Scott Gutschewski,1
383,0,60065,Ryan Hall,1
383,0,35421,Brandon Harkins,1
383,0,59105,Blake Hathcoat,1
383,0,48372,Marcus Helligkilde,1
383,0,23353,J.J. Henry,1
383,0,34296,Wes Homan,1
383,0,48433,Oliver Hundeboll,1
383,0,32775,Shugo Imahira,1
383,0,63457,Palmer Jackson,1
383,0,61560,Aaron Jarvis,1
383,0,26420,Richard Johnson,1
383,0,25883,Kyung Nam Kang,1
383,0,51366,Riki Kawamoto,1
383,0,08075,Jerry Kelly,1
383,0,32369,Sihwan Kim,1
383,0,58658,Peter Knade,1
383,0,30959,Alexander Knappe,1
383,0,54422,Christo Lamprecht,1
383,0,54604,Joey Lane,1
383,0,29670,Pablo Larrazabal,1
383,0,54468,Joshua Lee,1
383,0,52373,Walker Lee,1
383,0,49337,Thomas Lehman,1
383,0,37447,Zander Lombard,1
383,0,46368,Stuart Macdonald,1
383,0,50006,Willie Mack III,1
383,0,59137,RJ Manke,1
383,0,54190,Richard Mansell,1
383,0,39489,Bobby Massa,1
383,0,47737,Logan McCracken,1
383,0,24449,Parker McLachlin,1
383,0,24490,George McNeill,1
383,0,57860,Maxwell Moldovan,1
383,0,64690,Omar Morales,1
383,0,28593,Jesse Mueller,1
383,0,50489,Kyle Mueller,1
383,0,52575,Paul O'Hara,1
383,0,26329,Louis Oosthuizen,1
