RANK,MOVEMENT,PLAYER_ID,PLAYER,% TIMES IMPROVED,# OF TIMES IMPROVED
1,0,24846,Ricky Barnes,100.0,1
1,0,28087,Kris Blanks,100.0,1
1,0,01142,Bart Bryant,100.0,1
1,0,20850,Daniel Chopra,100.0,1
1,0,01226,Fred Couples,100.0,3
1,0,22621,Ben Curtis,100.0,1
1,0,21753,Brian Davis,100.0,3
1,0,09011,David Duval,100.0,1
1,0,21209,Sergio Garcia,100.0,2
1,0,20574,Mathew Goggin,100.0,2
1,0,27141,J.B. Holmes,100.0,1
1,0,21961,Charles Howell III,100.0,3
1,0,26300,Matt Jones,100.0,1
1,0,24503,Jeff Klauk,100.0,3
1,0,27936,Martin Laird,100.0,2
1,0,01766,Billy Mayfair,100.0,1
1,0,01810,Phil Mickelson,100.0,5
1,0,27683,Leif Olson,100.0,1
1,0,23320,Ryan Palmer,100.0,1
1,0,24361,Pat Perez,100.0,2
1,0,01941,Tom Pernice Jr.,100.0,1
1,0,25562,Andres Romero,100.0,1
1,0,22405,Justin Rose,100.0,2
1,0,24502,Adam Scott,100.0,1
25,0,08793,Tiger Woods,91.7,11
26,0,06527,Steve Stricker,88.9,8
27,0,25396,Kevin Na,87.5,7
28,0,10885,Robert Allenby,75.0,3
28,0,23135,Tim Clark,75.0,3
28,0,23541,Ben Crane,75.0,3
28,0,25686,Jason Dufner,75.0,3
28,0,19846,Brian Gay,75.0,3
28,0,23353,J.J. Henry,75.0,3
28,0,26851,Marc Leishman,75.0,3
28,0,07749,Brett Quigley,75.0,3
28,0,27095,Nick Watney,75.0,3
37,0,25900,Lucas Glover,71.4,5
37,0,02206,David Toms,71.4,5
39,0,01161,Mark Calcavecchia,66.7,2
39,0,12510,Chad Campbell,66.7,2
39,0,20593,Greg Chalmers,66.7,2
39,0,28089,Jason Day,66.7,2
39,0,23548,Bill Lunde,66.7,2
39,0,24781,Hunter Mahan,66.7,2
39,0,27060,John Mallinger,66.7,2
39,0,01948,Tim Petrovic,66.7,2
39,0,25190,Jeff Quinney,66.7,2
39,0,22293,Heath Slocum,66.7,2
39,0,27770,Camilo Villegas,66.7,2
39,0,21878,Mark Wilson,66.7,2
39,0,24663,Y.E. Yang,66.7,2
52,0,06643,Paul Goydos,60.0,3
52,0,30925,Dustin Johnson,60.0,3
52,0,29718,Anthony Kim,60.0,3
52,0,22913,John Rollins,60.0,3
56,0,10809,Jim Furyk,57.1,4
56,0,10860,Justin Leonard,57.1,4
56,0,24140,Sean O'Hair,57.1,4
56,0,01945,Kenny Perry,57.1,4
60,0,24024,Zach Johnson,55.6,5
61,0,06197,Michael Allen,50.0,1
61,0,07867,Woody Austin,50.0,2
61,0,24507,Jason Bohn,50.0,1
61,0,20848,Ángel Cabrera,50.0,2
61,0,24357,K.J. Choi,50.0,1
61,0,20157,Retief Goosen,50.0,4
61,0,23718,Nathan Green,50.0,1
61,0,20766,Padraig Harrington,50.0,4
61,0,10117,Bob Heintz,50.0,1
61,0,26420,Richard Johnson,50.0,1
61,0,08075,Jerry Kelly,50.0,3
61,0,23108,Matt Kuchar,50.0,3
61,0,01706,Davis Love III,50.0,2
61,0,24912,Will MacKenzie,50.0,1
61,0,23800,Bryce Molder,50.0,2
61,0,26596,Ryan Moore,50.0,3
61,0,26301,James Nitties,50.0,1
61,0,22348,Nick O'Hern,50.0,1
61,0,25240,D.A. Points,50.0,1
61,0,24138,Ian Poulter,50.0,2
61,0,23621,Rory Sabbatini,50.0,2
61,0,27649,Brandt Snedeker,50.0,2
61,0,26679,Kevin Stadler,50.0,1
61,0,28780,Nicholas Thompson,50.0,1
61,0,02239,Scott Verplank,50.0,2
61,0,20160,Charlie Wi,50.0,2
87,0,23983,Luke Donald,40.0,2
87,0,21731,Freddie Jacobson,40.0,2
87,0,24490,George McNeill,40.0,2
90,0,06004,Stephen Ames,33.3,1
90,0,20070,Matt Bettencourt,33.3,1
90,0,20229,Stewart Cink,33.3,1
90,0,06522,Ernie Els,33.3,1
90,0,24924,Bill Haas,33.3,1
90,0,01473,Todd Hamilton,33.3,1
90,0,12716,Charley Hoffman,33.3,2
90,0,01577,Lee Janzen,33.3,1
90,0,28158,Steve Marino,33.3,2
90,0,27120,Troy Matteson,33.3,1
90,0,27933,John Merrick,33.3,1
90,0,21949,Joe Ogilvie,33.3,1
90,0,20691,Greg Owen,33.3,1
90,0,20645,John Senden,33.3,2
90,0,10423,Mike Weir,33.3,1
105,0,20498,Briny Baird,25.0,1
105,0,20572,Rod Pampling,25.0,1
105,0,29221,Webb Simpson,25.0,1
105,0,23325,Vaughn Taylor,25.0,1
105,0,23623,Bo Van Pelt,25.0,1
105,0,25804,Bubba Watson,25.0,1
111,0,24925,Jonathan Byrd,20.0,1
111,0,22046,Geoff Ogilvy,20.0,1
113,0,20098,Stuart Appleby,.0,0
113,0,22371,Aaron Baddeley,.0,0
113,0,12652,Cameron Beckman,.0,0
113,0,23614,Rich Beem,.0,0
113,0,01132,Mark Brooks,.0,0
113,0,20472,Alex Cejka,.0,0
113,0,08931,Glen Day,.0,0
113,0,23638,Brendon de Jonge,.0,0
113,0,06621,Joe Durant,.0,0
113,0,01320,Bob Estes,.0,0
113,0,07457,Steve Flesch,.0,0
113,0,24358,Robert Garrigus,.0,0
113,0,22892,Jason Gore,.0,0
113,0,21350,Ryuji Imada,.0,0
113,0,10733,Kent Jones,.0,0
113,0,30711,Colt Knost,.0,0
113,0,12705,Cliff Kresge,.0,0
113,0,01677,Tom Lehman,.0,0
113,0,26695,Michael Letzig,.0,0
113,0,26881,Jarrod Lyle,.0,0
113,0,01724,Jeff Maggert,.0,0
113,0,10585,Scott McCarron,.0,0
113,0,01797,Rocco Mediate,.0,0
113,0,28475,Jeff Overton,.0,0
113,0,25345,Carl Pettersson,.0,0
113,0,25818,Scott Piercy,.0,0
113,0,28620,Aron Price,.0,0
113,0,21959,Ted Purdy,.0,0
113,0,26476,Chez Reavie,.0,0
113,0,23497,Tag Ridings,.0,0
113,0,20127,Chris Riley,.0,0
113,0,06567,Vijay Singh,.0,0
113,0,08845,Scott Sterling,.0,0
113,0,22295,Darron Stiles,.0,0
113,0,27214,Kevin Streelman,.0,0
