RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,06527,Steve Stricker,34.29,720,21
2,0,08793,Tiger Woods,34.31,549,16
3,0,24925,Jonathan Byrd,34.44,861,25
4,0,20157,Retief Goosen,34.53,656,19
5,0,19846,Brian Gay,34.70,937,27
6,0,22548,Patrick Sheehan,34.73,521,15
7,0,23325,Vaughn Taylor,34.79,974,28
8,0,23983,Luke Donald,34.80,696,20
8,0,24024,Zach Johnson,34.80,870,25
10,0,02206,David Toms,34.81,940,27
11,0,26679,Kevin Stadler,34.85,697,20
12,0,20498,Briny Baird,34.86,976,28
12,0,10809,Jim Furyk,34.86,767,22
12,0,28158,Steve Marino,34.86,1011,29
15,0,01945,Kenny Perry,34.87,802,23
16,0,25240,D.A. Points,34.90,1012,29
17,0,23497,Tag Ridings,34.94,559,16
18,0,20572,Rod Pampling,34.95,769,22
18,0,27770,Camilo Villegas,34.95,699,20
20,0,10860,Justin Leonard,34.96,874,25
20,0,23548,Bill Lunde,34.96,944,27
22,0,20645,John Senden,34.97,1014,29
23,0,23614,Rich Beem,35.00,910,26
23,0,20593,Greg Chalmers,35.00,910,26
23,0,21209,Sergio Garcia,35.00,560,16
23,0,01577,Lee Janzen,35.00,805,23
23,0,26420,Richard Johnson,35.00,910,26
28,0,20104,Ken Duke,35.03,1016,29
29,0,08075,Jerry Kelly,35.04,911,26
29,0,26951,Johnson Wagner,35.04,911,26
29,0,10423,Mike Weir,35.04,806,23
32,0,06197,Michael Allen,35.09,772,22
33,0,22046,Geoff Ogilvy,35.11,667,19
34,0,27466,Spencer Levin,35.12,878,25
35,0,01677,Tom Lehman,35.13,562,16
36,0,24361,Pat Perez,35.14,738,21
36,0,20160,Charlie Wi,35.14,984,28
38,0,25900,Lucas Glover,35.15,914,26
38,0,01706,Davis Love III,35.15,914,26
38,0,10585,Scott McCarron,35.15,914,26
41,0,07223,Brian Bateman,35.17,809,23
42,0,12510,Chad Campbell,35.19,915,26
42,0,22961,David Mathis,35.19,950,27
44,0,21959,Ted Purdy,35.20,1056,30
45,0,24924,Bill Haas,35.21,1021,29
46,0,01035,Tommy Armour III,35.22,634,18
47,0,01941,Tom Pernice Jr.,35.23,916,26
47,0,10425,Jay Williamson,35.23,775,22
49,0,27963,Chris Stroud,35.25,987,28
49,0,02239,Scott Verplank,35.25,846,24
49,0,21878,Mark Wilson,35.25,987,28
52,0,28620,Aron Price,35.26,952,27
53,0,01797,Rocco Mediate,35.27,776,22
54,0,20574,Mathew Goggin,35.28,882,25
55,0,20229,Stewart Cink,35.29,741,21
55,0,30711,Colt Knost,35.29,847,24
55,0,26881,Jarrod Lyle,35.29,741,21
55,0,01948,Tim Petrovic,35.29,1094,31
59,0,26596,Ryan Moore,35.30,953,27
59,0,23623,Bo Van Pelt,35.30,1059,30
61,0,24140,Sean O'Hair,35.32,777,22
62,0,23135,Tim Clark,35.33,742,21
62,0,23108,Matt Kuchar,35.33,848,24
62,0,01707,Steve Lowery,35.33,954,27
62,0,27095,Nick Watney,35.33,848,24
66,0,27214,Kevin Streelman,35.34,1025,29
67,0,01142,Bart Bryant,35.35,601,17
67,0,25686,Jason Dufner,35.35,919,26
67,0,26300,Matt Jones,35.35,601,17
67,0,01928,Corey Pavin,35.35,813,23
71,0,06004,Stephen Ames,35.36,778,22
71,0,24507,Jason Bohn,35.36,884,25
71,0,20472,Alex Cejka,35.36,884,25
71,0,23353,J.J. Henry,35.36,990,28
71,0,12705,Cliff Kresge,35.36,990,28
76,0,12716,Charley Hoffman,35.37,955,27
76,0,27120,Troy Matteson,35.37,1061,30
76,0,20691,Greg Owen,35.37,1061,30
79,0,30925,Dustin Johnson,35.38,849,24
79,0,26289,Boo Weekley,35.38,743,21
81,0,24663,Y.E. Yang,35.39,814,23
82,0,10117,Bob Heintz,35.40,708,20
83,0,21961,Charles Howell III,35.41,1027,29
84,0,28780,Nicholas Thompson,35.42,1098,31
85,0,23718,Nathan Green,35.43,1063,30
86,0,24358,Robert Garrigus,35.44,886,25
87,0,06567,Vijay Singh,35.45,709,20
88,0,26851,Marc Leishman,35.46,993,28
88,0,26695,Michael Letzig,35.46,993,28
90,0,20766,Padraig Harrington,35.47,674,19
90,0,25562,Andres Romero,35.47,674,19
92,0,23541,Ben Crane,35.48,958,27
92,0,01313,Steve Elkington,35.48,816,23
94,0,20848,Ángel Cabrera,35.50,568,16
94,0,01724,Jeff Maggert,35.50,994,28
94,0,24781,Hunter Mahan,35.50,852,24
94,0,06595,Kevin Sutherland,35.50,923,26
94,0,02214,Kirk Triplett,35.50,710,20
99,0,24490,George McNeill,35.54,924,26
99,0,23621,Rory Sabbatini,35.54,853,24
99,0,27649,Brandt Snedeker,35.54,924,26
102,0,23349,Charles Warren,35.55,711,20
103,0,22348,Nick O'Hern,35.56,960,27
103,0,22913,John Rollins,35.56,960,27
105,0,20070,Matt Bettencourt,35.58,1103,31
105,0,25396,Kevin Na,35.58,925,26
107,0,06621,Joe Durant,35.60,712,20
108,0,27933,John Merrick,35.61,997,28
109,0,01226,Fred Couples,35.63,570,16
109,0,27060,John Mallinger,35.63,962,27
109,0,24138,Ian Poulter,35.63,570,16
109,0,23788,D.J. Trahan,35.63,1069,30
113,0,06643,Paul Goydos,35.64,891,25
113,0,21731,Freddie Jacobson,35.64,891,25
115,0,24846,Ricky Barnes,35.65,820,23
115,0,28089,Jason Day,35.65,606,17
115,0,25804,Bubba Watson,35.65,820,23
118,0,06251,Chris DiMarco,35.66,1034,29
119,0,22892,Jason Gore,35.67,856,24
119,0,27936,Martin Laird,35.67,856,24
