RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,47993,Denny McCarthy,29.82,114,34
2,0,31420,Anirban Lahiri,29.03,93,27
2,0,37380,Curtis Luck,29.03,62,18
4,0,24502,Adam Scott,27.69,65,18
5,0,23325,Vaughn Taylor,26.67,135,36
6,0,40098,Matt Fitzpatrick,26.53,49,13
7,0,27963,Chris Stroud,26.44,87,23
8,0,25900,Lucas Glover,26.40,125,33
9,0,24781,Hunter Mahan,26.09,69,18
10,0,24138,Ian Poulter,25.93,54,14
11,0,26596,Ryan Moore,25.81,93,24
12,0,51766,Wyndham Clark,25.66,113,29
13,0,27974,Sung Kang,25.41,122,31
14,0,47347,Adam Schenk,25.00,120,30
14,0,32150,Michael Thompson,25.00,108,27
16,0,29484,Peter Uihlein,24.75,101,25
17,0,34046,Jordan Spieth,24.55,110,27
18,0,46435,Austin Cook,24.47,94,23
19,0,49960,Sepp Straka,24.07,108,26
20,0,26951,Johnson Wagner,23.91,92,22
21,0,49964,Aaron Wise,23.86,88,21
22,0,22371,Aaron Baddeley,23.81,63,15
23,0,23320,Ryan Palmer,23.68,76,18
24,0,32757,Patton Kizzire,23.60,89,21
25,0,27129,Luke List,23.46,81,19
25,0,25572,Graeme McDowell,23.46,81,19
27,0,19803,Ryan Armour,23.20,125,29
28,0,49771,J.T. Poston,23.14,121,28
29,0,46501,Ollie Schniederjans,22.55,102,23
30,0,34264,Hudson Swafford,22.50,80,18
31,0,29926,Danny Lee,22.41,116,26
32,0,47959,Bryson DeChambeau,22.34,94,21
32,0,35461,Beau Hossler,22.34,94,21
34,0,46970,Jon Rahm,22.22,90,20
34,0,48081,Xander Schauffele,22.22,72,16
36,0,19846,Brian Gay,22.13,122,27
37,0,29420,Billy Horschel,22.11,95,21
38,0,27330,Josh Teater,21.88,96,21
39,0,27649,Brandt Snedeker,21.74,115,25
40,0,47128,Richy Werenski,21.71,129,28
41,0,12716,Charley Hoffman,21.69,83,18
42,0,32200,Roberto Castro,21.50,107,23
43,0,27556,Ted Potter Jr.,21.43,98,21
44,0,39977,Max Homa,21.36,103,22
45,0,34563,Chesson Hadley,21.30,108,23
45,0,32791,K.H. Lee,21.30,108,23
47,0,26851,Marc Leishman,21.25,80,17
48,0,10809,Jim Furyk,21.11,90,19
49,0,34256,Andrew Putnam,20.99,81,17
50,0,30978,Kiradech Aphibarnrat,20.90,67,14
51,0,34098,Russell Henley,20.87,115,24
52,0,27064,Jhonattan Vegas,20.83,96,20
53,0,25364,Paul Casey,20.79,101,21
54,0,24361,Pat Perez,20.69,58,12
55,0,28259,Sangmoon Bae,20.55,73,15
55,0,20572,Rod Pampling,20.55,73,15
57,0,27895,Jonas Blixt,20.39,103,21
58,0,32139,Danny Willett,20.27,74,15
59,0,40009,Dominic Bozzelli,20.25,79,16
60,0,33667,Carlos Ortiz,20.18,114,23
61,0,34363,Tyrrell Hatton,20.00,70,14
61,0,39324,J.J. Spaun,20.00,95,19
63,0,39971,Sungjae Im,19.87,151,30
64,0,34466,Peter Malnati,19.82,111,22
65,0,29725,Tony Finau,19.79,96,19
66,0,30925,Dustin Johnson,19.77,86,17
67,0,29479,Scott Brown,19.51,123,24
68,0,25396,Kevin Na,19.48,77,15
68,0,25493,Nick Taylor,19.48,154,30
70,0,37454,Whee Kim,19.44,72,14
70,0,48822,Sebastián Muñoz,19.44,108,21
70,0,30786,Brady Schnell,19.44,72,14
73,0,29268,Bronson Burgoon,19.23,78,15
74,0,39954,Cody Gribble,19.19,99,19
75,0,29221,Webb Simpson,19.00,100,19
76,0,35891,Cameron Smith,18.97,58,11
77,0,32058,José de Jesús Rodríguez,18.84,69,13
78,0,34261,Scott Langley,18.82,85,16
79,0,45157,Cam Davis,18.81,101,19
80,0,34076,Joel Dahmen,18.80,117,22
81,0,32839,Hideki Matsuyama,18.69,107,20
82,0,46402,Talor Gooch,18.52,81,15
82,0,21731,Freddie Jacobson,18.52,54,10
84,0,36852,Jim Knous,18.46,65,12
85,0,47990,Kyle Jones,18.27,104,19
86,0,36699,Patrick Rodgers,18.06,72,13
87,0,31557,Jim Herman,18.03,61,11
88,0,25686,Jason Dufner,18.00,100,18
89,0,49766,Hank Lebioda,17.92,106,19
90,0,45486,Joaquin Niemann,17.88,151,27
91,0,32102,Rickie Fowler,17.86,112,20
92,0,39975,Michael Kim,17.81,73,13
93,0,39327,Ben Silverman,17.78,90,16
94,0,36689,Brooks Koepka,17.71,96,17
95,0,27141,J.B. Holmes,17.65,68,12
96,0,27936,Martin Laird,17.60,125,22
97,0,45609,Tyler Duncan,17.53,97,17
98,0,31560,Brian Stuard,17.46,126,22
99,0,31646,Emiliano Grillo,17.44,86,15
100,0,36799,Stephan Jaeger,17.33,75,13
101,0,35376,Roberto Díaz,17.28,81,14
101,0,28775,Nate Lashley,17.28,81,14
103,0,35532,Tom Hoge,17.21,122,21
104,0,28237,Rory McIlroy,17.17,99,17
105,0,37275,Sam Ryder,17.00,100,17
106,0,27958,Ryan Blaum,16.96,112,19
107,0,33141,Keegan Bradley,16.95,118,20
108,0,30110,Kyle Stanley,16.84,95,16
109,0,40026,Daniel Berger,16.67,96,16
109,0,35450,Patrick Cantlay,16.67,96,16
109,0,28089,Jason Day,16.67,84,14
109,0,32816,Satoshi Kodaira,16.67,66,11
109,0,39546,Keith Mitchell,16.67,96,16
109,0,29518,Brendan Steele,16.67,90,15
115,0,35879,Kelly Kraft,16.52,115,19
116,0,34360,Patrick Reed,16.50,103,17
117,0,23621,Rory Sabbatini,16.26,123,20
118,0,49303,Anders Albertson,16.22,74,12
119,0,26499,Rafa Cabrera Bello,16.18,68,11
120,0,24925,Jonathan Byrd,16.07,56,9
120,0,29974,Branden Grace,16.07,56,9
122,0,46523,Joey Garber,16.05,81,13
123,0,37455,Si Woo Kim,15.96,94,15
124,0,26329,Louis Oosthuizen,15.85,82,13
125,0,28252,Seamus Power,15.79,76,12
126,0,33448,Justin Thomas,15.73,89,14
127,0,31323,Gary Woodland,15.69,102,16
128,0,30692,Scott Stallings,15.57,122,19
129,0,33410,Andrew Landry,15.52,116,18
130,0,34431,Robert Streb,15.46,97,15
131,0,33486,Roger Sloan,15.31,98,15
132,0,25632,Jimmy Walker,15.29,85,13
133,0,21961,Charles Howell III,15.13,119,18
134,0,33399,Adam Hadwin,15.09,106,16
135,0,34099,Harris English,15.08,126,19
135,0,27644,Brian Harman,15.08,126,19
137,0,25804,Bubba Watson,15.07,73,11
138,0,29535,Brice Garnett,14.95,107,16
139,0,47504,Sam Burns,14.77,88,13
140,0,40115,Adam Svensson,14.71,102,15
141,0,52372,Cameron Champ,14.68,109,16
142,0,23108,Matt Kuchar,14.56,103,15
143,0,30944,Jason Kokrak,14.52,124,18
144,0,30911,Tommy Fleetwood,14.47,76,11
145,0,29223,Sam Saunders,14.44,90,13
146,0,26476,Chez Reavie,14.41,118,17
147,0,45526,Abraham Ancer,14.29,112,16
147,0,35617,Martin Trainer,14.29,70,10
149,0,47856,Seth Reeves,14.12,85,12
150,0,24924,Bill Haas,14.10,78,11
151,0,49298,Kramer Hickok,13.98,93,13
151,0,46601,Trey Mullinax,13.98,93,13
153,0,29478,Kevin Kisner,13.74,131,18
154,0,34021,Bud Cauley,13.68,95,13
155,0,26758,David Hearn,13.64,44,6
