RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
84,0,20850,Daniel Chopra,16.87,325,1926
85,0,20631,David McKenzie,16.88,243,1440
86,0,21753,Brian Davis,16.91,274,1620
87,0,23621,Rory Sabbatini,16.93,253,1494
88,0,24781,Hunter Mahan,16.95,299,1764
88,0,21470,Daisuke Maruyama,16.95,241,1422
90,0,06034,Marco Dawson,16.99,266,1566
91,0,23718,Nathan Green,17.04,319,1872
92,0,23623,Bo Van Pelt,17.05,313,1836
93,0,06197,Michael Allen,17.06,258,1512
93,0,23320,Ryan Palmer,17.06,304,1782
93,0,22548,Patrick Sheehan,17.06,307,1800
96,0,08375,Paul Stankowski,17.14,216,1260
97,0,10860,Justin Leonard,17.16,244,1422
97,0,27120,Troy Matteson,17.16,312,1818
99,0,01706,Davis Love III,17.18,235,1368
100,0,06573,Brandt Jobe,17.23,273,1584
101,0,21731,Freddie Jacobson,17.26,174,1008
102,0,21805,Harrison Frazar,17.28,283,1638
103,0,20378,Mathias Grönberg,17.29,277,1602
104,0,22621,Ben Curtis,17.31,268,1548
105,0,20472,Alex Cejka,17.34,284,1638
105,0,20127,Chris Riley,17.34,256,1476
105,0,23322,Brett Wetterich,17.34,256,1476
108,0,08835,Kris Cox,17.35,253,1458
109,0,01941,Tom Pernice Jr.,17.36,325,1872
110,0,22046,Geoff Ogilvy,17.38,219,1260
111,0,20572,Rod Pampling,17.39,263,1512
112,0,08123,Jeff Brehaut,17.48,302,1728
113,0,12760,Danny Ellis,17.53,202,1152
114,0,01945,Kenny Perry,17.59,228,1296
115,0,06575,Dudley Hart,17.67,264,1494
116,0,10733,Kent Jones,17.71,322,1818
117,0,01132,Mark Brooks,17.73,284,1602
118,0,07223,Brian Bateman,17.78,208,1170
118,0,06012,Greg Kraft,17.78,240,1350
118,0,02101,Joey Sindelar,17.78,288,1620
121,0,21961,Charles Howell III,17.80,298,1674
122,0,01948,Tim Petrovic,17.83,292,1638
123,0,21407,Arjun Atwal,17.84,305,1710
124,0,20121,Todd Fischer,17.85,318,1782
125,0,10505,Shane Bertsch,17.86,328,1836
125,0,19913,Ron Whittaker,17.86,254,1422
127,0,22946,Henrik Bjornstad,17.89,306,1710
128,0,02106,Chris Smith,17.91,216,1206
129,0,07867,Woody Austin,17.96,346,1926
129,0,19824,Craig Barlow,17.96,236,1314
131,0,24912,Will MacKenzie,17.99,285,1584
132,0,20574,Mathew Goggin,18.02,227,1260
133,0,27770,Camilo Villegas,18.04,302,1674
134,0,02214,Kirk Triplett,18.06,182,1008
135,0,22913,John Rollins,18.07,296,1638
136,0,24980,Scott Gutschewski,18.08,166,918
137,0,21959,Ted Purdy,18.10,329,1818
138,0,23541,Ben Crane,18.13,261,1440
139,0,01677,Tom Lehman,18.15,196,1080
140,0,22371,Aaron Baddeley,18.20,249,1368
141,0,23614,Rich Beem,18.27,273,1494
141,0,23788,D.J. Trahan,18.27,296,1620
143,0,25345,Carl Pettersson,18.28,306,1674
144,0,12662,Thomas Levet,18.30,168,918
144,0,02223,Bob Tway,18.30,257,1404
146,0,19881,Robert Damron,18.32,300,1638
147,0,01388,Robert Gamez,18.38,311,1692
148,0,01685,J.L. Lewis,18.42,189,1026
149,0,08537,J.P. Hayes,18.48,183,990
150,0,23325,Vaughn Taylor,18.50,293,1584
151,0,24140,Sean O'Hair,18.54,327,1764
152,0,01035,Tommy Armour III,18.55,217,1170
153,0,01599,Steve Jones,18.56,274,1476
154,0,20099,Doug Barron,18.57,244,1314
155,0,26360,Bubba Dickerson,18.63,322,1728
155,0,11011,Mike Sposa,18.63,218,1170
157,0,01553,John Huston,18.67,242,1296
157,0,21660,Jason Schultz,18.67,252,1350
159,0,21209,Sergio Garcia,18.69,185,990
160,0,01139,Olin Browne,18.70,350,1872
161,0,20634,Peter Lonard,18.71,256,1368
162,0,01724,Jeff Maggert,18.72,273,1458
163,0,25240,D.A. Points,18.75,270,1440
164,0,25842,Jon Mills,19.02,226,1188
165,0,27943,Matt Hansen,19.11,227,1188
165,0,24361,Pat Perez,19.11,172,900
167,0,25632,Jimmy Walker,19.16,200,1044
168,0,24358,Robert Garrigus,19.21,287,1494
169,0,01887,Mark O'Meara,19.22,173,900
170,0,10565,Ian Leggatt,19.23,263,1368
171,0,12782,Tim Herron,19.41,283,1458
172,0,01226,Fred Couples,19.44,175,900
173,0,20608,David Howell,19.51,158,810
174,0,01329,Brad Faxon,19.73,277,1404
175,0,12823,Carlos Franco,19.83,307,1548
176,0,28780,Nicholas Thompson,19.89,333,1674
177,0,11123,Chris Couch,19.93,269,1350
178,0,23497,Tag Ridings,20.06,361,1800
178,0,12755,Vance Veazey,20.06,213,1062
180,0,20593,Greg Chalmers,20.07,242,1206
181,0,01161,Mark Calcavecchia,20.13,337,1674
182,0,01577,Lee Janzen,20.39,290,1422
183,0,27141,J.B. Holmes,20.42,283,1386
184,0,22892,Jason Gore,20.50,310,1512
185,0,09011,David Duval,21.01,261,1242
186,0,01761,Len Mattiace,21.19,225,1062
187,0,23616,Ryan Hietala,21.28,226,1062
188,0,25935,John Engler Jr.,21.31,257,1206
189,0,23409,James Driscoll,21.39,308,1440
190,0,23673,Michael Connell,21.41,185,864
191,0,23307,Roger Tambellini,21.49,236,1098
192,0,01249,John Daly,21.77,192,882
192,0,20548,Hidemichi Tanaka,21.77,286,1314
194,0,07013,Wes Short Jr.,22.16,375,1692
195,0,25936,Alex Aragon,23.22,255,1098
196,0,01473,Todd Hamilton,23.38,303,1296
