RANK,MOVEMENT,PLAYER_ID,PLAYER,%
50,0,24024,Zach Johnson,61.54%
52,0,33141,Keegan Bradley,61.11%
52,0,39975,Michael Kim,61.11%
52,0,46441,Robby Shelton,61.11%
52,0,48119,Ben Taylor,61.11%
56,0,32102,Rickie Fowler,60.87%
56,0,37455,Si Woo Kim,60.87%
58,0,35879,Kelly Kraft,60.00%
58,0,27129,Luke List,60.00%
58,0,51950,Max McGreevy,60.00%
58,0,33448,Justin Thomas,60.00%
58,0,57366,Cameron Young,60.00%
63,0,47591,Eric Cole,59.26%
64,0,50188,S.H. Kim,59.09%
65,0,34610,Matthias Schwab,58.82%
65,0,52513,Carson Young,58.82%
67,0,52955,Ludvig Åberg,58.33%
67,0,33948,Byeong Hun An,58.33%
67,0,46435,Austin Cook,58.33%
67,0,59018,Ryan Gerard,58.33%
67,0,51414,Brent Grant,58.33%
67,0,26596,Ryan Moore,58.33%
67,0,22056,Cameron Percy,58.33%
74,0,56630,Akshay Bhatia,57.89%
74,0,39997,Corey Conners,57.89%
74,0,47995,Davis Riley,57.89%
77,0,47988,Nick Hardy,57.69%
78,0,48117,Kurt Kitayama,57.14%
78,0,28775,Nate Lashley,57.14%
78,0,33204,Shane Lowry,57.14%
78,0,48081,Xander Schauffele,57.14%
82,0,30927,Brendon Todd,56.52%
83,0,37338,Zecheng Dou,55.56%
83,0,31577,Tano Goya,55.56%
83,0,29908,C.T. Pan,55.56%
83,0,29221,Webb Simpson,55.56%
83,0,31560,Brian Stuard,55.56%
88,0,49771,J.T. Poston,55.00%
88,0,58168,Davis Thompson,55.00%
90,0,35532,Tom Hoge,54.55%
90,0,55789,Taylor Montgomery,54.55%
92,0,25686,Jason Dufner,53.85%
92,0,47079,Harrison Endycott,53.85%
92,0,34409,David Lingmerth,53.85%
95,0,45609,Tyler Duncan,53.33%
95,0,32640,Troy Merritt,53.33%
95,0,34046,Jordan Spieth,53.33%
98,0,30911,Tommy Fleetwood,52.94%
99,0,57975,Harry Hall,52.63%
99,0,23108,Matt Kuchar,52.63%
99,0,35449,Adam Long,52.63%
102,0,56762,Will Gordon,52.38%
102,0,55893,Sam Stevens,52.38%
104,0,47993,Denny McCarthy,52.17%
105,0,40115,Adam Svensson,51.85%
106,0,19803,Ryan Armour,50.00%
106,0,45522,Christiaan Bezuidenhout,50.00%
106,0,34255,Joseph Bramlett,50.00%
106,0,24925,Jonathan Byrd,50.00%
106,0,51349,Nico Echavarria,50.00%
106,0,29535,Brice Garnett,50.00%
106,0,52375,Doug Ghim,50.00%
106,0,32662,Michael Gligic,50.00%
106,0,36799,Stephan Jaeger,50.00%
106,0,33413,Ben Martin,50.00%
106,0,30163,Henrik Norlander,50.00%
106,0,36724,Augusto Núñez,50.00%
106,0,26476,Chez Reavie,50.00%
106,0,22405,Justin Rose,50.00%
106,0,37275,Sam Ryder,50.00%
106,0,51890,Greyson Sigg,50.00%
106,0,27963,Chris Stroud,50.00%
106,0,25632,Jimmy Walker,50.00%
106,0,27095,Nick Watney,50.00%
106,0,52374,Brandon Wu,50.00%
126,0,35461,Beau Hossler,48.00%
127,0,33653,Thomas Detry,47.83%
127,0,46340,Alex Smalley,47.83%
129,0,54783,Dylan Wu,47.62%
130,0,34076,Joel Dahmen,47.37%
130,0,29725,Tony Finau,47.37%
130,0,40162,Justin Lower,47.37%
130,0,32839,Hideki Matsuyama,47.37%
134,0,57362,Austin Eckroat,47.06%
134,0,50095,Austin Smotherman,47.06%
136,0,48887,Matt Wallace,46.67%
137,0,39971,Sungjae Im,45.83%
138,0,52453,Nicolai Hojgaard,45.45%
138,0,46717,Viktor Hovland,45.45%
138,0,34431,Robert Streb,45.45%
141,0,39067,MJ Daffue,45.00%
141,0,36326,David Lipsky,45.00%
141,0,40250,Taylor Pendrith,45.00%
144,0,30926,Chris Kirk,44.44%
145,0,22371,Aaron Baddeley,43.75%
145,0,49298,Kramer Hickok,43.75%
145,0,29289,S.Y. Noh,43.75%
148,0,33408,Tyson Alexander,42.86%
148,0,34466,Peter Malnati,42.86%
148,0,32333,Kevin Tway,42.86%
148,0,58967,Trevor Werbylo,42.86%
148,0,47128,Richy Werenski,42.86%
148,0,55454,Carl Yuan,42.86%
154,0,51997,Andrew Novak,42.11%
155,0,52372,Cameron Champ,41.67%
155,0,54591,Ben Griffin,41.67%
155,0,39058,Lucas Herbert,41.67%
155,0,48867,Matti Schmid,41.67%
155,0,45242,Kevin Yu,41.67%
160,0,25818,Scott Piercy,41.18%
161,0,35310,Lanto Griffin,40.00%
161,0,58696,Peter Kuest,40.00%
161,0,27936,Martin Laird,40.00%
161,0,46601,Trey Mullinax,40.00%
161,0,52411,Kyle Westmoreland,40.00%
166,0,50493,Justin Suh,39.29%
167,0,33122,Russell Knox,39.13%
168,0,31323,Gary Woodland,38.89%
169,0,49453,Trevor Cone,38.46%
169,0,12716,Charley Hoffman,38.46%
169,0,33410,Andrew Landry,38.46%
172,0,24140,Sean O'Hair,37.50%
173,0,33399,Adam Hadwin,36.84%
174,0,46414,Aaron Rai,36.36%
175,0,32448,James Hahn,35.71%
176,0,27214,Kevin Streelman,35.29%
177,0,29420,Billy Horschel,33.33%
177,0,32816,Satoshi Kodaira,33.33%
177,0,51491,Brandon Matthews,33.33%
177,0,23320,Ryan Palmer,33.33%
177,0,30692,Scott Stallings,33.33%
182,0,35901,Paul Haley II,30.77%
183,0,27554,Scott Harrington,30.00%
183,0,31202,William McGirt,30.00%
185,0,51070,Vincent Norrman,29.41%
186,0,27974,Sung Kang,28.57%
187,0,35617,Martin Trainer,27.27%
188,0,32757,Patton Kizzire,26.32%
189,0,49766,Hank Lebioda,25.00%
189,0,47983,Chad Ramey,25.00%
191,0,39954,Cody Gribble,14.29%
192,0,39335,Kevin Roy,11.11%
193,0,33597,Harry Higgs,7.69%
