RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
89,0,02104,Jeff Sluman,+.29,70.97,71.26
92,0,01035,Tommy Armour III,+.28,71.07,71.35
92,0,20850,Daniel Chopra,+.28,70.96,71.24
92,0,20396,Lee Westwood,+.28,71.83,72.11
95,0,19824,Craig Barlow,+.27,71.29,71.56
95,0,23788,D.J. Trahan,+.27,70.94,71.21
97,0,10425,Jay Williamson,+.26,71.45,71.71
98,0,23621,Rory Sabbatini,+.25,71.41,71.66
98,0,21951,Joey Snyder III,+.25,71.06,71.31
100,0,02214,Kirk Triplett,+.23,71.27,71.50
101,0,21350,Ryuji Imada,+.22,70.92,71.14
102,0,01724,Jeff Maggert,+.21,71.27,71.48
103,0,08385,Omar Uresti,+.18,70.86,71.04
104,0,01457,Jay Haas,+.17,71.90,72.07
105,0,23497,Tag Ridings,+.15,71.04,71.19
106,0,24925,Jonathan Byrd,+.14,71.14,71.28
106,0,10733,Kent Jones,+.14,71.15,71.29
108,0,20474,Phillip Price,+.13,70.84,70.97
109,0,01388,Robert Gamez,+.12,71.04,71.16
109,0,06527,Steve Stricker,+.12,70.76,70.88
109,0,23349,Charles Warren,+.12,71.28,71.40
112,0,01948,Tim Petrovic,+.11,71.25,71.36
112,0,10423,Mike Weir,+.11,71.80,71.91
114,0,02246,Duffy Waldorf,+.10,71.23,71.33
115,0,22371,Aaron Baddeley,+.09,71.15,71.24
115,0,20548,Hidemichi Tanaka,+.09,70.89,70.98
117,0,20433,Mark Hensby,+.08,71.79,71.87
117,0,23320,Ryan Palmer,+.08,71.02,71.10
119,0,06332,Neal Lancaster,+.06,71.06,71.12
119,0,25396,Kevin Na,+.06,71.40,71.46
121,0,20472,Alex Cejka,+.03,71.59,71.62
122,0,20099,Doug Barron,+.02,71.00,71.02
122,0,19846,Brian Gay,+.02,71.21,71.23
124,0,06197,Michael Allen,+.01,71.47,71.48
124,0,20121,Todd Fischer,+.01,71.25,71.26
126,0,07223,Brian Bateman,E,71.31,71.31
126,0,23322,Brett Wetterich,E,71.01,71.01
128,0,24781,Hunter Mahan,-.01,71.21,71.20
128,0,20663,Brenden Pappas,-.01,71.00,70.99
130,0,01473,Todd Hamilton,-.02,71.79,71.77
130,0,01707,Steve Lowery,-.02,71.17,71.15
130,0,21878,Mark Wilson,-.02,70.99,70.97
133,0,27095,Nick Watney,-.05,71.08,71.03
134,0,08537,J.P. Hayes,-.07,71.13,71.06
134,0,24138,Ian Poulter,-.07,72.09,72.02
136,0,23108,Matt Kuchar,-.08,71.38,71.30
137,0,10585,Scott McCarron,-.09,71.54,71.45
137,0,12454,Mario Tiziani,-.09,71.12,71.03
139,0,01577,Lee Janzen,-.10,71.56,71.46
140,0,12652,Cameron Beckman,-.12,71.26,71.14
140,0,01157,Tom Byrum,-.12,71.37,71.25
140,0,24604,Hunter Haas,-.12,71.16,71.04
143,0,19881,Robert Damron,-.14,71.56,71.42
143,0,06515,Shaun Micheel,-.14,71.72,71.58
143,0,22548,Patrick Sheehan,-.14,71.45,71.31
146,0,20160,Charlie Wi,-.16,71.63,71.47
147,0,23409,James Driscoll,-.18,71.51,71.33
147,0,01553,John Huston,-.18,71.13,70.95
149,0,01249,John Daly,-.20,71.83,71.63
150,0,01219,John Cook,-.22,71.39,71.17
150,0,08931,Glen Day,-.22,71.21,70.99
152,0,10201,Matt Gogel,-.28,71.59,71.31
152,0,11032,Frank Lickliter II,-.28,71.52,71.24
154,0,02106,Chris Smith,-.29,71.33,71.04
155,0,08545,Glen Hnatiuk,-.32,71.53,71.21
156,0,26758,David Hearn,-.33,71.40,71.07
157,0,07457,Steve Flesch,-.37,72.00,71.63
157,0,01823,Larry Mize,-.37,71.60,71.23
159,0,25240,D.A. Points,-.38,71.37,70.99
160,0,01042,Paul Azinger,-.39,71.86,71.47
160,0,23725,Brendan Jones,-.39,71.34,70.95
162,0,01887,Mark O'Meara,-.44,72.17,71.73
163,0,01723,Andrew Magee,-.45,71.88,71.43
163,0,26679,Kevin Stadler,-.45,71.46,71.01
163,0,26287,Roland Thatcher,-.45,71.44,70.99
166,0,21633,Steve Allan,-.47,71.72,71.25
167,0,08993,Franklin Langham,-.48,71.83,71.35
168,0,10117,Bob Heintz,-.51,71.45,70.94
169,0,08725,Tom Gillis,-.52,71.71,71.19
170,0,20623,Gavin Coles,-.53,71.50,70.97
171,0,20812,Tjaart van der Walt,-.54,71.46,70.92
172,0,24227,Justin Bolli,-.60,71.70,71.10
173,0,24912,Will MacKenzie,-.61,71.62,71.01
174,0,01418,Bill Glasson,-.62,71.90,71.28
174,0,21806,Paul Gow,-.62,71.65,71.03
176,0,20502,Michael Long,-.64,71.71,71.07
177,0,12826,Paul Claxton,-.65,71.66,71.01
177,0,01619,Skip Kendall,-.65,71.96,71.31
179,0,12645,Brent Geiberger,-.72,71.58,70.86
179,0,01599,Steve Jones,-.72,72.37,71.65
181,0,12662,Thomas Levet,-.74,72.89,72.15
182,0,23036,Chris Anderson,-.76,71.87,71.11
183,0,01127,Danny Briggs,-.83,72.13,71.30
183,0,19972,José Coceres,-.83,72.00,71.17
185,0,24290,D.J. Brigman,-.84,72.14,71.30
185,0,01487,Jeff Hart,-.84,71.92,71.08
187,0,22621,Ben Curtis,-.92,72.63,71.71
187,0,20127,Chris Riley,-.92,72.45,71.53
189,0,10962,Bradley Hughes,-.95,72.04,71.09
190,0,23552,Hank Kuehne,-1.03,72.08,71.05
191,0,23063,Scott Hend,-1.04,72.45,71.41
192,0,25847,Rob Rashell,-1.06,72.37,71.31
193,0,23614,Rich Beem,-1.07,72.32,71.25
194,0,01927,Dennis Paulson,-1.12,72.41,71.29
195,0,01175,Jim Carter,-1.18,72.38,71.20
195,0,01761,Len Mattiace,-1.18,72.79,71.61
197,0,01132,Mark Brooks,-1.19,72.17,70.98
198,0,23540,Jason Allred,-1.23,72.53,71.30
199,0,21498,Hideto Tanihara,-1.39,72.50,71.11
200,0,28088,Matt Davidson,-1.42,72.38,70.96
201,0,06599,John Elliott,-1.49,72.59,71.10
202,0,10912,Craig Perks,-1.50,72.89,71.39
