RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,08793,Tiger Woods,69.11,5114,74
2,0,06567,Vijay Singh,69.59,7585,109
3,0,10809,Jim Furyk,69.68,6480,93
4,0,01810,Phil Mickelson,69.86,5170,74
5,0,23541,Ben Crane,69.89,5172,74
6,0,01945,Kenny Perry,70.04,5603,80
7,0,02206,David Toms,70.05,5394,77
8,0,02239,Scott Verplank,70.23,6040,86
9,0,01142,Bart Bryant,70.24,6392,91
9,0,21209,Sergio Garcia,70.24,4776,68
11,0,23983,Luke Donald,70.27,4216,60
12,0,26420,Richard Johnson,70.28,3514,50
13,0,12782,Tim Herron,70.36,6966,99
13,0,01766,Billy Mayfair,70.36,7740,110
15,0,21407,Arjun Atwal,70.40,4576,65
16,0,01320,Bob Estes,70.41,6478,92
17,0,01139,Olin Browne,70.43,6691,95
18,0,24507,Jason Bohn,70.44,6410,91
19,0,01706,Davis Love III,70.45,5284,75
20,0,22405,Justin Rose,70.48,6696,95
21,0,23135,Tim Clark,70.49,6133,87
22,0,22046,Geoff Ogilvy,70.51,6557,93
23,0,10860,Justin Leonard,70.53,5290,75
24,0,08123,Jeff Brehaut,70.54,4726,67
24,0,21805,Harrison Frazar,70.54,7125,101
24,0,20157,Retief Goosen,70.54,4303,61
24,0,06575,Dudley Hart,70.54,5925,84
28,0,12680,Shigeki Maruyama,70.55,6914,98
28,0,02010,Loren Roberts,70.55,3739,53
30,0,22293,Heath Slocum,70.56,6985,99
31,0,01361,Dan Forsman,70.58,3529,50
32,0,20378,Mathias Grönberg,70.60,4095,58
32,0,20645,John Senden,70.60,6989,99
34,0,20229,Stewart Cink,70.62,6356,90
35,0,01313,Steve Elkington,70.64,4733,67
36,0,06373,José María Olazábal,70.66,3745,53
37,0,12510,Chad Campbell,70.67,6502,92
37,0,22295,Darron Stiles,70.67,5371,76
37,0,23623,Bo Van Pelt,70.67,7915,112
40,0,20628,Arron Oberholser,70.68,4453,63
41,0,23353,J.J. Henry,70.69,7069,100
42,0,25345,Carl Pettersson,70.70,7423,105
42,0,06595,Kevin Sutherland,70.70,6151,87
42,0,12602,Dean Wilson,70.70,6080,86
45,0,21961,Charles Howell III,70.72,6365,90
46,0,20498,Briny Baird,70.73,6790,96
46,0,06573,Brandt Jobe,70.73,6507,92
48,0,01161,Mark Calcavecchia,70.76,6368,90
48,0,06527,Steve Stricker,70.76,4387,62
48,0,23325,Vaughn Taylor,70.76,7005,99
51,0,06034,Marco Dawson,70.77,5803,82
51,0,06251,Chris DiMarco,70.77,5308,75
51,0,02223,Bob Tway,70.77,5874,83
54,0,24980,Scott Gutschewski,70.79,5805,82
55,0,24024,Zach Johnson,70.81,6727,95
55,0,01928,Corey Pavin,70.81,5169,73
57,0,20098,Stuart Appleby,70.83,5666,80
58,0,20474,Phillip Price,70.84,5171,73
59,0,24140,Sean O'Hair,70.85,7014,99
59,0,07749,Brett Quigley,70.85,6518,92
61,0,08385,Omar Uresti,70.86,5952,84
62,0,24502,Adam Scott,70.87,4819,68
63,0,10885,Robert Allenby,70.89,6309,89
63,0,01381,Fred Funk,70.89,7160,101
63,0,20548,Hidemichi Tanaka,70.89,7231,102
66,0,21350,Ryuji Imada,70.92,5532,78
67,0,20382,Stephen Leaney,70.93,6100,86
68,0,07867,Woody Austin,70.94,7094,100
68,0,01226,Fred Couples,70.94,4824,68
68,0,01329,Brad Faxon,70.94,5037,71
68,0,25900,Lucas Glover,70.94,6101,86
68,0,23788,D.J. Trahan,70.94,5462,77
73,0,01941,Tom Pernice Jr.,70.95,7592,107
73,0,02101,Joey Sindelar,70.95,7379,104
75,0,20850,Daniel Chopra,70.96,7380,104
76,0,02104,Jeff Sluman,70.97,6671,94
77,0,08075,Jerry Kelly,70.99,7028,99
77,0,21878,Mark Wilson,70.99,4969,70
79,0,20099,Doug Barron,71.00,4970,70
79,0,01685,J.L. Lewis,71.00,6958,98
79,0,20663,Brenden Pappas,71.00,3621,51
82,0,06621,Joe Durant,71.01,5752,81
82,0,23322,Brett Wetterich,71.01,5255,74
84,0,23320,Ryan Palmer,71.02,6889,97
85,0,01797,Rocco Mediate,71.03,5185,73
86,0,01388,Robert Gamez,71.04,6465,91
86,0,23497,Tag Ridings,71.04,6465,91
88,0,06332,Neal Lancaster,71.06,6751,95
88,0,21951,Joey Snyder III,71.06,6964,98
90,0,01035,Tommy Armour III,71.07,7320,103
90,0,21753,Brian Davis,71.07,5330,75
90,0,12823,Carlos Franco,71.07,5401,76
90,0,01677,Tom Lehman,71.07,4762,67
94,0,27095,Nick Watney,71.08,6326,89
95,0,01666,Bernhard Langer,71.09,4763,67
95,0,12660,Jesper Parnevik,71.09,5829,82
95,0,22913,John Rollins,71.09,6754,95
98,0,24361,Pat Perez,71.11,6329,89
99,0,01024,Billy Andrade,71.12,5903,83
99,0,24357,K.J. Choi,71.12,5192,73
99,0,12454,Mario Tiziani,71.12,4623,65
102,0,08537,J.P. Hayes,71.13,4481,63
102,0,01553,John Huston,71.13,6117,86
104,0,24925,Jonathan Byrd,71.14,7043,99
104,0,20094,Jonathan Kaye,71.14,5264,74
104,0,20691,Greg Owen,71.14,5691,80
107,0,22371,Aaron Baddeley,71.15,5834,82
107,0,10733,Kent Jones,71.15,6902,97
107,0,20572,Rod Pampling,71.15,5977,84
110,0,24604,Hunter Haas,71.16,5622,79
111,0,01707,Steve Lowery,71.17,6832,96
112,0,08931,Glen Day,71.21,5554,78
112,0,19846,Brian Gay,71.21,7050,99
112,0,24781,Hunter Mahan,71.21,7192,101
115,0,06004,Stephen Ames,71.22,5626,79
116,0,21959,Ted Purdy,71.23,8690,122
116,0,02246,Duffy Waldorf,71.23,5841,82
118,0,20121,Todd Fischer,71.25,6911,97
118,0,01948,Tim Petrovic,71.25,6626,93
120,0,12652,Cameron Beckman,71.26,6556,92
121,0,01724,Jeff Maggert,71.27,5274,74
121,0,02214,Kirk Triplett,71.27,3706,52
123,0,23349,Charles Warren,71.28,6201,87
124,0,19824,Craig Barlow,71.29,5489,77
125,0,07223,Brian Bateman,71.31,6703,94
125,0,20634,Peter Lonard,71.31,5990,84
125,0,21949,Joe Ogilvie,71.31,7060,99
128,0,02106,Chris Smith,71.33,6634,93
129,0,23725,Brendan Jones,71.34,5636,79
130,0,01157,Tom Byrum,71.37,5924,83
130,0,25240,D.A. Points,71.37,6423,90
132,0,23108,Matt Kuchar,71.38,4283,60
133,0,01219,John Cook,71.39,4997,70
134,0,26758,David Hearn,71.40,4855,68
134,0,25396,Kevin Na,71.40,6140,86
136,0,23621,Rory Sabbatini,71.41,5570,78
137,0,21731,Freddie Jacobson,71.44,5072,71
137,0,26287,Roland Thatcher,71.44,5215,73
139,0,10117,Bob Heintz,71.45,4787,67
139,0,22548,Patrick Sheehan,71.45,7860,110
139,0,10425,Jay Williamson,71.45,3787,53
142,0,26679,Kevin Stadler,71.46,6574,92
142,0,20812,Tjaart van der Walt,71.46,4002,56
144,0,06197,Michael Allen,71.47,6432,90
145,0,20623,Gavin Coles,71.50,5005,70
146,0,23409,James Driscoll,71.51,5077,71
147,0,20766,Padraig Harrington,71.52,3433,48
147,0,11032,Frank Lickliter II,71.52,6866,96
149,0,08545,Glen Hnatiuk,71.53,3934,55
150,0,10585,Scott McCarron,71.54,5294,74
151,0,19881,Robert Damron,71.56,6369,89
151,0,01577,Lee Janzen,71.56,5224,73
153,0,12645,Brent Geiberger,71.58,4223,59
154,0,20472,Alex Cejka,71.59,5799,81
154,0,10201,Matt Gogel,71.59,5441,76
156,0,01823,Larry Mize,71.60,3580,50
157,0,24912,Will MacKenzie,71.62,5228,73
158,0,20160,Charlie Wi,71.63,4656,65
159,0,21806,Paul Gow,71.65,5302,74
160,0,12826,Paul Claxton,71.66,5661,79
161,0,24227,Justin Bolli,71.70,4517,63
162,0,08725,Tom Gillis,71.71,5378,75
162,0,20502,Michael Long,71.71,5020,70
164,0,21633,Steve Allan,71.72,7029,98
164,0,06515,Shaun Micheel,71.72,5666,79
166,0,01473,Todd Hamilton,71.79,6533,91
166,0,20433,Mark Hensby,71.79,4882,68
168,0,10423,Mike Weir,71.80,4739,66
169,0,01249,John Daly,71.83,5459,76
169,0,08993,Franklin Langham,71.83,6249,87
169,0,20396,Lee Westwood,71.83,3448,48
172,0,01042,Paul Azinger,71.86,4743,66
173,0,23036,Chris Anderson,71.87,4456,62
174,0,01723,Andrew Magee,71.88,5607,78
175,0,01418,Bill Glasson,71.90,3739,52
175,0,01457,Jay Haas,71.90,3667,51
177,0,01487,Jeff Hart,71.92,4387,61
178,0,01619,Skip Kendall,71.96,5613,78
179,0,19972,José Coceres,72.00,3888,54
179,0,07457,Steve Flesch,72.00,6120,85
181,0,10962,Bradley Hughes,72.04,3746,52
182,0,23552,Hank Kuehne,72.08,5766,80
183,0,24138,Ian Poulter,72.09,4037,56
184,0,01127,Danny Briggs,72.13,4905,68
185,0,24290,D.J. Brigman,72.14,5194,72
186,0,01132,Mark Brooks,72.17,5196,72
186,0,01887,Mark O'Meara,72.17,4763,66
188,0,23614,Rich Beem,72.32,4484,62
189,0,01599,Steve Jones,72.37,3908,54
189,0,25847,Rob Rashell,72.37,4704,65
191,0,01175,Jim Carter,72.38,4343,60
191,0,28088,Matt Davidson,72.38,3836,53
193,0,01927,Dennis Paulson,72.41,4562,63
194,0,23063,Scott Hend,72.45,5289,73
194,0,20127,Chris Riley,72.45,4637,64
196,0,21498,Hideto Tanihara,72.50,3480,48
197,0,23540,Jason Allred,72.53,5295,73
198,0,06599,John Elliott,72.59,4065,56
199,0,22621,Ben Curtis,72.63,4721,65
200,0,01761,Len Mattiace,72.79,6114,84
201,0,12662,Thomas Levet,72.89,3863,53
201,0,10912,Craig Perks,72.89,4738,65
