RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,06527,Steve Stricker,13' 0",1038.500,80,-32
2,0,21209,Sergio Garcia,13' 2",369.417,28,-11
3,0,23623,Bo Van Pelt,13' 9",782.083,57,-14
4,0,06522,Ernie Els,13' 10",663.000,48,-3
5,0,10860,Justin Leonard,14' 0",1092.583,78,-15
5,0,22348,Nick O'Hern,14' 0",1119.917,80,-19
7,0,20766,Padraig Harrington,14' 1",548.250,39,-5
7,0,27770,Camilo Villegas,14' 1",579.083,41,-3
9,0,20498,Briny Baird,14' 5",1126.917,78,-11
9,0,02206,David Toms,14' 5",1225.917,85,-12
11,0,20593,Greg Chalmers,14' 7",759.333,52,-8
12,0,12602,Dean Wilson,14' 8",1175.917,80,-25
13,0,07867,Woody Austin,14' 10",1024.417,69,-13
13,0,06621,Joe Durant,14' 10",743.083,50,-10
13,0,23800,Bryce Molder,14' 10",1082.083,73,-15
16,0,01320,Bob Estes,15' 0",795.083,53,-4
16,0,29221,Webb Simpson,15' 0",1182.583,79,-18
18,0,20127,Chris Riley,15' 1",1025.583,68,-14
19,0,23983,Luke Donald,15' 2",939.083,62,-8
19,0,26951,Johnson Wagner,15' 2",728.333,48,-1
21,0,19846,Brian Gay,15' 3",1758.500,115,-20
21,0,27933,John Merrick,15' 3",778.250,51,-16
21,0,10423,Mike Weir,15' 3",1146.417,75,-16
24,0,08931,Glen Day,15' 4",1101.750,72,-14
24,0,22293,Heath Slocum,15' 4",1487.500,97,-13
26,0,06643,Paul Goydos,15' 5",1126.583,73,-21
26,0,21961,Charles Howell III,15' 5",1048.500,68,-10
26,0,28475,Jeff Overton,15' 5",785.583,51,-7
26,0,20691,Greg Owen,15' 5",970.000,63,-13
26,0,26476,Chez Reavie,15' 5",1325.083,86,-9
26,0,08793,Tiger Woods,15' 5",384.917,25,-4
32,0,07749,Brett Quigley,15' 6",870.083,56,-5
32,0,23621,Rory Sabbatini,15' 6",744.417,48,-4
34,0,09011,David Duval,15' 7",606.667,39,-3
34,0,26881,Jarrod Lyle,15' 7",732.500,47,-5
36,0,25632,Jimmy Walker,15' 10",521.583,33,-4
37,0,06004,Stephen Ames,15' 11",811.667,51,-15
37,0,22913,John Rollins,15' 11",1177.250,74,-19
39,0,21753,Brian Davis,16' 0",1246.000,78,-21
40,0,24924,Bill Haas,16' 1",1111.167,69,-19
40,0,27060,John Mallinger,16' 1",1030.583,64,-20
42,0,20104,Ken Duke,16' 3",1105.000,68,-13
42,0,24024,Zach Johnson,16' 3",1367.000,84,-16
