RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,01677,Tom Lehman,92.31,108,117,-0.49
2,0,06595,Kevin Sutherland,91.84,259,282,-0.53
3,0,10423,Mike Weir,91.83,191,208,-0.54
4,0,06527,Steve Stricker,90.81,168,185,-0.55
5,0,22892,Jason Gore,90.43,255,282,-0.55
6,0,02223,Bob Tway,90.24,148,164,-0.53
7,0,21350,Ryuji Imada,90.15,183,203,-0.51
7,0,01766,Billy Mayfair,90.15,247,274,-0.45
9,0,10809,Jim Furyk,90.13,210,233,-0.51
10,0,20663,Brenden Pappas,90.05,172,191,-0.58
11,0,09011,David Duval,89.92,107,119,-0.44
12,0,10649,Tom Scherrer,89.84,115,128,-0.47
13,0,25349,Tim Wilkinson,89.69,235,262,-0.48
14,0,01810,Phil Mickelson,89.63,216,241,-0.58
15,0,24227,Justin Bolli,89.52,205,229,-0.46
15,0,19913,Ron Whittaker,89.52,94,105,-0.51
17,0,23788,D.J. Trahan,89.45,246,275,-0.48
18,0,07867,Woody Austin,89.36,294,329,-0.49
19,0,01226,Fred Couples,89.32,184,206,-0.59
20,0,27936,Martin Laird,89.17,280,314,-0.55
21,0,20105,Jeff Gove,89.15,115,129,-0.50
22,0,10875,Todd Demsey,89.10,188,211,-0.57
23,0,08845,Scott Sterling,89.06,171,192,-0.48
24,0,21805,Harrison Frazar,88.89,224,252,-0.48
24,0,23623,Bo Van Pelt,88.89,280,315,-0.52
26,0,10505,Shane Bertsch,88.64,242,273,-0.47
27,0,24924,Bill Haas,88.59,295,333,-0.53
28,0,07547,Craig Kanada,88.57,124,140,-0.45
29,0,22046,Geoff Ogilvy,88.48,146,165,-0.44
30,0,22371,Aaron Baddeley,88.41,183,207,-0.60
30,0,01706,Davis Love III,88.41,183,207,-0.57
32,0,01948,Tim Petrovic,88.33,227,257,-0.48
33,0,24502,Adam Scott,88.28,113,128,-0.61
34,0,24490,George McNeill,88.27,271,307,-0.55
35,0,20623,Gavin Coles,88.24,105,119,-0.48
36,0,08537,J.P. Hayes,88.21,172,195,-0.39
36,0,12602,Dean Wilson,88.21,217,246,-0.49
38,0,21961,Charles Howell III,88.15,290,329,-0.54
39,0,12680,Shigeki Maruyama,88.10,111,126,-0.50
40,0,20098,Stuart Appleby,87.85,188,214,-0.49
40,0,20766,Padraig Harrington,87.85,94,107,-0.55
42,0,26500,Alejandro Cañizares,87.83,101,115,-0.47
43,0,10885,Robert Allenby,87.76,215,245,-0.51
44,0,01797,Rocco Mediate,87.75,179,204,-0.51
45,0,26289,Boo Weekley,87.73,193,220,-0.49
46,0,19846,Brian Gay,87.71,207,236,-0.56
47,0,08075,Jerry Kelly,87.68,178,203,-0.49
48,0,24357,K.J. Choi,87.65,142,162,-0.54
49,0,06567,Vijay Singh,87.64,241,275,-0.55
50,0,20498,Briny Baird,87.59,233,266,-0.51
51,0,22806,Doug LaBelle II,87.50,112,128,-0.46
51,0,20382,Stephen Leaney,87.50,98,112,-0.41
51,0,27933,John Merrick,87.50,224,256,-0.52
51,0,22548,Patrick Sheehan,87.50,238,272,-0.44
51,0,28780,Nicholas Thompson,87.50,315,360,-0.54
56,0,12823,Carlos Franco,87.37,166,190,-0.57
57,0,22378,Trevor Immelman,87.31,117,134,-0.44
