RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,23353,J.J. Henry,81.17,802,988
2,0,27095,Nick Watney,80.66,663,822
3,0,24490,George McNeill,80.60,648,804
4,0,12510,Chad Campbell,80.37,692,861
5,0,06621,Joe Durant,80.21,685,854
6,0,21805,Harrison Frazar,79.78,434,544
7,0,01553,John Huston,79.58,378,475
8,0,21961,Charles Howell III,79.54,626,787
9,0,06527,Steve Stricker,79.01,448,567
10,0,28158,Steve Marino,78.96,807,1022
11,0,24781,Hunter Mahan,78.85,619,785
12,0,01810,Phil Mickelson,78.77,475,603
13,0,27933,John Merrick,78.73,644,818
14,0,21209,Sergio Garcia,78.69,458,582
14,0,24358,Robert Garrigus,78.69,554,704
16,0,10885,Robert Allenby,78.67,771,980
17,0,27214,Kevin Streelman,78.50,734,935
18,0,06595,Kevin Sutherland,78.49,664,846
19,0,02002,John Riegger,78.48,507,646
20,0,20498,Briny Baird,78.47,758,966
21,0,10649,Tom Scherrer,78.46,346,441
22,0,12823,Carlos Franco,78.45,426,543
23,0,08845,Scott Sterling,78.37,598,763
24,0,01945,Kenny Perry,78.23,654,836
25,0,29718,Anthony Kim,78.21,517,661
26,0,27936,Martin Laird,78.20,624,798
27,0,27141,J.B. Holmes,78.14,486,622
28,0,20574,Mathew Goggin,78.13,643,823
29,0,21959,Ted Purdy,77.99,411,527
30,0,23621,Rory Sabbatini,77.95,516,662
31,0,27963,Chris Stroud,77.92,540,693
32,0,10860,Justin Leonard,77.83,702,902
33,0,27120,Troy Matteson,77.81,624,802
34,0,25842,Jon Mills,77.79,550,707
35,0,06567,Vijay Singh,77.73,506,651
36,0,24227,Justin Bolli,77.55,570,735
37,0,10733,Kent Jones,77.54,480,619
38,0,01226,Fred Couples,77.50,372,480
39,0,28475,Jeff Overton,77.47,581,750
40,0,21878,Mark Wilson,77.46,818,1056
41,0,06573,Brandt Jobe,77.45,316,408
42,0,20105,Jeff Gove,77.42,360,465
43,0,20229,Stewart Cink,77.40,483,624
44,0,12602,Dean Wilson,77.38,698,902
45,0,23623,Bo Van Pelt,77.35,649,839
46,0,10423,Mike Weir,77.30,589,762
47,0,01035,Tommy Armour III,77.29,497,643
48,0,20645,John Senden,77.26,676,875
49,0,07867,Woody Austin,77.23,753,975
50,0,23349,Charles Warren,77.12,556,721
51,0,25364,Paul Casey,76.99,348,452
51,0,23320,Ryan Palmer,76.99,425,552
53,0,06575,Dudley Hart,76.96,461,599
54,0,26289,Boo Weekley,76.89,579,753
55,0,23409,James Driscoll,76.83,451,587
56,0,30750,Tommy Gainey,76.80,331,431
57,0,20160,Charlie Wi,76.79,698,909
58,0,24361,Pat Perez,76.75,624,813
59,0,25900,Lucas Glover,76.70,599,781
60,0,25804,Bubba Watson,76.64,561,732
61,0,24357,K.J. Choi,76.49,462,604
61,0,07749,Brett Quigley,76.49,514,672
63,0,06090,Jim McGovern,76.43,467,611
64,0,24663,Y.E. Yang,76.36,588,770
65,0,10809,Jim Furyk,76.28,698,915
65,0,01766,Billy Mayfair,76.28,791,1037
67,0,22892,Jason Gore,76.27,675,885
68,0,12716,Charley Hoffman,76.23,622,816
69,0,23788,D.J. Trahan,76.20,650,853
70,0,01706,Davis Love III,76.18,483,634
71,0,20433,Mark Hensby,76.12,440,578
72,0,01320,Bob Estes,76.07,620,815
73,0,23325,Vaughn Taylor,76.06,683,898
74,0,20663,Brenden Pappas,76.04,365,480
75,0,20848,Ángel Cabrera,76.02,279,367
76,0,24502,Adam Scott,76.00,285,375
76,0,02223,Bob Tway,76.00,456,600
78,0,24140,Sean O'Hair,75.99,519,683
79,0,06004,Stephen Ames,75.97,547,720
80,0,27770,Camilo Villegas,75.91,482,635
81,0,24924,Bill Haas,75.88,601,792
82,0,23778,Brad Adamonis,75.86,509,671
83,0,30925,Dustin Johnson,75.85,515,679
84,0,22378,Trevor Immelman,75.84,449,592
84,0,21731,Freddie Jacobson,75.84,496,654
86,0,20572,Rod Pampling,75.82,555,732
87,0,25345,Carl Pettersson,75.73,696,919
88,0,21949,Joe Ogilvie,75.66,662,875
89,0,23108,Matt Kuchar,75.50,567,751
89,0,01724,Jeff Maggert,75.50,604,800
91,0,06197,Michael Allen,75.40,665,882
92,0,23125,Brad Elder,75.33,394,523
93,0,23497,Tag Ridings,75.28,536,712
94,0,23048,Eric Axley,75.12,643,856
95,0,01677,Tom Lehman,75.11,332,442
96,0,23541,Ben Crane,75.09,609,811
97,0,26679,Kevin Stadler,75.07,533,710
98,0,25349,Tim Wilkinson,75.06,608,810
99,0,01313,Steve Elkington,75.00,618,824
99,0,07457,Steve Flesch,75.00,606,808
101,0,12309,Bob Sowards,74.95,350,467
102,0,10875,Todd Demsey,74.93,532,710
102,0,20104,Ken Duke,74.93,753,1005
104,0,26420,Richard Johnson,74.90,361,482
105,0,06522,Ernie Els,74.81,297,397
106,0,27649,Brandt Snedeker,74.68,531,711
107,0,21633,Steve Allan,74.63,303,406
108,0,24024,Zach Johnson,74.60,649,870
108,0,12705,Cliff Kresge,74.60,517,693
110,0,20623,Gavin Coles,74.57,343,460
111,0,11032,Frank Lickliter II,74.56,721,967
112,0,26300,Matt Jones,74.53,515,691
113,0,02206,David Toms,74.32,463,623
114,0,20127,Chris Riley,74.31,295,397
115,0,23614,Rich Beem,74.29,624,840
116,0,25632,Jimmy Walker,74.27,355,478
117,0,26476,Chez Reavie,74.22,734,989
118,0,24912,Will MacKenzie,74.21,400,539
119,0,06034,Marco Dawson,74.09,346,467
119,0,22806,Doug LaBelle II,74.09,409,552
121,0,20098,Stuart Appleby,74.05,505,682
122,0,19803,Ryan Armour,74.04,596,805
123,0,20634,Peter Lonard,74.01,598,808
124,0,01941,Tom Pernice Jr.,73.97,685,926
125,0,19913,Ron Whittaker,73.96,355,480
126,0,12652,Cameron Beckman,73.92,550,744
127,0,28780,Nicholas Thompson,73.90,736,996
128,0,20472,Alex Cejka,73.89,464,628
129,0,08075,Jerry Kelly,73.84,573,776
130,0,22293,Heath Slocum,73.81,792,1073
131,0,10505,Shane Bertsch,73.75,694,941
132,0,22548,Patrick Sheehan,73.72,791,1073
133,0,10425,Jay Williamson,73.63,631,857
134,0,23135,Tim Clark,73.55,595,809
134,0,01577,Lee Janzen,73.55,534,726
136,0,28089,Jason Day,73.50,502,683
137,0,12826,Paul Claxton,73.49,413,562
