RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
1,0,30925,Dustin Johnson,21
2,0,12782,Tim Herron,20
2,0,20127,Chris Riley,20
4,0,10809,Jim Furyk,18
4,0,06643,Paul Goydos,18
6,0,23541,Ben Crane,17
6,0,28780,Nicholas Thompson,17
6,0,12602,Dean Wilson,17
9,0,24024,Zach Johnson,16
10,0,20472,Alex Cejka,15
10,0,06251,Chris DiMarco,15
10,0,01313,Steve Elkington,15
10,0,12716,Charley Hoffman,15
10,0,01577,Lee Janzen,15
10,0,26301,James Nitties,15
10,0,25818,Scott Piercy,15
10,0,21959,Ted Purdy,15
10,0,29221,Webb Simpson,15
10,0,02206,David Toms,15
20,0,19846,Brian Gay,14
20,0,24503,Jeff Klauk,14
20,0,26695,Michael Letzig,14
20,0,27466,Spencer Levin,14
20,0,27933,John Merrick,14
20,0,01928,Corey Pavin,14
20,0,23621,Rory Sabbatini,14
20,0,27214,Kevin Streelman,14
20,0,23325,Vaughn Taylor,14
20,0,25804,Bubba Watson,14
20,0,26289,Boo Weekley,14
31,0,23778,Brad Adamonis,13
31,0,20593,Greg Chalmers,13
31,0,25900,Lucas Glover,13
31,0,10860,Justin Leonard,13
31,0,20572,Rod Pampling,13
31,0,24138,Ian Poulter,13
31,0,25190,Jeff Quinney,13
31,0,26476,Chez Reavie,13
39,0,21805,Harrison Frazar,12
39,0,20766,Padraig Harrington,12
39,0,26300,Matt Jones,12
39,0,24781,Hunter Mahan,12
39,0,28158,Steve Marino,12
39,0,22046,Geoff Ogilvy,12
39,0,24361,Pat Perez,12
39,0,01948,Tim Petrovic,12
39,0,22293,Heath Slocum,12
39,0,02239,Scott Verplank,12
39,0,27095,Nick Watney,12
50,0,07867,Woody Austin,11
50,0,20498,Briny Baird,11
50,0,20070,Matt Bettencourt,11
50,0,28089,Jason Day,11
50,0,20104,Ken Duke,11
50,0,01320,Bob Estes,11
50,0,20157,Retief Goosen,11
50,0,24924,Bill Haas,11
50,0,21961,Charles Howell III,11
50,0,21350,Ryuji Imada,11
50,0,20634,Peter Lonard,11
50,0,01706,Davis Love III,11
50,0,01707,Steve Lowery,11
50,0,22961,David Mathis,11
50,0,27120,Troy Matteson,11
50,0,27683,Leif Olson,11
50,0,06567,Vijay Singh,11
50,0,23623,Bo Van Pelt,11
50,0,27770,Camilo Villegas,11
50,0,25919,Brian Vranesh,11
50,0,26951,Johnson Wagner,11
50,0,20160,Charlie Wi,11
72,0,23048,Eric Axley,10
72,0,22371,Aaron Baddeley,10
72,0,12652,Cameron Beckman,10
72,0,20850,Daniel Chopra,10
72,0,20229,Stewart Cink,10
72,0,23135,Tim Clark,10
72,0,21753,Brian Davis,10
72,0,24358,Robert Garrigus,10
72,0,10733,Kent Jones,10
72,0,08075,Jerry Kelly,10
72,0,27936,Martin Laird,10
72,0,26881,Jarrod Lyle,10
72,0,27060,John Mallinger,10
72,0,01797,Rocco Mediate,10
72,0,01941,Tom Pernice Jr.,10
72,0,01945,Kenny Perry,10
72,0,25240,D.A. Points,10
72,0,23497,Tag Ridings,10
72,0,06527,Steve Stricker,10
72,0,25632,Jimmy Walker,10
72,0,26498,Matt Weibring,10
72,0,26497,Casey Wittenberg,10
94,0,10885,Robert Allenby,9
94,0,01132,Mark Brooks,9
94,0,01161,Mark Calcavecchia,9
94,0,12510,Chad Campbell,9
94,0,01226,Fred Couples,9
94,0,23638,Brendon de Jonge,9
94,0,23983,Luke Donald,9
94,0,25686,Jason Dufner,9
94,0,22892,Jason Gore,9
94,0,23353,J.J. Henry,9
94,0,21731,Freddie Jacobson,9
94,0,29718,Anthony Kim,9
