RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,29478,Kevin Kisner,+.646,82,+53.00
2,0,26329,Louis Oosthuizen,+.667,54,+36.00
3,0,32448,James Hahn,+.685,73,+50.00
4,0,25892,Steve Wheatcroft,+.692,52,+36.00
5,0,24361,Pat Perez,+.699,83,+58.00
6,0,27649,Brandt Snedeker,+.700,60,+42.00
7,0,12510,Chad Campbell,+.716,74,+53.00
8,0,27770,Camilo Villegas,+.724,87,+63.00
9,0,24138,Ian Poulter,+.729,59,+43.00
10,0,23325,Vaughn Taylor,+.732,82,+60.00
11,0,29740,Brad Fritsch,+.736,53,+39.00
12,0,24024,Zach Johnson,+.741,85,+63.00
13,0,34360,Patrick Reed,+.744,90,+67.00
14,0,25191,Gonzalo Fernandez-Castaño,+.750,64,+48.00
14,0,27466,Spencer Levin,+.750,72,+54.00
16,0,31560,Brian Stuard,+.753,77,+58.00
17,0,20771,Steven Alker,+.755,53,+40.00
18,0,20472,Alex Cejka,+.760,75,+57.00
19,0,23541,Ben Crane,+.761,71,+54.00
20,0,27644,Brian Harman,+.762,101,+77.00
21,0,23108,Matt Kuchar,+.764,72,+55.00
22,0,40026,Daniel Berger,+.765,81,+62.00
22,0,29974,Branden Grace,+.765,51,+39.00
24,0,26851,Marc Leishman,+.768,82,+63.00
25,0,46443,Brian Campbell,+.771,48,+37.00
25,0,25396,Kevin Na,+.771,70,+54.00
25,0,27214,Kevin Streelman,+.771,83,+64.00
25,0,25493,Nick Taylor,+.771,83,+64.00
29,0,27936,Martin Laird,+.772,79,+61.00
30,0,26596,Ryan Moore,+.774,53,+41.00
31,0,48084,Wesley Bryan,+.778,117,+91.00
32,0,25364,Paul Casey,+.780,59,+46.00
33,0,33448,Justin Thomas,+.781,73,+57.00
33,0,37189,Harold Varner III,+.781,96,+75.00
35,0,29221,Webb Simpson,+.785,65,+51.00
36,0,40058,Zac Blair,+.787,61,+48.00
37,0,28679,Fabián Gómez,+.792,53,+42.00
37,0,25349,Tim Wilkinson,+.792,53,+42.00
39,0,24924,Bill Haas,+.794,63,+50.00
40,0,27958,Ryan Blaum,+.795,88,+70.00
41,0,29420,Billy Horschel,+.796,93,+74.00
42,0,29518,Brendan Steele,+.797,74,+59.00
43,0,33204,Shane Lowry,+.800,35,+28.00
44,0,32200,Roberto Castro,+.803,66,+53.00
45,0,23800,Bryce Molder,+.806,108,+87.00
46,0,32839,Hideki Matsuyama,+.811,53,+43.00
47,0,24357,K.J. Choi,+.812,69,+56.00
47,0,29461,Jamie Lovemark,+.812,101,+82.00
49,0,46970,Jon Rahm,+.813,48,+39.00
50,0,23621,Rory Sabbatini,+.814,59,+48.00
51,0,21209,Sergio Garcia,+.816,38,+31.00
51,0,25198,Francesco Molinari,+.816,49,+40.00
51,0,29908,C.T. Pan,+.816,76,+62.00
54,0,35545,Blayne Barber,+.821,84,+69.00
54,0,47959,Bryson DeChambeau,+.821,78,+64.00
54,0,22986,Søren Kjeldsen,+.821,39,+32.00
57,0,29476,Kyle Reifers,+.823,96,+79.00
58,0,35450,Patrick Cantlay,+.824,34,+28.00
58,0,20229,Stewart Cink,+.824,85,+70.00
60,0,26476,Chez Reavie,+.825,63,+52.00
61,0,26499,Rafa Cabrera Bello,+.828,64,+53.00
62,0,46550,Brandon Hagy,+.829,70,+58.00
63,0,20593,Greg Chalmers,+.830,88,+73.00
63,0,25572,Graeme McDowell,+.830,53,+44.00
65,0,34431,Robert Streb,+.835,115,+96.00
66,0,33141,Keegan Bradley,+.838,80,+67.00
66,0,23983,Luke Donald,+.838,74,+62.00
68,0,28252,Seamus Power,+.841,88,+74.00
68,0,24502,Adam Scott,+.841,44,+37.00
70,0,28237,Rory McIlroy,+.844,32,+27.00
71,0,21961,Charles Howell III,+.845,97,+82.00
72,0,25686,Jason Dufner,+.847,72,+61.00
72,0,23353,J.J. Henry,+.847,72,+61.00
72,0,33461,Morgan Hoffmann,+.847,98,+83.00
75,0,33120,Mark Anderson,+.849,53,+45.00
75,0,22405,Justin Rose,+.849,53,+45.00
77,0,19803,Ryan Armour,+.850,40,+34.00
78,0,27436,Graham DeLaet,+.851,67,+57.00
78,0,30191,Julián Etulain,+.851,67,+57.00
78,0,30925,Dustin Johnson,+.851,47,+40.00
81,0,48822,Sebastián Muñoz,+.854,48,+41.00
82,0,33948,Byeong Hun An,+.855,76,+65.00
82,0,31202,William McGirt,+.855,62,+53.00
84,0,35506,Mackenzie Hughes,+.857,119,+102.00
84,0,26331,Charl Schwartzel,+.857,63,+54.00
86,0,12716,Charley Hoffman,+.859,92,+79.00
86,0,27129,Luke List,+.859,85,+73.00
86,0,25345,Carl Pettersson,+.859,99,+85.00
89,0,23320,Ryan Palmer,+.860,43,+37.00
90,0,27141,J.B. Holmes,+.863,80,+69.00
91,0,24507,Jason Bohn,+.864,81,+70.00
92,0,10809,Jim Furyk,+.867,45,+39.00
93,0,33399,Adam Hadwin,+.869,84,+73.00
93,0,39975,Michael Kim,+.869,99,+86.00
95,0,22046,Geoff Ogilvy,+.870,69,+60.00
96,0,31323,Gary Woodland,+.873,63,+55.00
97,0,24846,Ricky Barnes,+.876,97,+85.00
98,0,25720,Chad Collins,+.877,73,+64.00
99,0,22056,Cameron Percy,+.879,66,+58.00
100,0,34174,John Huh,+.880,75,+66.00
100,0,33419,Cameron Tringale,+.880,92,+81.00
102,0,26300,Matt Jones,+.881,67,+59.00
103,0,47128,Richy Werenski,+.882,51,+45.00
104,0,29479,Scott Brown,+.884,86,+76.00
105,0,34466,Peter Malnati,+.885,87,+77.00
105,0,35891,Cameron Smith,+.885,78,+69.00
107,0,32150,Michael Thompson,+.887,62,+55.00
108,0,25834,Daniel Summerhays,+.888,98,+87.00
109,0,34046,Jordan Spieth,+.889,63,+56.00
110,0,34098,Russell Henley,+.890,82,+73.00
111,0,01810,Phil Mickelson,+.892,83,+74.00
112,0,32757,Patton Kizzire,+.894,113,+101.00
112,0,39324,J.J. Spaun,+.894,66,+59.00
