RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,33122,Russell Knox,-.167,30,-5.00
1,0,48822,Sebastián Muñoz,-.167,18,-3.00
3,0,33418,Shawn Stefani,-.156,32,-5.00
4,0,35450,Patrick Cantlay,-.150,20,-3.00
5,0,29478,Kevin Kisner,-.135,52,-7.00
6,0,22986,Søren Kjeldsen,-.133,15,-2.00
7,0,24924,Bill Haas,-.132,38,-5.00
8,0,40009,Dominic Bozzelli,-.125,24,-3.00
9,0,34213,Grayson Murray,-.122,49,-6.00
10,0,46501,Ollie Schniederjans,-.117,60,-7.00
11,0,25572,Graeme McDowell,-.114,35,-4.00
12,0,32757,Patton Kizzire,-.111,36,-4.00
13,0,01810,Phil Mickelson,-.100,40,-4.00
14,0,35891,Cameron Smith,-.095,42,-4.00
15,0,31416,Derek Fathauer,-.093,43,-4.00
16,0,31646,Emiliano Grillo,-.091,44,-4.00
17,0,48084,Wesley Bryan,-.089,45,-4.00
18,0,27649,Brandt Snedeker,-.087,23,-2.00
19,0,46443,Brian Campbell,-.083,24,-2.00
19,0,34466,Peter Malnati,-.083,48,-4.00
21,0,32839,Hideki Matsuyama,-.080,25,-2.00
22,0,27895,Jonas Blixt,-.074,27,-2.00
22,0,32102,Rickie Fowler,-.074,27,-2.00
24,0,23621,Rory Sabbatini,-.071,28,-2.00
24,0,26331,Charl Schwartzel,-.071,28,-2.00
26,0,30191,Julián Etulain,-.069,29,-2.00
27,0,20593,Greg Chalmers,-.067,45,-3.00
27,0,31557,Jim Herman,-.067,45,-3.00
27,0,29461,Jamie Lovemark,-.067,45,-3.00
30,0,47959,Bryson DeChambeau,-.061,49,-3.00
30,0,30692,Scott Stallings,-.061,33,-2.00
32,0,33948,Byeong Hun An,-.059,34,-2.00
32,0,46970,Jon Rahm,-.059,34,-2.00
34,0,29725,Tony Finau,-.056,36,-2.00
34,0,27974,Sung Kang,-.056,36,-2.00
36,0,35879,Kelly Kraft,-.051,39,-2.00
36,0,26476,Chez Reavie,-.051,39,-2.00
36,0,23325,Vaughn Taylor,-.051,39,-2.00
39,0,34099,Harris English,-.044,45,-2.00
40,0,28252,Seamus Power,-.043,47,-2.00
41,0,12716,Charley Hoffman,-.039,51,-2.00
41,0,29221,Webb Simpson,-.039,51,-2.00
43,0,35532,Tom Hoge,-.037,27,-1.00
43,0,37455,Si Woo Kim,-.037,27,-1.00
45,0,22046,Geoff Ogilvy,-.036,28,-1.00
46,0,25632,Jimmy Walker,-.032,31,-1.00
47,0,24140,Sean O'Hair,-.031,32,-1.00
48,0,25191,Gonzalo Fernandez-Castaño,-.030,33,-1.00
49,0,28307,Matt Every,-.029,35,-1.00
50,0,31202,William McGirt,-.028,36,-1.00
51,0,25198,Francesco Molinari,-.027,37,-1.00
52,0,29720,Andres Gonzales,-.026,39,-1.00
52,0,26300,Matt Jones,-.026,39,-1.00
54,0,34264,Hudson Swafford,-.024,42,-1.00
55,0,34098,Russell Henley,-.023,43,-1.00
55,0,34431,Robert Streb,-.023,44,-1.00
55,0,27770,Camilo Villegas,-.023,44,-1.00
58,0,29420,Billy Horschel,-.022,46,-1.00
58,0,34174,John Huh,-.022,45,-1.00
60,0,29223,Sam Saunders,-.021,48,-1.00
60,0,32333,Kevin Tway,-.021,48,-1.00
62,0,35545,Blayne Barber,-.019,53,-1.00
62,0,27644,Brian Harman,-.019,54,-1.00
64,0,27436,Graham DeLaet,-.018,56,-1.00
65,0,33120,Mark Anderson,E,21,E
65,0,19803,Ryan Armour,E,29,E
65,0,27958,Ryan Blaum,E,54,E
65,0,23983,Luke Donald,E,16,E
65,0,35110,Brett Drewitt,E,19,E
65,0,28500,Martin Flores,E,34,E
65,0,28679,Fabián Gómez,E,36,E
65,0,36801,Mark Hubbard,E,39,E
65,0,35506,Mackenzie Hughes,E,41,E
65,0,30944,Jason Kokrak,E,54,E
65,0,33413,Ben Martin,E,38,E
65,0,23800,Bryce Molder,E,40,E
65,0,23320,Ryan Palmer,E,32,E
65,0,20572,Rod Pampling,E,22,E
65,0,24138,Ian Poulter,E,38,E
65,0,30110,Kyle Stanley,E,55,E
65,0,29518,Brendan Steele,E,35,E
65,0,28132,Tyrone Van Aswegen,E,49,E
65,0,26951,Johnson Wagner,E,36,E
65,0,25892,Steve Wheatcroft,E,28,E
65,0,25349,Tim Wilkinson,E,25,E
86,0,32640,Troy Merritt,+.018,56,+1.00
87,0,49771,J.T. Poston,+.019,53,+1.00
87,0,25493,Nick Taylor,+.019,52,+1.00
89,0,12510,Chad Campbell,+.020,50,+1.00
89,0,32366,Kevin Chappell,+.020,49,+1.00
89,0,46601,Trey Mullinax,+.020,49,+1.00
89,0,27095,Nick Watney,+.020,50,+1.00
93,0,34360,Patrick Reed,+.021,48,+1.00
93,0,39324,J.J. Spaun,+.021,47,+1.00
95,0,29479,Scott Brown,+.022,45,+1.00
95,0,23541,Ben Crane,+.022,45,+1.00
95,0,21961,Charles Howell III,+.022,45,+1.00
95,0,25396,Kevin Na,+.022,46,+1.00
99,0,24507,Jason Bohn,+.024,41,+1.00
99,0,20104,Ken Duke,+.024,42,+1.00
99,0,27936,Martin Laird,+.024,41,+1.00
99,0,34409,David Lingmerth,+.024,41,+1.00
103,0,29222,Billy Hurley III,+.025,40,+1.00
104,0,40026,Daniel Berger,+.026,38,+1.00
104,0,20472,Alex Cejka,+.026,39,+1.00
104,0,26851,Marc Leishman,+.026,38,+1.00
104,0,37189,Harold Varner III,+.026,39,+1.00
108,0,36699,Patrick Rodgers,+.027,37,+1.00
109,0,25720,Chad Collins,+.029,35,+1.00
110,0,29974,Branden Grace,+.030,33,+1.00
110,0,27963,Chris Stroud,+.030,33,+1.00
112,0,24846,Ricky Barnes,+.031,32,+1.00
112,0,24358,Robert Garrigus,+.031,32,+1.00
112,0,48081,Xander Schauffele,+.031,32,+1.00
112,0,32150,Michael Thompson,+.031,32,+1.00
116,0,30925,Dustin Johnson,+.033,30,+1.00
117,0,29740,Brad Fritsch,+.034,29,+1.00
117,0,23497,Tag Ridings,+.034,29,+1.00
119,0,21209,Sergio Garcia,+.037,27,+1.00
120,0,25834,Daniel Summerhays,+.038,53,+2.00
121,0,26329,Louis Oosthuizen,+.040,25,+1.00
122,0,26596,Ryan Moore,+.042,48,+2.00
123,0,29289,S.Y. Noh,+.043,47,+2.00
124,0,33461,Morgan Hoffmann,+.044,45,+2.00
124,0,34046,Jordan Spieth,+.044,45,+2.00
126,0,27129,Luke List,+.045,44,+2.00
126,0,31323,Gary Woodland,+.045,22,+1.00
128,0,33141,Keegan Bradley,+.047,64,+3.00
129,0,26499,Rafa Cabrera Bello,+.048,21,+1.00
129,0,19846,Brian Gay,+.048,42,+2.00
131,0,25364,Paul Casey,+.051,39,+2.00
131,0,36689,Brooks Koepka,+.051,39,+2.00
131,0,33419,Cameron Tringale,+.051,39,+2.00
134,0,47128,Richy Werenski,+.053,38,+2.00
135,0,32200,Roberto Castro,+.054,37,+2.00
135,0,25686,Jason Dufner,+.054,37,+2.00
135,0,24361,Pat Perez,+.054,37,+2.00
135,0,22405,Justin Rose,+.054,37,+2.00
139,0,39954,Cody Gribble,+.057,35,+2.00
140,0,27214,Kevin Streelman,+.058,52,+3.00
141,0,31560,Brian Stuard,+.059,51,+3.00
142,0,24024,Zach Johnson,+.063,48,+3.00
142,0,25818,Scott Piercy,+.063,32,+2.00
144,0,37454,Whee Kim,+.065,46,+3.00
