RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,01810,Phil Mickelson,68.50,685,10
2,0,23541,Ben Crane,68.71,481,7
3,0,08793,Tiger Woods,68.79,963,14
4,0,20378,Mathias Grönberg,69.00,483,7
4,0,08537,J.P. Hayes,69.00,621,9
6,0,24507,Jason Bohn,69.14,968,14
7,0,01142,Bart Bryant,69.27,762,11
8,0,20498,Briny Baird,69.38,1110,16
9,0,21209,Sergio Garcia,69.40,347,5
10,0,01320,Bob Estes,69.50,834,12
11,0,26420,Richard Johnson,69.63,557,8
12,0,12823,Carlos Franco,69.64,766,11
13,0,12660,Jesper Parnevik,69.71,976,14
14,0,06034,Marco Dawson,69.75,837,12
14,0,20160,Charlie Wi,69.75,837,12
16,0,06595,Kevin Sutherland,69.80,1047,15
17,0,06567,Vijay Singh,69.90,699,10
18,0,01313,Steve Elkington,70.00,840,12
18,0,01388,Robert Gamez,70.00,910,13
20,0,23353,J.J. Henry,70.06,1121,16
21,0,01161,Mark Calcavecchia,70.07,1051,15
21,0,20229,Stewart Cink,70.07,981,14
21,0,12602,Dean Wilson,70.07,1051,15
24,0,01945,Kenny Perry,70.08,841,12
25,0,10860,Justin Leonard,70.09,771,11
26,0,01139,Olin Browne,70.13,1052,15
27,0,20396,Lee Westwood,70.17,421,6
28,0,01766,Billy Mayfair,70.20,1053,15
29,0,23983,Luke Donald,70.22,632,9
30,0,24502,Adam Scott,70.29,492,7
31,0,24980,Scott Gutschewski,70.30,703,10
31,0,20812,Tjaart van der Walt,70.30,703,10
33,0,02206,David Toms,70.31,914,13
34,0,20623,Gavin Coles,70.33,844,12
34,0,01677,Tom Lehman,70.33,422,6
36,0,07749,Brett Quigley,70.35,1196,17
37,0,10809,Jim Furyk,70.36,774,11
38,0,07223,Brian Bateman,70.37,1337,19
39,0,22295,Darron Stiles,70.38,915,13
40,0,19881,Robert Damron,70.43,986,14
40,0,08075,Jerry Kelly,70.43,1479,21
42,0,06373,José María Olazábal,70.44,634,9
43,0,19972,José Coceres,70.45,775,11
43,0,22046,Geoff Ogilvy,70.45,775,11
45,0,01553,John Huston,70.47,1057,15
46,0,21731,Freddie Jacobson,70.50,564,8
47,0,24604,Hunter Haas,70.57,988,14
48,0,22405,Justin Rose,70.64,777,11
49,0,01887,Mark O'Meara,70.67,636,9
49,0,20474,Phillip Price,70.67,636,9
49,0,08385,Omar Uresti,70.67,848,12
52,0,20472,Alex Cejka,70.69,1131,16
52,0,21805,Harrison Frazar,70.69,1131,16
54,0,24925,Jonathan Byrd,70.72,1273,18
55,0,01035,Tommy Armour III,70.73,1061,15
55,0,01249,John Daly,70.73,778,11
55,0,21350,Ryuji Imada,70.73,778,11
58,0,12652,Cameron Beckman,70.75,849,12
58,0,01361,Dan Forsman,70.75,566,8
60,0,21961,Charles Howell III,70.77,920,13
61,0,20766,Padraig Harrington,70.80,354,5
62,0,25345,Carl Pettersson,70.83,1275,18
63,0,01685,J.L. Lewis,70.84,1346,19
64,0,06575,Dudley Hart,70.86,992,14
64,0,01941,Tom Pernice Jr.,70.86,992,14
64,0,02104,Jeff Sluman,70.86,992,14
67,0,20634,Peter Lonard,70.87,1063,15
68,0,20098,Stuart Appleby,70.89,638,9
69,0,06251,Chris DiMarco,70.90,709,10
70,0,23135,Tim Clark,70.91,780,11
70,0,23725,Brendan Jones,70.91,780,11
72,0,06197,Michael Allen,70.92,851,12
72,0,02239,Scott Verplank,70.92,922,13
74,0,20572,Rod Pampling,70.93,1064,15
74,0,24361,Pat Perez,70.93,993,14
74,0,20645,John Senden,70.93,1064,15
77,0,21959,Ted Purdy,70.94,1135,16
78,0,07867,Woody Austin,71.00,923,13
78,0,20099,Doug Barron,71.00,781,11
