RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
121,0,01175,Jim Carter,7
121,0,19972,José Coceres,7
121,0,06034,Marco Dawson,7
121,0,01361,Dan Forsman,7
121,0,08545,Glen Hnatiuk,7
121,0,01569,Peter Jacobsen,7
121,0,26420,Richard Johnson,7
121,0,01666,Bernhard Langer,7
121,0,01677,Tom Lehman,7
121,0,01761,Len Mattiace,7
121,0,20663,Brenden Pappas,7
121,0,25345,Carl Pettersson,7
121,0,25692,Akio Sadakata,7
121,0,06567,Vijay Singh,7
121,0,02170,Hal Sutton,7
121,0,06078,Esteban Toledo,7
121,0,02206,David Toms,7
121,0,10425,Jay Williamson,7
121,0,12602,Dean Wilson,7
143,0,10885,Robert Allenby,6
143,0,01098,Jay Don Blake,6
143,0,01132,Mark Brooks,6
143,0,24356,Jason Buha,6
143,0,23135,Tim Clark,6
143,0,21805,Harrison Frazar,6
143,0,01457,Jay Haas,6
143,0,20940,Kenichi Kuboya,6
143,0,10860,Justin Leonard,6
143,0,12662,Thomas Levet,6
143,0,01724,Jeff Maggert,6
143,0,01766,Billy Mayfair,6
143,0,10585,Scott McCarron,6
143,0,10213,Dicky Pride,6
143,0,24502,Adam Scott,6
143,0,06527,Steve Stricker,6
143,0,02246,Duffy Waldorf,6
143,0,20566,Kaname Yokoo,6
161,0,22371,Aaron Baddeley,5
161,0,01307,Joel Edwards,5
161,0,23125,Brad Elder,5
161,0,21209,Sergio Garcia,5
161,0,19846,Brian Gay,5
161,0,20574,Mathew Goggin,5
161,0,08537,J.P. Hayes,5
161,0,06617,Brian Henninger,5
161,0,06332,Neal Lancaster,5
161,0,10565,Ian Leggatt,5
161,0,08339,Spike McRoy,5
161,0,02002,John Riegger,5
161,0,02101,Joey Sindelar,5
161,0,11011,Mike Sposa,5
161,0,02223,Bob Tway,5
176,0,01042,Paul Azinger,4
176,0,12388,Michael Clark II,4
176,0,22621,Ben Curtis,4
176,0,06621,Joe Durant,4
176,0,20157,Retief Goosen,4
176,0,06575,Dudley Hart,4
176,0,10733,Kent Jones,4
176,0,20572,Rod Pampling,4
176,0,23034,Brent Schwarzrock,4
185,0,21633,Steve Allan,3
185,0,12645,Brent Geiberger,3
185,0,01887,Mark O'Meara,3
185,0,22046,Geoff Ogilvy,3
185,0,26489,Cameron Yancey,3
190,0,07223,Brian Bateman,1
