RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
39,0,01887,Mark O'Meara,146.9,1824001000,345
40,0,01723,Andrew Magee,147.0,3414367000,645
41,0,22295,Darron Stiles,147.1,2927474000,553
42,0,12388,Michael Clark II,147.2,2088433000,394
42,0,06527,Steve Stricker,147.2,2273328000,429
44,0,06515,Shaun Micheel,147.6,3575433000,673
44,0,25031,Andy Miller,147.6,2508434000,472
46,0,22892,Jason Gore,147.7,2834744000,533
47,0,19825,Darren Clarke,147.8,1580374000,297
47,0,06522,Ernie Els,147.8,1787282000,336
49,0,07223,Brian Bateman,147.9,2507146000,471
50,0,20229,Stewart Cink,148.0,3601991000,676
50,0,20566,Kaname Yokoo,148.0,1891476000,355
52,0,20121,Todd Fischer,148.1,3448872000,647
52,0,21805,Harrison Frazar,148.1,3199295000,600
52,0,20634,Peter Lonard,148.1,3054865000,573
52,0,01706,Davis Love III,148.1,2473647000,464
52,0,25345,Carl Pettersson,148.1,2888753000,542
57,0,08123,Jeff Brehaut,148.2,4151948000,778
57,0,24357,K.J. Choi,148.2,3488913000,654
57,0,01307,Joel Edwards,148.2,2603331000,488
57,0,01361,Dan Forsman,148.2,3847758000,721
57,0,10565,Ian Leggatt,148.2,2619164000,491
57,0,22293,Heath Slocum,148.2,3986230000,747
63,0,01161,Mark Calcavecchia,148.4,2821270000,528
64,0,01938,David Peoples,148.5,3780733000,707
65,0,20498,Briny Baird,148.6,4364846000,816
65,0,20094,Jonathan Kaye,148.6,3006471000,562
65,0,02170,Hal Sutton,148.6,3070877000,574
65,0,20436,Garrett Willis,148.6,3600220000,673
69,0,01619,Skip Kendall,148.7,4191172000,783
69,0,23621,Rory Sabbatini,148.7,2965148000,554
71,0,01132,Mark Brooks,148.8,3181182000,594
71,0,01941,Tom Pernice Jr.,148.8,3691610000,689
73,0,21739,Aaron Barber,148.9,3596112000,671
73,0,24356,Jason Buha,148.9,2261466000,422
73,0,02214,Kirk Triplett,148.9,3258117000,608
76,0,06809,Bob Burns,149.0,3015394000,562
76,0,12823,Carlos Franco,149.0,3696487000,689
76,0,12680,Shigeki Maruyama,149.0,2977478000,555
79,0,01569,Peter Jacobsen,149.1,2716117000,506
80,0,23036,Chris Anderson,149.2,3363362000,626
81,0,20593,Greg Chalmers,149.3,3569852000,664
82,0,08725,Tom Gillis,149.4,2635628000,490
82,0,23034,Brent Schwarzrock,149.4,2162050000,402
84,0,08337,Mike Heinen,149.5,3335883000,620
84,0,08547,John Maginnes,149.5,3099552000,576
86,0,20568,Anthony Painter,149.6,3113186000,578
87,0,22046,Geoff Ogilvy,149.7,2813621000,522
88,0,10213,Dicky Pride,149.8,2707600000,502
89,0,24925,Jonathan Byrd,149.9,3156155000,585
89,0,08931,Glen Day,149.9,4032133000,747
89,0,23338,David Gossett,149.9,3637007000,674
89,0,10733,Kent Jones,149.9,2758279000,511
89,0,20940,Kenichi Kuboya,149.9,3436622000,637
89,0,06595,Kevin Sutherland,149.9,3028386000,561
95,0,01098,Jay Don Blake,150.0,2645334000,490
95,0,10201,Matt Gogel,150.0,2770208000,513
95,0,20157,Retief Goosen,150.0,1874031000,347
95,0,01475,Donnie Hammond,150.0,3526973000,653
95,0,01707,Steve Lowery,150.0,2781452000,515
100,0,01024,Billy Andrade,150.1,3772062000,698
100,0,08633,Per-Ulrik Johansson,150.1,3604639000,667
100,0,06475,Jeff Klein,150.1,2172693000,402
100,0,23108,Matt Kuchar,150.1,2420137000,448
100,0,06078,Esteban Toledo,150.1,4237352000,784
105,0,12510,Chad Campbell,150.3,3565932000,659
105,0,21961,Charles Howell III,150.3,3923042000,725
107,0,01378,David Frost,150.4,3411238000,630
107,0,20628,Arron Oberholser,150.4,3454098000,638
109,0,21633,Steve Allan,150.6,2141949000,395
109,0,02206,David Toms,150.6,2666931000,492
111,0,23125,Brad Elder,150.7,1855051000,342
111,0,20127,Chris Riley,150.7,3249515000,599
111,0,12602,Dean Wilson,150.7,3184485000,587
114,0,01320,Bob Estes,150.8,3176174000,585
115,0,22371,Aaron Baddeley,150.9,2395721000,441
115,0,20574,Mathew Goggin,150.9,3231606000,595
115,0,06643,Paul Goydos,150.9,3188815000,587
115,0,12782,Tim Herron,150.9,3720012000,685
119,0,08537,J.P. Hayes,151.0,2816091000,518
119,0,23353,J.J. Henry,151.0,4034304000,742
119,0,20645,John Senden,151.0,4260510000,784
122,0,01577,Lee Janzen,151.1,2507623000,461
122,0,12705,Cliff Kresge,151.1,3752926000,690
122,0,01948,Tim Petrovic,151.1,3834398000,705
125,0,20623,Gavin Coles,151.2,2678174000,492
125,0,07457,Steve Flesch,151.2,4115946000,756
125,0,01797,Rocco Mediate,151.2,2700695000,496
125,0,02104,Jeff Sluman,151.2,3778139000,694
125,0,07101,Dave Stockton Jr.,151.2,2706088000,497
125,0,26489,Cameron Yancey,151.2,1980968000,364
131,0,12652,Cameron Beckman,151.3,3392727000,623
131,0,23135,Tim Clark,151.3,2838479000,521
131,0,21806,Paul Gow,151.3,2499916000,459
131,0,20573,Scott Laycock,151.3,2521041000,463
131,0,01685,J.L. Lewis,151.3,3246247000,596
131,0,02049,Gene Sauers,151.3,3300355000,606
137,0,08793,Tiger Woods,151.4,2087254000,383
138,0,06004,Stephen Ames,151.5,3452576000,633
138,0,01761,Len Mattiace,151.5,3392044000,622
138,0,20095,Carl Paulson,151.5,3991556000,732
141,0,23983,Luke Donald,151.6,3449861000,632
142,0,01968,Nick Price,151.7,2179443000,399
143,0,06573,Brandt Jobe,151.8,3005491000,550
143,0,12662,Thomas Levet,151.8,3175464000,581
145,0,24361,Pat Perez,151.9,3220445000,589
146,0,06251,Chris DiMarco,152.0,2997815000,548
146,0,06621,Joe Durant,152.0,3578696000,654
148,0,01724,Jeff Maggert,152.1,2874800000,525
148,0,06581,David Sutherland,152.1,2689032000,491
150,0,07867,Woody Austin,152.2,3790381000,692
150,0,07721,Pat Bates,152.2,4471254000,816
150,0,01381,Fred Funk,152.2,4190973000,765
150,0,02223,Bob Tway,152.2,3365118000,614
154,0,01042,Paul Azinger,152.3,2735940000,499
154,0,20099,Doug Barron,152.3,3509636000,640
154,0,01457,Jay Haas,152.3,3108173000,567
154,0,21878,Mark Wilson,152.3,3158572000,576
158,0,22621,Ben Curtis,152.4,2720826000,496
158,0,10809,Jim Furyk,152.4,3400787000,620
160,0,19881,Robert Damron,152.5,3908017000,712
160,0,08339,Spike McRoy,152.5,4007414000,730
162,0,20029,Notah Begay III,152.6,3500065000,637
162,0,10585,Scott McCarron,152.6,2537786000,462
162,0,02010,Loren Roberts,152.6,3081025000,561
165,0,01175,Jim Carter,152.7,3843406000,699
165,0,02101,Joey Sindelar,152.7,3880283000,706
167,0,10885,Robert Allenby,152.8,2525247000,459
167,0,01139,Olin Browne,152.8,4284193000,779
167,0,20472,Alex Cejka,152.8,3125044000,568
170,0,01677,Tom Lehman,153.0,2522819000,458
170,0,10860,Justin Leonard,153.0,2765236000,502
170,0,10423,Mike Weir,153.0,2335410000,424
173,0,06575,Dudley Hart,153.1,2397939000,435
173,0,01766,Billy Mayfair,153.1,3851406000,699
173,0,12660,Jesper Parnevik,153.1,3543228000,643
176,0,20548,Hidemichi Tanaka,153.2,4610116000,836
177,0,08545,Glen Hnatiuk,153.3,3934060000,713
178,0,23541,Ben Crane,153.4,3412403000,618
178,0,01666,Bernhard Langer,153.4,2169709000,393
180,0,19972,José Coceres,153.8,2341597000,423
180,0,08075,Jerry Kelly,153.8,3577421000,646
182,0,07941,Mike Grob,153.9,3157651000,570
183,0,01157,Tom Byrum,154.0,3608643000,651
183,0,11032,Frank Lickliter II,154.0,3332467000,601
185,0,20771,Steven Alker,154.1,3421911000,617
185,0,02239,Scott Verplank,154.1,3607011000,650
185,0,02246,Duffy Waldorf,154.1,3084628000,556
188,0,26420,Richard Johnson,154.7,3630235000,652
189,0,01329,Brad Faxon,155.4,3288720000,588
190,0,01928,Corey Pavin,156.5,3425482000,608
