RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
1,0,02223,Bob Tway,1.718,1333,776,32.56
2,0,23320,Ryan Palmer,1.720,1302,757,34.39
3,0,20850,Daniel Chopra,1.729,1544,893,31.19
4,0,23718,Nathan Green,1.741,1781,1023,32.13
5,0,22371,Aaron Baddeley,1.742,1420,815,30.59
5,0,20766,Padraig Harrington,1.742,951,546,32.48
7,0,19846,Brian Gay,1.743,1879,1078,29.71
8,0,10860,Justin Leonard,1.747,1990,1139,29.17
9,0,27060,John Mallinger,1.748,1818,1040,29.26
10,0,01928,Corey Pavin,1.749,1186,678,29.25
11,0,25720,Chad Collins,1.750,1265,723,29.09
11,0,25190,Jeff Quinney,1.750,1694,968,29.40
13,0,10505,Shane Bertsch,1.752,1939,1107,29.11
13,0,20104,Ken Duke,1.752,2371,1353,30.47
15,0,21949,Joe Ogilvie,1.756,1946,1108,30.38
15,0,27770,Camilo Villegas,1.756,1593,907,31.86
17,0,25396,Kevin Na,1.757,1950,1110,29.80
18,0,23541,Ben Crane,1.758,1790,1018,29.92
18,0,21350,Ryuji Imada,1.758,1554,884,29.37
18,0,24449,Parker McLachlin,1.758,1661,945,29.15
18,0,26668,Marc Turnesa,1.758,1667,948,29.92
22,0,20098,Stuart Appleby,1.761,1648,936,29.55
22,0,23135,Tim Clark,1.761,1794,1019,29.79
22,0,07547,Craig Kanada,1.761,1169,664,27.86
22,0,01810,Phil Mickelson,1.761,1627,924,31.42
26,0,06034,Marco Dawson,1.762,1082,614,28.76
26,0,29718,Anthony Kim,1.762,1690,959,30.09
26,0,10423,Mike Weir,1.762,1783,1012,28.44
29,0,23048,Eric Axley,1.763,2116,1200,29.63
29,0,22348,Nick O'Hern,1.763,1634,927,27.83
29,0,25345,Carl Pettersson,1.763,2218,1258,29.00
32,0,20229,Stewart Cink,1.765,1723,976,30.15
32,0,21878,Mark Wilson,1.765,2275,1289,29.09
34,0,28089,Jason Day,1.766,1687,955,28.66
34,0,20663,Brenden Pappas,1.766,1245,705,29.34
36,0,01313,Steve Elkington,1.767,1790,1013,28.92
36,0,06575,Dudley Hart,1.767,1472,833,28.45
36,0,21731,Freddie Jacobson,1.767,1534,868,28.64
36,0,11032,Frank Lickliter II,1.767,2177,1232,29.43
36,0,23325,Vaughn Taylor,1.767,2145,1214,29.54
36,0,02206,David Toms,1.767,1410,798,28.30
42,0,12510,Chad Campbell,1.769,2048,1158,29.58
42,0,26500,Alejandro Cañizares,1.769,874,494,28.80
44,0,26695,Michael Letzig,1.770,1694,957,31.34
45,0,24924,Bill Haas,1.771,2062,1164,29.11
45,0,27936,Martin Laird,1.771,1966,1110,31.26
47,0,26596,Ryan Moore,1.773,1418,800,30.04
47,0,01941,Tom Pernice Jr.,1.773,2128,1200,28.99
47,0,02239,Scott Verplank,1.773,1683,949,28.69
50,0,06004,Stephen Ames,1.774,1703,960,27.80
51,0,12652,Cameron Beckman,1.775,1661,936,29.01
51,0,21753,Brian Davis,1.775,2251,1268,29.17
53,0,24925,Jonathan Byrd,1.776,1712,964,29.31
53,0,23409,James Driscoll,1.776,1643,925,28.77
53,0,22892,Jason Gore,1.776,2014,1134,30.14
53,0,06012,Greg Kraft,1.776,1046,589,28.86
53,0,12660,Jesper Parnevik,1.776,1634,920,31.20
58,0,12782,Tim Herron,1.777,1852,1042,28.56
58,0,20127,Chris Riley,1.777,851,479,26.62
58,0,25562,Andres Romero,1.777,1260,709,29.36
58,0,22548,Patrick Sheehan,1.777,2404,1353,27.24
58,0,12602,Dean Wilson,1.777,2204,1240,28.21
63,0,01945,Kenny Perry,1.778,2095,1178,29.81
63,0,23797,Brett Rumford,1.778,1339,753,28.95
65,0,22621,Ben Curtis,1.779,1544,868,26.21
66,0,20433,Mark Hensby,1.780,1458,819,30.07
66,0,24361,Pat Perez,1.780,1972,1108,29.83
66,0,27649,Brandt Snedeker,1.780,1705,958,27.72
66,0,25632,Jimmy Walker,1.780,1314,738,28.03
70,0,24357,K.J. Choi,1.781,1469,825,27.76
70,0,28475,Jeff Overton,1.781,2036,1143,29.56
70,0,01948,Tim Petrovic,1.781,1802,1012,29.18
70,0,06595,Kevin Sutherland,1.781,2143,1203,28.00
74,0,23157,Richard Johnson,1.782,1406,789,28.37
74,0,28158,Steve Marino,1.782,2521,1415,29.09
74,0,25349,Tim Wilkinson,1.782,1825,1024,26.76
77,0,19803,Ryan Armour,1.783,1747,980,28.12
77,0,01553,John Huston,1.783,1173,658,29.98
