RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,32366,Kevin Chappell,9
2,0,48822,Sebastián Muñoz,7
2,0,30927,Brendon Todd,7
4,0,46402,Talor Gooch,6
4,0,34563,Chesson Hadley,6
4,0,39977,Max Homa,6
4,0,46046,Scottie Scheffler,6
4,0,34046,Jordan Spieth,6
4,0,29518,Brendan Steele,6
4,0,56278,Matthew Wolff,6
11,0,33948,Byeong Hun An,5
11,0,19803,Ryan Armour,5
11,0,28420,Ryan Brehm,5
11,0,29268,Bronson Burgoon,5
11,0,34314,Sebastian Cappelen,5
11,0,39997,Corey Conners,5
11,0,23983,Luke Donald,5
11,0,34099,Harris English,5
11,0,28307,Matt Every,5
11,0,32102,Rickie Fowler,5
11,0,19846,Brian Gay,5
11,0,48045,Michael Gellerman,5
11,0,32662,Michael Gligic,5
11,0,25900,Lucas Glover,5
11,0,56762,Will Gordon,5
11,0,35310,Lanto Griffin,5
11,0,27644,Brian Harman,5
11,0,31557,Jim Herman,5
11,0,12716,Charley Hoffman,5
11,0,21961,Charles Howell III,5
11,0,36801,Mark Hubbard,5
11,0,35506,Mackenzie Hughes,5
11,0,24024,Zach Johnson,5
11,0,26300,Matt Jones,5
11,0,37455,Si Woo Kim,5
11,0,28775,Nate Lashley,5
11,0,49766,Hank Lebioda,5
11,0,35104,Tom Lewis,5
11,0,35449,Adam Long,5
11,0,32839,Hideki Matsuyama,5
11,0,25572,Graeme McDowell,5
11,0,46442,Maverick McNealy,5
11,0,32640,Troy Merritt,5
11,0,01810,Phil Mickelson,5
11,0,36871,Matthew NeSmith,5
11,0,45486,Joaquin Niemann,5
11,0,26329,Louis Oosthuizen,5
11,0,24361,Pat Perez,5
11,0,21959,Ted Purdy,5
11,0,46970,Jon Rahm,5
11,0,53165,Doc Redman,5
11,0,39324,J.J. Spaun,5
11,0,30110,Kyle Stanley,5
11,0,33449,Zack Sucher,5
11,0,34264,Hudson Swafford,5
11,0,48119,Ben Taylor,5
11,0,23325,Vaughn Taylor,5
11,0,08793,Tiger Woods,5
11,0,32254,Xinjun Zhang,5
60,0,45526,Abraham Ancer,4
60,0,33120,Mark Anderson,4
60,0,30978,Kiradech Aphibarnrat,4
60,0,33404,Chris Baker,4
60,0,24846,Ricky Barnes,4
60,0,40026,Daniel Berger,4
60,0,45522,Christiaan Bezuidenhout,4
60,0,33803,Lucas Bjerregaard,4
60,0,40009,Dominic Bozzelli,4
60,0,33141,Keegan Bradley,4
60,0,29479,Scott Brown,4
60,0,47504,Sam Burns,4
60,0,26499,Rafa Cabrera Bello,4
60,0,35450,Patrick Cantlay,4
60,0,34021,Bud Cauley,4
60,0,52372,Cameron Champ,4
60,0,46435,Austin Cook,4
60,0,34076,Joel Dahmen,4
60,0,45157,Cam Davis,4
60,0,28089,Jason Day,4
60,0,47959,Bryson DeChambeau,4
60,0,45609,Tyler Duncan,4
60,0,29725,Tony Finau,4
60,0,40098,Matt Fitzpatrick,4
60,0,30911,Tommy Fleetwood,4
60,0,29970,Dylan Frittelli,4
60,0,10809,Jim Furyk,4
60,0,29535,Brice Garnett,4
60,0,24358,Robert Garrigus,4
60,0,32618,Rhein Gibson,4
60,0,31646,Emiliano Grillo,4
60,0,33399,Adam Hadwin,4
60,0,46550,Brandon Hagy,4
60,0,32448,James Hahn,4
60,0,27554,Scott Harrington,4
60,0,34363,Tyrrell Hatton,4
60,0,49298,Kramer Hickok,4
60,0,33597,Harry Higgs,4
60,0,33490,Bo Hoag,4
60,0,35532,Tom Hoge,4
60,0,27141,J.B. Holmes,4
60,0,34656,Mikumu Horikawa,4
60,0,29420,Billy Horschel,4
60,0,35461,Beau Hossler,4
60,0,34174,John Huh,4
60,0,39971,Sungjae Im,4
60,0,34587,Chan Kim,4
60,0,29478,Kevin Kisner,4
60,0,32757,Patton Kizzire,4
60,0,33122,Russell Knox,4
60,0,36689,Brooks Koepka,4
60,0,23108,Matt Kuchar,4
60,0,31420,Anirban Lahiri,4
60,0,33410,Andrew Landry,4
60,0,26851,Marc Leishman,4
60,0,34409,David Lingmerth,4
60,0,27129,Luke List,4
60,0,24781,Hunter Mahan,4
60,0,33413,Ben Martin,4
60,0,47993,Denny McCarthy,4
60,0,40042,Tyler McCumber,4
60,0,28237,Rory McIlroy,4
60,0,24490,George McNeill,4
60,0,26596,Ryan Moore,4
60,0,50525,Collin Morikawa,4
60,0,34213,Grayson Murray,4
60,0,25396,Kevin Na,4
60,0,27349,Alex Noren,4
60,0,30163,Henrik Norlander,4
60,0,27942,Rob Oppenheim,4
60,0,23320,Ryan Palmer,4
60,0,29908,C.T. Pan,4
60,0,25818,Scott Piercy,4
60,0,34256,Andrew Putnam,4
60,0,34360,Patrick Reed,4
60,0,35732,Wes Roach,4
60,0,36699,Patrick Rodgers,4
60,0,37275,Sam Ryder,4
60,0,56781,Isaiah Salinda,4
60,0,48081,Xander Schauffele,4
60,0,24502,Adam Scott,4
60,0,20645,John Senden,4
60,0,46441,Robby Shelton,4
60,0,29221,Webb Simpson,4
60,0,33486,Roger Sloan,4
60,0,35891,Cameron Smith,4
60,0,27649,Brandt Snedeker,4
60,0,30692,Scott Stallings,4
60,0,49960,Sepp Straka,4
60,0,34431,Robert Streb,4
60,0,27963,Chris Stroud,4
60,0,31560,Brian Stuard,4
60,0,25493,Nick Taylor,4
60,0,33448,Justin Thomas,4
60,0,32150,Michael Thompson,4
60,0,23788,D.J. Trahan,4
60,0,33419,Cameron Tringale,4
60,0,32333,Kevin Tway,4
60,0,29484,Peter Uihlein,4
60,0,23623,Bo Van Pelt,4
60,0,40006,Erik van Rooyen,4
60,0,37189,Harold Varner III,4
60,0,27064,Jhonattan Vegas,4
60,0,35658,Kris Ventura,4
60,0,48887,Matt Wallace,4
60,0,25804,Bubba Watson,4
60,0,47128,Richy Werenski,4
