RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,01569,Peter Jacobsen,13
1,0,02133,Craig Stadler,13
3,0,01331,Rick Fehr,12
3,0,02170,Hal Sutton,12
5,0,01690,Bruce Lietzke,11
5,0,01891,David Ogrin,11
5,0,01971,Dillard Pruitt,11
5,0,02010,Loren Roberts,11
9,0,01098,Jay Don Blake,10
9,0,01320,Bob Estes,10
9,0,06575,Dudley Hart,10
9,0,01810,Phil Mickelson,10
9,0,01876,Greg Norman,10
9,0,01926,Steve Pate,10
9,0,01928,Corey Pavin,10
9,0,06527,Steve Stricker,10
9,0,06589,Jeff Woodland,10
18,0,01143,Brad Bryant,9
18,0,01161,Mark Calcavecchia,9
18,0,01330,David Feherty,9
18,0,01381,Fred Funk,9
18,0,10809,Jim Furyk,9
18,0,01388,Robert Gamez,9
18,0,06643,Paul Goydos,9
18,0,01553,John Huston,9
18,0,01771,Blaine McCallister,9
18,0,01783,Mark McCumber,9
18,0,02241,Bobby Wadkins,9
18,0,02321,Fuzzy Zoeller,9
30,0,01139,Olin Browne,8
30,0,06251,Chris DiMarco,8
30,0,01418,Bill Glasson,8
30,0,01457,Jay Haas,8
30,0,01707,Steve Lowery,8
30,0,02099,Scott Simpson,8
30,0,06567,Vijay Singh,8
30,0,02146,Payne Stewart,8
30,0,02218,Ted Tryba,8
30,0,02279,Mark Wiebe,8
40,0,01014,Fulton Allem,7
40,0,01219,John Cook,7
40,0,01226,Fred Couples,7
40,0,08931,Glen Day,7
40,0,01288,Ed Dougherty,7
40,0,01346,Ed Fiori,7
40,0,06058,John Flannery,7
40,0,01353,Bruce Fleisher,7
40,0,01374,Robin Freeman,7
40,0,01378,David Frost,7
40,0,01475,Donnie Hammond,7
40,0,01607,Brian Kamm,7
40,0,01677,Tom Lehman,7
40,0,01701,Bob Lohr,7
40,0,01706,Davis Love III,7
40,0,01723,Andrew Magee,7
40,0,01724,Jeff Maggert,7
40,0,01766,Billy Mayfair,7
40,0,06090,Jim McGovern,7
40,0,01823,Larry Mize,7
40,0,01890,Brett Ogle,7
40,0,01927,Dennis Paulson,7
40,0,08375,Paul Stankowski,7
40,0,02246,Duffy Waldorf,7
64,0,06197,Michael Allen,6
64,0,01035,Tommy Armour III,6
64,0,01132,Mark Brooks,6
64,0,01185,Brandel Chamblee,6
64,0,01197,Bobby Clampett,6
64,0,01200,Keith Clearwater,6
64,0,01235,Ben Crenshaw,6
64,0,01284,Mike Donald,6
64,0,01306,David Edwards,6
64,0,01313,Steve Elkington,6
64,0,01323,Brad Fabel,6
64,0,01329,Brad Faxon,6
64,0,01361,Dan Forsman,6
64,0,01444,Ken Green,6
64,0,01468,Gary Hallberg,6
64,0,08337,Mike Heinen,6
64,0,06617,Brian Henninger,6
64,0,01527,Scott Hoch,6
64,0,01577,Lee Janzen,6
64,0,06315,Pete Jordan,6
64,0,06012,Greg Kraft,6
64,0,06332,Neal Lancaster,6
64,0,01779,Gary McCord,6
64,0,01824,Yoshinori Mizumaki,6
64,0,01837,Gil Morgan,6
64,0,07235,John Morse,6
64,0,06140,Sean Murphy,6
64,0,01938,David Peoples,6
64,0,01945,Kenny Perry,6
64,0,01960,Don Pooley,6
64,0,06657,Steve Rintoul,6
64,0,02206,David Toms,6
64,0,02214,Kirk Triplett,6
64,0,02239,Scott Verplank,6
64,0,02245,Grant Waite,6
64,0,06577,John Wilson,6
64,0,02294,Willie Wood,6
101,0,01006,John Adams,5
101,0,01024,Billy Andrade,5
101,0,01060,Dave Barr,5
101,0,01068,Andy Bean,5
101,0,06214,Guy Boros,5
101,0,01116,Michael Bradley,5
101,0,06809,Bob Burns,5
101,0,01156,Curt Byrum,5
101,0,01196,Brian Claar,5
101,0,01201,Lennie Clements,5
101,0,01203,Russ Cochran,5
101,0,01249,John Daly,5
101,0,06034,Marco Dawson,5
101,0,01282,Trevor Dodds,5
101,0,06522,Ernie Els,5
101,0,01385,Jim Gallagher Jr.,5
101,0,01414,Bob Gilder,5
101,0,06088,Steve Gotsche,5
101,0,01435,Wayne Grady,5
101,0,01510,Nolan Henke,5
101,0,01549,Mike Hulbert,5
101,0,01557,John Inman,5
101,0,01559,Hale Irwin,5
101,0,01633,Tom Kite,5
101,0,06128,Steve Lamontagne,5
101,0,10860,Justin Leonard,5
101,0,01682,Wayne Levi,5
101,0,01846,Jodie Mudd,5
101,0,10823,Kiyoshi Murota,5
101,0,01887,Mark O'Meara,5
101,0,01920,Craig Parry,5
101,0,01968,Nick Price,5
101,0,01996,Mike Reid,5
101,0,02049,Gene Sauers,5
101,0,02100,Tim Simpson,5
101,0,02135,Mike Standly,5
101,0,02159,Curtis Strange,5
101,0,02167,Mike Sullivan,5
101,0,02190,Doug Tewell,5
101,0,02223,Bob Tway,5
101,0,02230,Stan Utley,5
101,0,02256,Tom Watson,5
101,0,02267,D.A. Weibring,5
101,0,06791,Mark Wurtz,5
101,0,02322,Richard Zokol,5
146,0,06006,JC Anderson,4
146,0,01072,Chip Beck,4
146,0,06086,Russell Beiersdorf,4
146,0,01093,Ronnie Black,4
146,0,01129,Bill Britton,4
146,0,06020,Steve Brodie,4
146,0,07569,Mark Carnevale,4
146,0,10195,Tim Conley,4
146,0,01261,Jay Delsing,4
146,0,01266,Clark Dennis,4
146,0,01307,Joel Edwards,4
146,0,01390,Buddy Gardner,4
146,0,01425,Ernie Gonzalez,4
146,0,01495,Morris Hatalsky,4
146,0,01533,P.H. Horgan III,4
146,0,01550,Ed Humenik,4
146,0,01560,David Ishii,4
146,0,01715,Mark Lye,4
146,0,01736,Roger Maltbie,4
146,0,01755,Dick Mast,4
146,0,06350,Bob May,4
146,0,01796,Mark McNulty,4
146,0,01797,Rocco Mediate,4
