RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
1,0,01690,Bruce Lietzke,11
2,0,01330,David Feherty,7
2,0,10809,Jim Furyk,7
2,0,01607,Brian Kamm,7
2,0,01677,Tom Lehman,7
2,0,01723,Andrew Magee,7
2,0,01810,Phil Mickelson,7
2,0,08375,Paul Stankowski,7
2,0,02321,Fuzzy Zoeller,7
10,0,01306,David Edwards,6
10,0,01331,Rick Fehr,6
10,0,01378,David Frost,6
10,0,01577,Lee Janzen,6
10,0,01837,Gil Morgan,6
10,0,01876,Greg Norman,6
10,0,01945,Kenny Perry,6
10,0,02133,Craig Stadler,6
18,0,01024,Billy Andrade,5
18,0,01060,Dave Barr,5
18,0,01098,Jay Don Blake,5
18,0,06214,Guy Boros,5
18,0,01116,Michael Bradley,5
18,0,06809,Bob Burns,5
18,0,01156,Curt Byrum,5
18,0,01161,Mark Calcavecchia,5
18,0,01203,Russ Cochran,5
18,0,01226,Fred Couples,5
18,0,01235,Ben Crenshaw,5
18,0,06522,Ernie Els,5
18,0,01329,Brad Faxon,5
18,0,01374,Robin Freeman,5
18,0,01388,Robert Gamez,5
18,0,01444,Ken Green,5
18,0,01559,Hale Irwin,5
18,0,10860,Justin Leonard,5
18,0,01707,Steve Lowery,5
18,0,01724,Jeff Maggert,5
18,0,01771,Blaine McCallister,5
18,0,01783,Mark McCumber,5
18,0,06140,Sean Murphy,5
18,0,01887,Mark O'Meara,5
18,0,01890,Brett Ogle,5
18,0,01920,Craig Parry,5
18,0,01960,Don Pooley,5
18,0,01968,Nick Price,5
18,0,02049,Gene Sauers,5
18,0,06527,Steve Stricker,5
18,0,02167,Mike Sullivan,5
18,0,02170,Hal Sutton,5
18,0,02190,Doug Tewell,5
18,0,02241,Bobby Wadkins,5
52,0,01132,Mark Brooks,4
52,0,01143,Brad Bryant,4
52,0,01196,Brian Claar,4
52,0,01201,Lennie Clements,4
52,0,10195,Tim Conley,4
52,0,01219,John Cook,4
52,0,01249,John Daly,4
52,0,06034,Marco Dawson,4
52,0,08931,Glen Day,4
52,0,01266,Clark Dennis,4
52,0,01284,Mike Donald,4
52,0,01288,Ed Dougherty,4
52,0,01313,Steve Elkington,4
52,0,01320,Bob Estes,4
52,0,01361,Dan Forsman,4
52,0,01381,Fred Funk,4
52,0,01414,Bob Gilder,4
52,0,01418,Bill Glasson,4
52,0,01457,Jay Haas,4
52,0,01468,Gary Hallberg,4
52,0,01475,Donnie Hammond,4
52,0,08337,Mike Heinen,4
52,0,01510,Nolan Henke,4
52,0,06617,Brian Henninger,4
52,0,01527,Scott Hoch,4
52,0,01553,John Huston,4
52,0,06315,Pete Jordan,4
52,0,01633,Tom Kite,4
52,0,06332,Neal Lancaster,4
52,0,01755,Dick Mast,4
52,0,01766,Billy Mayfair,4
52,0,01823,Larry Mize,4
52,0,01891,David Ogrin,4
52,0,06373,José María Olazábal,4
52,0,01905,Joe Ozaki,4
52,0,12660,Jesper Parnevik,4
52,0,01926,Steve Pate,4
52,0,01928,Corey Pavin,4
52,0,01938,David Peoples,4
52,0,10213,Dicky Pride,4
52,0,01971,Dillard Pruitt,4
52,0,01986,Joey Rassett,4
52,0,06657,Steve Rintoul,4
52,0,02033,Dave Rummells,4
52,0,02101,Joey Sindelar,4
52,0,02104,Jeff Sluman,4
52,0,02131,Mike Springer,4
52,0,02146,Payne Stewart,4
52,0,07101,Dave Stockton Jr.,4
52,0,02201,Jim Thorpe,4
52,0,02214,Kirk Triplett,4
52,0,02239,Scott Verplank,4
52,0,02246,Duffy Waldorf,4
52,0,02267,D.A. Weibring,4
106,0,01014,Fulton Allem,3
106,0,01035,Tommy Armour III,3
106,0,01072,Chip Beck,3
106,0,06086,Russell Beiersdorf,3
106,0,01093,Ronnie Black,3
106,0,06020,Steve Brodie,3
106,0,01157,Tom Byrum,3
106,0,07569,Mark Carnevale,3
106,0,01197,Bobby Clampett,3
106,0,01261,Jay Delsing,3
106,0,06251,Chris DiMarco,3
106,0,01282,Trevor Dodds,3
106,0,19911,Billy Downes,3
106,0,01307,Joel Edwards,3
106,0,01326,Nick Faldo,3
106,0,01346,Ed Fiori,3
106,0,06058,John Flannery,3
106,0,01385,Jim Gallagher Jr.,3
106,0,01390,Buddy Gardner,3
106,0,06643,Paul Goydos,3
106,0,01435,Wayne Grady,3
106,0,06575,Dudley Hart,3
106,0,01495,Morris Hatalsky,3
106,0,01533,P.H. Horgan III,3
106,0,01549,Mike Hulbert,3
106,0,01557,John Inman,3
106,0,01569,Peter Jacobsen,3
106,0,06128,Steve Lamontagne,3
106,0,01706,Davis Love III,3
106,0,06090,Jim McGovern,3
106,0,01796,Mark McNulty,3
106,0,01824,Yoshinori Mizumaki,3
106,0,07235,John Morse,3
106,0,01927,Dennis Paulson,3
106,0,01975,Tom Purtzer,3
106,0,01996,Mike Reid,3
106,0,02010,Loren Roberts,3
106,0,02094,Tony Sills,3
106,0,02099,Scott Simpson,3
106,0,02100,Tim Simpson,3
106,0,06567,Vijay Singh,3
106,0,02135,Mike Standly,3
106,0,02206,David Toms,3
106,0,02218,Ted Tryba,3
106,0,02223,Bob Tway,3
106,0,02245,Grant Waite,3
106,0,02256,Tom Watson,3
106,0,06577,John Wilson,3
106,0,02294,Willie Wood,3
106,0,02322,Richard Zokol,3
156,0,01006,John Adams,2
156,0,06197,Michael Allen,2
156,0,06006,JC Anderson,2
156,0,01039,Perry Arthur,2
156,0,01042,Paul Azinger,2
156,0,12661,Todd Barranger,2
156,0,01068,Andy Bean,2
156,0,01096,Phil Blackmar,2
156,0,06609,Rob Boldt,2
156,0,01129,Bill Britton,2
156,0,01133,Billy Ray Brown,2
156,0,01139,Olin Browne,2
156,0,01185,Brandel Chamblee,2
156,0,01200,Keith Clearwater,2
156,0,01323,Brad Fabel,2
156,0,01334,Keith Fergus,2
156,0,01392,Tom Garner,2
156,0,01408,Kelly Gibson,2
156,0,06088,Steve Gotsche,2
156,0,01443,Hubert Green,2
156,0,01501,Vance Heafner,2
156,0,01550,Ed Humenik,2
156,0,01560,David Ishii,2
156,0,01599,Steve Jones,2
156,0,01619,Skip Kendall,2
156,0,01629,Eddie Kirby,2
156,0,01632,Chris Kite,2
156,0,01639,Kenny Knox,2
156,0,06012,Greg Kraft,2
156,0,01648,Billy Kratzert,2
156,0,01666,Bernhard Langer,2
156,0,06016,Brad Lardon,2
156,0,01682,Wayne Levi,2
156,0,01701,Bob Lohr,2
156,0,01725,John Mahaffey,2
156,0,01736,Roger Maltbie,2
156,0,01748,Doug Martin,2
156,0,06350,Bob May,2
156,0,01779,Gary McCord,2
156,0,01803,Hajime Meshiai,2
156,0,01835,Tommy Moore,2
156,0,01846,Jodie Mudd,2
156,0,10823,Kiyoshi Murota,2
156,0,01864,Larry Nelson,2
156,0,01884,Mac O'Grady,2
156,0,01906,Masashi Jumbo Ozaki,2
156,0,01946,Peter Persons,2
156,0,01958,Dan Pohl,2
156,0,06062,Charles Raulerson,2
156,0,01992,Don Reese,2
156,0,02007,Larry Rinker,2
156,0,12702,Costantino Rocca,2
156,0,02035,D.A. Russell,2
156,0,02067,Ted Schulz,2
156,0,10217,Warren Schutte,2
156,0,02090,Tom Sieckmann,2
156,0,02095,Larry Silveira,2
156,0,02111,Mike Smith,2
156,0,02159,Curtis Strange,2
156,0,12663,Phil Tataurangi,2
156,0,02185,Lance Ten Broeck,2
156,0,02195,Leonard Thompson,2
156,0,06078,Esteban Toledo,2
156,0,02224,Greg Twiggs,2
