RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
54,0,06332,Neal Lancaster,41.05,133,324
55,0,20566,Kaname Yokoo,41.03,96,234
56,0,20098,Stuart Appleby,41.01,155,378
57,0,06090,Jim McGovern,40.91,81,198
58,0,01527,Scott Hoch,40.74,132,324
59,0,10809,Jim Furyk,40.64,139,342
60,0,06809,Bob Burns,40.63,117,288
60,0,02110,Jerry Smith,40.63,117,288
62,0,08123,Jeff Brehaut,40.60,95,234
63,0,21949,Joe Ogilvie,40.56,146,360
64,0,12753,David Morland IV,40.48,102,252
65,0,01063,Ben Bates,40.28,58,144
65,0,12652,Cameron Beckman,40.28,145,360
65,0,01553,John Huston,40.28,87,216
68,0,01968,Nick Price,40.20,123,306
68,0,02214,Kirk Triplett,40.20,123,306
70,0,06514,Kevin Johnson,40.08,101,252
71,0,01766,Billy Mayfair,39.95,151,378
72,0,06617,Brian Henninger,39.90,79,198
73,0,07457,Steve Flesch,39.86,165,414
74,0,01098,Jay Don Blake,39.81,129,324
74,0,02257,Brian Watts,39.81,86,216
76,0,01042,Paul Azinger,39.77,136,342
77,0,07867,Woody Austin,39.68,100,252
77,0,23614,Rich Beem,39.68,100,252
77,0,01823,Larry Mize,39.68,100,252
77,0,10649,Tom Scherrer,39.68,50,126
81,0,02170,Hal Sutton,39.65,157,396
82,0,10733,Kent Jones,39.58,57,144
83,0,08375,Paul Stankowski,39.51,128,324
84,0,12680,Shigeki Maruyama,39.42,149,378
85,0,12714,Chris Tidland,39.35,85,216
86,0,01724,Jeff Maggert,39.29,99,252
86,0,02099,Scott Simpson,39.29,99,252
88,0,01361,Dan Forsman,39.26,106,270
89,0,06350,Bob May,39.24,113,288
90,0,19881,Robert Damron,39.20,127,324
91,0,08793,Tiger Woods,39.18,134,342
92,0,10860,Justin Leonard,39.17,141,360
93,0,07003,David Berganio Jr.,38.89,98,252
93,0,01132,Mark Brooks,38.89,112,288
93,0,21805,Harrison Frazar,38.89,119,306
93,0,24604,Hunter Haas,38.89,56,144
93,0,20433,Mark Hensby,38.89,56,144
93,0,21007,Gabriel Hjertstedt,38.89,56,144
93,0,12705,Cliff Kresge,38.89,70,180
93,0,10585,Scott McCarron,38.89,154,396
93,0,08339,Spike McRoy,38.89,98,252
93,0,10213,Dicky Pride,38.89,84,216
93,0,23621,Rory Sabbatini,38.89,84,216
93,0,06567,Vijay Singh,38.89,154,396
93,0,02245,Grant Waite,38.89,84,216
106,0,02106,Chris Smith,38.60,132,342
107,0,10457,Frank Nobilo,38.58,125,324
108,0,08881,Tripp Isenhour,38.52,104,270
109,0,06643,Paul Goydos,38.46,90,234
110,0,20094,Jonathan Kaye,38.43,166,432
111,0,02239,Scott Verplank,38.41,159,414
112,0,01320,Bob Estes,38.30,131,342
112,0,01329,Brad Faxon,38.30,131,342
112,0,01761,Len Mattiace,38.30,131,342
115,0,06575,Dudley Hart,38.15,103,270
115,0,01926,Steve Pate,38.15,103,270
117,0,01203,Russ Cochran,38.10,96,252
118,0,10565,Ian Leggatt,38.03,89,234
119,0,01024,Billy Andrade,37.96,82,216
119,0,24357,K.J. Choi,37.96,123,324
121,0,01938,David Peoples,37.91,116,306
122,0,12660,Jesper Parnevik,37.83,143,378
123,0,01381,Fred Funk,37.82,177,468
124,0,08537,J.P. Hayes,37.78,102,270
124,0,02218,Ted Tryba,37.78,136,360
124,0,10423,Mike Weir,37.78,136,360
127,0,01374,Robin Freeman,37.58,115,306
128,0,12645,Brent Geiberger,37.50,108,288
128,0,01723,Andrew Magee,37.50,108,288
128,0,06140,Sean Murphy,37.50,54,144
128,0,02279,Mark Wiebe,37.50,54,144
132,0,06012,Greg Kraft,37.43,128,342
133,0,02246,Duffy Waldorf,37.37,74,198
134,0,01945,Kenny Perry,37.30,141,378
135,0,06315,Pete Jordan,37.25,114,306
136,0,06036,Scott Dunlap,37.18,87,234
137,0,01185,Brandel Chamblee,37.04,100,270
137,0,20229,Stewart Cink,37.04,140,378
137,0,07763,Doug Dunakey,37.04,60,162
140,0,01219,John Cook,36.94,133,360
141,0,06573,Brandt Jobe,36.93,113,306
141,0,01706,Davis Love III,36.93,113,306
143,0,01226,Fred Couples,36.90,93,252
143,0,20574,Mathew Goggin,36.90,93,252
143,0,01943,Chris Perry,36.90,93,252
146,0,06515,Shaun Micheel,36.81,106,288
147,0,06522,Ernie Els,36.75,86,234
147,0,21209,Sergio Garcia,36.75,86,234
149,0,08553,Lee Porter,36.67,99,270
150,0,06004,Stephen Ames,36.60,112,306
151,0,07749,Brett Quigley,36.57,79,216
152,0,01161,Mark Calcavecchia,36.46,105,288
153,0,01093,Ronnie Black,36.42,59,162
153,0,01139,Olin Browne,36.42,118,324
153,0,06373,José María Olazábal,36.42,59,162
156,0,01175,Jim Carter,36.23,150,414
157,0,01249,John Daly,36.11,104,288
157,0,06621,Joe Durant,36.11,91,252
157,0,01887,Mark O'Meara,36.11,78,216
157,0,02206,David Toms,36.11,143,396
161,0,11032,Frank Lickliter II,35.98,136,378
162,0,09011,David Duval,35.95,110,306
162,0,12823,Carlos Franco,35.95,110,306
164,0,23034,Brent Schwarzrock,35.86,71,198
165,0,20127,Chris Riley,35.83,129,360
166,0,22046,Geoff Ogilvy,35.71,45,126
167,0,21633,Steve Allan,35.65,77,216
168,0,01707,Steve Lowery,35.61,141,396
169,0,06595,Kevin Sutherland,35.56,128,360
170,0,01666,Bernhard Langer,35.32,89,252
171,0,10885,Robert Allenby,35.19,152,432
172,0,20498,Briny Baird,34.92,132,378
173,0,12782,Tim Herron,34.88,113,324
174,0,20099,Doug Barron,34.72,50,144
174,0,02223,Bob Tway,34.72,150,432
176,0,21961,Charles Howell III,34.21,117,342
177,0,12388,Michael Clark II,34.19,80,234
178,0,08075,Jerry Kelly,34.17,123,360
179,0,06251,Chris DiMarco,34.03,147,432
180,0,01920,Craig Parry,33.84,67,198
181,0,23353,J.J. Henry,33.73,85,252
182,0,01487,Jeff Hart,33.70,91,270
183,0,01677,Tom Lehman,33.68,97,288
183,0,20095,Carl Paulson,33.68,97,288
185,0,08633,Per-Ulrik Johansson,33.33,66,198
186,0,01810,Phil Mickelson,32.46,111,342
187,0,06034,Marco Dawson,32.22,58,180
188,0,01797,Rocco Mediate,31.85,86,270
189,0,08545,Glen Hnatiuk,31.67,114,360
190,0,08535,Gary Nicklaus,31.62,74,234
191,0,01927,Dennis Paulson,31.20,73,234
192,0,06591,Rocky Walcher,29.63,16,54
193,0,10962,Bradley Hughes,28.89,78,270
194,0,01599,Steve Jones,28.79,57,198
