RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,01599,Steve Jones,.33,1,306
2,0,06617,Brian Henninger,.37,1,270
2,0,08385,Omar Uresti,.37,1,270
4,0,01235,Ben Crenshaw,.51,1,198
5,0,01766,Billy Mayfair,.58,2,342
6,0,07235,John Morse,.79,3,378
7,0,01072,Chip Beck,.88,3,342
7,0,01677,Tom Lehman,.88,3,342
9,0,02206,David Toms,.98,3,306
10,0,06657,Steve Rintoul,1.01,2,198
10,0,02267,D.A. Weibring,1.01,2,198
12,0,09011,David Duval,1.04,3,288
13,0,02159,Curtis Strange,1.11,3,270
14,0,01313,Steve Elkington,1.19,3,252
14,0,01723,Andrew Magee,1.19,3,252
14,0,08547,John Maginnes,1.19,3,252
14,0,02099,Scott Simpson,1.19,3,252
18,0,01093,Ronnie Black,1.23,4,324
19,0,01326,Nick Faldo,1.28,3,234
19,0,01569,Peter Jacobsen,1.28,3,234
19,0,02256,Tom Watson,1.28,3,234
22,0,01116,Michael Bradley,1.39,5,360
22,0,06064,Jeff Gallagher,1.39,3,216
22,0,01557,John Inman,1.39,3,216
22,0,20505,Lucas Parsons,1.39,1,72
22,0,02303,Robert Wrenn,1.39,3,216
27,0,02104,Jeff Sluman,1.45,6,414
28,0,08931,Glen Day,1.46,5,342
28,0,06527,Steve Stricker,1.46,5,342
30,0,01261,Jay Delsing,1.48,4,270
30,0,01331,Rick Fehr,1.48,4,270
30,0,01943,Chris Perry,1.48,4,270
30,0,02115,Taylor Smith,1.48,4,270
34,0,01783,Mark McCumber,1.52,3,198
35,0,01771,Blaine McCallister,1.54,5,324
35,0,02146,Payne Stewart,1.54,5,324
37,0,01725,John Mahaffey,1.59,2,126
38,0,01306,David Edwards,1.63,5,306
38,0,02170,Hal Sutton,1.63,5,306
40,0,01928,Corey Pavin,1.67,6,360
41,0,01607,Brian Kamm,1.71,4,234
41,0,06066,Gary Rusnak,1.71,4,234
41,0,20259,Hisayuki Sasaki,1.71,4,234
44,0,01797,Rocco Mediate,1.74,5,288
44,0,02214,Kirk Triplett,1.74,5,288
46,0,01887,Mark O'Meara,1.75,6,342
47,0,01185,Brandel Chamblee,1.85,4,216
47,0,07267,Allen Doyle,1.85,6,324
47,0,12782,Tim Herron,1.85,7,378
47,0,01553,John Huston,1.85,6,324
47,0,01748,Doug Martin,1.85,6,324
47,0,01837,Gil Morgan,1.85,4,216
47,0,02010,Loren Roberts,1.85,6,324
54,0,01249,John Daly,1.98,5,252
54,0,01823,Larry Mize,1.98,5,252
56,0,02242,Lanny Wadkins,2.02,4,198
57,0,01219,John Cook,2.05,7,342
57,0,01457,Jay Haas,2.05,7,342
59,0,01024,Billy Andrade,2.08,6,288
59,0,06522,Ernie Els,2.08,6,288
59,0,06090,Jim McGovern,2.08,6,288
59,0,12660,Jesper Parnevik,2.08,6,288
63,0,01139,Olin Browne,2.12,8,378
64,0,02279,Mark Wiebe,2.14,5,234
65,0,01014,Fulton Allem,2.22,4,180
65,0,01098,Jay Don Blake,2.22,8,360
65,0,01226,Fred Couples,2.22,6,270
65,0,01329,Brad Faxon,2.22,8,360
65,0,01475,Donnie Hammond,2.22,4,180
65,0,01707,Steve Lowery,2.22,8,360
65,0,02008,Lee Rinker,2.22,8,360
72,0,10809,Jim Furyk,2.27,9,396
