RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,01139,Olin Browne,.56,2,360
2,0,01346,Ed Fiori,.62,1,162
3,0,01920,Craig Parry,.69,2,288
4,0,06140,Sean Murphy,.74,2,270
4,0,02159,Curtis Strange,.74,2,270
6,0,01701,Bob Lohr,.79,2,252
7,0,01928,Corey Pavin,.88,3,342
8,0,06643,Paul Goydos,.93,2,216
8,0,01837,Gil Morgan,.93,2,216
10,0,02245,Grant Waite,1.01,2,198
11,0,10585,Scott McCarron,1.04,3,288
12,0,01487,Jeff Hart,1.23,2,162
12,0,01677,Tom Lehman,1.23,4,324
12,0,02146,Payne Stewart,1.23,4,324
15,0,01326,Nick Faldo,1.28,3,234
15,0,01569,Peter Jacobsen,1.28,3,234
15,0,02131,Mike Springer,1.28,3,234
18,0,01706,Davis Love III,1.31,4,306
18,0,02010,Loren Roberts,1.31,4,306
20,0,20505,Lucas Parsons,1.39,1,72
20,0,02246,Duffy Waldorf,1.39,3,216
22,0,01024,Billy Andrade,1.48,4,270
22,0,01331,Rick Fehr,1.48,4,270
24,0,01156,Curt Byrum,1.52,3,198
24,0,01185,Brandel Chamblee,1.52,3,198
24,0,01261,Jay Delsing,1.52,3,198
24,0,02115,Taylor Smith,1.52,3,198
28,0,01132,Mark Brooks,1.59,6,378
28,0,01823,Larry Mize,1.59,4,252
30,0,01553,John Huston,1.63,5,306
31,0,01475,Donnie Hammond,1.67,3,180
31,0,01724,Jeff Maggert,1.67,6,360
31,0,01891,David Ogrin,1.67,6,360
34,0,01042,Paul Azinger,1.74,5,288
35,0,01219,John Cook,1.75,6,342
35,0,06527,Steve Stricker,1.75,6,342
37,0,01116,Michael Bradley,1.85,6,324
37,0,10569,Mike Brisky,1.85,5,270
37,0,06599,John Elliott,1.85,1,54
37,0,01408,Kelly Gibson,1.85,7,378
37,0,01435,Wayne Grady,1.85,4,216
37,0,10860,Justin Leonard,1.85,7,378
37,0,07101,Dave Stockton Jr.,1.85,4,216
37,0,02218,Ted Tryba,1.85,5,270
37,0,08385,Omar Uresti,1.85,5,270
46,0,01201,Lennie Clements,1.96,6,306
47,0,01378,David Frost,1.98,5,252
47,0,06577,John Wilson,1.98,5,252
49,0,01040,Emlyn Aubrey,2.02,4,198
49,0,01235,Ben Crenshaw,2.02,4,198
49,0,06064,Jeff Gallagher,2.02,4,198
52,0,01323,Brad Fabel,2.08,6,288
52,0,01603,Jeff Julian,2.08,3,144
52,0,01945,Kenny Perry,2.08,6,288
55,0,01142,Bart Bryant,2.14,5,234
55,0,07087,Hugh Royer III,2.14,5,234
57,0,01374,Robin Freeman,2.22,6,270
57,0,01783,Mark McCumber,2.22,4,180
57,0,01876,Greg Norman,2.22,4,180
57,0,02049,Gene Sauers,2.22,6,270
57,0,08375,Paul Stankowski,2.22,4,180
57,0,02201,Jim Thorpe,2.22,2,90
57,0,02214,Kirk Triplett,2.22,6,270
57,0,02321,Fuzzy Zoeller,2.22,4,180
65,0,20098,Stuart Appleby,2.29,7,306
65,0,06034,Marco Dawson,2.29,7,306
65,0,01766,Billy Mayfair,2.29,7,306
68,0,01385,Jim Gallagher Jr.,2.31,5,216
68,0,10425,Jay Williamson,2.31,5,216
70,0,01098,Jay Don Blake,2.34,8,342
70,0,01329,Brad Faxon,2.34,8,342
70,0,01577,Lee Janzen,2.34,8,342
73,0,10213,Dicky Pride,2.38,6,252
73,0,01996,Mike Reid,2.38,6,252
73,0,06613,Tommy Tolles,2.38,9,378
76,0,01549,Mike Hulbert,2.43,7,288
77,0,02242,Lanny Wadkins,2.47,4,162
78,0,01361,Dan Forsman,2.53,5,198
78,0,01444,Ken Green,2.53,5,198
78,0,01971,Dillard Pruitt,2.53,5,198
78,0,02104,Jeff Sluman,2.53,10,396
82,0,06617,Brian Henninger,2.56,6,234
83,0,01143,Brad Bryant,2.59,7,270
83,0,01306,David Edwards,2.59,7,270
83,0,02023,Clarence Rose,2.59,7,270
86,0,01093,Ronnie Black,2.61,8,306
86,0,01748,Doug Martin,2.61,8,306
88,0,01196,Brian Claar,2.63,9,342
88,0,01457,Jay Haas,2.63,9,342
90,0,01527,Scott Hoch,2.65,10,378
91,0,01035,Tommy Armour III,2.78,3,108
91,0,01096,Phil Blackmar,2.78,9,324
91,0,06036,Scott Dunlap,2.78,5,180
91,0,09011,David Duval,2.78,7,252
91,0,01313,Steve Elkington,2.78,7,252
91,0,01320,Bob Estes,2.78,3,108
91,0,01334,Keith Fergus,2.78,6,216
91,0,06044,Scott Gump,2.78,8,288
91,0,06332,Neal Lancaster,2.78,10,360
