RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,01619,Skip Kendall,4,1121,0
1,0,10912,Craig Perks,4,795,2
3,0,01035,Tommy Armour III,3,954,0
3,0,01249,John Daly,3,871,0
3,0,07763,Doug Dunakey,3,846,0
3,0,21805,Harrison Frazar,3,874,0
3,0,12782,Tim Herron,3,965,0
3,0,20094,Jonathan Kaye,3,1159,0
3,0,01723,Andrew Magee,3,977,0
3,0,01761,Len Mattiace,3,1018,0
3,0,19817,Michael Muehr,3,967,0
3,0,20436,Garrett Willis,3,887,0
13,0,06004,Stephen Ames,2,872,0
13,0,01024,Billy Andrade,2,841,0
13,0,01157,Tom Byrum,2,894,1
13,0,01203,Russ Cochran,2,755,0
13,0,01226,Fred Couples,2,713,0
13,0,07457,Steve Flesch,2,1109,1
13,0,21209,Sergio Garcia,2,656,0
13,0,12645,Brent Geiberger,2,827,0
13,0,08063,Kelly Grunewald,2,693,0
13,0,01487,Jeff Hart,2,881,0
13,0,06617,Brian Henninger,2,821,0
13,0,06332,Neal Lancaster,2,1094,0
13,0,01797,Rocco Mediate,2,737,0
13,0,01810,Phil Mickelson,2,884,0
13,0,01823,Larry Mize,2,782,0
13,0,12753,David Morland IV,2,891,0
13,0,01926,Steve Pate,2,913,0
13,0,01938,David Peoples,2,975,1
13,0,06595,Kevin Sutherland,2,1023,0
13,0,02170,Hal Sutton,2,1012,0
13,0,10423,Mike Weir,2,928,0
34,0,10885,Robert Allenby,1,1143,0
34,0,25083,Jeremy Anderson,1,723,0
34,0,07867,Woody Austin,1,989,1
34,0,12652,Cameron Beckman,1,1027,0
34,0,23614,Rich Beem,1,934,0
34,0,01093,Ronnie Black,1,536,0
34,0,01098,Jay Don Blake,1,997,0
34,0,08123,Jeff Brehaut,1,802,0
34,0,06809,Bob Burns,1,933,0
34,0,01175,Jim Carter,1,1079,0
34,0,20229,Stewart Cink,1,1041,0
34,0,12388,Michael Clark II,1,893,0
34,0,01219,John Cook,1,915,0
34,0,08931,Glen Day,1,867,0
34,0,06251,Chris DiMarco,1,1101,1
34,0,01307,Joel Edwards,1,1037,0
34,0,23125,Brad Elder,1,1132,0
34,0,12760,Danny Ellis,1,793,0
34,0,06522,Ernie Els,1,650,0
34,0,01374,Robin Freeman,1,1073,0
34,0,20043,Edward Fryatt,1,935,0
34,0,10809,Jim Furyk,1,949,0
34,0,10201,Matt Gogel,1,851,0
34,0,22892,Jason Gore,1,835,0
34,0,10963,Jimmy Green,1,963,0
34,0,24604,Hunter Haas,1,797,0
34,0,01475,Donnie Hammond,1,524,0
34,0,23353,J.J. Henry,1,877,1
34,0,21007,Gabriel Hjertstedt,1,799,0
34,0,08545,Glen Hnatiuk,1,1062,0
34,0,01527,Scott Hoch,1,884,0
34,0,21961,Charles Howell III,1,891,0
34,0,08881,Tripp Isenhour,1,929,0
34,0,06573,Brandt Jobe,1,981,0
34,0,08633,Per-Ulrik Johansson,1,855,0
34,0,10733,Kent Jones,1,773,0
34,0,07547,Craig Kanada,1,799,0
34,0,08075,Jerry Kelly,1,1050,0
34,0,06012,Greg Kraft,1,1065,0
34,0,01685,J.L. Lewis,1,1127,0
34,0,11032,Frank Lickliter II,1,1080,0
34,0,12680,Shigeki Maruyama,1,1006,0
34,0,06350,Bob May,1,861,0
34,0,01766,Billy Mayfair,1,1053,0
34,0,10585,Scott McCarron,1,987,0
34,0,22122,Andrew McLardy,1,785,0
34,0,08339,Spike McRoy,1,959,0
34,0,08535,Gary Nicklaus,1,985,1
34,0,21949,Joe Ogilvie,1,1129,0
34,0,22046,Geoff Ogilvy,1,637,0
34,0,12660,Jesper Parnevik,1,983,0
34,0,20095,Carl Paulson,1,981,1
34,0,01941,Tom Pernice Jr.,1,1073,0
34,0,01945,Kenny Perry,1,923,0
34,0,10213,Dicky Pride,1,815,0
34,0,07749,Brett Quigley,1,666,0
34,0,02002,John Riegger,1,870,0
34,0,20127,Chris Riley,1,1061,0
34,0,23621,Rory Sabbatini,1,733,0
34,0,10649,Tom Scherrer,1,695,0
34,0,23034,Brent Schwarzrock,1,658,0
34,0,02106,Chris Smith,1,1013,0
34,0,08375,Paul Stankowski,1,919,1
34,0,06527,Steve Stricker,1,676,0
34,0,12714,Chris Tidland,1,843,0
34,0,06078,Esteban Toledo,1,1194,0
34,0,06613,Tommy Tolles,1,895,0
34,0,02257,Brian Watts,1,594,0
34,0,08793,Tiger Woods,1,822,0
