RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,19846,Brian Gay,26.60,266,10
2,0,32254,Xinjun Zhang,27.29,382,14
3,3,30925,Dustin Johnson,27.36,301,11
4,7,29725,Tony Finau,27.38,438,16
5,-2,22371,Aaron Baddeley,27.50,220,8
5,-2,39977,Max Homa,27.50,385,14
7,1,32839,Hideki Matsuyama,27.53,468,17
8,11,35506,Mackenzie Hughes,27.64,387,14
8,1,24138,Ian Poulter,27.64,304,11
10,1,34466,Peter Malnati,27.67,249,9
10,-1,29221,Webb Simpson,27.67,332,12
12,4,30927,Brendon Todd,27.72,499,18
13,4,25396,Kevin Na,27.73,416,15
14,0,35658,Kris Ventura,27.75,222,8
15,3,27649,Brandt Snedeker,27.82,306,11
16,-2,26851,Marc Leishman,27.85,362,13
17,2,47959,Bryson DeChambeau,27.86,390,14
17,4,36689,Brooks Koepka,27.86,195,7
17,8,46970,Jon Rahm,27.86,390,14
20,2,32366,Kevin Chappell,27.88,223,8
20,2,27963,Chris Stroud,27.88,223,8
22,2,34076,Joel Dahmen,27.89,502,18
23,-10,34360,Patrick Reed,27.94,475,17
24,2,34021,Bud Cauley,28.00,336,12
24,2,40098,Matt Fitzpatrick,28.00,336,12
24,2,49298,Kramer Hickok,28.00,224,8
24,2,26476,Chez Reavie,28.00,476,17
28,-2,39971,Sungjae Im,28.14,591,21
29,2,30944,Jason Kokrak,28.17,338,12
29,2,28252,Seamus Power,28.17,169,6
31,4,45526,Abraham Ancer,28.18,479,17
31,3,34563,Chesson Hadley,28.18,310,11
33,3,33667,Carlos Ortiz,28.21,395,14
34,3,29268,Bronson Burgoon,28.22,254,9
35,3,27349,Alex Noren,28.25,339,12
35,3,32150,Michael Thompson,28.25,339,12
35,3,35617,Martin Trainer,28.25,113,4
38,3,26499,Rafa Cabrera Bello,28.27,311,11
38,3,35450,Patrick Cantlay,28.27,311,11
40,3,47347,Adam Schenk,28.29,396,14
41,3,46442,Maverick McNealy,28.31,453,16
41,4,48822,Sebastián Muñoz,28.31,453,16
43,2,33120,Mark Anderson,28.33,255,9
43,2,28307,Matt Every,28.33,170,6
43,2,29974,Branden Grace,28.33,170,6
46,3,24024,Zach Johnson,28.38,369,13
46,3,32640,Troy Merritt,28.38,369,13
48,3,19803,Ryan Armour,28.40,284,10
48,3,45157,Cam Davis,28.40,284,10
50,3,27644,Brian Harman,28.41,483,17
51,3,32791,K.H. Lee,28.42,341,12
51,3,23325,Vaughn Taylor,28.42,341,12
53,3,40009,Dominic Bozzelli,28.43,199,7
54,4,12716,Charley Hoffman,28.45,313,11
55,4,34046,Jordan Spieth,28.50,399,14
56,12,35310,Lanto Griffin,28.55,571,20
56,4,39546,Keith Mitchell,28.55,314,11
56,4,37275,Sam Ryder,28.55,314,11
59,16,29478,Kevin Kisner,28.56,457,16
59,3,48887,Matt Wallace,28.56,257,9
61,2,47993,Denny McCarthy,28.59,486,17
62,25,40026,Daniel Berger,28.60,429,15
63,10,34099,Harris English,28.61,515,18
64,0,35532,Tom Hoge,28.62,372,13
65,0,33410,Andrew Landry,28.64,315,11
65,0,31323,Gary Woodland,28.64,401,14
67,0,51894,Vince Whaley,28.67,172,6
68,1,56278,Matthew Wolff,28.69,459,16
69,1,28089,Jason Day,28.70,287,10
69,1,36801,Mark Hubbard,28.70,574,20
69,1,39953,Chase Seiffert,28.70,287,10
72,1,33597,Harry Higgs,28.71,488,17
73,14,33448,Justin Thomas,28.73,431,15
74,10,50525,Collin Morikawa,28.74,546,19
75,2,21407,Arjun Atwal,28.80,144,5
75,2,35230,Nelson Ledesma,28.80,144,5
75,2,01810,Phil Mickelson,28.80,288,10
78,3,33399,Adam Hadwin,28.81,461,16
79,3,40058,Zac Blair,28.82,317,11
79,3,29535,Brice Garnett,28.82,317,11
81,3,33413,Ben Martin,28.83,173,6
82,7,21961,Charles Howell III,28.87,433,15
82,7,27974,Sung Kang,28.87,433,15
82,7,37455,Si Woo Kim,28.87,433,15
85,7,45609,Tyler Duncan,28.88,491,17
85,7,26596,Ryan Moore,28.88,231,8
87,8,34255,Joseph Bramlett,28.90,289,10
87,8,49960,Sepp Straka,28.90,289,10
89,8,29479,Scott Brown,28.91,318,11
90,8,25364,Paul Casey,28.92,376,13
91,8,33419,Cameron Tringale,28.93,405,14
92,0,46717,Viktor Hovland,28.94,492,17
93,7,29970,Dylan Frittelli,29.00,493,17
93,7,52375,Doug Ghim,29.00,174,6
93,7,32662,Michael Gligic,29.00,203,7
93,7,28679,Fabián Gómez,29.00,290,10
93,7,46402,Talor Gooch,29.00,522,18
93,7,27129,Luke List,29.00,377,13
93,7,49771,J.T. Poston,29.00,464,16
93,7,33486,Roger Sloan,29.00,203,7
93,7,47128,Richy Werenski,29.00,377,13
93,7,32139,Danny Willett,29.00,203,7
103,8,30163,Henrik Norlander,29.07,407,14
103,8,30692,Scott Stallings,29.07,436,15
105,9,20229,Stewart Cink,29.08,349,12
105,9,35461,Beau Hossler,29.08,378,13
107,10,26329,Louis Oosthuizen,29.09,320,11
108,2,46046,Scottie Scheffler,29.11,524,18
109,9,26300,Matt Jones,29.13,466,16
110,4,35891,Cameron Smith,29.15,379,13
110,9,25804,Bubba Watson,29.15,379,13
112,8,36871,Matthew NeSmith,29.17,350,12
112,8,48119,Ben Taylor,29.17,175,6
114,8,27942,Rob Oppenheim,29.18,321,11
114,16,48081,Xander Schauffele,29.18,496,17
116,-5,52372,Cameron Champ,29.20,438,15
116,7,51766,Wyndham Clark,29.20,292,10
116,7,21209,Sergio Garcia,29.20,292,10
119,6,27214,Kevin Streelman,29.21,409,14
