RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,06567,Vijay Singh,484
2,0,21959,Ted Purdy,420
3,0,22548,Patrick Sheehan,415
4,0,08075,Jerry Kelly,409
5,0,23623,Bo Van Pelt,406
6,0,24024,Zach Johnson,403
7,0,20850,Daniel Chopra,402
8,0,20663,Brenden Pappas,397
9,0,21949,Joe Ogilvie,391
10,0,25345,Carl Pettersson,388
11,0,07457,Steve Flesch,387
12,0,23320,Ryan Palmer,386
13,0,02106,Chris Smith,385
14,0,01685,J.L. Lewis,381
15,0,24361,Pat Perez,380
16,0,01388,Robert Gamez,379
17,0,06004,Stephen Ames,375
18,0,20229,Stewart Cink,374
19,0,07867,Woody Austin,372
20,0,01024,Billy Andrade,371
20,0,26420,Richard Johnson,371
22,0,24507,Jason Bohn,369
23,0,06251,Chris DiMarco,367
24,0,01948,Tim Petrovic,361
25,0,02104,Jeff Sluman,360
25,0,02239,Scott Verplank,360
27,0,23353,J.J. Henry,359
28,0,06332,Neal Lancaster,358
28,0,12602,Dean Wilson,358
30,0,12652,Cameron Beckman,357
30,0,12823,Carlos Franco,357
32,0,20121,Todd Fischer,356
33,0,21633,Steve Allan,353
34,0,20498,Briny Baird,351
34,0,12394,Tom Carter,351
36,0,08931,Glen Day,350
36,0,07749,Brett Quigley,350
38,0,20433,Mark Hensby,349
38,0,20572,Rod Pampling,349
40,0,08123,Jeff Brehaut,347
41,0,20645,John Senden,346
42,0,12680,Shigeki Maruyama,345
42,0,22046,Geoff Ogilvy,345
44,0,10733,Kent Jones,344
45,0,23541,Ben Crane,343
45,0,01619,Skip Kendall,343
45,0,01941,Tom Pernice Jr.,343
48,0,25900,Lucas Glover,340
48,0,02101,Joey Sindelar,340
50,0,01381,Fred Funk,338
51,0,19846,Brian Gay,337
52,0,10425,Jay Williamson,336
53,0,25396,Kevin Na,335
54,0,01766,Billy Mayfair,334
55,0,01810,Phil Mickelson,332
56,0,11032,Frank Lickliter II,331
56,0,24781,Hunter Mahan,331
58,0,21961,Charles Howell III,329
59,0,12645,Brent Geiberger,328
60,0,10885,Robert Allenby,323
60,0,10585,Scott McCarron,323
60,0,12660,Jesper Parnevik,323
60,0,23325,Vaughn Taylor,323
64,0,07721,Pat Bates,322
65,0,01707,Steve Lowery,321
65,0,23621,Rory Sabbatini,321
67,0,21805,Harrison Frazar,318
68,0,24925,Jonathan Byrd,316
68,0,23552,Hank Kuehne,316
68,0,02214,Kirk Triplett,316
71,0,01249,John Daly,315
71,0,19881,Robert Damron,315
71,0,08793,Tiger Woods,315
74,0,01139,Olin Browne,312
75,0,12510,Chad Campbell,309
76,0,06515,Shaun Micheel,308
77,0,21731,Freddie Jacobson,307
77,0,22293,Heath Slocum,307
79,0,06621,Joe Durant,306
79,0,01577,Lee Janzen,306
81,0,23135,Tim Clark,305
82,0,10201,Matt Gogel,304
83,0,06197,Michael Allen,303
84,0,02010,Loren Roberts,300
85,0,01329,Brad Faxon,297
85,0,22913,John Rollins,297
87,0,01161,Mark Calcavecchia,294
87,0,20548,Hidemichi Tanaka,294
89,0,20098,Stuart Appleby,293
90,0,20104,Ken Duke,292
90,0,08339,Spike McRoy,292
90,0,01945,Kenny Perry,292
93,0,24357,K.J. Choi,291
93,0,23063,Scott Hend,291
93,0,10860,Justin Leonard,291
96,0,07223,Brian Bateman,290
97,0,01473,Todd Hamilton,289
98,0,21407,Arjun Atwal,288
99,0,01035,Tommy Armour III,287
99,0,06809,Bob Burns,287
101,0,19824,Craig Barlow,285
101,0,23108,Matt Kuchar,285
101,0,02206,David Toms,285
104,0,22371,Aaron Baddeley,284
105,0,01127,Danny Briggs,283
106,0,25686,Jason Dufner,282
107,0,01042,Paul Azinger,280
107,0,01457,Jay Haas,280
107,0,01938,David Peoples,280
110,0,01157,Tom Byrum,278
110,0,01706,Davis Love III,278
112,0,21646,David Branshaw,277
112,0,01928,Corey Pavin,277
112,0,22405,Justin Rose,277
115,0,06078,Esteban Toledo,276
115,0,02246,Duffy Waldorf,276
117,0,20378,Mathias Grönberg,274
117,0,10423,Mike Weir,274
119,0,02223,Bob Tway,273
120,0,12782,Tim Herron,272
120,0,06595,Kevin Sutherland,272
122,0,06527,Steve Stricker,271
123,0,08385,Omar Uresti,270
124,0,07363,Craig Bowden,269
125,0,12760,Danny Ellis,268
126,0,24290,D.J. Brigman,266
127,0,01927,Dennis Paulson,265
128,0,12705,Cliff Kresge,264
129,0,23614,Rich Beem,262
129,0,02049,Gene Sauers,262
131,0,20593,Greg Chalmers,261
132,0,20094,Jonathan Kaye,259
133,0,01677,Tom Lehman,256
134,0,10107,Deane Pappas,255
134,0,23307,Roger Tambellini,255
136,0,23983,Luke Donald,251
136,0,01378,David Frost,251
138,0,01142,Bart Bryant,250
138,0,01320,Bob Estes,250
140,0,08537,J.P. Hayes,249
141,0,20127,Chris Riley,248
142,0,20029,Notah Begay III,247
143,0,21209,Sergio Garcia,242
143,0,02245,Grant Waite,242
145,0,20472,Alex Cejka,241
145,0,01261,Jay Delsing,241
145,0,20628,Arron Oberholser,241
148,0,07939,Dan Olsen,238
149,0,06613,Tommy Tolles,237
150,0,06522,Ernie Els,236
150,0,26287,Roland Thatcher,236
152,0,10912,Craig Perks,235
153,0,01361,Dan Forsman,234
153,0,12753,David Morland IV,234
155,0,19972,José Coceres,231
156,0,01926,Steve Pate,228
157,0,08835,Kris Cox,225
158,0,20157,Retief Goosen,223
158,0,20382,Stephen Leaney,223
160,0,01761,Len Mattiace,222
161,0,21878,Mark Wilson,215
162,0,01553,John Huston,214
163,0,23613,Rich Barcelo,213
164,0,01132,Mark Brooks,212
164,0,01724,Jeff Maggert,212
166,0,01313,Steve Elkington,208
167,0,24502,Adam Scott,206
168,0,06214,Guy Boros,201
169,0,01203,Russ Cochran,200
170,0,06575,Dudley Hart,198
171,0,01771,Blaine McCallister,197
172,0,01226,Fred Couples,195
173,0,23497,Tag Ridings,193
174,0,11123,Chris Couch,192
175,0,01887,Mark O'Meara,191
176,0,20585,Niclas Fasth,190
177,0,01666,Bernhard Langer,189
178,0,12682,Hirofumi Miyase,185
179,0,08337,Mike Heinen,184
180,0,20634,Peter Lonard,183
181,0,19825,Darren Clarke,181
181,0,21893,Brian Kortan,181
181,0,02099,Scott Simpson,181
184,0,01527,Scott Hoch,180
185,0,10213,Dicky Pride,178
185,0,02002,John Riegger,178
187,0,06373,José María Olazábal,173
187,0,20580,Andre Stolz,173
189,0,01219,John Cook,170
190,0,08881,Tripp Isenhour,169
191,0,22621,Ben Curtis,160
192,0,01968,Nick Price,159
193,0,01797,Rocco Mediate,158
194,0,01920,Craig Parry,150
195,0,25237,Kevin Muncrief,144
196,0,23338,David Gossett,137
