RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,22293,Heath Slocum,4,948,4
1,0,10425,Jay Williamson,4,1029,4
3,0,21805,Harrison Frazar,3,845,2
3,0,01473,Todd Hamilton,3,932,2
3,0,12782,Tim Herron,3,882,3
3,0,21959,Ted Purdy,3,1177,3
7,0,06004,Stephen Ames,2,1004,2
7,0,07867,Woody Austin,2,979,2
7,0,19824,Craig Barlow,2,811,1
7,0,20029,Notah Begay III,2,706,2
7,0,08123,Jeff Brehaut,2,1089,1
7,0,12510,Chad Campbell,2,986,2
7,0,12394,Tom Carter,2,1157,2
7,0,20850,Daniel Chopra,2,1115,1
7,0,19825,Darren Clarke,2,520,2
7,0,22621,Ben Curtis,2,548,1
7,0,01249,John Daly,2,832,1
7,0,08931,Glen Day,2,1037,2
7,0,06251,Chris DiMarco,2,1042,1
7,0,01329,Brad Faxon,2,940,2
7,0,06575,Dudley Hart,2,623,1
7,0,21731,Freddie Jacobson,2,838,2
7,0,10733,Kent Jones,2,1011,2
7,0,06332,Neal Lancaster,2,1068,1
7,0,01677,Tom Lehman,2,699,2
7,0,24781,Hunter Mahan,2,993,2
7,0,06515,Shaun Micheel,2,969,2
7,0,12753,David Morland IV,2,767,2
7,0,25396,Kevin Na,2,997,1
7,0,01945,Kenny Perry,2,809,1
7,0,01968,Nick Price,2,542,2
7,0,23623,Bo Van Pelt,2,1103,1
7,0,02245,Grant Waite,2,799,1
7,0,12602,Dean Wilson,2,1029,2
35,0,10885,Robert Allenby,1,931,0
35,0,01024,Billy Andrade,1,1077,1
35,0,06214,Guy Boros,1,672,1
35,0,06809,Bob Burns,1,907,1
35,0,20472,Alex Cejka,1,733,1
35,0,24357,K.J. Choi,1,854,0
35,0,20229,Stewart Cink,1,1022,1
35,0,01203,Russ Cochran,1,652,1
35,0,19881,Robert Damron,1,958,1
35,0,01261,Jay Delsing,1,761,1
35,0,20104,Ken Duke,1,913,1
35,0,12760,Danny Ellis,1,801,0
35,0,01378,David Frost,1,809,1
35,0,01381,Fred Funk,1,1030,1
35,0,19846,Brian Gay,1,993,1
35,0,12645,Brent Geiberger,1,965,1
35,0,25900,Lucas Glover,1,955,1
35,0,20378,Mathias Grönberg,1,899,1
35,0,23063,Scott Hend,1,842,1
35,0,01527,Scott Hoch,1,540,1
35,0,01577,Lee Janzen,1,860,1
35,0,20094,Jonathan Kaye,1,802,1
35,0,08075,Jerry Kelly,1,1154,1
35,0,23108,Matt Kuchar,1,861,1
35,0,01666,Bernhard Langer,1,562,1
35,0,11032,Frank Lickliter II,1,915,1
35,0,20634,Peter Lonard,1,708,1
35,0,01706,Davis Love III,1,798,0
35,0,01707,Steve Lowery,1,927,1
35,0,01771,Blaine McCallister,1,711,1
35,0,10585,Scott McCarron,1,887,1
35,0,01797,Rocco Mediate,1,491,1
35,0,01810,Phil Mickelson,1,835,1
35,0,25237,Kevin Muncrief,1,525,0
35,0,20628,Arron Oberholser,1,750,1
35,0,21949,Joe Ogilvie,1,1074,1
35,0,22046,Geoff Ogilvy,1,893,0
35,0,06373,José María Olazábal,1,523,0
35,0,23320,Ryan Palmer,1,1045,1
35,0,20572,Rod Pampling,1,986,0
35,0,01926,Steve Pate,1,711,1
35,0,01928,Corey Pavin,1,841,1
35,0,01938,David Peoples,1,840,1
35,0,01941,Tom Pernice Jr.,1,1025,1
35,0,02002,John Riegger,1,551,1
35,0,22405,Justin Rose,1,752,1
35,0,20645,John Senden,1,1023,1
35,0,06567,Vijay Singh,1,1170,1
35,0,06527,Steve Stricker,1,811,1
35,0,23307,Roger Tambellini,1,815,1
35,0,06078,Esteban Toledo,1,947,1
35,0,02214,Kirk Triplett,1,881,1
35,0,02223,Bob Tway,1,913,1
35,0,08385,Omar Uresti,1,897,1
35,0,02239,Scott Verplank,1,967,1
35,0,10423,Mike Weir,1,786,1
35,0,21878,Mark Wilson,1,653,1
35,0,08793,Tiger Woods,1,772,0
