RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,28237,Rory McIlroy,4.49,467,104
2,0,23320,Ryan Palmer,4.50,634,141
3,0,21961,Charles Howell III,4.52,665,147
4,0,28089,Jason Day,4.53,535,118
4,0,37455,Si Woo Kim,4.53,816,180
6,0,30925,Dustin Johnson,4.54,622,137
7,0,20472,Alex Cejka,4.55,555,122
7,0,29476,Kyle Reifers,4.55,842,185
7,0,31323,Gary Woodland,4.55,655,144
10,0,24502,Adam Scott,4.56,529,116
10,0,34046,Jordan Spieth,4.56,552,121
10,0,26289,Boo Weekley,4.56,606,133
13,0,32200,Roberto Castro,4.58,760,166
13,0,29518,Brendan Steele,4.58,632,138
13,0,32150,Michael Thompson,4.58,531,116
16,0,34099,Harris English,4.59,680,148
16,0,29725,Tony Finau,4.59,707,154
16,0,32757,Patton Kizzire,4.59,674,147
16,0,25632,Jimmy Walker,4.59,610,133
20,0,12510,Chad Campbell,4.60,667,145
20,0,20229,Stewart Cink,4.60,460,100
20,0,25900,Lucas Glover,4.60,552,120
20,0,35300,Andrew Loupe,4.60,602,131
24,0,20098,Stuart Appleby,4.61,521,113
24,0,23638,Brendon de Jonge,4.61,650,141
24,0,31557,Jim Herman,4.61,678,147
24,0,30944,Jason Kokrak,4.61,655,142
24,0,27129,Luke List,4.61,609,132
24,0,33413,Ben Martin,4.61,678,147
30,0,23108,Matt Kuchar,4.62,670,145
30,0,27064,Jhonattan Vegas,4.62,757,164
32,0,27644,Brian Harman,4.63,819,177
32,0,27141,J.B. Holmes,4.63,569,123
32,0,24024,Zach Johnson,4.63,592,128
32,0,30711,Colt Knost,4.63,648,140
32,0,36689,Brooks Koepka,4.63,523,113
32,0,30163,Henrik Norlander,4.63,546,118
32,0,26329,Louis Oosthuizen,4.63,398,86
32,0,29485,Brett Stegmaier,4.63,648,140
32,0,33448,Justin Thomas,4.63,681,147
41,0,25364,Paul Casey,4.64,547,118
41,0,32102,Rickie Fowler,4.64,575,124
41,0,24358,Robert Garrigus,4.64,487,105
41,0,22892,Jason Gore,4.64,589,127
41,0,31646,Emiliano Grillo,4.64,686,148
41,0,36801,Mark Hubbard,4.64,771,166
41,0,27466,Spencer Levin,4.64,771,166
41,0,32839,Hideki Matsuyama,4.64,571,123
41,0,01810,Phil Mickelson,4.64,543,117
