RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,06527,Steve Stricker,+.164,61,+10.00
2,0,21099,David Lynn,+.321,168,+54.00
3,0,21209,Sergio Garcia,+.326,92,+30.00
4,0,21731,Freddie Jacobson,+.342,117,+40.00
5,0,27649,Brandt Snedeker,+.346,130,+45.00
6,0,26300,Matt Jones,+.350,160,+56.00
7,0,24357,K.J. Choi,+.359,117,+42.00
8,0,19846,Brian Gay,+.368,223,+82.00
9,0,24924,Bill Haas,+.371,151,+56.00
9,0,24138,Ian Poulter,+.371,89,+33.00
11,0,20160,Charlie Wi,+.372,172,+64.00
12,0,22792,Peter Hanson,+.374,107,+40.00
13,0,20098,Stuart Appleby,+.379,182,+69.00
14,0,34261,Scott Langley,+.389,149,+58.00
15,0,35139,Richard Lee,+.391,161,+63.00
16,0,10860,Justin Leonard,+.392,186,+73.00
16,0,27214,Kevin Streelman,+.392,171,+67.00
18,0,35539,Luke Guthrie,+.393,196,+77.00
19,0,23135,Tim Clark,+.394,109,+43.00
20,0,22405,Justin Rose,+.395,86,+34.00
21,0,27895,Jonas Blixt,+.398,186,+74.00
21,0,25572,Graeme McDowell,+.398,98,+39.00
23,0,28310,Lee Williams,+.399,138,+55.00
24,0,23638,Brendon de Jonge,+.400,210,+84.00
24,0,01810,Phil Mickelson,+.400,160,+64.00
24,0,26596,Ryan Moore,+.400,150,+60.00
27,0,23800,Bryce Molder,+.402,174,+70.00
27,0,25632,Jimmy Walker,+.402,169,+68.00
29,0,23623,Bo Van Pelt,+.404,114,+46.00
30,0,27556,Ted Potter Jr.,+.406,128,+52.00
31,0,21753,Brian Davis,+.409,208,+85.00
32,0,25240,D.A. Points,+.410,178,+73.00
33,0,28500,Martin Flores,+.413,179,+74.00
33,0,24024,Zach Johnson,+.413,155,+64.00
33,0,25818,Scott Piercy,+.413,155,+64.00
36,0,22056,Cameron Percy,+.416,137,+57.00
36,0,34431,Robert Streb,+.416,149,+62.00
38,0,23409,James Driscoll,+.417,163,+68.00
39,0,21528,Henrik Stenson,+.419,74,+31.00
39,0,31560,Brian Stuard,+.419,155,+65.00
41,0,34174,John Huh,+.420,157,+66.00
42,0,27963,Chris Stroud,+.422,187,+79.00
43,0,33141,Keegan Bradley,+.423,156,+66.00
44,0,25686,Jason Dufner,+.425,127,+54.00
45,0,26331,Charl Schwartzel,+.426,101,+43.00
46,0,06522,Ernie Els,+.427,103,+44.00
46,0,30926,Chris Kirk,+.427,164,+70.00
48,0,27436,Graham DeLaet,+.428,152,+65.00
49,0,28092,D.H. Lee,+.430,128,+55.00
49,0,34046,Jordan Spieth,+.430,151,+65.00
51,0,22046,Geoff Ogilvy,+.431,130,+56.00
52,0,28089,Jason Day,+.432,183,+79.00
52,0,23983,Luke Donald,+.432,111,+48.00
54,0,36884,Ben Kohles,+.433,157,+68.00
55,0,32366,Kevin Chappell,+.435,170,+74.00
56,0,21961,Charles Howell III,+.438,185,+81.00
56,0,29518,Brendan Steele,+.438,169,+74.00
58,0,29221,Webb Simpson,+.439,189,+83.00
59,0,23621,Rory Sabbatini,+.440,168,+74.00
60,0,26758,David Hearn,+.441,179,+79.00
61,0,24502,Adam Scott,+.442,104,+46.00
62,0,06567,Vijay Singh,+.443,97,+43.00
62,0,33419,Cameron Tringale,+.443,183,+81.00
64,0,20848,Ángel Cabrera,+.444,162,+72.00
64,0,32200,Roberto Castro,+.444,187,+83.00
64,0,10809,Jim Furyk,+.444,126,+56.00
64,0,27503,Steve LeBrun,+.444,124,+55.00
