RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,24138,Ian Poulter,-.188,32,-6.00
2,0,08793,Tiger Woods,-.182,22,-4.00
3,0,23983,Luke Donald,-.136,44,-6.00
4,0,22405,Justin Rose,-.119,42,-5.00
5,0,27556,Ted Potter Jr.,-.108,37,-4.00
6,0,34431,Robert Streb,-.096,52,-5.00
7,0,27120,Troy Matteson,-.094,53,-5.00
7,0,02206,David Toms,-.094,32,-3.00
9,0,23108,Matt Kuchar,-.091,66,-6.00
10,0,33141,Keegan Bradley,-.082,61,-5.00
11,0,01320,Bob Estes,-.069,58,-4.00
12,0,06573,Brandt Jobe,-.068,44,-3.00
13,0,27644,Brian Harman,-.064,78,-5.00
14,0,20229,Stewart Cink,-.063,32,-2.00
15,0,34021,Bud Cauley,-.061,49,-3.00
15,0,28135,Aaron Watkins,-.061,33,-2.00
17,0,27436,Graham DeLaet,-.044,68,-3.00
18,0,23135,Tim Clark,-.043,46,-2.00
18,0,27649,Brandt Snedeker,-.043,47,-2.00
20,0,24024,Zach Johnson,-.038,52,-2.00
21,0,22621,Ben Curtis,-.031,32,-1.00
22,0,10809,Jim Furyk,-.030,66,-2.00
22,0,32448,James Hahn,-.030,67,-2.00
22,0,26951,Johnson Wagner,-.030,33,-1.00
25,0,22371,Aaron Baddeley,-.027,37,-1.00
26,0,12782,Tim Herron,-.024,41,-1.00
26,0,34409,David Lingmerth,-.024,42,-1.00
28,0,29479,Scott Brown,-.023,43,-1.00
28,0,33461,Morgan Hoffmann,-.023,43,-1.00
30,0,28089,Jason Day,-.021,48,-1.00
31,0,23409,James Driscoll,-.020,49,-1.00
31,0,06522,Ernie Els,-.020,51,-1.00
33,0,23320,Ryan Palmer,-.017,58,-1.00
33,0,25632,Jimmy Walker,-.017,58,-1.00
35,0,08075,Jerry Kelly,-.014,69,-1.00
36,0,23638,Brendon de Jonge,-.013,79,-1.00
37,0,20848,Ángel Cabrera,E,34,E
37,0,24357,K.J. Choi,E,59,E
37,0,25686,Jason Dufner,E,52,E
37,0,24358,Robert Garrigus,E,35,E
37,0,19846,Brian Gay,E,74,E
37,0,34098,Russell Henley,E,47,E
37,0,12716,Charley Hoffman,E,50,E
37,0,19970,Robert Karlsson,E,40,E
37,0,30926,Chris Kirk,E,78,E
37,0,30944,Jason Kokrak,E,58,E
37,0,22806,Doug LaBelle II,E,37,E
37,0,27129,Luke List,E,48,E
37,0,24781,Hunter Mahan,E,49,E
37,0,25572,Graeme McDowell,E,35,E
37,0,20572,Rod Pampling,E,29,E
37,0,25345,Carl Pettersson,E,63,E
37,0,25818,Scott Piercy,E,43,E
37,0,25336,Alistair Presnell,E,47,E
37,0,23325,Vaughn Taylor,E,33,E
37,0,20396,Lee Westwood,E,47,E
37,0,24663,Y.E. Yang,E,40,E
58,0,20104,Ken Duke,+.013,77,+1.00
58,0,28475,Jeff Overton,+.013,80,+1.00
60,0,26300,Matt Jones,+.014,72,+1.00
61,0,21961,Charles Howell III,+.015,67,+1.00
62,0,34046,Jordan Spieth,+.017,59,+1.00
63,0,25274,Steven Bowditch,+.018,57,+1.00
63,0,34261,Scott Langley,+.018,57,+1.00
65,0,28259,Sangmoon Bae,+.019,54,+1.00
66,0,27214,Kevin Streelman,+.022,45,+1.00
67,0,23788,D.J. Trahan,+.024,42,+1.00
68,0,24361,Pat Perez,+.026,39,+1.00
68,0,22295,Darron Stiles,+.026,38,+1.00
70,0,36884,Ben Kohles,+.027,74,+2.00
71,0,21099,David Lynn,+.028,36,+1.00
72,0,23621,Rory Sabbatini,+.029,68,+2.00
73,0,35539,Luke Guthrie,+.032,62,+2.00
73,0,24924,Bill Haas,+.032,63,+2.00
75,0,22056,Cameron Percy,+.033,60,+2.00
76,0,24490,George McNeill,+.035,57,+2.00
76,0,26497,Casey Wittenberg,+.035,57,+2.00
78,0,12510,Chad Campbell,+.036,56,+2.00
78,0,23452,Nicolas Colsaerts,+.036,28,+1.00
80,0,10860,Justin Leonard,+.037,54,+2.00
80,0,27963,Chris Stroud,+.037,82,+3.00
80,0,29425,Andrew Svoboda,+.037,27,+1.00
83,0,20766,Padraig Harrington,+.038,26,+1.00
83,0,20160,Charlie Wi,+.038,53,+2.00
85,0,20593,Greg Chalmers,+.041,74,+3.00
86,0,27936,Martin Laird,+.043,46,+2.00
86,0,26851,Marc Leishman,+.043,46,+2.00
88,0,27503,Steve LeBrun,+.045,44,+2.00
88,0,23623,Bo Van Pelt,+.045,44,+2.00
90,0,30750,Tommy Gainey,+.046,65,+3.00
91,0,28500,Martin Flores,+.048,63,+3.00
91,0,30852,Ryo Ishikawa,+.048,42,+2.00
93,0,33419,Cameron Tringale,+.049,61,+3.00
94,0,06004,Stephen Ames,+.050,40,+2.00
95,0,25900,Lucas Glover,+.052,58,+3.00
96,0,24399,Scott Gardiner,+.053,38,+2.00
96,0,20691,Greg Owen,+.053,57,+3.00
98,0,27895,Jonas Blixt,+.054,56,+3.00
98,0,28780,Nicholas Thompson,+.054,74,+4.00
100,0,32102,Rickie Fowler,+.055,55,+3.00
100,0,22961,David Mathis,+.055,55,+3.00
102,0,25444,Justin Hicks,+.056,72,+4.00
103,0,27330,Josh Teater,+.058,52,+3.00
104,0,10423,Mike Weir,+.061,49,+3.00
105,0,26758,David Hearn,+.063,64,+4.00
105,0,34360,Patrick Reed,+.063,64,+4.00
107,0,08725,Tom Gillis,+.064,47,+3.00
107,0,26596,Ryan Moore,+.064,47,+3.00
109,0,31323,Gary Woodland,+.065,62,+4.00
110,0,29221,Webb Simpson,+.066,61,+4.00
111,0,20098,Stuart Appleby,+.068,74,+5.00
111,0,27933,John Merrick,+.068,59,+4.00
111,0,21878,Mark Wilson,+.068,44,+3.00
114,0,29518,Brendan Steele,+.069,58,+4.00
114,0,25834,Daniel Summerhays,+.069,72,+5.00
114,0,28310,Lee Williams,+.069,58,+4.00
117,0,30925,Dustin Johnson,+.070,43,+3.00
117,0,30110,Kyle Stanley,+.070,43,+3.00
119,0,27408,Martin Kaymer,+.071,28,+2.00
119,0,30711,Colt Knost,+.071,56,+4.00
121,0,34174,John Huh,+.073,55,+4.00
121,0,22913,John Rollins,+.073,55,+4.00
123,0,32334,Charlie Beljan,+.075,53,+4.00
123,0,23353,J.J. Henry,+.075,53,+4.00
125,0,24494,Erik Compton,+.077,52,+4.00
125,0,26331,Charl Schwartzel,+.077,26,+2.00
127,0,35139,Richard Lee,+.078,51,+4.00
128,0,28307,Matt Every,+.080,75,+6.00
129,0,21209,Sergio Garcia,+.081,37,+3.00
130,0,23800,Bryce Molder,+.082,61,+5.00
131,0,27770,Camilo Villegas,+.083,60,+5.00
132,0,28455,Will Claxton,+.085,47,+4.00
133,0,24140,Sean O'Hair,+.086,35,+3.00
134,0,30692,Scott Stallings,+.087,46,+4.00
135,0,24502,Adam Scott,+.088,34,+3.00
135,0,26289,Boo Weekley,+.088,68,+6.00
137,0,10885,Robert Allenby,+.089,56,+5.00
137,0,25804,Bubba Watson,+.089,45,+4.00
139,0,01116,Michael Bradley,+.091,33,+3.00
139,0,06527,Steve Stricker,+.091,22,+2.00
139,0,27095,Nick Watney,+.091,55,+5.00
142,0,31202,William McGirt,+.093,75,+7.00
142,0,23497,Tag Ridings,+.093,43,+4.00
144,0,34099,Harris English,+.094,64,+6.00
144,0,06567,Vijay Singh,+.094,32,+3.00
146,0,24227,Justin Bolli,+.095,42,+4.00
146,0,29420,Billy Horschel,+.095,74,+7.00
148,0,24507,Jason Bohn,+.100,40,+4.00
148,0,01724,Jeff Maggert,+.100,60,+6.00
148,0,29289,S.Y. Noh,+.100,50,+5.00
151,0,28679,Fabián Gómez,+.102,59,+6.00
151,0,10213,Dicky Pride,+.102,49,+5.00
153,0,32366,Kevin Chappell,+.111,63,+7.00
153,0,28237,Rory McIlroy,+.111,27,+3.00
155,0,26476,Chez Reavie,+.115,52,+6.00
155,0,31560,Brian Stuard,+.115,61,+7.00
157,0,32200,Roberto Castro,+.118,68,+8.00
158,0,28092,D.H. Lee,+.122,49,+6.00
159,0,26679,Kevin Stadler,+.125,64,+8.00
160,0,32698,Bobby Gates,+.138,29,+4.00
161,0,29740,Brad Fritsch,+.140,57,+8.00
162,0,23541,Ben Crane,+.143,49,+7.00
162,0,21753,Brian Davis,+.143,84,+12.00
162,0,31557,Jim Herman,+.143,42,+6.00
165,0,24846,Ricky Barnes,+.146,48,+7.00
166,0,22046,Geoff Ogilvy,+.154,39,+6.00
166,0,20443,Jin Park,+.154,52,+8.00
166,0,32150,Michael Thompson,+.154,39,+6.00
169,0,30163,Henrik Norlander,+.156,45,+7.00
170,0,25562,Andres Romero,+.158,57,+9.00
171,0,25240,D.A. Points,+.161,62,+10.00
172,0,22792,Peter Hanson,+.167,24,+4.00
172,0,20645,John Senden,+.167,48,+8.00
174,0,33418,Shawn Stefani,+.170,47,+8.00
175,0,21528,Henrik Stenson,+.176,34,+6.00
176,0,21731,Freddie Jacobson,+.182,33,+6.00
177,0,22378,Trevor Immelman,+.184,49,+9.00
178,0,01810,Phil Mickelson,+.257,35,+9.00
179,0,33869,Eric Meierdierks,+.263,38,+10.00
180,0,37273,Derek Ernst,+.281,32,+9.00
