RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,08075,Jerry Kelly,+.600,50,+30.00
2,0,34046,Jordan Spieth,+.656,61,+40.00
3,0,24924,Bill Haas,+.677,62,+42.00
4,0,06522,Ernie Els,+.689,45,+31.00
4,0,26596,Ryan Moore,+.689,61,+42.00
6,0,27649,Brandt Snedeker,+.692,65,+45.00
7,0,06567,Vijay Singh,+.694,36,+25.00
8,0,23353,J.J. Henry,+.705,88,+62.00
8,0,21878,Mark Wilson,+.705,44,+31.00
10,0,20396,Lee Westwood,+.708,48,+34.00
11,0,25632,Jimmy Walker,+.713,80,+57.00
12,0,01320,Bob Estes,+.714,70,+50.00
13,0,26300,Matt Jones,+.737,57,+42.00
14,0,27214,Kevin Streelman,+.742,62,+46.00
15,0,32366,Kevin Chappell,+.743,70,+52.00
15,0,20160,Charlie Wi,+.743,74,+55.00
17,0,23541,Ben Crane,+.750,52,+39.00
17,0,06527,Steve Stricker,+.750,24,+18.00
19,0,21753,Brian Davis,+.756,86,+65.00
20,0,29221,Webb Simpson,+.758,62,+47.00
21,0,27503,Steve LeBrun,+.759,58,+44.00
21,0,25572,Graeme McDowell,+.759,29,+22.00
23,0,35139,Richard Lee,+.765,85,+65.00
24,0,28679,Fabián Gómez,+.767,60,+46.00
25,0,26758,David Hearn,+.775,89,+69.00
26,0,27408,Martin Kaymer,+.776,49,+38.00
27,0,22405,Justin Rose,+.778,36,+28.00
28,0,28089,Jason Day,+.780,59,+46.00
29,0,20104,Ken Duke,+.784,74,+58.00
30,0,23135,Tim Clark,+.786,42,+33.00
30,0,34098,Russell Henley,+.786,70,+55.00
32,0,20645,John Senden,+.787,47,+37.00
33,0,21731,Freddie Jacobson,+.788,52,+41.00
34,0,25686,Jason Dufner,+.789,57,+45.00
35,0,37273,Derek Ernst,+.796,54,+43.00
36,0,10423,Mike Weir,+.798,89,+71.00
37,0,29479,Scott Brown,+.800,55,+44.00
37,0,27770,Camilo Villegas,+.800,65,+52.00
39,0,24024,Zach Johnson,+.803,61,+49.00
40,0,24781,Hunter Mahan,+.805,77,+62.00
41,0,27963,Chris Stroud,+.810,100,+81.00
42,0,02206,David Toms,+.811,37,+30.00
42,0,28310,Lee Williams,+.811,74,+60.00
44,0,34099,Harris English,+.812,101,+82.00
45,0,36884,Ben Kohles,+.813,64,+52.00
46,0,21209,Sergio Garcia,+.821,39,+32.00
47,0,29420,Billy Horschel,+.823,79,+65.00
48,0,21961,Charles Howell III,+.824,91,+75.00
48,0,25804,Bubba Watson,+.824,51,+42.00
50,0,28259,Sangmoon Bae,+.825,97,+80.00
50,0,21099,David Lynn,+.825,63,+52.00
52,0,32200,Roberto Castro,+.826,69,+57.00
52,0,23638,Brendon de Jonge,+.826,86,+71.00
52,0,34261,Scott Langley,+.826,92,+76.00
55,0,23800,Bryce Molder,+.827,75,+62.00
56,0,32698,Bobby Gates,+.831,59,+49.00
56,0,12782,Tim Herron,+.831,59,+49.00
56,0,34431,Robert Streb,+.831,77,+64.00
59,0,20098,Stuart Appleby,+.835,97,+81.00
60,0,27933,John Merrick,+.836,73,+61.00
61,0,24507,Jason Bohn,+.838,74,+62.00
61,0,31557,Jim Herman,+.838,37,+31.00
63,0,23325,Vaughn Taylor,+.839,56,+47.00
