RANK,MOVEMENT,PLAYER_ID,PLAYER,RATING
1,0,08793,Tiger Woods,9.3
2,0,29926,Danny Lee,8.8
3,0,12645,Brent Geiberger,8.7
3,0,01810,Phil Mickelson,8.7
3,0,26497,Casey Wittenberg,8.7
6,0,21633,Steve Allan,8.6
6,0,23983,Luke Donald,8.6
6,0,22986,Søren Kjeldsen,8.6
6,0,23969,Graeme Storm,8.6
6,0,26287,Roland Thatcher,8.6
11,0,19825,Darren Clarke,8.5
11,0,20157,Retief Goosen,8.5
11,0,29718,Anthony Kim,8.5
11,0,23320,Ryan Palmer,8.5
11,0,06567,Vijay Singh,8.5
11,0,20396,Lee Westwood,8.5
17,0,10885,Robert Allenby,8.4
17,0,06004,Stephen Ames,8.4
17,0,01261,Jay Delsing,8.4
17,0,10809,Jim Furyk,8.4
17,0,30750,Tommy Gainey,8.4
17,0,21209,Sergio Garcia,8.4
17,0,19846,Brian Gay,8.4
17,0,32495,Rob Grube,8.4
17,0,25972,Pablo Martin Benavides,8.4
17,0,23821,Yusaku Miyazato,8.4
17,0,24361,Pat Perez,8.4
17,0,22405,Justin Rose,8.4
29,0,20098,Stuart Appleby,8.3
29,0,24507,Jason Bohn,8.3
29,0,01161,Mark Calcavecchia,8.3
29,0,12510,Chad Campbell,8.3
29,0,23135,Tim Clark,8.3
29,0,01226,Fred Couples,8.3
29,0,06522,Ernie Els,8.3
29,0,20574,Mathew Goggin,8.3
29,0,24924,Bill Haas,8.3
29,0,20859,Anders Hansen,8.3
29,0,20766,Padraig Harrington,8.3
29,0,22896,Grégory Havret,8.3
29,0,21350,Ryuji Imada,8.3
29,0,21731,Freddie Jacobson,8.3
29,0,06573,Brandt Jobe,8.3
29,0,08075,Jerry Kelly,8.3
29,0,10860,Justin Leonard,8.3
29,0,26695,Michael Letzig,8.3
29,0,24781,Hunter Mahan,8.3
29,0,28158,Steve Marino,8.3
29,0,22348,Nick O'Hern,8.3
29,0,22046,Geoff Ogilvy,8.3
29,0,32329,Stephen Poole,8.3
29,0,24502,Adam Scott,8.3
