RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,10885,Robert Allenby,69.55,900,1294,-0.18
2,0,24781,Hunter Mahan,68.51,731,1067,-0.18
3,0,06621,Joe Durant,67.39,775,1150,-0.13
4,0,01553,John Huston,67.20,459,683,-0.19
5,0,20498,Briny Baird,67.03,972,1450,-0.14
6,0,20645,John Senden,67.00,808,1206,-0.14
7,0,10733,Kent Jones,66.83,546,817,-0.18
8,0,23353,J.J. Henry,66.55,991,1489,-0.14
9,0,24024,Zach Johnson,66.28,686,1035,-0.18
10,0,21805,Harrison Frazar,66.23,561,847,-0.09
11,0,26289,Boo Weekley,66.20,609,920,-0.13
12,0,02002,John Riegger,66.15,596,901,-0.13
13,0,12510,Chad Campbell,66.12,841,1272,-0.19
14,0,24358,Robert Garrigus,65.92,770,1168,-0.15
15,0,10860,Justin Leonard,65.69,718,1093,-0.21
16,0,22293,Heath Slocum,65.68,844,1285,-0.16
17,0,28158,Steve Marino,65.65,986,1502,-0.18
18,0,21209,Sergio Garcia,65.45,540,825,-0.17
18,0,20105,Jeff Gove,65.45,430,657,-0.12
20,0,01320,Bob Estes,65.43,844,1290,-0.18
21,0,20229,Stewart Cink,65.01,602,926,-0.17
22,0,01035,Tommy Armour III,64.88,630,971,-0.16
22,0,06595,Kevin Sutherland,64.88,837,1290,-0.17
24,0,27963,Chris Stroud,64.84,614,947,-0.11
25,0,24490,George McNeill,64.76,840,1297,-0.17
26,0,20574,Mathew Goggin,64.73,756,1168,-0.14
26,0,01766,Billy Mayfair,64.73,923,1426,-0.14
28,0,06567,Vijay Singh,64.67,551,852,-0.16
29,0,10425,Jay Williamson,64.63,771,1193,-0.14
30,0,24357,K.J. Choi,64.60,553,856,-0.20
31,0,06573,Brandt Jobe,64.40,445,691,-0.16
31,0,26476,Chez Reavie,64.40,854,1326,-0.17
31,0,08845,Scott Sterling,64.40,729,1132,-0.15
34,0,20623,Gavin Coles,64.38,432,671,-0.17
35,0,21878,Mark Wilson,64.33,990,1539,-0.20
36,0,02223,Bob Tway,64.29,549,854,-0.23
37,0,21633,Steve Allan,64.25,426,663,-0.16
37,0,27933,John Merrick,64.25,719,1119,-0.14
39,0,24361,Pat Perez,64.20,721,1123,-0.18
39,0,20160,Charlie Wi,64.20,834,1299,-0.17
41,0,07867,Woody Austin,64.13,799,1246,-0.17
42,0,23320,Ryan Palmer,64.09,564,880,-0.24
43,0,01945,Kenny Perry,63.96,857,1340,-0.17
44,0,23614,Rich Beem,63.90,724,1133,-0.17
45,0,27095,Nick Watney,63.84,715,1120,-0.14
46,0,25804,Bubba Watson,63.78,699,1096,-0.16
47,0,27214,Kevin Streelman,63.66,876,1376,-0.16
48,0,23621,Rory Sabbatini,63.63,558,877,-0.17
49,0,01388,Robert Gamez,63.54,671,1056,-0.14
50,0,06004,Stephen Ames,63.53,622,979,-0.18
51,0,06197,Michael Allen,63.48,723,1139,-0.18
52,0,06575,Dudley Hart,63.40,646,1019,-0.19
52,0,21961,Charles Howell III,63.40,771,1216,-0.15
54,0,24227,Justin Bolli,63.18,676,1070,-0.13
55,0,23623,Bo Van Pelt,63.09,846,1341,-0.14
56,0,25900,Lucas Glover,63.07,765,1213,-0.17
57,0,24924,Bill Haas,63.05,802,1272,-0.17
57,0,26420,Richard Johnson,63.05,471,747,-0.17
59,0,27120,Troy Matteson,63.03,803,1274,-0.14
59,0,06090,Jim McGovern,63.03,600,952,-0.17
61,0,12823,Carlos Franco,63.01,586,930,-0.15
62,0,19803,Ryan Armour,63.00,705,1119,-0.18
63,0,23541,Ben Crane,62.99,696,1105,-0.20
64,0,21959,Ted Purdy,62.96,527,837,-0.10
65,0,12602,Dean Wilson,62.95,887,1409,-0.20
66,0,10809,Jim Furyk,62.90,702,1116,-0.20
67,0,30750,Tommy Gainey,62.88,398,633,-0.14
67,0,02206,David Toms,62.88,520,827,-0.19
69,0,22806,Doug LaBelle II,62.87,491,781,-0.18
70,0,25364,Paul Casey,62.85,335,533,-0.20
70,0,23349,Charles Warren,62.85,648,1031,-0.11
72,0,01313,Steve Elkington,62.82,654,1041,-0.20
73,0,01139,Olin Browne,62.77,671,1069,-0.14
74,0,12716,Charley Hoffman,62.74,756,1205,-0.14
75,0,27770,Camilo Villegas,62.70,585,933,-0.21
76,0,12705,Cliff Kresge,62.68,687,1096,-0.15
77,0,02239,Scott Verplank,62.57,595,951,-0.19
78,0,23788,D.J. Trahan,62.47,694,1111,-0.16
79,0,22892,Jason Gore,62.46,772,1236,-0.18
79,0,23325,Vaughn Taylor,62.46,872,1396,-0.21
79,0,24663,Y.E. Yang,62.46,737,1180,-0.15
82,0,01142,Bart Bryant,62.39,647,1037,-0.16
83,0,07457,Steve Flesch,62.35,737,1182,-0.16
84,0,01161,Mark Calcavecchia,62.34,485,778,-0.15
85,0,19913,Ron Whittaker,62.32,392,629,-0.13
86,0,01724,Jeff Maggert,62.25,709,1139,-0.16
87,0,27936,Martin Laird,62.19,745,1198,-0.17
88,0,29718,Anthony Kim,62.11,577,929,-0.20
89,0,01810,Phil Mickelson,62.10,503,810,-0.18
90,0,22378,Trevor Immelman,62.00,514,829,-0.16
90,0,22348,Nick O'Hern,62.00,664,1071,-0.19
92,0,20634,Peter Lonard,61.96,733,1183,-0.16
93,0,12652,Cameron Beckman,61.83,669,1082,-0.18
94,0,23778,Brad Adamonis,61.82,685,1108,-0.15
94,0,12826,Paul Claxton,61.82,463,749,-0.18
96,0,22548,Patrick Sheehan,61.76,985,1595,-0.20
97,0,20848,Ángel Cabrera,61.75,331,536,-0.17
98,0,25842,Jon Mills,61.69,702,1138,-0.14
99,0,10585,Scott McCarron,61.68,486,788,-0.18
100,0,23125,Brad Elder,61.60,499,810,-0.18
101,0,08385,Omar Uresti,61.52,566,920,-0.15
102,0,01024,Billy Andrade,61.51,580,943,-0.14
103,0,01577,Lee Janzen,61.49,685,1114,-0.18
104,0,24140,Sean O'Hair,61.41,603,982,-0.14
105,0,23135,Tim Clark,61.39,663,1080,-0.21
106,0,26679,Kevin Stadler,61.37,626,1020,-0.15
107,0,23409,James Driscoll,61.35,662,1079,-0.16
108,0,01941,Tom Pernice Jr.,61.30,887,1447,-0.18
109,0,01706,Davis Love III,61.28,584,953,-0.17
110,0,28089,Jason Day,61.26,650,1061,-0.16
111,0,01473,Todd Hamilton,61.19,670,1095,-0.19
111,0,07749,Brett Quigley,61.19,648,1059,-0.16
113,0,22621,Ben Curtis,61.12,577,944,-0.18
114,0,08075,Jerry Kelly,61.09,683,1118,-0.17
115,0,23108,Matt Kuchar,61.04,633,1037,-0.16
116,0,06522,Ernie Els,60.96,331,543,-0.17
117,0,21461,Kenneth Ferrie,60.81,523,860,-0.15
118,0,27561,Nick Flanagan,60.67,702,1157,-0.16
118,0,22046,Geoff Ogilvy,60.67,432,712,-0.19
120,0,28475,Jeff Overton,60.64,778,1283,-0.17
120,0,10649,Tom Scherrer,60.64,396,653,-0.17
122,0,10875,Todd Demsey,60.57,639,1055,-0.14
122,0,10423,Mike Weir,60.57,590,974,-0.19
124,0,21753,Brian Davis,60.52,900,1487,-0.16
125,0,27649,Brandt Snedeker,60.51,599,990,-0.17
126,0,24502,Adam Scott,60.48,300,496,-0.15
127,0,20433,Mark Hensby,60.47,537,888,-0.15
127,0,20572,Rod Pampling,60.47,589,974,-0.16
129,0,25345,Carl Pettersson,60.46,873,1444,-0.21
130,0,20104,Ken Duke,60.34,925,1533,-0.22
131,0,24912,Will MacKenzie,60.29,504,836,-0.14
132,0,19846,Brian Gay,60.17,784,1303,-0.20
132,0,26668,Marc Turnesa,60.17,695,1155,-0.20
134,0,06527,Steve Stricker,60.12,511,850,-0.18
135,0,08931,Glen Day,60.10,500,832,-0.18
136,0,20472,Alex Cejka,60.09,533,887,-0.16
137,0,20098,Stuart Appleby,60.06,588,979,-0.19
138,0,25632,Jimmy Walker,60.02,542,903,-0.17
139,0,25349,Tim Wilkinson,60.00,699,1165,-0.16
140,0,27613,David Lutterus,59.97,445,742,-0.13
141,0,12309,Bob Sowards,59.95,440,734,-0.14
142,0,01797,Rocco Mediate,59.94,615,1026,-0.13
143,0,20663,Brenden Pappas,59.90,481,803,-0.17
144,0,24925,Jonathan Byrd,59.84,657,1098,-0.16
145,0,01226,Fred Couples,59.83,417,697,-0.15
146,0,26695,Michael Letzig,59.78,645,1079,-0.19
147,0,25396,Kevin Na,59.55,792,1330,-0.18
147,0,23497,Tag Ridings,59.55,664,1115,-0.14
149,0,06251,Chris DiMarco,59.48,665,1118,-0.17
150,0,20378,Mathias Grönberg,59.39,661,1113,-0.14
151,0,20443,Jin Park,59.31,618,1042,-0.17
152,0,11032,Frank Lickliter II,59.29,852,1437,-0.18
153,0,22913,John Rollins,59.26,675,1139,-0.16
154,0,20382,Stephen Leaney,59.19,409,691,-0.14
155,0,10505,Shane Bertsch,59.18,790,1335,-0.19
156,0,01948,Tim Petrovic,59.09,699,1183,-0.16
157,0,26951,Johnson Wagner,59.03,595,1008,-0.17
158,0,21731,Freddie Jacobson,59.01,560,949,-0.19
159,0,22582,Kyle Thompson,58.97,490,831,-0.13
160,0,12782,Tim Herron,58.93,736,1249,-0.17
161,0,07547,Craig Kanada,58.79,495,842,-0.21
162,0,21949,Joe Ogilvie,58.70,702,1196,-0.16
